CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 07) Performance Tracking Measurement (0000F - 9999F)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-797   
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PERFORMANCE TRACKING/MEASUREMENT,3022F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3023F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3023F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3025F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3025F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3027F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3027F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3028F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3028F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3035F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3035F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3037F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3037F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3040F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3040F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3042F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3042F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3044F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3044F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3045F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3045F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3046F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3046F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3048F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3048F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3049F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3049F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3050F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3050F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3060F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3060F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3061F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3061F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3062F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3062F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3066F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3066F,,N/A,0,0
