Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 50010 to 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
51570,80'S,,61,"$14,194","$11,356"
,OTHER,,130,"$172,446","$136,817"
,TOTAL,,191,"$186,640","$148,173"
51575,80'S,,90,"$26,820","$21,410"
,OTHER,,242,"$440,192","$349,450"
,TOTAL,,332,"$467,011","$370,860"
51580,80'S,,17,"$4,934","$3,868"
,OTHER,,36,"$63,024","$50,373"
,TOTAL,,53,"$67,959","$54,241"
51585,80'S,,28,"$9,093","$7,274"
,OTHER,,48,"$98,771","$79,017"
,TOTAL,,76,"$107,865","$86,292"
51590,80'S,,617,"$195,095","$155,429"
,OTHER,,"1,134","$2,126,980","$1,689,814"
,TOTAL,,"1,751","$2,322,075","$1,845,243"
51595,80'S,,"1,300","$488,446","$388,063"
,OTHER,,"2,546","$5,830,115","$4,639,595"
,TOTAL,,"3,846","$6,318,562","$5,027,658"
51596,80'S,,283,"$113,919","$90,584"
,OTHER,,702,"$1,720,116","$1,365,850"
,TOTAL,,985,"$1,834,036","$1,456,435"
51597,80'S,,191,"$72,602","$57,840"
,OTHER,,547,"$1,059,313","$845,744"
,TOTAL,,738,"$1,131,916","$903,584"
51600,SG,,369,"$72,052","$57,372"
,80'S,,1,$4,$3
,OTHER,,"30,020","$2,037,952","$1,601,695"
,TOTAL,,"30,390","$2,110,008","$1,659,070"
51605,OTHER,,252,"$11,057","$8,709"
,TOTAL,,252,"$11,057","$8,709"
51610,SG,,74,"$12,989","$10,356"
,OTHER,,"5,599","$389,954","$307,261"
,TOTAL,,"5,673","$402,943","$317,617"
51700,OTHER,,"60,449","$4,959,089","$3,818,214"
,TOTAL,,"60,449","$4,959,089","$3,818,214"
51705,OTHER,,"35,205","$2,789,347","$2,108,141"
,TOTAL,,"35,205","$2,789,347","$2,108,141"
51710,SG,,53,"$15,013","$11,930"
,80'S,,2,$32,$26
,OTHER,,"5,067","$601,777","$464,780"
,TOTAL,,"5,122","$616,822","$476,736"
51715,80'S,,2,$68,$54
,OTHER,,"16,438","$3,662,665","$2,874,991"
,TOTAL,,"16,440","$3,662,733","$2,875,046"
51720,OTHER,,"177,355","$24,367,305","$19,141,897"
,TOTAL,,"177,355","$24,367,305","$19,141,897"
51725,SG,,491,"$82,452","$65,700"
,80'S,,1,$15,$12
,OTHER,,"18,669","$1,224,735","$949,909"
,TOTAL,,"19,161","$1,307,201","$1,015,621"
51726,SG,,"6,630","$1,586,935","$1,259,161"
,OTHER,,"135,678","$10,109,865","$7,845,859"
,TOTAL,,"142,308","$11,696,800","$9,105,021"
51736,OTHER,,"13,226","$395,673","$296,715"
,TOTAL,,"13,226","$395,673","$296,715"
51741,OTHER,,"286,039","$15,575,588","$11,763,230"
,TOTAL,,"286,039","$15,575,588","$11,763,230"
51772,SG,,830,"$170,562","$135,628"
,OTHER,,"30,232","$1,582,610","$1,251,536"
,TOTAL,,"31,062","$1,753,172","$1,387,164"
51784,OTHER,,"56,562","$3,733,105","$2,915,045"
,TOTAL,,"56,562","$3,733,105","$2,915,045"
51785,SG,,"1,197","$223,725","$178,082"
,OTHER,,"19,491","$978,102","$774,127"
,TOTAL,,"20,688","$1,201,827","$952,209"
51792,OTHER,,"6,437","$683,442","$537,415"
,TOTAL,,"6,437","$683,442","$537,415"
51795,OTHER,,"64,767","$5,403,215","$4,255,159"
,TOTAL,,"64,767","$5,403,215","$4,255,159"
51797,OTHER,,"53,542","$2,631,674","$2,082,103"
,TOTAL,,"53,542","$2,631,674","$2,082,103"
51800,80'S,,121,"$16,311","$13,049"
,OTHER,,472,"$365,138","$289,638"
,TOTAL,,593,"$381,449","$302,687"
51820,80'S,,8,"$1,280","$1,024"
,OTHER,,33,"$14,106","$11,161"
,TOTAL,,41,"$15,386","$12,186"
51840,80'S,,"2,018","$199,504","$157,371"
,OTHER,,"5,315","$3,159,167","$2,490,698"
,TOTAL,,"7,333","$3,358,671","$2,648,069"
51841,80'S,,470,"$56,271","$44,083"
,OTHER,,"1,276","$951,475","$750,602"
,TOTAL,,"1,746","$1,007,746","$794,685"
51845,80'S,,615,"$61,672","$48,698"
,OTHER,,"3,164","$1,988,168","$1,571,632"
,TOTAL,,"3,779","$2,049,840","$1,620,330"
51860,80'S,,168,"$14,669","$11,644"
,OTHER,,937,"$530,972","$420,881"
,TOTAL,,"1,105","$545,641","$432,525"
51865,SG,,2,$874,$699
,80'S,,166,"$22,201","$17,739"
,OTHER,,582,"$497,220","$396,566"
,TOTAL,,750,"$520,296","$415,005"
51880,SG,,1,$167,$134
,80'S,,20,"$1,055",$844
,OTHER,,166,"$58,496","$46,176"
,TOTAL,,187,"$59,718","$47,153"
51900,80'S,,31,"$4,240","$3,392"
,OTHER,,100,"$73,969","$58,551"
,TOTAL,,131,"$78,210","$61,944"
51920,80'S,,1,$109,$87
,OTHER,,7,"$4,258","$3,406"
,TOTAL,,8,"$4,367","$3,493"
51925,80'S,,2,$279,$223
,OTHER,,4,"$3,908","$3,127"
,TOTAL,,6,"$4,187","$3,350"
51940,80'S,,1,$229,$183
,OTHER,,2,"$3,044","$2,435"
,TOTAL,,3,"$3,273","$2,618"
51960,80'S,,50,"$11,660","$9,230"
,OTHER,,184,"$267,552","$210,797"
,TOTAL,,234,"$279,212","$220,027"
51980,80'S,,10,$992,$794
,OTHER,,53,"$29,240","$22,795"
,TOTAL,,63,"$30,232","$23,588"
51990,80'S,,241,"$21,610","$17,104"
,OTHER,,533,"$287,138","$227,777"
,TOTAL,,774,"$308,747","$244,881"
51992,80'S,,88,"$9,623","$7,624"
