CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-2715      
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
RADIOLOGY,74235,26,39,2433.26,1851.48
RADIOLOGY,74240,TOTAL,71846,3541113.6,2739206.43
RADIOLOGY,74240,26,56741,1997954.34,1537971.06
RADIOLOGY,74240,TC,806,53906.77,40875.67
RADIOLOGY,74240,GLOBL,14299,1489252.49,1160359.7
RADIOLOGY,74241,TOTAL,32872,1524092.62,1158780.8
RADIOLOGY,74241,26,28053,989433.36,760866.65
RADIOLOGY,74241,TC,607,44619.37,32100.89
RADIOLOGY,74241,GLOBL,4212,490039.89,365813.26
RADIOLOGY,74245,TOTAL,28088,1678038.8,1293713.9
RADIOLOGY,74245,26,25195,1183632.54,918539.82
RADIOLOGY,74245,TC,329,38903.02,28830.61
RADIOLOGY,74245,GLOBL,2564,455503.24,346343.47
RADIOLOGY,74246,TOTAL,60763,3302649.82,2464060.07
RADIOLOGY,74246,26,46813,1644334.06,1233513.2
RADIOLOGY,74246,TC,935,75977.88,56079.39
RADIOLOGY,74246,GLOBL,13015,1582337.88,1174467.48
RADIOLOGY,74247,TOTAL,33753,1979848.75,1476660.75
RADIOLOGY,74247,26,25222,896156.29,675211.26
RADIOLOGY,74247,TC,266,23439.95,17611.04
RADIOLOGY,74247,GLOBL,8265,1060252.51,783838.45
RADIOLOGY,74249,TOTAL,30087,2199178.09,1681326.31
RADIOLOGY,74249,26,24212,1127905.71,865679.73
RADIOLOGY,74249,TC,477,63519.58,48302.38
RADIOLOGY,74249,GLOBL,5398,1007752.8,767344.2
RADIOLOGY,74250,TOTAL,78841,2567935.03,1979325.34
RADIOLOGY,74250,26,69986,1686039.42,1309934.25
RADIOLOGY,74250,TC,811,58585.46,44089.03
RADIOLOGY,74250,GLOBL,8044,823310.15,625302.06
RADIOLOGY,74251,TOTAL,874,33562.59,26283
RADIOLOGY,74251,26,856,29972.06,23410.58
RADIOLOGY,74251,TC,N/A,136,108.8
RADIOLOGY,74251,GLOBL,18,3454.53,2763.62
RADIOLOGY,74260,TOTAL,119,3655.76,2845.64
RADIOLOGY,74260,26,119,3203.57,2483.89
RADIOLOGY,74260,GLOBL,N/A,452.19,361.75
RADIOLOGY,74261,TOTAL,7359,1598620.36,1248944.94
RADIOLOGY,74261,26,3537,401795.63,313152.56
RADIOLOGY,74261,TC,337,63940.56,49921.18
RADIOLOGY,74261,GLOBL,3485,1132884.17,885871.2
RADIOLOGY,74262,TOTAL,759,191167.84,148576.55
RADIOLOGY,74262,26,442,55577.45,43090.16
RADIOLOGY,74262,TC,N/A,2062.66,1633.31
RADIOLOGY,74262,GLOBL,317,133527.73,103853.08
RADIOLOGY,74263,TOTAL,N/A,546.48,437.18
RADIOLOGY,74263,26,N/A,0,0
RADIOLOGY,74263,TC,N/A,0,0
RADIOLOGY,74263,GLOBL,N/A,546.48,437.18
RADIOLOGY,74270,TOTAL,61646,2600737.9,1996174.61
RADIOLOGY,74270,26,56664,2003866.2,1547105.42
RADIOLOGY,74270,TC,487,40723.54,30864.99
RADIOLOGY,74270,GLOBL,4495,556148.16,418204.2
RADIOLOGY,74280,TOTAL,30560,2280795.27,1732434.31
RADIOLOGY,74280,26,25296,1278811.81,976150.14
RADIOLOGY,74280,TC,455,62222.42,47169.96
RADIOLOGY,74280,GLOBL,4809,939761.04,709114.21
RADIOLOGY,74283,TOTAL,610,68336.14,53732.9
RADIOLOGY,74283,26,530,53470.08,42028.42
RADIOLOGY,74283,TC,N/A,806.38,584.86
RADIOLOGY,74283,GLOBL,80,14059.68,11119.62
RADIOLOGY,74290,TOTAL,159,3396.48,2622.41
RADIOLOGY,74290,26,146,2456.89,1916.53
RADIOLOGY,74290,GLOBL,13,939.59,705.88
RADIOLOGY,74291,TOTAL,N/A,29.62,23.69
RADIOLOGY,74291,26,N/A,29.62,23.69
RADIOLOGY,74300,TOTAL,58772,1007530.25,789872.18
RADIOLOGY,74300,26,58734,1005470.36,788279.92
RADIOLOGY,74300,TC,N/A,105.15,84.12
RADIOLOGY,74300,GLOBL,38,1954.74,1508.14
RADIOLOGY,74301,TOTAL,373,4204.72,3330.44
RADIOLOGY,74301,26,373,4144.71,3282.43
RADIOLOGY,74301,GLOBL,N/A,60.01,48.01
RADIOLOGY,74305,TOTAL,18485,415269.32,327263.67
RADIOLOGY,74305,26,18277,403984.4,318343.08
RADIOLOGY,74305,TC,N/A,200.08,160.06
RADIOLOGY,74305,GLOBL,208,11084.84,8760.53
RADIOLOGY,74320,TOTAL,6153,172683.2,137055.28
RADIOLOGY,74320,26,6138,171061.97,135863.41
RADIOLOGY,74320,GLOBL,15,1621.23,1191.87
RADIOLOGY,74327,TOTAL,453,17122.36,13601.69
RADIOLOGY,74327,26,453,16618.97,13198.98
RADIOLOGY,74327,GLOBL,N/A,503.39,402.71
RADIOLOGY,74328,TOTAL,51822,1714052.25,1353624.48
RADIOLOGY,74328,26,51678,1692318.56,1336729.42
RADIOLOGY,74328,TC,14,1677.55,1342.04
RADIOLOGY,74328,GLOBL,130,20056.14,15553.02
RADIOLOGY,74329,TOTAL,3353,115721.19,91056.43
RADIOLOGY,74329,26,3339,113386.97,89189.05
RADIOLOGY,74329,GLOBL,14,2334.22,1867.38
RADIOLOGY,74330,TOTAL,33801,1504564.38,1185282.2
RADIOLOGY,74330,26,33729,1490364.03,1174134.75
RADIOLOGY,74330,TC,N/A,586.27,380.18
RADIOLOGY,74330,GLOBL,72,13614.08,10767.27
RADIOLOGY,74340,TOTAL,11909,328430.17,259526.09
RADIOLOGY,74340,26,11897,326987.84,258372.24
RADIOLOGY,74340,TC,N/A,0,0
RADIOLOGY,74340,GLOBL,12,1442.33,1153.85
RADIOLOGY,74355,TOTAL,162,7620.83,6066.16
RADIOLOGY,74355,26,162,6392.3,5083.36
RADIOLOGY,74355,GLOBL,N/A,1228.53,982.8
RADIOLOGY,74360,TOTAL,4348,142810.19,112420.39
RADIOLOGY,74360,26,4199,121745.76,96208.48
RADIOLOGY,74360,TC,N/A,0,0
RADIOLOGY,74360,GLOBL,149,21064.43,16211.91
RADIOLOGY,74363,TOTAL,3188,150815.54,120027.49
RADIOLOGY,74363,26,3169,146539.5,116606.66
RADIOLOGY,74363,GLOBL,19,4276.04,3420.83
RADIOLOGY,74400,TOTAL,30543,1373036.11,1039730.12
RADIOLOGY,74400,26,22388,549777.62,417274.66
RADIOLOGY,74400,TC,1273,98999.8,75944.78
RADIOLOGY,74400,GLOBL,6882,724258.69,546510.68
RADIOLOGY,74410,TOTAL,2535,195705.49,148224.37
RADIOLOGY,74410,26,821,20426.23,15396.75
RADIOLOGY,74410,TC,271,22356.18,17032.22
RADIOLOGY,74410,GLOBL,1443,152923.08,115795.4
RADIOLOGY,74415,TOTAL,8011,461067.44,346872.96
RADIOLOGY,74415,26,5300,129743.77,98183.33
RADIOLOGY,74415,TC,346,33556.44,24514.15
RADIOLOGY,74415,GLOBL,2365,297767.23,224175.48
RADIOLOGY,74420,TOTAL,147113,3857003.72,3039365.04
RADIOLOGY,74420,26,134253,2550668.47,2002775.43
RADIOLOGY,74420,TC,10078,1000538,797748.01
RADIOLOGY,74420,GLOBL,2782,305797.25,238841.6
RADIOLOGY,74425,TOTAL,43807,884247.54,698039.92
RADIOLOGY,74425,26,42548,799722.23,632771.98
RADIOLOGY,74425,TC,124,3268.94,2538.93
RADIOLOGY,74425,GLOBL,1135,81256.37,62729.01
RADIOLOGY,74430,TOTAL,27880,793289.78,619680.49
RADIOLOGY,74430,26,21976,356404.5,279575.33
RADIOLOGY,74430,TC,588,33906.1,26615.24
RADIOLOGY,74430,GLOBL,5316,402979.18,313489.92
RADIOLOGY,74440,TOTAL,14,494.31,345.69
RADIOLOGY,74440,26,14,261.08,208.85
RADIOLOGY,74440,TC,N/A,0,0
RADIOLOGY,74440,GLOBL,N/A,233.23,136.84
RADIOLOGY,74445,TOTAL,93,9999.41,7812.66
RADIOLOGY,74445,26,11,658.49,455.93
RADIOLOGY,74445,TC,N/A,714.8,571.84
RADIOLOGY,74445,GLOBL,82,8626.12,6784.89
RADIOLOGY,74450,TOTAL,7659,175652.77,136350.09
RADIOLOGY,74450,26,6661,113888.24,89261.96
RADIOLOGY,74450,TC,201,11893.45,8927.68
RADIOLOGY,74450,GLOBL,797,49871.08,38160.45
RADIOLOGY,74455,TOTAL,19141,923317.78,722871.92
RADIOLOGY,74455,26,10575,181232.05,141300.62
RADIOLOGY,74455,TC,1416,104505.57,82161.19
RADIOLOGY,74455,GLOBL,7150,637580.16,499410.11
RADIOLOGY,74470,TOTAL,178,9507.13,7436.92
RADIOLOGY,74470,26,105,2937.84,2239.44
RADIOLOGY,74470,GLOBL,73,6569.29,5197.48
RADIOLOGY,74475,TOTAL,20783,587282.62,467185.5
RADIOLOGY,74475,26,20744,582765.2,463571.59
RADIOLOGY,74475,TC,N/A,160.63,128.5
RADIOLOGY,74475,GLOBL,39,4356.79,3485.41
RADIOLOGY,74480,TOTAL,13829,387223.56,307156.4
RADIOLOGY,74480,26,13784,381751.88,302779.07
RADIOLOGY,74480,TC,N/A,248.2,198.55
RADIOLOGY,74480,GLOBL,45,5223.48,4178.78
RADIOLOGY,74485,TOTAL,3987,117410.46,93135.18
RADIOLOGY,74485,26,3925,110051,87387.78
RADIOLOGY,74485,TC,N/A,0,0
RADIOLOGY,74485,GLOBL,62,7359.46,5747.4
RADIOLOGY,74710,TOTAL,11,369.66,252.48
RADIOLOGY,74710,26,11,195.32,156.26
RADIOLOGY,74710,TC,N/A,20.81,1.38
RADIOLOGY,74710,GLOBL,N/A,153.53,94.84
RADIOLOGY,74740,TOTAL,1086,37737.3,27710.44
RADIOLOGY,74740,26,803,15342.85,11266.73
RADIOLOGY,74740,TC,N/A,439.82,307.69
RADIOLOGY,74740,GLOBL,283,21954.63,16136.02
RADIOLOGY,74742,TOTAL,N/A,31.6,25.28
RADIOLOGY,74742,26,N/A,31.6,25.28
RADIOLOGY,74775,TOTAL,98,3706.67,2891.97
RADIOLOGY,74775,26,98,3249.36,2552.12
RADIOLOGY,74775,GLOBL,N/A,457.31,339.85
RADIOLOGY,75552,TOTAL,N/A,0,0
RADIOLOGY,75552,GLOBL,N/A,0,0
RADIOLOGY,75553,TOTAL,N/A,0,0
RADIOLOGY,75553,GLOBL,N/A,0,0
RADIOLOGY,75557,TOTAL,2382,445264.02,347177.54
RADIOLOGY,75557,26,1923,239382.51,187594.25
RADIOLOGY,75557,TC,41,12832.18,10101.86
RADIOLOGY,75557,GLOBL,418,193049.33,149481.43
RADIOLOGY,75559,TOTAL,108,34697.2,26481.79
RADIOLOGY,75559,26,59,9202.46,6615.95
RADIOLOGY,75559,TC,N/A,369.64,295.71
RADIOLOGY,75559,GLOBL,49,25125.1,19570.13
RADIOLOGY,75561,TOTAL,9882,2112861.79,1647597.9
RADIOLOGY,75561,26,8263,1140120.03,884107.31
RADIOLOGY,75561,TC,99,46961.04,37049.39
RADIOLOGY,75561,GLOBL,1520,925780.72,726441.2
RADIOLOGY,75563,TOTAL,2009,771147.18,599811.39
RADIOLOGY,75563,26,1222,197127.07,152174.95
RADIOLOGY,75563,TC,14,7249.68,5799.77
RADIOLOGY,75563,GLOBL,773,566770.43,441836.67
RADIOLOGY,75565,TOTAL,3532,120738.15,95575.78
RADIOLOGY,75565,26,2665,34740.39,27410.28
RADIOLOGY,75565,TC,17,1409.34,1127.43
RADIOLOGY,75565,GLOBL,850,84588.42,67038.07
RADIOLOGY,75571,TOTAL,5461,335612.56,252238.72
RADIOLOGY,75571,26,1344,38109.6,29430.52
RADIOLOGY,75571,TC,662,31073.28,23839.95
RADIOLOGY,75571,GLOBL,3455,266429.68,198968.25
RADIOLOGY,75572,TOTAL,5874,943551.1,739083.07
RADIOLOGY,75572,26,3945,342225.8,265144.04
RADIOLOGY,75572,TC,144,28934.6,22441.22
RADIOLOGY,75572,GLOBL,1785,572390.7,451497.81
RADIOLOGY,75573,TOTAL,548,136589.45,105770.77
RADIOLOGY,75573,26,302,37625.68,29553.58
RADIOLOGY,75573,TC,N/A,1215.14,902.15
RADIOLOGY,75573,GLOBL,246,97748.63,75315.04
RADIOLOGY,75574,TOTAL,47124,12831705.08,10066945.67
RADIOLOGY,75574,26,19558,2317009.05,1805917.02
RADIOLOGY,75574,TC,2418,617148.71,486046.86
RADIOLOGY,75574,GLOBL,25148,9897547.32,7774981.79
RADIOLOGY,75600,TOTAL,2988,98377.93,77774.15
RADIOLOGY,75600,26,2914,79352.01,62765.14
RADIOLOGY,75600,TC,23,5559.26,4396.64
RADIOLOGY,75600,GLOBL,51,13466.66,10612.37
RADIOLOGY,75605,TOTAL,6623,553203.53,438981.69
RADIOLOGY,75605,26,5585,338385.61,268509.54
RADIOLOGY,75605,TC,206,33971.86,26930.69
RADIOLOGY,75605,GLOBL,832,180846.06,143541.46
RADIOLOGY,75625,TOTAL,114226,8211758.34,6507260.7
RADIOLOGY,75625,26,105158,6234910.84,4943515.44
RADIOLOGY,75625,TC,1411,227620.78,181061.74
RADIOLOGY,75625,GLOBL,7657,1749226.72,1382683.52
RADIOLOGY,75630,TOTAL,45037,4487912.77,3559436.7
RADIOLOGY,75630,26,43041,4003436.34,3176070.55
RADIOLOGY,75630,TC,443,75433.98,59863.45
RADIOLOGY,75630,GLOBL,1553,409042.45,323502.7
RADIOLOGY,75635,TOTAL,93371,19442583.56,15193011.2
RADIOLOGY,75635,26,67326,8340232.51,6492294.09
RADIOLOGY,75635,TC,6920,2236002.31,1757643.4
RADIOLOGY,75635,GLOBL,19125,8866348.74,6943073.71
RADIOLOGY,75650,TOTAL,32381,2916753.63,2313310.24
RADIOLOGY,75650,26,29601,2273185.29,1802782.59
RADIOLOGY,75650,TC,361,58577.82,46356.52
RADIOLOGY,75650,GLOBL,2419,584990.52,464171.13
RADIOLOGY,75658,TOTAL,3473,595132.55,470050.34
RADIOLOGY,75658,26,1385,93249.01,74074.14
RADIOLOGY,75658,TC,25,4393.05,3514.48
RADIOLOGY,75658,GLOBL,2063,497490.49,392461.72
RADIOLOGY,75660,TOTAL,2423,169213.92,134176.14
RADIOLOGY,75660,26,2401,163367.74,129499.19
RADIOLOGY,75660,TC,N/A,537.79,430.23
RADIOLOGY,75660,GLOBL,22,5308.39,4246.72
RADIOLOGY,75662,TOTAL,4834,481683.26,382318.54
RADIOLOGY,75662,26,4455,389778.44,309313.97
RADIOLOGY,75662,TC,184,36056.77,28845.58
RADIOLOGY,75662,GLOBL,195,55848.05,44158.99
RADIOLOGY,75665,TOTAL,11196,799435.14,633219.29
RADIOLOGY,75665,26,11049,763792.87,605187.91
RADIOLOGY,75665,TC,21,3839.02,3071.23
RADIOLOGY,75665,GLOBL,126,31803.25,24960.15
RADIOLOGY,75671,TOTAL,33740,3302796.07,2618526.32
RADIOLOGY,75671,26,31645,2732142.41,2165596.75
RADIOLOGY,75671,TC,485,98650.65,78481.79
RADIOLOGY,75671,GLOBL,1610,472003.01,374447.78
RADIOLOGY,75676,TOTAL,11272,807723.56,640545.01
RADIOLOGY,75676,26,11074,760497.06,603572.65
RADIOLOGY,75676,TC,26,4608.88,3687.05
RADIOLOGY,75676,GLOBL,172,42617.62,33285.31
RADIOLOGY,75680,TOTAL,37083,3659082.29,2903121.38
RADIOLOGY,75680,26,34434,2978009.36,2361697.83
RADIOLOGY,75680,TC,638,121539.03,96696.05
RADIOLOGY,75680,GLOBL,2011,559533.9,444727.5
RADIOLOGY,75685,TOTAL,41949,3373586.84,2675160.48
RADIOLOGY,75685,26,39304,2729630.17,2163576.26
RADIOLOGY,75685,TC,309,54130.5,43253.71
RADIOLOGY,75685,GLOBL,2336,589826.17,468330.51
RADIOLOGY,75705,TOTAL,6368,738560.32,586697.22
RADIOLOGY,75705,26,6281,713296.57,566527.96
RADIOLOGY,75705,TC,N/A,0,0
RADIOLOGY,75705,GLOBL,87,25263.75,20169.26
RADIOLOGY,75710,TOTAL,152272,15509079.13,12304001.54
RADIOLOGY,75710,26,117752,6912130.03,5492030.6
RADIOLOGY,75710,TC,596,109946.97,87489.96
RADIOLOGY,75710,GLOBL,33924,8487002.13,6724480.98
RADIOLOGY,75716,TOTAL,95503,8257221.85,6547833.21
RADIOLOGY,75716,26,86600,5871511.72,4657505.4
RADIOLOGY,75716,TC,1137,227225.55,180495.01
RADIOLOGY,75716,GLOBL,7766,2158484.58,1709832.8
RADIOLOGY,75722,TOTAL,9398,661485.92,524800.42
RADIOLOGY,75722,26,8807,525560.06,417674.98
RADIOLOGY,75722,TC,49,8356.85,6550.63
RADIOLOGY,75722,GLOBL,542,127569.01,100574.81
RADIOLOGY,75724,TOTAL,34294,3479780.78,2757859.52
RADIOLOGY,75724,26,30119,2387617.44,1893302.95
RADIOLOGY,75724,TC,761,150124.96,119238.35
RADIOLOGY,75724,GLOBL,3414,942038.38,745318.22
RADIOLOGY,75726,TOTAL,42769,2673195,2125477.86
RADIOLOGY,75726,26,42154,2529047.62,2011099.11
RADIOLOGY,75726,TC,47,8189.8,6551.93
RADIOLOGY,75726,GLOBL,568,135957.58,107826.82
RADIOLOGY,75731,TOTAL,81,11430.98,9107.97
RADIOLOGY,75731,26,45,2780.37,2187.45
RADIOLOGY,75731,GLOBL,36,8650.61,6920.52
RADIOLOGY,75733,TOTAL,45,10257.26,8205.76
RADIOLOGY,75733,26,11,795.36,636.26
RADIOLOGY,75733,GLOBL,34,9461.9,7569.5
RADIOLOGY,75736,TOTAL,8188,593085.87,471264.47
RADIOLOGY,75736,26,7669,460005.33,366122.72
RADIOLOGY,75736,TC,16,3052.24,2441.75
RADIOLOGY,75736,GLOBL,503,130028.3,102700
RADIOLOGY,75741,TOTAL,389,26882.85,21401.13
RADIOLOGY,75741,26,389,26627.66,21196.98
RADIOLOGY,75741,GLOBL,N/A,255.19,204.15
RADIOLOGY,75743,TOTAL,585,52675.99,41480.22
RADIOLOGY,75743,26,570,49416.84,38872.96
RADIOLOGY,75743,TC,15,2665.35,2132.22
RADIOLOGY,75743,GLOBL,N/A,593.8,475.04
RADIOLOGY,75746,TOTAL,333,20057.88,15495.01
RADIOLOGY,75746,26,333,19179.23,14792.08
RADIOLOGY,75746,GLOBL,N/A,878.65,702.93
RADIOLOGY,75756,TOTAL,770,73860.78,58766.28
RADIOLOGY,75756,26,643,42058.5,33324.33
RADIOLOGY,75756,TC,N/A,512.25,409.8
RADIOLOGY,75756,GLOBL,127,31290.03,25032.15
RADIOLOGY,75774,TOTAL,97993,3312881.1,2634822.39
RADIOLOGY,75774,26,88383,1664338.19,1322754.4
RADIOLOGY,75774,TC,619,91581.75,72875.03
RADIOLOGY,75774,GLOBL,8991,1556961.16,1239192.96
RADIOLOGY,75790,TOTAL,N/A,0,0
RADIOLOGY,75790,26,N/A,0,0
RADIOLOGY,75790,GLOBL,N/A,0,0
RADIOLOGY,75791,TOTAL,26539,3902944.33,3091529.28
RADIOLOGY,75791,26,16674,1392342.08,1105851.98
RADIOLOGY,75791,TC,13,2045.11,1636.11
RADIOLOGY,75791,GLOBL,9852,2508557.14,1984041.19
RADIOLOGY,75801,TOTAL,75,3248.8,2599.19
RADIOLOGY,75801,26,75,3173.8,2539.19
RADIOLOGY,75801,GLOBL,N/A,75,60
RADIOLOGY,75803,TOTAL,19,1161.31,929.07
RADIOLOGY,75803,26,19,1161.31,929.07
RADIOLOGY,75805,TOTAL,21,931.31,741.35
RADIOLOGY,75805,26,21,931.31,741.35
RADIOLOGY,75807,TOTAL,14,851.36,681.12
RADIOLOGY,75807,26,14,851.36,681.12
RADIOLOGY,75807,GLOBL,N/A,0,0
RADIOLOGY,75809,TOTAL,3342,113379.39,86867.5
RADIOLOGY,75809,26,2763,65284.17,50373.46
RADIOLOGY,75809,TC,18,1098.23,813.2
RADIOLOGY,75809,GLOBL,561,46996.99,35680.84
RADIOLOGY,75810,TOTAL,74,13527.55,10223.23
RADIOLOGY,75810,26,61,3738.79,2991.09
RADIOLOGY,75810,GLOBL,13,9788.76,7232.14
RADIOLOGY,75820,TOTAL,47623,2238238.69,1774434.73
RADIOLOGY,75820,26,42159,1555492,1234113.41
RADIOLOGY,75820,TC,46,4102.33,3195.91
RADIOLOGY,75820,GLOBL,5418,678644.36,537125.41
RADIOLOGY,75822,TOTAL,9908,677661.18,534789.51
RADIOLOGY,75822,26,8437,463453.92,365258.47
RADIOLOGY,75822,TC,43,3997.01,3197.57
RADIOLOGY,75822,GLOBL,1428,210210.25,166333.47
RADIOLOGY,75825,TOTAL,45386,2875942,2288636.78
RADIOLOGY,75825,26,44314,2627695.26,2092176.38
RADIOLOGY,75825,TC,23,3553.58,2718.89
RADIOLOGY,75825,GLOBL,1049,244693.16,193741.51
RADIOLOGY,75827,TOTAL,21602,2687574.4,2134822.52
RADIOLOGY,75827,26,13550,787073.64,625786.69
RADIOLOGY,75827,TC,98,17143.98,13238.21
RADIOLOGY,75827,GLOBL,7954,1883356.78,1495797.62
RADIOLOGY,75831,TOTAL,441,29628.48,23545.53
RADIOLOGY,75831,26,441,28018.98,22257.94
RADIOLOGY,75831,GLOBL,N/A,1609.5,1287.59
RADIOLOGY,75833,TOTAL,1295,106854.04,85022.69
RADIOLOGY,75833,26,1252,95851.07,76323.73
RADIOLOGY,75833,TC,N/A,163.19,130.55
RADIOLOGY,75833,GLOBL,43,10839.78,8568.41
RADIOLOGY,75840,TOTAL,50,3266.92,2540.81
RADIOLOGY,75840,26,50,3266.92,2540.81
RADIOLOGY,75842,TOTAL,16,1407.63,1126.12
RADIOLOGY,75842,26,16,1217.82,974.27
RADIOLOGY,75842,GLOBL,N/A,189.81,151.85
RADIOLOGY,75860,TOTAL,6112,538949.83,428336.89
RADIOLOGY,75860,26,5135,314667.72,250485
RADIOLOGY,75860,TC,N/A,0,0
RADIOLOGY,75860,GLOBL,977,224282.11,177851.89
RADIOLOGY,75870,TOTAL,82,10666.83,8533.45
RADIOLOGY,75870,26,54,3204.94,2563.93
RADIOLOGY,75870,TC,N/A,1104.5,883.61
RADIOLOGY,75870,GLOBL,28,6357.39,5085.91
RADIOLOGY,75872,TOTAL,205,45946.16,36402.35
RADIOLOGY,75872,26,31,1866.21,1492.95
RADIOLOGY,75872,TC,N/A,206.29,165.03
RADIOLOGY,75872,GLOBL,174,43873.66,34744.37
RADIOLOGY,75880,TOTAL,11,504.52,386.65
RADIOLOGY,75880,26,11,389.06,294.28
RADIOLOGY,75880,GLOBL,N/A,115.46,92.37
RADIOLOGY,75885,TOTAL,320,23869.33,18871.65
RADIOLOGY,75885,26,320,23869.33,18871.65
RADIOLOGY,75885,GLOBL,N/A,0,0
RADIOLOGY,75887,TOTAL,310,23310.79,18463.97
RADIOLOGY,75887,26,310,23310.79,18463.97
RADIOLOGY,75889,TOTAL,2076,128779.77,102039.58
RADIOLOGY,75889,26,2049,121312.58,96065.83
RADIOLOGY,75889,TC,27,5726.7,4581.36
RADIOLOGY,75889,GLOBL,N/A,1740.49,1392.39
RADIOLOGY,75891,TOTAL,562,34598.22,27466.72
RADIOLOGY,75891,26,562,33669.06,26723.4
RADIOLOGY,75891,GLOBL,N/A,929.16,743.32
RADIOLOGY,75893,TOTAL,3761,115391.85,91803.95
RADIOLOGY,75893,26,3703,106292.65,84524.56
RADIOLOGY,75893,TC,N/A,298.56,238.84
RADIOLOGY,75893,GLOBL,58,8800.64,7040.55
RADIOLOGY,75894,TOTAL,33162,5455471.84,4324929.33
RADIOLOGY,75894,26,29694,2086030.11,1657939.95
RADIOLOGY,75894,TC,26,28587.28,22148.81
RADIOLOGY,75894,GLOBL,3442,3340854.45,2644840.57
RADIOLOGY,75896,TOTAL,18192,2611170.1,2076648.33
RADIOLOGY,75896,26,16523,1171844.34,931757.12
RADIOLOGY,75896,TC,N/A,790.68,632.54
RADIOLOGY,75896,GLOBL,1669,1438535.08,1144258.67
RADIOLOGY,75898,TOTAL,46846,4319698.56,3434665.5
RADIOLOGY,75898,26,43939,3941059.66,3134441.81
RADIOLOGY,75898,TC,N/A,431.27,345.05
RADIOLOGY,75898,GLOBL,2907,378207.63,299878.64
RADIOLOGY,75900,TOTAL,2230,57523.5,45732.1
RADIOLOGY,75900,26,2230,57523.5,45732.1
RADIOLOGY,75900,GLOBL,N/A,0,0
RADIOLOGY,75901,TOTAL,2520,151708.83,119988.07
RADIOLOGY,75901,26,1875,46004.74,36563.1
RADIOLOGY,75901,TC,N/A,125.82,100.66
RADIOLOGY,75901,GLOBL,645,105578.27,83324.31
RADIOLOGY,75902,TOTAL,1182,49927.48,39435.89
RADIOLOGY,75902,26,740,15204.35,12062.27
RADIOLOGY,75902,TC,N/A,105.56,84.44
RADIOLOGY,75902,GLOBL,442,34617.57,27289.18
RADIOLOGY,75940,TOTAL,61145,1819081.64,1449407.69
RADIOLOGY,75940,26,61022,1763384.4,1404885.19
RADIOLOGY,75940,TC,24,12054.8,9643.83
RADIOLOGY,75940,GLOBL,99,43642.44,34878.67
RADIOLOGY,75945,TOTAL,7442,185004.67,147156.79
RADIOLOGY,75945,26,7253,157178.88,125020.25
RADIOLOGY,75945,TC,N/A,137.48,109.98
RADIOLOGY,75945,GLOBL,189,27688.31,22026.56
RADIOLOGY,75946,TOTAL,5907,131426.9,104782.24
RADIOLOGY,75946,26,5691,120060.66,95689.08
RADIOLOGY,75946,GLOBL,216,11366.24,9093.16
RADIOLOGY,75952,TOTAL,18557,4395168.58,3494085.88
RADIOLOGY,75952,26,18540,4387752.36,3488167.93
RADIOLOGY,75952,TC,N/A,0,0
RADIOLOGY,75952,GLOBL,17,7416.22,5917.95
RADIOLOGY,75953,TOTAL,14376,1041102.84,828688.69
RADIOLOGY,75953,26,14376,1040858.7,828493.38
RADIOLOGY,75953,GLOBL,N/A,244.14,195.31
RADIOLOGY,75954,TOTAL,876,104074.87,82921.2
RADIOLOGY,75954,26,876,103695.02,82617.32
RADIOLOGY,75954,GLOBL,N/A,379.85,303.88
RADIOLOGY,75956,TOTAL,613,230224.36,183600.69
RADIOLOGY,75956,26,613,229864.31,183312.65
RADIOLOGY,75956,TC,N/A,0,0
RADIOLOGY,75956,GLOBL,N/A,360.05,288.04
RADIOLOGY,75957,TOTAL,1224,391962.73,312237.04
RADIOLOGY,75957,26,1224,391224.96,311646.83
RADIOLOGY,75957,GLOBL,N/A,737.77,590.21
RADIOLOGY,75958,TOTAL,548,116288.32,92873.34
RADIOLOGY,75958,26,548,116288.32,92873.34
RADIOLOGY,75958,GLOBL,N/A,0,0
RADIOLOGY,75959,TOTAL,88,16663.97,13331.14
RADIOLOGY,75959,26,88,16663.97,13331.14
RADIOLOGY,75960,TOTAL,142997,9505163.73,7558207.72
RADIOLOGY,75960,26,124166,5313889.09,4223651.57
RADIOLOGY,75960,TC,827,138464.6,110403.55
RADIOLOGY,75960,GLOBL,18004,4052810.04,3224152.6
RADIOLOGY,75961,TOTAL,4346,997577.37,792229.01
RADIOLOGY,75961,26,4111,905992.75,719104.41
RADIOLOGY,75961,TC,N/A,1612.92,1290.35
RADIOLOGY,75961,GLOBL,235,89971.7,71834.25
RADIOLOGY,75962,TOTAL,134697,8915482.28,7070157.94
RADIOLOGY,75962,26,109993,3040145.57,2417685.19
RADIOLOGY,75962,TC,850,165533.66,132100.44
RADIOLOGY,75962,GLOBL,23854,5709803.05,4520372.31
RADIOLOGY,75964,TOTAL,44116,1393265.16,1108894.93
RADIOLOGY,75964,26,39732,758486.21,603813.63
RADIOLOGY,75964,TC,278,32184.61,25747.92
RADIOLOGY,75964,GLOBL,4106,602594.34,479333.38
