CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2548 ,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
RADIOLOGY,75809,GLOBL,448,44047.3,33025.15,,,
RADIOLOGY,75809,TOTAL,3266,111837.78,83921.98,,,
RADIOLOGY,75810,26,58,3517.33,2757.51,,,
RADIOLOGY,75810,TC,N/A,0,0,,,
RADIOLOGY,75810,TOTAL,58,3517.33,2757.51,,,
RADIOLOGY,75820,26,25803,909413.32,705100.93,,,
RADIOLOGY,75820,TC,56,5339.69,4186.29,,,
RADIOLOGY,75820,GLOBL,6143,780098.97,608039.73,,,
RADIOLOGY,75820,TOTAL,32002,1694851.98,1317326.95,,,
RADIOLOGY,75822,26,6839,365179.95,282800.83,,,
RADIOLOGY,75822,TC,101,9700.8700000000008,7605.28,,,
RADIOLOGY,75822,GLOBL,2038,312585.55,243013.87,,,
RADIOLOGY,75822,TOTAL,8978,687466.37,533419.98,,,
RADIOLOGY,75825,26,7357,416165.15,323801.58,,,
RADIOLOGY,75825,TC,20,1641.98,1287.25,,,
RADIOLOGY,75825,GLOBL,1228,185276.96,144158.87,,,
RADIOLOGY,75825,TOTAL,8605,603084.09,469247.7,,,
RADIOLOGY,75827,26,7519,423315.77,329752.75,,,
RADIOLOGY,75827,TC,98,10086.24,7907.85,,,
RADIOLOGY,75827,GLOBL,4544,682269.51,532516.28,,,
RADIOLOGY,75827,TOTAL,12161,1115671.52,870176.88,,,
RADIOLOGY,75831,26,403,24735.43,19118.41,,,
RADIOLOGY,75831,GLOBL,31,5324.08,4128.99,,,
RADIOLOGY,75831,TOTAL,434,30059.51,23247.4,,,
RADIOLOGY,75833,26,355,25671.31,20017.060000000001,,,
RADIOLOGY,75833,GLOBL,45,8034.34,6179.68,,,
RADIOLOGY,75833,TOTAL,400,33705.65,26196.74,,,
RADIOLOGY,75840,26,19,1244.43,975.64,,,
RADIOLOGY,75840,TOTAL,19,1244.43,975.64,,,
RADIOLOGY,75842,26,N/A,754.14,512.59,,,
RADIOLOGY,75842,GLOBL,N/A,392.38,307.63,,,
RADIOLOGY,75842,TOTAL,12,1146.52,820.22,,,
RADIOLOGY,75860,26,3255,186834.7,145099.01999999999,,,
RADIOLOGY,75860,TC,N/A,212.89,166.9,,,
RADIOLOGY,75860,GLOBL,876,132204.26999999999,102946.19,,,
RADIOLOGY,75860,TOTAL,4133,319251.86,248212.11,,,
RADIOLOGY,75870,26,86,4951.88,3758.2,,,
RADIOLOGY,75870,TC,N/A,700.29,549,,,
RADIOLOGY,75870,GLOBL,N/A,957.89,750.98,,,
RADIOLOGY,75870,TOTAL,98,6610.06,5058.18,,,
RADIOLOGY,75872,26,N/A,302.76,237.37,,,
RADIOLOGY,75872,GLOBL,N/A,459.3,360.07,,,
RADIOLOGY,75872,TOTAL,N/A,762.06,597.44000000000005,,,
RADIOLOGY,75880,26,N/A,115.06,90.2,,,
RADIOLOGY,75880,GLOBL,56,6538,5125.68,,,
RADIOLOGY,75880,TOTAL,59,6653.06,5215.88,,,
RADIOLOGY,75885,26,412,29563.64,22829.09,,,
RADIOLOGY,75885,GLOBL,N/A,355.75,278.91000000000003,,,
RADIOLOGY,75885,TOTAL,414,29919.39,23108,,,
RADIOLOGY,75887,26,466,33149.86,25988.880000000001,,,
RADIOLOGY,75887,GLOBL,N/A,193,151.31,,,
RADIOLOGY,75887,TOTAL,467,33342.86,26140.19,,,
RADIOLOGY,75889,26,2715,155919.29,120748.79,,,
RADIOLOGY,75889,GLOBL,35,6077.31,4764.58,,,
RADIOLOGY,75889,TOTAL,2750,161996.6,125513.37,,,
RADIOLOGY,75891,26,487,28339.119999999999,22143.58,,,
RADIOLOGY,75891,GLOBL,N/A,1305.01,1023.13,,,
RADIOLOGY,75891,TOTAL,496,29644.13,23166.71,,,
RADIOLOGY,75893,26,2194,62303.3,48567.59,,,
RADIOLOGY,75893,GLOBL,48,4911.34,3850.52,,,
RADIOLOGY,75893,TOTAL,2242,67214.64,52418.109999999993,,,
RADIOLOGY,75894,26,6646,453295.45,353674.03,,,
RADIOLOGY,75894,TC,N/A,1141.04,894.58,,,
RADIOLOGY,75894,GLOBL,566,315313.26,246332.77,,,
RADIOLOGY,75894,TOTAL,7215,769749.75,600901.38,,,
RADIOLOGY,75896,26,2755,184720.11,143997.71,,,
RADIOLOGY,75896,GLOBL,2178,1804073.18,1406753.68,,,
RADIOLOGY,75896,TOTAL,4933,1988793.29,1550751.39,,,
RADIOLOGY,75898,26,12307,1062696.23,829202.65,,,
RADIOLOGY,75898,TC,N/A,46.47,36.44,,,
RADIOLOGY,75898,GLOBL,306,41779.230000000003,32657.360000000001,,,
RADIOLOGY,75898,TOTAL,12614,1104521.93,861896.45,,,
RADIOLOGY,75901,26,2085,48713.09,37894.78,,,
RADIOLOGY,75901,TC,N/A,1421.08,1114.1300000000001,,,
RADIOLOGY,75901,GLOBL,2810,478481.23,370831.3,,,
RADIOLOGY,75901,TOTAL,4904,528615.4,409840.21,,,
RADIOLOGY,75902,26,447,8679.59,6739.19,,,
RADIOLOGY,75902,TC,N/A,259.95999999999998,203.8,,,
RADIOLOGY,75902,GLOBL,319,24573.15,19230.87,,,
RADIOLOGY,75902,TOTAL,770,33512.699999999997,26173.86,,,
RADIOLOGY,75945,26,8587,169519.9,131936.01999999999,,,
RADIOLOGY,75945,TC,39,5202.66,4078.83,,,
RADIOLOGY,75945,GLOBL,777,154749.6,121083.69,,,
RADIOLOGY,75945,TOTAL,9403,329472.15999999997,257098.54,,,
RADIOLOGY,75946,26,6191,121293.43,94372.76,,,
RADIOLOGY,75946,TC,110,8700.5499999999993,6821.32,,,
RADIOLOGY,75946,GLOBL,2080,231445.39,181266.27,,,
RADIOLOGY,75946,TOTAL,8381,361439.37,282460.34999999998,,,
RADIOLOGY,75952,26,17835,4115495.91,3208245.07,,,
RADIOLOGY,75952,GLOBL,N/A,2183.33,1711.73,,,
RADIOLOGY,75952,TOTAL,17842,4117679.24,3209956.8,,,
RADIOLOGY,75953,26,12531,883722.19,688993.03,,,
RADIOLOGY,75953,TC,N/A,0,0,,,
RADIOLOGY,75953,GLOBL,N/A,637.82000000000005,500.06,,,
RADIOLOGY,75953,TOTAL,12535,884360.00999999989,689493.09000000008,,,
RADIOLOGY,75954,26,643,74535.199999999997,58237.78,,,
RADIOLOGY,75954,GLOBL,N/A,0,0,,,
RADIOLOGY,75954,TOTAL,643,74535.199999999997,58237.78,,,
RADIOLOGY,75956,26,655,237216.53,185573.39,,,
RADIOLOGY,75956,GLOBL,N/A,0,0,,,
RADIOLOGY,75956,TOTAL,655,237216.53,185573.39,,,
RADIOLOGY,75957,26,1488,463211.22,362007.11,,,
RADIOLOGY,75957,GLOBL,N/A,345,270.48,,,
RADIOLOGY,75957,TOTAL,1491,463556.22,362277.59,,,
RADIOLOGY,75958,26,461,95637.02,74706.47,,,
RADIOLOGY,75958,GLOBL,N/A,673.39,527.94000000000005,,,
RADIOLOGY,75958,TOTAL,462,96310.41,75234.41,,,
RADIOLOGY,75959,26,94,17298.599999999999,13561.86,,,
RADIOLOGY,75959,GLOBL,N/A,0,0,,,
RADIOLOGY,75959,TOTAL,94,17298.599999999999,13561.86,,,
RADIOLOGY,75960,26,N/A,0,0,,,
RADIOLOGY,75960,GLOBL,N/A,0,0,,,
RADIOLOGY,75960,TOTAL,N/A,0,0,,,
RADIOLOGY,75962,26,19315,514985,401556.81,,,
RADIOLOGY,75962,TC,368,47339.6,37027.599999999999,,,
RADIOLOGY,75962,GLOBL,29558,4462105.83,3475814.69,,,
RADIOLOGY,75962,TOTAL,49241,5024430.43,3914399.1,,,
RADIOLOGY,75964,26,482,8917.6299999999992,6982.37,,,
RADIOLOGY,75964,TC,17,1207.1099999999999,946.37,,,
RADIOLOGY,75964,GLOBL,1442,135440.41,105879.32,,,
RADIOLOGY,75964,TOTAL,1941,145565.15,113808.06,,,
RADIOLOGY,75966,26,2095,133632.06,103992.38,,,
RADIOLOGY,75966,TC,N/A,871.01,682.87,,,
RADIOLOGY,75966,GLOBL,385,68727.520000000004,53358.2,,,
RADIOLOGY,75966,TOTAL,2488,203230.59,158033.45000000001,,,
RADIOLOGY,75968,26,187,3274.18,2519.1799999999998,,,
RADIOLOGY,75968,TC,N/A,0,0,,,
RADIOLOGY,75968,GLOBL,47,4230.33,3316.52,,,
RADIOLOGY,75968,TOTAL,234,7504.51,5835.7,,,
RADIOLOGY,75970,26,4324,184488.92,142907.88,,,
RADIOLOGY,75970,GLOBL,70,44827.39,35144.58,,,
RADIOLOGY,75970,TOTAL,4394,229316.31,178052.46,,,
RADIOLOGY,75978,26,112098,2977797.98,2321641.71,,,
RADIOLOGY,75978,TC,1735,218868.07,171381.51,,,
RADIOLOGY,75978,GLOBL,164484,24475352.98,19070898.210000001,,,
RADIOLOGY,75978,TOTAL,278317,27672019.030000001,21563921.43,,,
RADIOLOGY,75980,26,1883,138509.13,108107,,,
RADIOLOGY,75980,GLOBL,N/A,827.21,648.53,,,
RADIOLOGY,75980,TOTAL,1886,139336.34,108755.53,,,
RADIOLOGY,75982,26,5016,366996.8,286381.46999999997,,,
RADIOLOGY,75982,GLOBL,N/A,65,50.96,,,
RADIOLOGY,75982,TOTAL,5017,367061.8,286432.43,,,
RADIOLOGY,75984,26,61706,2218049.59,1708420.5,,,
RADIOLOGY,75984,TC,12,840.08,577.13,,,
RADIOLOGY,75984,GLOBL,572,65191.76,50317.45,,,
RADIOLOGY,75984,TOTAL,62290,2284081.4300000002,1759315.08,,,
RADIOLOGY,75989,26,9223,547969.32999999996,425666.79,,,
RADIOLOGY,75989,TC,N/A,486.64,381.52,,,
RADIOLOGY,75989,GLOBL,179,23380.99,17945.53,,,
RADIOLOGY,75989,TOTAL,9410,571836.96,443993.84,,,
RADIOLOGY,76000,26,98528,855649.12,660311.01,,,
RADIOLOGY,76000,TC,30759,1584072.27,1234077.75,,,
RADIOLOGY,76000,GLOBL,36150,1943949.03,1467164.82,,,
RADIOLOGY,76000,TOTAL,165437,4383670.42,3361553.58,,,
RADIOLOGY,76001,26,6153,230279.82,177200.22,,,
RADIOLOGY,76001,TC,128,16710.900000000001,13101.07,,,
RADIOLOGY,76001,GLOBL,105,15907.59,12273.56,,,
RADIOLOGY,76001,TOTAL,6386,262898.31,202574.85,,,
RADIOLOGY,76010,26,26,235.81,163.37,,,
RADIOLOGY,76010,TC,N/A,0,0,,,
RADIOLOGY,76010,GLOBL,N/A,0,0,,,
RADIOLOGY,76010,TOTAL,26,235.81,163.37,,,
RADIOLOGY,76080,26,24503,659822.86,509344.38,,,
RADIOLOGY,76080,TC,18,582.35,410.98,,,
RADIOLOGY,76080,GLOBL,692,41380.07,32258.959999999999,,,
RADIOLOGY,76080,TOTAL,25213,701785.27999999991,542014.31999999995,,,
RADIOLOGY,76098,26,52164,433481.03,333250.15999999997,,,
RADIOLOGY,76098,TC,492,5585.99,4253.92,,,
RADIOLOGY,76098,GLOBL,3269,64731.97,50047.19,,,
RADIOLOGY,76098,TOTAL,55925,503798.99,387551.27,,,
RADIOLOGY,76100,26,1083,33941.919999999998,24893.7,,,
RADIOLOGY,76100,TC,12,781.35,560,,,
RADIOLOGY,76100,GLOBL,4365,435986.53,330986.86,,,
RADIOLOGY,76100,TOTAL,5460,470709.8,356440.56,,,
RADIOLOGY,76101,26,N/A,37.03,29.03,,,
RADIOLOGY,76101,GLOBL,188,29350.77,22561.46,,,
RADIOLOGY,76101,TOTAL,189,29387.8,22590.49,,,
RADIOLOGY,76102,26,N/A,75.53,59.21,,,
RADIOLOGY,76102,TC,N/A,159.44,125,,,
RADIOLOGY,76102,GLOBL,1110,222207.96,172447.05,,,
RADIOLOGY,76102,TOTAL,1113,222442.93,172631.26,,,
RADIOLOGY,76120,26,1437,28054.15,21771.53,,,
RADIOLOGY,76120,TC,227,18252.599999999999,14070.59,,,
RADIOLOGY,76120,GLOBL,931,82146.720000000001,63698.53,,,
RADIOLOGY,76120,TOTAL,2595,128453.47,99540.65,,,
RADIOLOGY,76125,26,359,5277.72,4080.35,,,
RADIOLOGY,76125,GLOBL,453,21763.94,16871.72,,,
RADIOLOGY,76125,TOTAL,812,27041.66,20952.07,,,
RADIOLOGY,76140,26,N/A,0,0,,,
RADIOLOGY,76140,TC,N/A,0,0,,,
RADIOLOGY,76140,GLOBL,N/A,0,0,,,
RADIOLOGY,76140,TOTAL,N/A,0,0,,,
RADIOLOGY,76376,26,145510,1470187.82,1111982.6499999999,,,
RADIOLOGY,76376,TC,11403,204067.22,156595.57,,,
RADIOLOGY,76376,GLOBL,58900,1817709,1410776.93,,,
RADIOLOGY,76376,TOTAL,215813,3491964.04,2679355.15,,,
RADIOLOGY,76377,26,93642,3823153.94,2910750.48,,,
RADIOLOGY,76377,TC,3227,148927.84,115016.16,,,
RADIOLOGY,76377,GLOBL,61286,5495041.7800000003,4256061.58,,,
RADIOLOGY,76377,TOTAL,158155,9467123.5600000005,7281828.2200000007,,,
RADIOLOGY,76380,26,9999,492053.59,372413.81,,,
RADIOLOGY,76380,TC,458,33631.71,24814.91,,,
RADIOLOGY,76380,GLOBL,2549,325932.26,240564.93,,,
RADIOLOGY,76380,TOTAL,13006,851617.56,637793.64999999991,,,
RADIOLOGY,76390,26,N/A,0,0,,,
RADIOLOGY,76390,TC,N/A,0,0,,,
RADIOLOGY,76390,GLOBL,N/A,0,0,,,
RADIOLOGY,76390,TOTAL,N/A,0,0,,,
RADIOLOGY,76496,26,60,2479.23,1943.62,,,
RADIOLOGY,76496,TC,58,5465.4,4284.83,,,
RADIOLOGY,76496,GLOBL,31,9055.4500000000007,7099.48,,,
RADIOLOGY,76496,TOTAL,149,17000.080000000002,13327.93,,,
RADIOLOGY,76497,26,44,2546.91,1996.79,,,
RADIOLOGY,76497,TC,N/A,83.13,65.17,,,
RADIOLOGY,76497,GLOBL,23,4199.2,3274.99,,,
RADIOLOGY,76497,TOTAL,68,6829.24,5336.95,,,
RADIOLOGY,76498,26,564,51729.85,40427.57,,,
RADIOLOGY,76498,TC,13,1108.72,869.21,,,
RADIOLOGY,76498,GLOBL,346,42522.62,33222.400000000001,,,
RADIOLOGY,76498,TOTAL,923,95361.19,74519.179999999993,,,
RADIOLOGY,76499,26,2839,34232.54,25485.09,,,
RADIOLOGY,76499,TC,39,273.37,193.16,,,
RADIOLOGY,76499,GLOBL,4825,83847.5,60694.68,,,
RADIOLOGY,76499,TOTAL,7703,118353.41,86372.930000000008,,,
RADIOLOGY,76506,26,799,25702.51,19003.3,,,
RADIOLOGY,76506,TC,15,1284.77,914.68,,,
RADIOLOGY,76506,GLOBL,106,13147.08,9689.7000000000007,,,
RADIOLOGY,76506,TOTAL,920,40134.36,29607.68,,,
RADIOLOGY,76510,26,2813,288926.38,215716.07,,,
RADIOLOGY,76510,TC,103,9096.32,7127.89,,,
RADIOLOGY,76510,GLOBL,13577,2871468.95,2210006.83,,,
RADIOLOGY,76510,TOTAL,16493,3169491.65,2432850.79,,,
RADIOLOGY,76511,26,740,41081.9,31518.71,,,
RADIOLOGY,76511,TC,381,17397.71,13252.07,,,
RADIOLOGY,76511,GLOBL,4696,495114.98,382081.73,,,
RADIOLOGY,76511,TOTAL,5817,553594.59,426852.51,,,
RADIOLOGY,76512,26,15484,939295.01,705598.14,,,
RADIOLOGY,76512,TC,2120,74333.570000000007,56620.160000000003,,,
RADIOLOGY,76512,GLOBL,165039.20000000001,16673333.92,12802510.949999999,,,
RADIOLOGY,76512,TOTAL,182643.20000000001,17686962.5,13564729.25,,,
RADIOLOGY,76513,26,2767,117117.36,89611.95,,,
RADIOLOGY,76513,TC,1551,84047.52,64517.82,,,
RADIOLOGY,76513,GLOBL,20150,2083610.23,1600118.77,,,
RADIOLOGY,76513,TOTAL,24468,2284775.11,1754248.54,,,
RADIOLOGY,76514,26,22254,226370.38,165603.88,,,
RADIOLOGY,76514,TC,5801,26558.15,19611.05,,,
RADIOLOGY,76514,GLOBL,412431,6091102.8899999997,4548307.26,,,
RADIOLOGY,76514,TOTAL,440486,6344031.4199999999,4733522.1899999985,,,
RADIOLOGY,76516,26,619,19958.73,14974.3,,,
RADIOLOGY,76516,TC,61,2893.96,2189.25,,,
RADIOLOGY,76516,GLOBL,3812,305004,231092.74,,,
RADIOLOGY,76516,TOTAL,4492,327856.69,248256.29,,,
RADIOLOGY,76519,26,180991,5985861.6799999997,4534226.4800000004,,,
RADIOLOGY,76519,TC,61187,3168390.62,2362519.9500000002,,,
RADIOLOGY,76519,GLOBL,179497,15319678.26,11478786.949999999,,,
RADIOLOGY,76519,TOTAL,421675,24473930.559999999,18375533.379999999,,,
RADIOLOGY,76529,26,22,532.13,417.18,,,
RADIOLOGY,76529,TC,11,76.400000000000006,59.88,,,
RADIOLOGY,76529,GLOBL,30,2510.92,1889.13,,,
RADIOLOGY,76529,TOTAL,63,3119.45,2366.19,,,
RADIOLOGY,76536,26,403039,11574823.130000001,8355956.5300000003,,,
RADIOLOGY,76536,TC,53494,4982870.6100000003,3599842.56,,,
RADIOLOGY,76536,GLOBL,357059,45605153.450000003,33329266.559999999,,,
RADIOLOGY,76536,TOTAL,813592,62162847.190000013,45285065.649999999,,,
RADIOLOGY,76604,26,65935,1753237.51,1347031.63,,,
RADIOLOGY,76604,TC,578,33526.71,24593.59,,,
RADIOLOGY,76604,GLOBL,6973,615838.38,464567.47,,,
RADIOLOGY,76604,TOTAL,73486,2402602.6,1836192.69,,,
RADIOLOGY,76645,26,566192,15893363.08,11376067.470000001,,,
RADIOLOGY,76645,TC,26363,1879053.03,1345785.91,,,
RADIOLOGY,76645,GLOBL,346128,35943097.43,26268139.91,,,
RADIOLOGY,76645,TOTAL,938683,53715513.539999999,38989993.289999999,,,
RADIOLOGY,76700,26,661963,26914656.170000002,19894588.93,,,
RADIOLOGY,76700,TC,81582,8291186.9800000004,6132860.6299999999,,,
RADIOLOGY,76700,GLOBL,351006,52628070.020000003,38802760.82,,,
RADIOLOGY,76700,TOTAL,1094551,87833913.170000002,64830210.380000003,,,
RADIOLOGY,76705,26,858085,24310525.34,18025037.460000001,,,
RADIOLOGY,76705,TC,36012,2672043.7400000002,1933767.2,,,
RADIOLOGY,76705,GLOBL,142444,15615731.460000001,11432964.869999999,,,
RADIOLOGY,76705,TOTAL,1036541,42598300.539999999,31391769.530000001,,,
RADIOLOGY,76770,26,865570,32007803.469999999,23993696.66,,,
RADIOLOGY,76770,TC,73867,7026450.9199999999,5219248.2300000004,,,
RADIOLOGY,76770,GLOBL,355290,48830128.18,36422115.229999997,,,
RADIOLOGY,76770,TOTAL,1294727,87864382.569999993,65635060.11999999,,,
RADIOLOGY,76775,26,398001,11462588.970000001,8489958.9100000001,,,
RADIOLOGY,76775,TC,33296,1209273.03,873073.89,,,
RADIOLOGY,76775,GLOBL,288071,19369954.73,14102866.08,,,
RADIOLOGY,76775,TOTAL,719368,32041816.73,23465898.879999999,,,
RADIOLOGY,76776,26,42854,1642463.46,1246378.93,,,
RADIOLOGY,76776,TC,366,41209.15,31293.01,,,
RADIOLOGY,76776,GLOBL,1976,310737.8,231002.13,,,
RADIOLOGY,76776,TOTAL,45196,1994410.41,1508674.07,,,
RADIOLOGY,76800,26,283,16454.61,12401.65,,,
RADIOLOGY,76800,TC,61,5686.55,4458.21,,,
RADIOLOGY,76800,GLOBL,1483,207828.83,159736.62,,,
RADIOLOGY,76800,TOTAL,1827,229969.99,176596.48000000001,,,
RADIOLOGY,76801,26,8264,412936.68,290841.8,,,
RADIOLOGY,76801,TC,404,32282.58,21806.68,,,
RADIOLOGY,76801,GLOBL,4046,509518.61,356528.38,,,
RADIOLOGY,76801,TOTAL,12714,954737.86999999988,669176.86,,,
RADIOLOGY,76802,26,163,6922.61,5027.54,,,
RADIOLOGY,76802,TC,15,396.87,311.12,,,
RADIOLOGY,76802,GLOBL,93,6234.33,4695.7299999999996,,,
RADIOLOGY,76802,TOTAL,271,13553.81,10034.39,,,
RADIOLOGY,76805,26,5891,295350.62,208044.44,,,
RADIOLOGY,76805,TC,507,49642.04,33545.1,,,
RADIOLOGY,76805,GLOBL,5760,826335.06,574699.15,,,
RADIOLOGY,76805,TOTAL,12158,1171327.72,816288.69,,,
RADIOLOGY,76810,26,132,6580.49,4834.43,,,
RADIOLOGY,76810,TC,16,836.09,655.48,,,
RADIOLOGY,76810,GLOBL,138,13234.98,10046.870000000001,,,
RADIOLOGY,76810,TOTAL,286,20651.560000000001,15536.78,,,
RADIOLOGY,76811,26,3430,333216.99,240797.81,,,
RADIOLOGY,76811,TC,218,20123.93,14000.38,,,
RADIOLOGY,76811,GLOBL,3569,660435.68000000005,481873.31,,,
RADIOLOGY,76811,TOTAL,7217,1013776.6,736671.5,,,
RADIOLOGY,76812,26,137,12517.3,9525.09,,,
RADIOLOGY,76812,TC,N/A,890.96,698.48,,,
RADIOLOGY,76812,GLOBL,104,21540.81,16618.07,,,
RADIOLOGY,76812,TOTAL,248,34949.07,26841.64,,,
RADIOLOGY,76813,26,1192,72787.67,53476.1,,,
RADIOLOGY,76813,TC,107,6956.9,5046.33,,,
RADIOLOGY,76813,GLOBL,1479,181971.56,132884.28,,,
RADIOLOGY,76813,TOTAL,2778,261716.13,191406.71,,,
RADIOLOGY,76814,26,33,1687.32,1291.95,,,
RADIOLOGY,76814,TC,N/A,95.67,75,,,
RADIOLOGY,76814,GLOBL,46,3706.86,2833.1,,,
RADIOLOGY,76814,TOTAL,82,5489.85,4200.05,,,
RADIOLOGY,76815,26,12206,400155.41,292060.62,,,
RADIOLOGY,76815,TC,258,14997.84,10530.08,,,
RADIOLOGY,76815,GLOBL,4539,408685.41,295917.82,,,
RADIOLOGY,76815,TOTAL,17003,823838.65999999992,598508.52,,,
RADIOLOGY,76816,26,8941,388724.17,287741.09000000003,,,
RADIOLOGY,76816,TC,539,40378.11,29860.51,,,
RADIOLOGY,76816,GLOBL,9923,1140918.8400000001,837154.3,,,
RADIOLOGY,76816,TOTAL,19403,1570021.12,1154755.8999999999,,,
RADIOLOGY,76817,26,12320,473855.9,340815.97,,,
RADIOLOGY,76817,TC,494,32979.949999999997,23509.52,,,
RADIOLOGY,76817,GLOBL,7570,763922.04,552408.55000000005,,,
RADIOLOGY,76817,TOTAL,20384,1270757.8899999999,916734.04,,,
RADIOLOGY,76818,26,2319,125143.74,94708.69,,,
RADIOLOGY,76818,TC,45,2914.32,2230.0100000000002,,,
RADIOLOGY,76818,GLOBL,2828,342012.3,257003.97,,,
RADIOLOGY,76818,TOTAL,5192,470070.36,353942.67,,,
RADIOLOGY,76819,26,6993,274815.78000000003,205969.66,,,
RADIOLOGY,76819,TC,378,19639.830000000002,15055.03,,,
RADIOLOGY,76819,GLOBL,6114,539023.6,406873.37,,,
RADIOLOGY,76819,TOTAL,13485,833479.21,627898.06000000006,,,
RADIOLOGY,76820,26,3661,93419.49,70992.02,,,
RADIOLOGY,76820,TC,76,1837.84,1394.39,,,
RADIOLOGY,76820,GLOBL,3469,167408.26,128100.48,,,
RADIOLOGY,76820,TOTAL,7206,262665.59000000003,200486.89,,,
RADIOLOGY,76821,26,763,27779.65,21087.51,,,
RADIOLOGY,76821,TC,N/A,241.68,189.5,,,
RADIOLOGY,76821,GLOBL,436,40843.089999999997,30803.47,,,
RADIOLOGY,76821,TOTAL,1203,68864.42,52080.480000000003,,,
RADIOLOGY,76825,26,856,72384,55190.080000000002,,,
RADIOLOGY,76825,TC,39,7519.21,5850.82,,,
RADIOLOGY,76825,GLOBL,780,212822.17,161872.57999999999,,,
RADIOLOGY,76825,TOTAL,1675,292725.38,222913.48,,,
RADIOLOGY,76826,26,162,6917,5319.8,,,
RADIOLOGY,76826,TC,N/A,401.65,314.89,,,
RADIOLOGY,76826,GLOBL,102,16636.2,12792.75,,,
RADIOLOGY,76826,TOTAL,268,23954.85,18427.439999999999,,,
RADIOLOGY,76827,26,720,21080.59,16187.41,,,
RADIOLOGY,76827,TC,29,1335.09,944.4,,,
RADIOLOGY,76827,GLOBL,541,41375.440000000002,31873.41,,,
RADIOLOGY,76827,TOTAL,1290,63791.12,49005.22,,,
RADIOLOGY,76828,26,316,9159.4,7041.92,,,
RADIOLOGY,76828,TC,16,386.6,303.06,,,
RADIOLOGY,76828,GLOBL,159,8468.86,6357.87,,,
RADIOLOGY,76828,TOTAL,491,18014.86,13702.85,,,
RADIOLOGY,76830,26,209752,7420587.9900000002,5411880.7599999998,,,
RADIOLOGY,76830,TC,19652,1818155.7,1330468.25,,,
RADIOLOGY,76830,GLOBL,246442,32269438,23782507.879999999,,,
RADIOLOGY,76830,TOTAL,475846,41508181.690000013,30524856.890000001,,,
RADIOLOGY,76831,26,1021,37620.25,28073.27,,,
RADIOLOGY,76831,TC,220,18671.650000000001,14359.69,,,
RADIOLOGY,76831,GLOBL,5797,717962.43,540250.22,,,
RADIOLOGY,76831,TOTAL,7038,774254.33000000007,582683.17999999993,,,
RADIOLOGY,76856,26,238204,7985660.1500000004,5878939.7999999998,,,
RADIOLOGY,76856,TC,28640,2392628.23,1783030.99,,,
RADIOLOGY,76856,GLOBL,270319,33394607.039999999,25077495.27,,,
RADIOLOGY,76856,TOTAL,537163,43772895.419999987,32739466.059999999,,,
RADIOLOGY,76857,26,70893,1303973.46,972037.82,,,
RADIOLOGY,76857,TC,8320,269038.27,200931.71,,,
RADIOLOGY,76857,GLOBL,168890,9411077.3499999996,7000390.9500000002,,,
RADIOLOGY,76857,TOTAL,248103,10984089.08,8173360.4800000004,,,
RADIOLOGY,76870,26,92307,2904012.5,2106932.92,,,
RADIOLOGY,76870,TC,6793,271482.67,194846.65,,,
RADIOLOGY,76870,GLOBL,36585,2743392.59,1998079.26,,,
RADIOLOGY,76870,TOTAL,135685,5918887.7599999998,4299858.83,,,
RADIOLOGY,76872,26,48951,1711327.46,1303670.24,,,
RADIOLOGY,76872,TC,16442,958762.41,742068.25,,,
RADIOLOGY,76872,GLOBL,146744,14086634.75,10736751.01,,,
RADIOLOGY,76872,TOTAL,212137,16756724.619999999,12782489.5,,,
RADIOLOGY,76873,26,3164,251180.88,190906.1,,,
RADIOLOGY,76873,TC,290,26164.68,19822.63,,,
RADIOLOGY,76873,GLOBL,3466,616913.02,470311.29,,,
RADIOLOGY,76873,TOTAL,6920,894258.58000000007,681040.02,,,
RADIOLOGY,76880,TC,N/A,0,0,,,
RADIOLOGY,76880,GLOBL,N/A,0,0,,,
RADIOLOGY,76880,TOTAL,N/A,0,0,,,
RADIOLOGY,76881,26,20819,664937.28,498548.36,,,
RADIOLOGY,76881,TC,6292,554727.67000000004,421500.73,,,
RADIOLOGY,76881,GLOBL,153696,18794410.52,14379484.199999999,,,
RADIOLOGY,76881,TOTAL,180807,20014075.469999999,15299533.289999999,,,
RADIOLOGY,76882,26,111305,2790853.95,2089525.23,,,
RADIOLOGY,76882,TC,7519,82797.78,61505.09,,,
RADIOLOGY,76882,GLOBL,135809,4929156.38,3719871.66,,,
RADIOLOGY,76882,TOTAL,254633,7802808.1100000003,5870901.9800000004,,,
RADIOLOGY,76885,26,14,517.59,377.72,,,
RADIOLOGY,76885,TC,N/A,0,0,,,
RADIOLOGY,76885,GLOBL,N/A,0,0,,,
RADIOLOGY,76885,TOTAL,14,517.59,377.72,,,
RADIOLOGY,76886,26,N/A,246.17,168.96,,,
RADIOLOGY,76886,GLOBL,N/A,0,0,,,
RADIOLOGY,76886,TOTAL,N/A,246.17,168.96,,,
RADIOLOGY,76930,26,2124,69301.100000000006,54004.22,,,
