MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
33522,80'S,,512,"$55,381.97 ","$44,009.77 "
,OTHER,,"1,992","$1,036,969.05 ","$824,722.41 "
,TOTAL,,"2,504","$1,092,351.02 ","$868,732.18 "
33523,80'S,,136,"$17,274.85 ","$13,760.10 "
,OTHER,,345,"$224,228.62 ","$177,913.04 "
,TOTAL,,481,"$241,503.47 ","$191,673.14 "
33530,80'S,,"3,766","$274,614.78 ","$218,653.27 "
,OTHER,,"15,430","$5,678,040.05 ","$4,513,397.07 "
,TOTAL,,"19,196","$5,952,654.83 ","$4,732,050.34 "
33533,80'S,,"27,912","$7,648,946.84 ","$6,078,484.27 "
,OTHER,,"120,223","$161,177,624.69 ","$127,934,071.44 "
,TOTAL,,"148,135","$168,826,571.53 ","$134,012,555.71 "
33534,80'S,,"2,266","$730,674.89 ","$579,175.62 "
,OTHER,,"10,542","$16,670,226.21 ","$13,222,306.30 "
,TOTAL,,"12,808","$17,400,901.10 ","$13,801,481.92 "
33535,80'S,,478,"$176,967.88 ","$141,206.83 "
,OTHER,,"2,229","$3,959,792.07 ","$3,139,059.79 "
,TOTAL,,"2,707","$4,136,759.95 ","$3,280,266.62 "
33536,80'S,,179,"$68,098.41 ","$53,192.07 "
,OTHER,,815,"$1,448,849.66 ","$1,139,830.84 "
,TOTAL,,994,"$1,516,948.07 ","$1,193,022.91 "
33542,80'S,,186,"$63,212.74 ","$50,139.00 "
,OTHER,,764,"$1,284,056.20 ","$1,015,764.69 "
,TOTAL,,950,"$1,347,268.94 ","$1,065,903.69 "
33545,80'S,,41,"$17,859.81 ","$14,287.86 "
,OTHER,,139,"$339,525.77 ","$271,568.95 "
,TOTAL,,180,"$357,385.58 ","$285,856.81 "
33548,80'S,,67,"$28,758.65 ","$23,006.92 "
,OTHER,,282,"$622,792.33 ","$494,201.30 "
,TOTAL,,349,"$651,550.98 ","$517,208.22 "
33572,80'S,,688,"$24,597.61 ","$19,564.80 "
,OTHER,,"3,402","$610,213.25 ","$484,280.05 "
,TOTAL,,"4,090","$634,810.86 ","$503,844.85 "
33600,80'S,,4,$603.81 ,$483.05 
,OTHER,,7,"$5,423.68 ","$4,338.94 "
,TOTAL,,11,"$6,027.49 ","$4,821.99 "
33602,80'S,,1,$129.14 ,$103.31 
,OTHER,,11,"$12,211.76 ","$9,769.40 "
,TOTAL,,12,"$12,340.90 ","$9,872.71 "
33606,OTHER,,1,$893.82 ,$715.06 
,TOTAL,,1,$893.82 ,$715.06 
33608,80'S,,5,$824.98 ,$629.86 
,OTHER,,11,"$14,464.80 ","$11,571.85 "
,TOTAL,,16,"$15,289.78 ","$12,201.71 "
33610,80'S,,1,$147.38 ,$117.90 
,OTHER,,1,$921.12 ,$736.90 
,TOTAL,,2,"$1,068.50 ",$854.80 
33611,OTHER,,2,"$3,596.93 ","$2,877.54 "
,TOTAL,,2,"$3,596.93 ","$2,877.54 "
33612,80'S,,2,$497.14 ,$397.71 
,OTHER,,4,"$4,102.73 ","$3,282.19 "
,TOTAL,,6,"$4,599.87 ","$3,679.90 "
33615,80'S,,8,"$1,318.70 ","$1,054.98 "
,OTHER,,31,"$34,110.38 ","$27,265.05 "
,TOTAL,,39,"$35,429.08 ","$28,320.03 "
33617,80'S,,1,$139.38 ,$111.50 
,OTHER,,9,"$14,177.81 ","$11,342.25 "
,TOTAL,,10,"$14,317.19 ","$11,453.75 "
33619,OTHER,,5,"$3,810.80 ","$2,958.85 "
,TOTAL,,5,"$3,810.80 ","$2,958.85 "
33641,80'S,,654,"$84,792.48 ","$67,049.28 "
,OTHER,,"2,903","$1,871,077.16 ","$1,489,670.82 "
,TOTAL,,"3,557","$1,955,869.64 ","$1,556,720.10 "
33645,80'S,,16,"$3,031.87 ","$2,425.51 "
,OTHER,,51,"$48,312.13 ","$38,649.69 "
,TOTAL,,67,"$51,344.00 ","$41,075.20 "
33647,80'S,,10,"$1,858.26 ","$1,486.62 "
,OTHER,,47,"$40,493.62 ","$31,682.99 "
,TOTAL,,57,"$42,351.88 ","$33,169.61 "
33660,80'S,,6,"$1,114.25 ",$891.40 
,OTHER,,76,"$50,055.33 ","$39,377.44 "
,TOTAL,,82,"$51,169.58 ","$40,268.84 "
33665,80'S,,1,$323.72 ,$258.98 
,OTHER,,1,"$2,023.28 ","$1,618.62 "
,TOTAL,,2,"$2,347.00 ","$1,877.60 "
33670,OTHER,,1,"$1,024.76 ",$819.81 
