MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
93232,TOTAL,,"84,459","$6,976,493.66 ","$5,429,606.94 "
93233,TOTAL,,"135,213","$3,520,014.80 ","$2,736,156.97 "
93235,TOTAL,,"5,904","$771,310.19 ","$602,785.06 "
93236,TOTAL,,"5,550","$571,797.17 ","$452,324.15 "
93237,TOTAL,,"116,045","$2,713,015.57 ","$2,149,417.73 "
93268,TOTAL,,"25,046","$7,307,492.07 ","$5,691,299.37 "
93270,TOTAL,,"60,082","$2,400,254.64 ","$1,849,423.21 "
93271,TOTAL,,"82,291","$19,953,042.98 ","$15,662,240.86 "
93272,TOTAL,,"80,419","$2,077,926.46 ","$1,612,133.55 "
93278,TOTAL,,"7,214","$305,055.12 ","$235,881.91 "
93303,TOTAL,,"6,306","$873,059.78 ","$666,887.36 "
93304,TOTAL,,"1,110","$75,474.28 ","$56,934.55 "
93307,TOTAL,,"7,441,206","$842,719,951.03 ","$653,017,106.67 "
93308,TOTAL,,"129,935","$6,166,680.89 ","$4,795,269.51 "
93312,TOTAL,,"212,100","$23,916,336.14 ","$18,862,914.75 "
93313,TOTAL,,"21,202","$848,613.42 ","$675,462.23 "
93314,TOTAL,,"17,609","$1,176,785.49 ","$931,960.90 "
93315,TOTAL,,"1,643","$237,857.12 ","$186,776.28 "
93316,TOTAL,,128,"$5,585.34 ","$4,403.52 "
93317,TOTAL,,767,"$76,218.45 ","$60,412.85 "
93318,TOTAL,,"2,945","$301,255.28 ","$238,579.28 "
93320,TOTAL,,"7,680,664","$378,022,786.60 ","$299,048,982.72 "
93321,TOTAL,,"100,696","$1,876,736.80 ","$1,474,424.06 "
93325,TOTAL,,"7,681,465","$367,227,908.51 ","$291,437,660.91 "
93350,TOTAL,,"445,674","$58,273,241.79 ","$44,748,004.18 "
93501,TOTAL,,"25,417","$3,744,520.31 ","$2,940,510.29 "
93503,TOTAL,,"158,068","$20,123,890.38 ","$15,996,778.17 "
93505,TOTAL,,"15,309","$3,258,693.91 ","$2,520,730.25 "
93508,TOTAL,,"90,422","$16,330,800.70 ","$12,890,478.19 "
93510,TOTAL,,"880,763","$255,409,429.65 ","$201,148,360.49 "
93511,TOTAL,,398,"$95,464.03 ","$75,230.20 "
93514,TOTAL,,23,"$7,978.95 ","$6,278.30 "
93524,TOTAL,,157,"$59,603.86 ","$47,420.08 "
93526,TOTAL,,"128,076","$55,197,637.52 ","$43,607,678.68 "
93527,TOTAL,,"2,992","$1,164,824.13 ","$927,549.14 "
93528,TOTAL,,110,"$55,142.71 ","$43,725.02 "
93529,TOTAL,,112,"$28,177.73 ","$22,327.43 "
93530,TOTAL,,133,"$28,489.04 ","$22,525.66 "
93531,TOTAL,,351,"$156,454.83 ","$123,545.28 "
93532,TOTAL,,15,"$6,295.56 ","$5,036.43 "
93533,TOTAL,,45,"$15,180.51 ","$12,144.40 "
93539,TOTAL,,"171,144","$3,540,496.46 ","$2,804,071.81 "
93540,TOTAL,,"182,519","$4,049,597.81 ","$3,207,363.93 "
93541,TOTAL,,"1,557","$23,175.19 ","$18,429.96 "
93542,TOTAL,,"2,476","$37,206.09 ","$29,562.73 "
93543,TOTAL,,"893,158","$13,129,320.21 ","$10,405,735.64 "
93544,TOTAL,,"93,295","$1,204,422.62 ","$956,394.81 "
93545,TOTAL,,"1,070,896","$22,210,856.12 ","$17,609,353.52 "
93555,TOTAL,,"917,889","$52,058,486.52 ","$41,240,334.97 "
93556,TOTAL,,"1,070,575","$69,723,559.48 ","$55,246,413.48 "
93561,TOTAL,,872,"$21,458.30 ","$17,070.46 "
93562,TOTAL,,"1,692","$13,427.13 ","$10,710.76 "
93571,TOTAL,,"8,684","$804,367.98 ","$637,686.44 "
93572,TOTAL,,"1,200","$85,719.81 ","$68,036.06 "
93580,TOTAL,,"1,524","$1,451,061.41 ","$1,146,319.55 "
93581,TOTAL,,30,"$37,398.75 ","$29,090.92 "
