MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,112,"$112,853.68 ","$89,242.64 "
50500,80'S,,7,$766.09 ,$612.88 
,OTHER,,45,"$35,237.57 ","$27,214.53 "
,TOTAL,,52,"$36,003.66 ","$27,827.41 "
50520,80'S,,5,$670.78 ,$536.62 
,OTHER,,7,"$5,414.46 ","$4,331.56 "
,TOTAL,,12,"$6,085.24 ","$4,868.18 "
50525,80'S,,1,$171.35 ,$137.08 
,OTHER,,6,"$6,986.49 ","$5,589.17 "
,TOTAL,,7,"$7,157.84 ","$5,726.25 "
50540,80'S,,6,$993.09 ,$794.47 
,OTHER,,4,"$3,282.30 ","$2,625.83 "
,TOTAL,,10,"$4,275.39 ","$3,420.30 "
50541,80'S,,76,"$10,101.58 ","$7,981.03 "
,OTHER,,263,"$208,183.65 ","$165,132.76 "
,TOTAL,,339,"$218,285.23 ","$173,113.79 "
50542,80'S,,470,"$81,418.73 ","$64,788.26 "
,OTHER,,"1,221","$1,271,359.40 ","$1,009,943.24 "
,TOTAL,,"1,691","$1,352,778.13 ","$1,074,731.50 "
50543,80'S,,365,"$82,450.90 ","$65,466.32 "
,OTHER,,"1,176","$1,637,400.33 ","$1,299,968.31 "
,TOTAL,,"1,541","$1,719,851.23 ","$1,365,434.63 "
50544,80'S,,72,"$13,687.08 ","$10,949.58 "
,OTHER,,237,"$272,423.36 ","$215,906.77 "
,TOTAL,,309,"$286,110.44 ","$226,856.35 "
50545,80'S,,"2,218","$453,557.55 ","$359,590.33 "
,OTHER,,"4,861","$6,000,132.41 ","$4,762,415.51 "
,TOTAL,,"7,079","$6,453,689.96 ","$5,122,005.84 "
50546,80'S,,741,"$134,253.01 ","$106,280.91 "
,OTHER,,"1,825","$1,976,197.54 ","$1,569,382.28 "
,TOTAL,,"2,566","$2,110,450.55 ","$1,675,663.19 "
50547,80'S,,415,"$91,847.94 ","$80,308.28 "
,OTHER,,"1,832","$2,405,944.37 ","$2,358,029.86 "
,TOTAL,,"2,247","$2,497,792.31 ","$2,438,338.14 "
50548,80'S,,595,"$122,799.29 ","$97,609.87 "
,OTHER,,"1,337","$1,670,878.20 ","$1,327,121.26 "
,TOTAL,,"1,932","$1,793,677.49 ","$1,424,731.13 "
50549,80'S,,20,"$2,694.98 ","$2,155.96 "
,OTHER,,112,"$76,483.38 ","$60,824.63 "
,TOTAL,,132,"$79,178.36 ","$62,980.59 "
50551,SG,,1,$334.49 ,$267.59 
,80'S,,2,$69.09 ,$55.28 
,OTHER,,164,"$41,867.16 ","$33,147.68 "
,TOTAL,,167,"$42,270.74 ","$33,470.55 "
50553,OTHER,,195,"$51,942.32 ","$41,449.10 "
,TOTAL,,195,"$51,942.32 ","$41,449.10 "
50555,SG,,2,$492.57 ,$394.05 
,OTHER,,68,"$20,235.59 ","$15,916.43 "
,TOTAL,,70,"$20,728.16 ","$16,310.48 "
50557,80'S,,2,$111.57 ,$89.26 
,OTHER,,62,"$18,631.23 ","$14,800.18 "
,TOTAL,,64,"$18,742.80 ","$14,889.44 "
50561,SG,,5,"$1,465.17 ","$1,172.13 "
,80'S,,1,$59.71 ,$47.77 
,OTHER,,314,"$110,752.12 ","$87,811.23 "
,TOTAL,,320,"$112,277.00 ","$89,031.13 "
50562,80'S,,3,$286.04 ,$228.83 
,OTHER,,59,"$33,245.29 ","$26,265.58 "
,TOTAL,,62,"$33,531.33 ","$26,494.41 "
50570,80'S,,2,$72.11 ,$57.69 
,OTHER,,45,"$18,006.16 ","$14,404.94 "
,TOTAL,,47,"$18,078.27 ","$14,462.63 "
50572,OTHER,,29,"$13,734.79 ","$10,987.84 "
,TOTAL,,29,"$13,734.79 ","$10,987.84 "
50574,OTHER,,18,"$7,640.12 ","$6,112.12 "
,TOTAL,,18,"$7,640.12 ","$6,112.12 "
50575,OTHER,,177,"$120,034.65 ","$95,211.36 "
,TOTAL,,177,"$120,034.65 ","$95,211.36 "
50576,OTHER,,30,"$12,338.13 ","$9,870.47 "
