MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,OTHER,,"3,971","$6,168,241.78 ","$4,913,603.83 "
,TOTAL,,"4,629","$6,342,529.55 ","$5,052,666.40 "
58240,80'S,,48,"$19,504.12 ","$15,576.04 "
,OTHER,,163,"$375,404.90 ","$300,259.97 "
,TOTAL,,211,"$394,909.02 ","$315,836.01 "
58260,80'S,,"3,830","$451,024.07 ","$353,317.30 "
,OTHER,,"8,532","$6,091,399.26 ","$4,811,886.65 "
,TOTAL,,"12,362","$6,542,423.33 ","$5,165,203.95 "
58262,80'S,,"1,587","$214,216.61 ","$168,267.95 "
,OTHER,,"3,872","$3,166,194.60 ","$2,498,985.60 "
,TOTAL,,"5,459","$3,380,411.21 ","$2,667,253.55 "
58263,80'S,,411,"$60,761.68 ","$48,116.17 "
,OTHER,,973,"$890,806.33 ","$705,131.47 "
,TOTAL,,"1,384","$951,568.01 ","$753,247.64 "
58267,80'S,,97,"$14,337.62 ","$11,200.27 "
,OTHER,,218,"$207,368.42 ","$162,440.19 "
,TOTAL,,315,"$221,706.04 ","$173,640.46 "
58270,80'S,,416,"$54,314.35 ","$42,957.34 "
,OTHER,,"1,023","$811,190.40 ","$642,397.66 "
,TOTAL,,"1,439","$865,504.75 ","$685,355.00 "
58275,80'S,,29,"$4,500.19 ","$3,600.17 "
,OTHER,,120,"$113,669.15 ","$90,848.49 "
,TOTAL,,149,"$118,169.34 ","$94,448.66 "
58280,80'S,,56,"$9,162.08 ","$7,198.33 "
,OTHER,,145,"$143,696.54 ","$113,232.95 "
,TOTAL,,201,"$152,858.62 ","$120,431.28 "
58285,80'S,,4,$821.01 ,$656.80 
,OTHER,,29,"$23,440.19 ","$18,752.18 "
,TOTAL,,33,"$24,261.20 ","$19,408.98 "
58290,80'S,,51,"$9,032.84 ","$7,126.67 "
,OTHER,,159,"$169,650.69 ","$132,448.35 "
,TOTAL,,210,"$178,683.53 ","$139,575.02 "
58291,80'S,,29,"$5,282.01 ","$4,188.26 "
,OTHER,,92,"$104,654.43 ","$82,772.28 "
,TOTAL,,121,"$109,936.44 ","$86,960.54 "
58292,80'S,,16,"$3,146.94 ","$2,517.54 "
,OTHER,,50,"$58,147.87 ","$45,736.23 "
,TOTAL,,66,"$61,294.81 ","$48,253.77 "
58293,80'S,,4,$850.99 ,$575.99 
,OTHER,,16,"$20,289.68 ","$15,379.87 "
,TOTAL,,20,"$21,140.67 ","$15,955.86 "
58294,80'S,,11,"$2,026.59 ","$1,562.85 "
,OTHER,,38,"$41,189.04 ","$32,677.28 "
,TOTAL,,49,"$43,215.63 ","$34,240.13 "
58300,OTHER,,1,$1.00 ,$0.80 
,TOTAL,,1,$1.00 ,$0.80 
58301,OTHER,,855,"$68,418.98 ","$48,207.91 "
