MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,15,"$3,054.23 ","$2,153.69 "
55600,OTHER,,65,"$27,987.02 ","$21,844.34 "
,TOTAL,,65,"$27,987.02 ","$21,844.34 "
55605,OTHER,,2,$956.36 ,$750.27 
,TOTAL,,2,$956.36 ,$750.27 
55650,80'S,,19,"$1,445.41 ","$1,143.89 "
,OTHER,,47,"$21,447.91 ","$17,080.23 "
,TOTAL,,66,"$22,893.32 ","$18,224.12 "
55680,OTHER,,1,$313.54 ,$250.83 
,TOTAL,,1,$313.54 ,$250.83 
55700,SG,,"24,660","$8,264,376.87 ","$6,467,592.42 "
,OTHER,,"233,744","$49,973,681.72 ","$38,471,116.09 "
,TOTAL,,"258,404","$58,238,058.59 ","$44,938,708.51 "
55705,SG,,23,"$6,469.63 ","$5,175.68 "
,OTHER,,217,"$48,738.12 ","$38,231.14 "
,TOTAL,,240,"$55,207.75 ","$43,406.82 "
55720,SG,,2,$325.97 ,$260.77 
,OTHER,,34,"$14,484.51 ","$10,901.15 "
,TOTAL,,36,"$14,810.48 ","$11,161.92 "
55725,80'S,,2,$172.29 ,$137.83 
,OTHER,,15,"$6,260.97 ","$4,681.29 "
,TOTAL,,17,"$6,433.26 ","$4,819.12 "
55801,80'S,,5,$865.65 ,$692.53 
,OTHER,,14,"$12,793.57 ","$9,623.83 "
,TOTAL,,19,"$13,659.22 ","$10,316.36 "
55810,80'S,,225,"$44,123.71 ","$34,610.06 "
,OTHER,,569,"$635,814.18 ","$498,175.30 "
,TOTAL,,794,"$679,937.89 ","$532,785.36 "
55812,80'S,,8,"$1,969.76 ","$1,575.79 "
,OTHER,,12,"$15,089.69 ","$10,981.70 "
,TOTAL,,20,"$17,059.45 ","$12,557.49 "
55815,80'S,,28,"$7,158.16 ","$5,581.90 "
,OTHER,,68,"$105,088.81 ","$84,071.14 "
,TOTAL,,96,"$112,246.97 ","$89,653.04 "
55821,80'S,,596,"$77,802.75 ","$60,571.04 "
,OTHER,,"1,224","$959,327.81 ","$757,564.23 "
,TOTAL,,"1,820","$1,037,130.56 ","$818,135.27 "
55831,80'S,,422,"$60,115.25 ","$47,380.95 "
,OTHER,,796,"$689,488.20 ","$546,808.70 "
,TOTAL,,"1,218","$749,603.45 ","$594,189.65 "
55840,80'S,,"1,271","$218,418.71 ","$171,063.07 "
,OTHER,,"3,121","$2,913,561.25 ","$2,300,773.84 "
,TOTAL,,"4,392","$3,131,979.96 ","$2,471,836.91 "
55842,80'S,,382,"$80,151.74 ","$62,895.90 "
,OTHER,,781,"$991,821.23 ","$772,037.49 "
,TOTAL,,"1,163","$1,071,972.97 ","$834,933.39 "
55845,80'S,,"4,200","$1,028,485.93 ","$805,780.61 "
,OTHER,,"8,378","$12,246,801.68 ","$9,620,163.29 "
,TOTAL,,"12,578","$13,275,287.61 ","$10,425,943.90 "
55860,OTHER,,281,"$242,529.47 ","$192,511.63 "
,TOTAL,,281,"$242,529.47 ","$192,511.63 "
55862,80'S,,2,$361.95 ,$289.56 
,OTHER,,5,"$4,234.80 ","$3,387.84 "
,TOTAL,,7,"$4,596.75 ","$3,677.40 "
55865,OTHER,,10,"$12,167.55 ","$9,734.05 "
,TOTAL,,10,"$12,167.55 ","$9,734.05 "
55866,80'S,,"4,086","$1,073,719.38 ","$846,710.68 "
,OTHER,,"10,721","$16,603,416.72 ","$13,102,260.29 "
,TOTAL,,"14,807","$17,677,136.10 ","$13,948,970.97 "
55870,OTHER,,26,"$3,822.38 ","$2,738.73 "
,TOTAL,,26,"$3,822.38 ","$2,738.73 "
55873,SG,,3,"$3,819.47 ","$2,019.07 "
,OTHER,,"5,649","$6,147,214.41 ","$4,858,799.40 "
,TOTAL,,"5,652","$6,151,033.88 ","$4,860,818.47 "
55875,SG,,"4,081","$5,474,119.35 ","$4,350,595.42 "
,80'S,,98,"$11,870.75 ","$9,496.71 "
,OTHER,,"20,050","$14,564,650.04 ","$11,509,274.90 "
,TOTAL,,"24,229","$20,050,640.14 ","$15,869,367.03 "
55876,80'S,,1,$8.21 ,$6.57 
,OTHER,,"13,788","$1,816,933.59 ","$1,419,304.81 "
,TOTAL,,"13,789","$1,816,941.80 ","$1,419,311.38 "
55899,80'S,,1,$116.97 ,$93.58 
,OTHER,,719,"$481,478.81 ","$383,826.72 "
,TOTAL,,720,"$481,595.78 ","$383,920.30 "
