MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
11646,SG,,"1,371","$486,934.37 ","$387,342.35 "
,80'S,,1,$185.73 ,$148.58 
,OTHER,,"10,727","$3,268,546.75 ","$2,580,920.77 "
,TOTAL,,"12,099","$3,755,666.85 ","$2,968,411.70 "
11719,OTHER,,"1,442,168","$18,291,573.53 ","$13,443,047.93 "
,TOTAL,,"1,442,168","$18,291,573.53 ","$13,443,047.93 "
11720,OTHER,,"2,056,836","$54,156,952.30 ","$39,426,121.07 "
,TOTAL,,"2,056,836","$54,156,952.30 ","$39,426,121.07 "
11721,80'S,,1,$7.28 ,$5.82 
,OTHER,,"7,245,274","$280,380,236.87 ","$203,930,269.26 "
,TOTAL,,"7,245,275","$280,380,244.15 ","$203,930,275.08 "
11730,OTHER,,"651,828","$54,548,579.46 ","$40,846,799.16 "
,TOTAL,,"651,828","$54,548,579.46 ","$40,846,799.16 "
11732,OTHER,,"93,382","$3,772,165.42 ","$2,928,446.90 "
,TOTAL,,"93,382","$3,772,165.42 ","$2,928,446.90 "
11740,OTHER,,"27,925","$916,922.42 ","$694,711.87 "
,TOTAL,,"27,925","$916,922.42 ","$694,711.87 "
11750,SG,,3,"$3,670.17 ","$2,936.14 "
,OTHER,,"232,342","$37,180,680.62 ","$28,291,467.83 "
,TOTAL,,"232,345","$37,184,350.79 ","$28,294,403.97 "
11752,OTHER,,"1,796","$366,395.58 ","$285,036.55 "
,TOTAL,,"1,796","$366,395.58 ","$285,036.55 "
11755,OTHER,,"26,311","$2,811,496.02 ","$2,165,980.13 "
,TOTAL,,"26,311","$2,811,496.02 ","$2,165,980.13 "
11760,OTHER,,"4,257","$480,787.50 ","$370,558.25 "
,TOTAL,,"4,257","$480,787.50 ","$370,558.25 "
11762,OTHER,,599,"$116,291.69 ","$90,306.11 "
,TOTAL,,599,"$116,291.69 ","$90,306.11 "
11765,OTHER,,"76,649","$6,808,228.53 ","$5,182,852.71 "
,TOTAL,,"76,649","$6,808,228.53 ","$5,182,852.71 "
11770,SG,,64,"$32,370.49 ","$25,068.52 "
,OTHER,,495,"$81,216.44 ","$62,372.50 "
,TOTAL,,559,"$113,586.93 ","$87,441.02 "
11771,SG,,62,"$30,932.81 ","$24,014.66 "
,OTHER,,563,"$195,714.78 ","$151,860.47 "
,TOTAL,,625,"$226,647.59 ","$175,875.13 "
11772,SG,,50,"$24,445.53 ","$19,083.34 "
,OTHER,,409,"$185,139.54 ","$146,061.89 "
,TOTAL,,459,"$209,585.07 ","$165,145.23 "
11900,OTHER,,"130,194","$5,070,974.47 ","$3,698,037.28 "
,TOTAL,,"130,194","$5,070,974.47 ","$3,698,037.28 "
11901,OTHER,,"48,431","$2,584,896.85 ","$1,907,727.40 "
,TOTAL,,"48,431","$2,584,896.85 ","$1,907,727.40 "
11920,OTHER,,315,"$44,943.82 ","$34,387.12 "
,TOTAL,,315,"$44,943.82 ","$34,387.12 "
11921,OTHER,,553,"$104,679.64 ","$80,592.37 "
,TOTAL,,553,"$104,679.64 ","$80,592.37 "
11922,OTHER,,96,"$5,425.46 ","$4,290.38 "
,TOTAL,,96,"$5,425.46 ","$4,290.38 "
11950,OTHER,,17,$782.41 ,$585.92 
,TOTAL,,17,$782.41 ,$585.92 
11951,OTHER,,80,"$2,342.14 ","$1,751.30 "
,TOTAL,,80,"$2,342.14 ","$1,751.30 "
11952,OTHER,,144,"$2,520.03 ","$2,016.06 "
,TOTAL,,144,"$2,520.03 ","$2,016.06 "
11954,OTHER,,33,"$5,210.90 ","$4,027.22 "
,TOTAL,,33,"$5,210.90 ","$4,027.22 "
11960,SG,,10,"$3,297.96 ","$2,638.36 "
,OTHER,,372,"$271,294.33 ","$215,368.47 "
,TOTAL,,382,"$274,592.29 ","$218,006.83 "
11970,SG,,322,"$108,526.33 ","$85,539.87 "
,80'S,,1,$40.85 ,$32.68 
,OTHER,,"1,492","$496,610.00 ","$391,129.97 "
,TOTAL,,"1,815","$605,177.18 ","$476,702.52 "
11971,SG,,70,"$17,449.82 ","$13,769.02 "
,80'S,,2,$60.36 ,$48.29 
,OTHER,,464,"$95,650.88 ","$75,126.39 "
,TOTAL,,536,"$113,161.06 ","$88,943.70 "
11976,OTHER,,12,"$1,031.85 ",$748.70 
,TOTAL,,12,"$1,031.85 ",$748.70 
11980,OTHER,,"4,055","$323,048.95 ","$238,296.63 "
,TOTAL,,"4,055","$323,048.95 ","$238,296.63 "
11981,80'S,,37,$254.70 ,$203.37 
,OTHER,,"13,400","$1,132,706.85 ","$885,866.23 "
,TOTAL,,"13,437","$1,132,961.55 ","$886,069.60 "
11982,80'S,,8,$68.86 ,$55.08 
,OTHER,,"3,313","$383,023.93 ","$292,189.78 "
,TOTAL,,"3,321","$383,092.79 ","$292,244.86 "
11983,OTHER,,"11,364","$2,328,138.14 ","$1,821,657.25 "
,TOTAL,,"11,364","$2,328,138.14 ","$1,821,657.25 "
12001,OTHER,,"172,798","$16,632,942.84 ","$12,516,166.60 "
,TOTAL,,"172,798","$16,632,942.84 ","$12,516,166.60 "
12002,OTHER,,"132,042","$13,962,083.83 ","$10,586,756.10 "
,TOTAL,,"132,042","$13,962,083.83 ","$10,586,756.10 "
12004,OTHER,,"19,521","$2,387,395.54 ","$1,839,091.81 "
,TOTAL,,"19,521","$2,387,395.54 ","$1,839,091.81 "
12005,SG,,9,$694.62 ,$483.53 
,OTHER,,"4,976","$742,267.02 ","$577,843.73 "
,TOTAL,,"4,985","$742,961.64 ","$578,327.26 "
12006,SG,,2,$132.85 ,$106.28 
,OTHER,,"1,016","$191,820.33 ","$150,237.53 "
,TOTAL,,"1,018","$191,953.18 ","$150,343.81 "
12007,OTHER,,371,"$77,778.55 ","$60,940.72 "
,TOTAL,,371,"$77,778.55 ","$60,940.72 "
12011,OTHER,,"84,697","$8,106,194.27 ","$6,235,861.60 "
,TOTAL,,"84,697","$8,106,194.27 ","$6,235,861.60 "
12013,OTHER,,"47,351","$5,185,155.47 ","$4,011,767.90 "
,TOTAL,,"47,351","$5,185,155.47 ","$4,011,767.90 "
12014,OTHER,,"6,166","$804,534.77 ","$625,327.24 "
,TOTAL,,"6,166","$804,534.77 ","$625,327.24 "
12015,OTHER,,"3,039","$495,092.34 ","$384,985.49 "
,TOTAL,,"3,039","$495,092.34 ","$384,985.49 "
12016,SG,,16,$798.67 ,$638.97 
,OTHER,,448,"$87,491.00 ","$68,530.39 "
,TOTAL,,464,"$88,289.67 ","$69,169.36 "
12017,OTHER,,75,"$17,542.81 ","$13,723.75 "
,TOTAL,,75,"$17,542.81 ","$13,723.75 "
12018,SG,,1,$92.19 ,$73.75 
,OTHER,,23,"$5,964.57 ","$4,599.75 "
,TOTAL,,24,"$6,056.76 ","$4,673.50 "
12020,SG,,211,"$17,174.69 ","$13,444.78 "
,OTHER,,"4,956","$891,319.07 ","$701,685.10 "
,TOTAL,,"5,167","$908,493.76 ","$715,129.88 "
12021,SG,,173,"$8,707.33 ","$6,955.58 "
,80'S,,1,$18.90 ,$15.12 
,OTHER,,"5,631","$686,257.73 ","$539,384.89 "
,TOTAL,,"5,805","$694,983.96 ","$546,355.59 "
12031,OTHER,,"50,272","$6,854,118.72 ","$5,340,617.53 "
,TOTAL,,"50,272","$6,854,118.72 ","$5,340,617.53 "
12032,OTHER,,"161,388","$34,118,786.99 ","$26,783,591.12 "
,TOTAL,,"161,388","$34,118,786.99 ","$26,783,591.12 "
12034,SG,,635,"$32,106.28 ","$25,266.41 "
,80'S,,1,$12.71 ,$10.17 
,OTHER,,"18,489","$2,992,540.23 ","$2,352,138.33 "
,TOTAL,,"19,125","$3,024,659.22 ","$2,377,414.91 "
12035,SG,,114,"$5,827.63 ","$4,662.07 "
,80'S,,1,$20.26 ,$16.21 
,OTHER,,"4,478","$854,002.28 ","$673,570.00 "
,TOTAL,,"4,593","$859,850.17 ","$678,248.28 "
12036,SG,,18,$921.01 ,$736.82 
,OTHER,,"1,177","$252,693.90 ","$199,853.30 "
,TOTAL,,"1,195","$253,614.91 ","$200,590.12 "
12037,SG,,25,"$4,114.01 ","$3,171.03 "
,80'S,,2,$74.28 ,$59.43 
,OTHER,,515,"$122,074.85 ","$96,371.02 "
,TOTAL,,542,"$126,263.14 ","$99,601.48 "
12041,OTHER,,"17,524","$2,585,432.32 ","$2,007,353.66 "
,TOTAL,,"17,524","$2,585,432.32 ","$2,007,353.66 "
12042,OTHER,,"37,759","$6,895,316.56 ","$5,400,616.87 "
,TOTAL,,"37,759","$6,895,316.56 ","$5,400,616.87 "
12044,SG,,95,"$4,804.16 ","$3,843.42 "
,OTHER,,"2,265","$385,148.55 ","$300,965.59 "
,TOTAL,,"2,360","$389,952.71 ","$304,809.01 "
12045,SG,,10,$503.81 ,$403.06 
,OTHER,,433,"$82,329.29 ","$64,272.18 "
,TOTAL,,443,"$82,833.10 ","$64,675.24 "
12046,SG,,3,$135.31 ,$108.24 
,OTHER,,105,"$24,262.15 ","$19,243.15 "
,TOTAL,,108,"$24,397.46 ","$19,351.39 "
12047,SG,,3,$458.40 ,$366.72 
,80'S,,2,$49.47 ,$39.58 
,OTHER,,47,"$10,597.94 ","$8,373.56 "
,TOTAL,,52,"$11,105.81 ","$8,779.86 "
12051,OTHER,,"59,927","$9,941,317.61 ","$7,791,774.04 "
,TOTAL,,"59,927","$9,941,317.61 ","$7,791,774.04 "
12052,OTHER,,"72,742","$13,898,098.13 ","$10,936,577.34 "
,TOTAL,,"72,742","$13,898,098.13 ","$10,936,577.34 "
12053,OTHER,,"9,133","$1,662,144.92 ","$1,308,439.96 "
,TOTAL,,"9,133","$1,662,144.92 ","$1,308,439.96 "
12054,SG,,230,"$11,289.20 ","$9,031.67 "
,OTHER,,"3,351","$644,415.71 ","$508,151.18 "
,TOTAL,,"3,581","$655,704.91 ","$517,182.85 "
12055,SG,,30,"$2,266.88 ","$1,813.50 "
,OTHER,,431,"$99,954.88 ","$79,435.38 "
