MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"98,326","$22,578,340.63 ","$17,925,341.57 "
352,AA,,"3,684","$567,115.32 ","$449,859.70 "
,AD,,89,"$5,667.64 ","$4,500.31 "
,QK,,"4,212","$324,625.13 ","$257,623.28 "
,QZ,,"1,764","$256,406.05 ","$203,789.13 "
,OTHER,,"4,780","$363,108.90 ","$288,610.62 "
,TOTAL,,"14,529","$1,516,923.04 ","$1,204,383.04 "
400,AA,,"107,544","$13,233,845.50 ","$10,416,815.61 "
,AD,,"2,386","$148,849.47 ","$116,629.50 "
,QK,,"117,724","$7,468,691.37 ","$5,863,456.62 "
,QZ,,"51,090","$5,876,830.82 ","$4,616,799.50 "
,OTHER,,"138,915","$8,604,422.72 ","$6,789,974.06 "
,TOTAL,,"417,659","$35,332,639.88 ","$27,803,675.29 "
402,AA,,"6,166","$1,540,512.99 ","$1,204,472.07 "
,AD,,103,"$6,543.34 ","$5,091.45 "
,QK,,"6,559","$867,490.58 ","$672,476.32 "
,QZ,,"1,934","$451,537.95 ","$351,934.00 "
,OTHER,,"6,955","$895,547.99 ","$702,847.80 "
,TOTAL,,"21,717","$3,761,632.85 ","$2,936,821.64 "
404,AA,,"11,929","$2,571,241.67 ","$2,037,761.46 "
,AD,,240,"$15,027.68 ","$11,813.33 "
,QK,,"10,399","$1,169,807.63 ","$924,980.17 "
,QZ,,"4,556","$957,465.00 ","$757,955.78 "
,OTHER,,"11,886","$1,307,332.53 ","$1,039,456.65 "
,TOTAL,,"39,010","$6,020,874.51 ","$4,771,967.39 "
406,AA,,170,"$60,217.46 ","$47,960.80 "
,AD,,2,$124.12 ,$99.30 
,QK,,126,"$22,958.88 ","$18,367.09 "
,QZ,,146,"$50,460.32 ","$40,130.42 "
,OTHER,,345,"$59,930.73 ","$47,593.08 "
,TOTAL,,789,"$193,691.51 ","$154,150.69 "
410,AA,,"22,872","$2,064,141.56 ","$1,624,783.43 "
,AD,,256,"$15,731.46 ","$12,315.50 "
