Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2004,,,,,
Code Ranges 70010 - 79999,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
72131,TC,,"7,467","$1,616,307.42 ","$1,267,702.28 "
,26,,"172,518","$10,293,452.71 ","$8,030,405.18 "
,GLOBL,,"48,484","$14,311,897.73 ","$11,219,882.73 "
,TOTAL,,"228,469","$26,221,657.86 ","$20,517,990.19 "
72132,TC,,"1,717","$450,320.26 ","$353,734.64 "
,26,,"48,560","$3,017,513.95 ","$2,361,060.14 "
,GLOBL,,"8,539","$2,819,209.77 ","$2,204,949.97 "
,TOTAL,,"58,816","$6,287,043.98 ","$4,919,744.75 "
72133,TC,,180,"$56,674.86 ","$44,467.86 "
,26,,"1,970","$128,642.67 ","$100,794.78 "
