CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2662,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
RADIOLOGY,75959,GLOBL,N/A,0,0
RADIOLOGY,75960,TOTAL,56603,4894913.38,3894376.55
RADIOLOGY,75960,26,41021,1697846.21,1350032.06
RADIOLOGY,75960,TC,200,29974.23,23844.56
RADIOLOGY,75960,GLOBL,15382,3167092.94,2520499.93
RADIOLOGY,75961,TOTAL,5013,1129249.78,893793.51
RADIOLOGY,75961,26,4708,1012812.6,802285.21
RADIOLOGY,75961,TC,N/A,1025.8,820.64
RADIOLOGY,75961,GLOBL,305,115411.38,90687.66
RADIOLOGY,75962,TOTAL,45206,5499278.96,4360492.54
RADIOLOGY,75962,26,23279,632893.54,502735.16
RADIOLOGY,75962,TC,218,41281.19,32937.83
RADIOLOGY,75962,GLOBL,21709,4825104.23,3824819.55
RADIOLOGY,75964,TOTAL,1957,95503.21,75578.98
RADIOLOGY,75964,26,1506,28393.65,22599.09
RADIOLOGY,75964,TC,N/A,323.91,259.14
RADIOLOGY,75964,GLOBL,451,66785.65,52720.75
RADIOLOGY,75966,TOTAL,7424,627227.25,499224.44
RADIOLOGY,75966,26,6715,449012.86,356861.93
RADIOLOGY,75966,TC,49,8815.01,7051.89
RADIOLOGY,75966,GLOBL,660,169399.38,135310.62
RADIOLOGY,75968,TOTAL,862,26555.65,21194.07
RADIOLOGY,75968,26,770,13961.23,11118.56
RADIOLOGY,75968,TC,N/A,641.87,513.48
RADIOLOGY,75968,GLOBL,92,11952.55,9562.03
RADIOLOGY,75970,TOTAL,4006,179643.12,141596.82
RADIOLOGY,75970,26,3995,173042.13,136316.03
RADIOLOGY,75970,GLOBL,11,6600.99,5280.79
RADIOLOGY,75978,TOTAL,276218,36174306.96,28725602.87
RADIOLOGY,75978,26,128871,3445416.46,2738708.22
RADIOLOGY,75978,TC,1372,272898.45,217503.02
RADIOLOGY,75978,GLOBL,145975,32455992.05,25769391.63
RADIOLOGY,75980,TOTAL,2255,167998.2,134017.86
RADIOLOGY,75980,26,2255,167351.68,133500.65
RADIOLOGY,75980,GLOBL,N/A,646.52,517.21
RADIOLOGY,75982,TOTAL,5363,400458.37,318801.4
RADIOLOGY,75982,26,5351,397792.23,316668.49
RADIOLOGY,75982,TC,N/A,0,0
RADIOLOGY,75982,GLOBL,12,2666.14,2132.91
RADIOLOGY,75984,TOTAL,53753,2012538.35,1583887.64
RADIOLOGY,75984,26,52990,1925514.18,1514679.11
RADIOLOGY,75984,TC,14,1054.46,783.58
RADIOLOGY,75984,GLOBL,749,85969.71,68424.95
RADIOLOGY,75989,TOTAL,70601,4199734.76,3335029.25
RADIOLOGY,75989,26,70190,4142106.65,3290512.89
RADIOLOGY,75989,TC,N/A,740.45,544.95
RADIOLOGY,75989,GLOBL,411,56887.66,43971.41
RADIOLOGY,75996,TOTAL,N/A,0,0
RADIOLOGY,75996,26,N/A,0,0
RADIOLOGY,76000,TOTAL,159948,6556158.08,5120321.31
RADIOLOGY,76000,26,90747,780847.49,614935.9
RADIOLOGY,76000,TC,26163,2193567.16,1743100.92
RADIOLOGY,76000,GLOBL,43038,3581743.43,2762284.49
RADIOLOGY,76001,TOTAL,9257,384859.83,301720.46
RADIOLOGY,76001,26,8811,319941.25,250399.27
RADIOLOGY,76001,TC,225,32762.33,26075.87
RADIOLOGY,76001,GLOBL,221,32156.25,25245.32
RADIOLOGY,76010,TOTAL,37,422.54,323.29
RADIOLOGY,76010,26,37,340.38,257.57
RADIOLOGY,76010,TC,N/A,0,0
RADIOLOGY,76010,GLOBL,N/A,82.16,65.72
RADIOLOGY,76080,TOTAL,25221,699330.7,550386.08
RADIOLOGY,76080,26,24940,681749.08,536735.07
RADIOLOGY,76080,TC,14,481.23,384.96
RADIOLOGY,76080,GLOBL,267,17100.39,13266.05
RADIOLOGY,76098,TOTAL,112858,1128949.24,890582.1
RADIOLOGY,76098,26,94600,782657.6,616726.94
RADIOLOGY,76098,TC,2114,23630.29,18564.88
RADIOLOGY,76098,GLOBL,16144,322661.35,255290.28
RADIOLOGY,76100,TOTAL,5223,436959,335455.46
RADIOLOGY,76100,26,1360,41442.75,31211.84
RADIOLOGY,76100,TC,84,5399.31,3609.03
RADIOLOGY,76100,GLOBL,3779,390116.94,300634.59
RADIOLOGY,76101,TOTAL,466,63733.72,48624.85
RADIOLOGY,76101,26,N/A,37.12,29.7
RADIOLOGY,76101,GLOBL,466,63696.6,48595.15
RADIOLOGY,76102,TOTAL,886,204947.16,161220.14
RADIOLOGY,76102,26,N/A,66.93,53.55
RADIOLOGY,76102,GLOBL,886,204880.23,161166.59
RADIOLOGY,76120,TOTAL,3088,146256.45,116235.55
RADIOLOGY,76120,26,1592,29726.04,23514.23
RADIOLOGY,76120,TC,202,11156.09,8855.33
RADIOLOGY,76120,GLOBL,1294,105374.32,83865.99
RADIOLOGY,76125,TOTAL,664,18546.25,14519.58
RADIOLOGY,76125,26,394,5874.02,4580.75
RADIOLOGY,76125,TC,N/A,0,0
RADIOLOGY,76125,GLOBL,270,12672.23,9938.83
RADIOLOGY,76140,TOTAL,N/A,3.3,2.64
RADIOLOGY,76140,26,N/A,0,0
RADIOLOGY,76140,TC,N/A,0,0
RADIOLOGY,76140,GLOBL,N/A,3.3,2.64
RADIOLOGY,76350,TOTAL,N/A,0,0
RADIOLOGY,76350,26,N/A,0,0
RADIOLOGY,76376,TOTAL,239982.1,8110812.5,6380714.52
RADIOLOGY,76376,26,150786.1,1560979.48,1206697.08
RADIOLOGY,76376,TC,14673,895275.45,708412.81
RADIOLOGY,76376,GLOBL,74523,5654557.57,4465604.63
RADIOLOGY,76377,TOTAL,214763,14555299.54,11412572.54
RADIOLOGY,76377,26,113559,4562532.5,3535501.28
RADIOLOGY,76377,TC,4952,270892.07,213559.85
RADIOLOGY,76377,GLOBL,96252,9721874.97,7663511.41
RADIOLOGY,76380,TOTAL,19766,1657921.67,1263290.52
RADIOLOGY,76380,26,13227,639582.87,490964.38
RADIOLOGY,76380,TC,885,93784.84,70072.84
RADIOLOGY,76380,GLOBL,5654,924553.96,702253.3
RADIOLOGY,76390,TOTAL,N/A,0,0
RADIOLOGY,76390,26,N/A,0,0
RADIOLOGY,76390,TC,N/A,0,0
RADIOLOGY,76390,GLOBL,N/A,0,0
RADIOLOGY,76496,TOTAL,1263,55955.51,44699.66
RADIOLOGY,76496,26,67,3282.42,2625.96
RADIOLOGY,76496,TC,1196,52182.16,41750.28
RADIOLOGY,76496,GLOBL,N/A,490.93,323.42
RADIOLOGY,76497,TOTAL,2949,330114.19,264021.47
RADIOLOGY,76497,26,41,2864.49,2234.99
RADIOLOGY,76497,TC,N/A,190.68,152.54
RADIOLOGY,76497,GLOBL,2908,327059.02,261633.94
RADIOLOGY,76498,TOTAL,997,110704.33,87831.63
RADIOLOGY,76498,26,604,45519.35,36042.53
RADIOLOGY,76498,TC,16,7882.06,6305.6
RADIOLOGY,76498,GLOBL,377,57302.92,45483.5
RADIOLOGY,76499,TOTAL,783,45902.37,36528.09
RADIOLOGY,76499,26,657,22358.84,17715.51
RADIOLOGY,76499,TC,N/A,1365.58,1092.47
RADIOLOGY,76499,GLOBL,126,22177.95,17720.11
RADIOLOGY,76506,TOTAL,578,26023.8,19761.57
RADIOLOGY,76506,26,438,13944.11,10455.12
RADIOLOGY,76506,TC,23,1368.97,1078.27
RADIOLOGY,76506,GLOBL,117,10710.72,8228.18
RADIOLOGY,76510,TOTAL,17351,2975051.38,2322421.08
RADIOLOGY,76510,26,2597,267892.58,201932.84
RADIOLOGY,76510,TC,76,6052.23,4486.93
RADIOLOGY,76510,GLOBL,14678,2701106.57,2116001.31
RADIOLOGY,76511,TOTAL,7796,767477.73,597038.31
RADIOLOGY,76511,26,869,46400.11,35714.63
RADIOLOGY,76511,TC,471,23982.19,18379.59
RADIOLOGY,76511,GLOBL,6456,697095.43,542944.09
RADIOLOGY,76512,TOTAL,173879,16768711.01,13019047.9
RADIOLOGY,76512,26,17487,951257.49,725760.62
RADIOLOGY,76512,TC,4300,178436.05,138452.25
RADIOLOGY,76512,GLOBL,152092,15639017.47,12154835.03
RADIOLOGY,76513,TOTAL,16109,1502968.93,1166879.97
RADIOLOGY,76513,26,1634,57771.15,43446.62
RADIOLOGY,76513,TC,589,32156.36,24230.43
RADIOLOGY,76513,GLOBL,13886,1413041.42,1099202.92
RADIOLOGY,76514,TOTAL,429321,5895425.73,4424854.24
RADIOLOGY,76514,26,23578,228515.08,169252.35
RADIOLOGY,76514,TC,11202,49669.5,36962.84
RADIOLOGY,76514,GLOBL,394541,5617241.15,4218639.05
RADIOLOGY,76516,TOTAL,6480,451780.51,344024.34
RADIOLOGY,76516,26,736,22222.29,16362.12
RADIOLOGY,76516,TC,244,10950.47,7833.38
RADIOLOGY,76516,GLOBL,5500,418607.75,319828.84
RADIOLOGY,76519,TOTAL,630730.1,34035077.76,25732999.74
RADIOLOGY,76519,26,268487,8311925.99,6391221.82
RADIOLOGY,76519,TC,100175,4761821.87,3578666.4
RADIOLOGY,76519,GLOBL,262068.1,20961329.9,15763111.52
RADIOLOGY,76529,TOTAL,174,5684.75,4425.86
RADIOLOGY,76529,26,62,1016.94,762.3
RADIOLOGY,76529,TC,51,265.97,163.41
RADIOLOGY,76529,GLOBL,61,4401.84,3500.15
RADIOLOGY,76536,TOTAL,695114.1,51968476.64,38445170.71
RADIOLOGY,76536,26,343758.1,9672515.49,7127479.62
RADIOLOGY,76536,TC,48089,4351805.65,3205177.33
RADIOLOGY,76536,GLOBL,303267,37944155.5,28112513.76
RADIOLOGY,76604,TOTAL,68389,2198795.95,1723190.86
RADIOLOGY,76604,26,62744,1716814.91,1351144.88
RADIOLOGY,76604,TC,451,26545.57,20324.85
RADIOLOGY,76604,GLOBL,5194,455435.47,351721.13
RADIOLOGY,76645,TOTAL,871763,47007008.33,34575109.88
RADIOLOGY,76645,26,510928,14027877.21,10230118.23
RADIOLOGY,76645,TC,27971,1712807.54,1240884.23
RADIOLOGY,76645,GLOBL,332864,31266323.58,23104107.42
RADIOLOGY,76700,TOTAL,1118781.4,87494543.6,65740277.91
RADIOLOGY,76700,26,684647.2,27889068.08,21026970.67
RADIOLOGY,76700,TC,77463.1,7521729.99,5666742.3
RADIOLOGY,76700,GLOBL,356671.1,52083745.53,39046564.94
RADIOLOGY,76705,TOTAL,1012186.4,41266702.97,30970635.55
RADIOLOGY,76705,26,851052.3,24997097.72,18955545.42
RADIOLOGY,76705,TC,32960,2426895.64,1788461.56
RADIOLOGY,76705,GLOBL,128174.1,13842709.61,10226628.57
RADIOLOGY,76770,TOTAL,1208516.4,83559527.64,63642034.69
RADIOLOGY,76770,26,796362.3,29575417.46,22652696.67
RADIOLOGY,76770,TC,65518,6195115.18,4689258.66
RADIOLOGY,76770,GLOBL,346636.1,47788995,36300079.36
RADIOLOGY,76775,TOTAL,775731,48403784.74,36543166.05
RADIOLOGY,76775,26,469758,13867690.19,10525488.98
RADIOLOGY,76775,TC,29014,2349437.05,1754545.57
RADIOLOGY,76775,GLOBL,276959,32186657.5,24263131.5
RADIOLOGY,76776,TOTAL,41987,1853474.44,1421874.47
RADIOLOGY,76776,26,39845,1533078.74,1181409.74
RADIOLOGY,76776,TC,182,20285.52,15331.66
RADIOLOGY,76776,GLOBL,1960,300110.18,225133.07
RADIOLOGY,76800,TOTAL,2168,260138.89,202907.72
RADIOLOGY,76800,26,299,16452.94,12666.62
RADIOLOGY,76800,TC,149,11778,9320.31
RADIOLOGY,76800,GLOBL,1720,231907.95,180920.79
RADIOLOGY,76801,TOTAL,11754,909386.5,644903.2
RADIOLOGY,76801,26,7534,372909.95,266671.38
RADIOLOGY,76801,TC,374,31844.26,22634.28
RADIOLOGY,76801,GLOBL,3846,504632.29,355597.54
RADIOLOGY,76802,TOTAL,249,12606.01,9406.57
RADIOLOGY,76802,26,150,6244.48,4759.43
RADIOLOGY,76802,TC,14,426.59,341.24
RADIOLOGY,76802,GLOBL,85,5934.94,4305.9
RADIOLOGY,76805,TOTAL,13401,1264403.39,890223.82
RADIOLOGY,76805,26,6730,331910.35,238890.37
RADIOLOGY,76805,TC,558,54564.48,37471.32
RADIOLOGY,76805,GLOBL,6113,877928.56,613862.13
RADIOLOGY,76810,TOTAL,292,20299.32,15596.98
RADIOLOGY,76810,26,176,8609.45,6498.63
RADIOLOGY,76810,TC,N/A,361.89,289.5
RADIOLOGY,76810,GLOBL,116,11327.98,8808.85
RADIOLOGY,76811,TOTAL,6989,1022458.36,757774.9
RADIOLOGY,76811,26,3226,306302.28,227556.94
RADIOLOGY,76811,TC,187,19552.34,13445.14
RADIOLOGY,76811,GLOBL,3576,696603.74,516772.82
RADIOLOGY,76812,TOTAL,204,24591.54,19414.05
RADIOLOGY,76812,26,97,8604.58,6739.71
RADIOLOGY,76812,TC,N/A,123.72,98.97
RADIOLOGY,76812,GLOBL,107,15863.24,12575.37
RADIOLOGY,76813,TOTAL,2552,252495.17,187501.63
RADIOLOGY,76813,26,1045,61959.24,45515.03
RADIOLOGY,76813,TC,86,6439.9,4646.93
RADIOLOGY,76813,GLOBL,1421,184096.03,137339.67
RADIOLOGY,76814,TOTAL,53,3599.88,2750.19
RADIOLOGY,76814,26,23,1141.38,873.98
RADIOLOGY,76814,GLOBL,30,2458.5,1876.21
RADIOLOGY,76815,TOTAL,15683,773751.54,572322.2
RADIOLOGY,76815,26,10990,351782.92,262157.5
RADIOLOGY,76815,TC,298,18232.05,13482.07
RADIOLOGY,76815,GLOBL,4395,403736.57,296682.63
RADIOLOGY,76816,TOTAL,16260,1210732.76,898619.44
RADIOLOGY,76816,26,7454,317958.57,239448.83
RADIOLOGY,76816,TC,571,36481.03,26661.86
RADIOLOGY,76816,GLOBL,8235,856293.16,632508.75
RADIOLOGY,76817,TOTAL,17652,1096931.38,798667.33
RADIOLOGY,76817,26,10284,384699.33,281666.86
RADIOLOGY,76817,TC,558,36131.72,26341.09
RADIOLOGY,76817,GLOBL,6810,676100.33,490659.38
RADIOLOGY,76818,TOTAL,5447,482264.39,372138.34
RADIOLOGY,76818,26,2565,134274.19,104014.54
RADIOLOGY,76818,TC,39,2648.07,1984.42
RADIOLOGY,76818,GLOBL,2843,345342.13,266139.38
RADIOLOGY,76819,TOTAL,10783,662608.96,507848.97
RADIOLOGY,76819,26,5883,227513.58,176197.88
RADIOLOGY,76819,TC,403,22549.11,17401.64
RADIOLOGY,76819,GLOBL,4497,412546.27,314249.45
RADIOLOGY,76820,TOTAL,6309,219302.56,170713.54
RADIOLOGY,76820,26,3214,79545.16,62097.84
RADIOLOGY,76820,TC,170,3883.07,3019.1
RADIOLOGY,76820,GLOBL,2925,135874.33,105596.6
RADIOLOGY,76821,TOTAL,1110,67682.08,53299.35
RADIOLOGY,76821,26,660,23482.26,18385.65
RADIOLOGY,76821,TC,13,798.13,638.51
RADIOLOGY,76821,GLOBL,437,43401.69,34275.19
RADIOLOGY,76825,TOTAL,1559,223381.59,171287.01
RADIOLOGY,76825,26,829,68949.25,52648.67
RADIOLOGY,76825,TC,55,7417.17,5522.59
RADIOLOGY,76825,GLOBL,675,147015.17,113115.75
RADIOLOGY,76826,TOTAL,181,15047.54,11972.31
RADIOLOGY,76826,26,84,3513.01,2744.75
RADIOLOGY,76826,TC,14,1198.46,958.74
RADIOLOGY,76826,GLOBL,83,10336.07,8268.82
RADIOLOGY,76827,TOTAL,1285,57984.94,45336.33
RADIOLOGY,76827,26,701,20195.79,15752.77
RADIOLOGY,76827,TC,56,2111.57,1657.78
RADIOLOGY,76827,GLOBL,528,35677.58,27925.78
RADIOLOGY,76828,TOTAL,481,17572.96,13894.94
RADIOLOGY,76828,26,255,7211.24,5643.27
RADIOLOGY,76828,TC,25,526.77,421.47
RADIOLOGY,76828,GLOBL,201,9834.95,7830.2
RADIOLOGY,76830,TOTAL,490189.6,43262577.46,32391279.45
RADIOLOGY,76830,26,211835,7373851.13,5491700.4
RADIOLOGY,76830,TC,20899,1951235.41,1451683.62
RADIOLOGY,76830,GLOBL,257455.6,33937490.92,25447895.43
RADIOLOGY,76831,TOTAL,7623,869402.44,665364.55
RADIOLOGY,76831,26,979,35387.89,27072.83
RADIOLOGY,76831,TC,157,13553.08,10533.78
RADIOLOGY,76831,GLOBL,6487,820461.47,627757.94
RADIOLOGY,76856,TOTAL,567980,46910713.44,35613549.89
RADIOLOGY,76856,26,259545,9053979.55,6804347.11
RADIOLOGY,76856,TC,29890,2452242.61,1853958.94
RADIOLOGY,76856,GLOBL,278545,35404491.28,26955243.84
RADIOLOGY,76857,TOTAL,265149,18223935.72,13925816.95
RADIOLOGY,76857,26,68297,1367990.18,1041226.52
RADIOLOGY,76857,TC,8927,533912.42,405996.2
RADIOLOGY,76857,GLOBL,187925,16322033.12,12478594.23
RADIOLOGY,76870,TOTAL,124692,7895508.24,5869691.37
RADIOLOGY,76870,26,82791,2692503.43,1993962.08
RADIOLOGY,76870,TC,5720,511256.28,375090.94
RADIOLOGY,76870,GLOBL,36181,4691748.53,3500638.35
RADIOLOGY,76872,TOTAL,286265,31425073.55,24405597.12
RADIOLOGY,76872,26,61970,2212439.14,1715106.89
RADIOLOGY,76872,TC,22501,1610690.46,1264205.18
RADIOLOGY,76872,GLOBL,201794,27601943.95,21426285.05
RADIOLOGY,76873,TOTAL,12055,1516493.34,1174041.39
RADIOLOGY,76873,26,6058,475115.73,368312.9
RADIOLOGY,76873,TC,510,39347.72,30565.55
RADIOLOGY,76873,GLOBL,5487,1002029.89,775162.94
RADIOLOGY,76880,TOTAL,N/A,0,0
RADIOLOGY,76880,26,N/A,0,0
RADIOLOGY,76880,TC,N/A,0,0
RADIOLOGY,76880,GLOBL,N/A,0,0
RADIOLOGY,76881,TOTAL,140297,14357733.99,11210184.62
RADIOLOGY,76881,26,22795,668922.82,515194.78
RADIOLOGY,76881,TC,7748,656204.91,512033.51
RADIOLOGY,76881,GLOBL,109754,13032606.26,10182956.33
RADIOLOGY,76882,TOTAL,157096,3958726.12,3019614.44
RADIOLOGY,76882,26,74171,1497023.98,1143560.41
RADIOLOGY,76882,TC,4588,46817.08,35712.01
RADIOLOGY,76882,GLOBL,78337,2414885.06,1840342.02
RADIOLOGY,76885,TOTAL,11,406.3,325.04
RADIOLOGY,76885,26,11,406.3,325.04
RADIOLOGY,76885,GLOBL,N/A,0,0
RADIOLOGY,76886,TOTAL,N/A,1040.62,790.95
RADIOLOGY,76886,26,N/A,309.55,206.1
RADIOLOGY,76886,TC,N/A,60.91,48.73
RADIOLOGY,76886,GLOBL,N/A,670.16,536.12
RADIOLOGY,76930,TOTAL,1834,63464.01,50027.7
RADIOLOGY,76930,26,1820,62299.32,49144.06
RADIOLOGY,76930,GLOBL,14,1164.69,883.64
RADIOLOGY,76932,TOTAL,1524,55855.15,42880.06
RADIOLOGY,76932,26,1500,53025.08,40901.92
RADIOLOGY,76932,TC,N/A,263.44,210.76
RADIOLOGY,76932,GLOBL,24,2566.63,1767.38
RADIOLOGY,76936,TOTAL,1901,227391.7,179852.78
RADIOLOGY,76936,26,1640,171523.31,136244.33
RADIOLOGY,76936,TC,N/A,583.17,466.54
RADIOLOGY,76936,GLOBL,261,55285.22,43141.91
RADIOLOGY,76937,TOTAL,488699.3,7788600.53,6177511.79
RADIOLOGY,76937,26,471602.3,7185794.04,5701752.71
RADIOLOGY,76937,TC,299,5706.64,4516.14
RADIOLOGY,76937,GLOBL,16798,597099.85,471242.94
RADIOLOGY,76940,TOTAL,1290,147899.72,116803.33
RADIOLOGY,76940,26,1160,124656.59,98790.07
RADIOLOGY,76940,TC,N/A,0,0
RADIOLOGY,76940,GLOBL,130,23243.13,18013.26
RADIOLOGY,76941,TOTAL,N/A,1836.48,1469.19
RADIOLOGY,76941,26,N/A,693.64,554.91
RADIOLOGY,76941,GLOBL,N/A,1142.84,914.28
RADIOLOGY,76942,TOTAL,1534320.6,183068449.16,143841298.91
RADIOLOGY,76942,26,765499.6,25808892.38,20308534.04
RADIOLOGY,76942,TC,17146,2843856.5,2237486.52
RADIOLOGY,76942,GLOBL,751675,154415700.28,121295278.35
RADIOLOGY,76945,TOTAL,57,3347.59,2607.65
RADIOLOGY,76945,26,34,1185.97,878.36
RADIOLOGY,76945,GLOBL,23,2161.62,1729.29
RADIOLOGY,76946,TOTAL,616,17310.16,13250.69
RADIOLOGY,76946,26,329,6195.44,4833.59
RADIOLOGY,76946,TC,N/A,94.96,61.29
RADIOLOGY,76946,GLOBL,287,11019.76,8355.81
RADIOLOGY,76948,TOTAL,N/A,165.66,132.53
RADIOLOGY,76948,26,N/A,82.21,65.77
RADIOLOGY,76948,TC,N/A,0,0
RADIOLOGY,76948,GLOBL,N/A,83.45,66.76
RADIOLOGY,76950,TOTAL,82689,3601237.74,2860256.18
RADIOLOGY,76950,26,32542,963844.07,762280
RADIOLOGY,76950,TC,28501,1113830.27,884840.54
RADIOLOGY,76950,GLOBL,21646,1523563.4,1213135.64
RADIOLOGY,76965,TOTAL,11754,860657.48,678193.4
RADIOLOGY,76965,26,10379,718272.45,566650.49
RADIOLOGY,76965,TC,334,16442.14,12884
RADIOLOGY,76965,GLOBL,1041,125942.89,98658.91
RADIOLOGY,76970,TOTAL,16472,1259000.12,962123.76
RADIOLOGY,76970,26,1650,33243.38,25732.52
RADIOLOGY,76970,TC,1050,61708.32,47785.99
RADIOLOGY,76970,GLOBL,13772,1164048.42,888605.25
RADIOLOGY,76975,TOTAL,136,7187.58,5667.58
RADIOLOGY,76975,26,117,5069.13,4011.37
RADIOLOGY,76975,TC,N/A,72.91,19.81
RADIOLOGY,76975,GLOBL,19,2045.54,1636.4
RADIOLOGY,76977,TOTAL,5877,62746.27,62589.09
RADIOLOGY,76977,26,273,802.17,802.17
RADIOLOGY,76977,TC,137,1104.99,1104.99
RADIOLOGY,76977,GLOBL,5467,60839.11,60681.93
RADIOLOGY,76998,TOTAL,26985,1991326.21,1578053.6
RADIOLOGY,76998,26,24747,1620821.31,1283304.87
RADIOLOGY,76998,TC,N/A,574.63,427.34
RADIOLOGY,76998,GLOBL,2238,369930.27,294321.39
RADIOLOGY,76999,TOTAL,1879,146425.39,116354.98
RADIOLOGY,76999,26,1168,89539.8,71406.59
RADIOLOGY,76999,TC,262,18935.29,14991.91
RADIOLOGY,76999,GLOBL,449,37950.3,29956.48
RADIOLOGY,77001,TOTAL,463552,11528676.99,9134436.01
RADIOLOGY,77001,26,437008,8429089.57,6683163.1
RADIOLOGY,77001,TC,133,12357.88,9722.02
RADIOLOGY,77001,GLOBL,26411,3087229.54,2441550.89
RADIOLOGY,77002,TOTAL,252518,13390316.21,10420154.3
RADIOLOGY,77002,26,118827,3271451.71,2531357.77
RADIOLOGY,77002,TC,5119,246157.87,189740.62
RADIOLOGY,77002,GLOBL,128572,9872706.63,7699055.91
RADIOLOGY,77003,TOTAL,1391826.6,58623524.73,45813677.79
RADIOLOGY,77003,26,851718.6,25197835.69,19577546.71
RADIOLOGY,77003,TC,13411,442703.41,345405.86
RADIOLOGY,77003,GLOBL,526697,32982985.63,25890725.22
RADIOLOGY,77011,TOTAL,7294,2137573.37,1680405.89
RADIOLOGY,77011,26,3207,194600.44,151556.22
RADIOLOGY,77011,TC,1221,539470.35,426235.76
RADIOLOGY,77011,GLOBL,2866,1403502.58,1102613.91
RADIOLOGY,77012,TOTAL,206611,13303667.86,10479278.96
RADIOLOGY,77012,26,193185,11112263.53,8757459.73
RADIOLOGY,77012,TC,699,71640.89,55686.51
RADIOLOGY,77012,GLOBL,12727,2119763.44,1666132.72
RADIOLOGY,77013,TOTAL,5292,1112463.63,881880.55
RADIOLOGY,77013,26,5220,1072337.36,850448.74
RADIOLOGY,77013,TC,N/A,460,368
RADIOLOGY,77013,GLOBL,72,39666.27,31063.81
RADIOLOGY,77014,TOTAL,1207930,160610073.41,127263720.44
RADIOLOGY,77014,26,450797,19379729.42,15345040.38
RADIOLOGY,77014,TC,171980,25851785.69,20454263.93
RADIOLOGY,77014,GLOBL,585153,115378558.3,91464416.13
RADIOLOGY,77021,TOTAL,5671,1254001.65,992143.28
RADIOLOGY,77021,26,2950,231987.51,182612.89
RADIOLOGY,77021,TC,122,40195.58,31316.43
RADIOLOGY,77021,GLOBL,2599,981818.56,778213.96
RADIOLOGY,77022,TOTAL,246,46073.91,36395.31
RADIOLOGY,77022,26,246,44488.47,35126.96
RADIOLOGY,77022,GLOBL,N/A,1585.44,1268.35
RADIOLOGY,77031,TOTAL,68151,6802010.89,5355396.08
RADIOLOGY,77031,26,51549,4166380.82,3283777.55
RADIOLOGY,77031,TC,1313,107745.61,84127.01
RADIOLOGY,77031,GLOBL,15289,2527884.46,1987491.52
RADIOLOGY,77032,TOTAL,35432,1099373.8,864299.42
RADIOLOGY,77032,26,31691,898345.43,705857.95
RADIOLOGY,77032,TC,488,13927.57,10866.92
RADIOLOGY,77032,GLOBL,3253,187100.8,147574.55
RADIOLOGY,77051,TOTAL,1086648,6460778.84,4867633.49
RADIOLOGY,77051,26,724566,2235089.83,1644546.05
RADIOLOGY,77051,TC,34369,286954.39,210437.61
RADIOLOGY,77051,GLOBL,327713,3938734.62,3012649.83
RADIOLOGY,77052,TOTAL,5391186.1,32370995.82,32279663.22
RADIOLOGY,77052,26,3500744.1,10672373.49,10645208.61
RADIOLOGY,77052,TC,223044,1857705.65,1851807.8
RADIOLOGY,77052,GLOBL,1667398,19840916.68,19782646.81
RADIOLOGY,77053,TOTAL,1343,37394.8,29081.35
RADIOLOGY,77053,26,1066,18867.82,14590.52
RADIOLOGY,77053,TC,17,857.37,685.91
RADIOLOGY,77053,GLOBL,260,17669.61,13804.92
RADIOLOGY,77054,TOTAL,92,3892.26,3053.59
RADIOLOGY,77054,26,70,1573.79,1205.57
RADIOLOGY,77054,TC,N/A,311.85,249.5
RADIOLOGY,77054,GLOBL,22,2006.62,1598.52
RADIOLOGY,77055,TOTAL,105462,4679292.07,3253914.93
RADIOLOGY,77055,26,83937,2936458.37,2075760.55
RADIOLOGY,77055,TC,3890,192006.53,121377.47
RADIOLOGY,77055,GLOBL,17635,1550827.17,1056776.91
RADIOLOGY,77056,TOTAL,85307,5465260.3,3848999.61
RADIOLOGY,77056,26,58346,2552070.73,1819040.72
RADIOLOGY,77056,TC,2270,143857.5,92481.23
RADIOLOGY,77056,GLOBL,24691,2769332.07,1937477.66
RADIOLOGY,77057,TOTAL,725272,33008930.79,32885875.23
RADIOLOGY,77057,26,525262,18260528.25,18201259.54
RADIOLOGY,77057,TC,47098,2098036.37,2083800.26
RADIOLOGY,77057,GLOBL,152912,12650366.17,12600815.43
RADIOLOGY,77058,TOTAL,3913,1376697.71,1078846.72
RADIOLOGY,77058,26,2040,170331.51,130240.33
RADIOLOGY,77058,TC,210,115483.69,90472.96
RADIOLOGY,77058,GLOBL,1663,1090882.51,858133.43
RADIOLOGY,77059,TOTAL,68559,23129598.1,18078718.85
RADIOLOGY,77059,26,37135,3081792.87,2356956.22
RADIOLOGY,77059,TC,3902,2142309.12,1684771.48
RADIOLOGY,77059,GLOBL,27522,17905496.11,14036991.15
RADIOLOGY,77071,TOTAL,4778,225641.44,173268.35
RADIOLOGY,77071,26,N/A,0,0
RADIOLOGY,77071,TC,N/A,0,0
RADIOLOGY,77071,GLOBL,4778,225641.44,173268.35
RADIOLOGY,77072,TOTAL,688,8279.8,5927.03
RADIOLOGY,77072,26,555,5315.34,3778.02
RADIOLOGY,77072,TC,21,294.4,207.74
RADIOLOGY,77072,GLOBL,112,2670.06,1941.27
