,,,Medicare Part B Physician/Supplier BESS Data,,,,,,,,
,,,For Calendar Year 2008,,,,,,,,
,,,Code Ranges 00100 - 01999,,,,,,,,
,,,,,,,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,,,,
,TOTAL,,"11,252","$5,086,004.64 ","$4,040,137.89 ",,,,,,
00882,AA,,"1,466","$436,586.80 ","$346,863.43 ",,,,,,
,AD,,11,$943.38 ,$754.70 ,,,,,,
,QK,,"1,271","$194,717.85 ","$154,424.10 ",,,,,,
,QZ,,461,"$137,428.49 ","$109,495.87 ",,,,,,
,OTHER,,"2,233","$326,272.50 ","$259,255.29 ",,,,,,
,TOTAL,,"5,442","$1,095,949.02 ","$870,793.39 ",,,,,,
0090T,OTHER,,9,"$9,687.08 ","$7,749.67 ",,,,,,
,TOTAL,,9,"$9,687.08 ","$7,749.67 ",,,,,,
00902,AA,,"33,022","$5,998,628.16 ","$4,702,674.66 ",,,,,,
,AD,,548,"$43,585.42 ","$33,915.90 ",,,,,,
,QK,,"27,415","$2,669,832.60 ","$2,088,195.58 ",,,,,,
,QZ,,"20,532","$3,445,347.03 ","$2,708,218.41 ",,,,,,
,OTHER,,"31,652","$3,013,056.15 ","$2,372,456.43 ",,,,,,
,TOTAL,,"113,169","$15,170,449.36 ","$11,905,460.98 ",,,,,,
00904,AA,,"1,018","$350,441.30 ","$276,841.89 ",,,,,,
,AD,,39,"$2,956.42 ","$2,266.84 ",,,,,,
,QK,,"1,456","$271,546.45 ","$214,734.58 ",,,,,,
,QZ,,385,"$122,413.27 ","$96,509.25 ",,,,,,
,OTHER,,"1,417","$261,456.78 ","$207,287.48 ",,,,,,
,TOTAL,,"4,315","$1,008,814.22 ","$797,640.04 ",,,,,,
00906,AA,,683,"$126,141.92 ","$99,348.62 ",,,,,,
,AD,,19,"$1,623.05 ","$1,298.39 ",,,,,,
,QK,,843,"$82,899.21 ","$64,416.59 ",,,,,,
,QZ,,219,"$38,262.03 ","$30,139.65 ",,,,,,
,OTHER,,860,"$82,842.14 ","$65,229.35 ",,,,,,
,TOTAL,,"2,624","$331,768.35 ","$260,432.60 ",,,,,,
00908,AA,,159,"$54,161.95 ","$42,264.48 ",,,,,,
,AD,,5,$373.72 ,$298.97 ,,,,,,
,QK,,174,"$33,945.53 ","$26,382.83 ",,,,,,
,QZ,,52,"$16,626.29 ","$13,044.75 ",,,,,,
,OTHER,,214,"$39,265.02 ","$31,117.16 ",,,,,,
,TOTAL,,604,"$144,372.51 ","$113,108.19 ",,,,,,
00910,AA,,"87,495","$11,508,562.93 ","$9,062,630.59 ",,,,,,
,AD,,"2,022","$158,507.15 ","$125,022.38 ",,,,,,
,QK,,"87,046","$5,865,296.17 ","$4,608,258.39 ",,,,,,
,QZ,,"42,927","$5,301,864.77 ","$4,175,395.94 ",,,,,,
,OTHER,,"110,209","$7,335,523.65 ","$5,789,009.76 ",,,,,,
,TOTAL,,"329,699","$30,169,754.67 ","$23,760,317.06 ",,,,,,
00912,AA,,"33,898","$6,334,852.10 ","$5,012,876.93 ",,,,,,
,AD,,476,"$37,679.52 ","$29,739.40 ",,,,,,
,QK,,"29,265","$2,804,941.50 ","$2,212,782.96 ",,,,,,
,QZ,,"12,083","$2,171,023.65 ","$1,718,173.69 ",,,,,,
,OTHER,,"33,035","$3,132,975.66 ","$2,482,993.88 ",,,,,,
,TOTAL,,"108,757","$14,481,472.43 ","$11,456,566.86 ",,,,,,
00914,AA,,"35,809","$7,775,420.25 ","$6,144,655.58 ",,,,,,
,AD,,581,"$48,646.99 ","$38,454.82 ",,,,,,
,QK,,"28,744","$3,166,208.96 ","$2,490,188.33 ",,,,,,
,QZ,,"14,693","$3,079,759.39 ","$2,434,239.89 ",,,,,,
,OTHER,,"32,113","$3,485,246.07 ","$2,760,173.71 ",,,,,,
,TOTAL,,"111,940","$17,555,281.66 ","$13,867,712.33 ",,,,,,
00916,AA,,433,"$88,389.71 ","$70,138.22 ",,,,,,
,AD,,3,$229.36 ,$183.48 ,,,,,,
,QK,,400,"$41,360.15 ","$32,775.08 ",,,,,,
,QZ,,173,"$34,674.58 ","$27,657.79 ",,,,,,
,OTHER,,587,"$58,710.88 ","$46,749.96 ",,,,,,
,TOTAL,,"1,596","$223,364.68 ","$177,504.53 ",,,,,,
00918,AA,,"16,047","$3,253,465.37 ","$2,564,181.25 ",,,,,,
,AD,,296,"$23,827.37 ","$18,652.04 ",,,,,,
,QK,,"14,710","$1,523,742.57 ","$1,198,098.52 ",,,,,,
,QZ,,"6,303","$1,225,749.56 ","$967,196.75 ",,,,,,
,OTHER,,"17,766","$1,812,681.95 ","$1,432,231.20 ",,,,,,
,TOTAL,,"55,122","$7,839,466.82 ","$6,180,359.76 ",,,,,,
0092T,OTHER,,1,$1.00 ,$0.80 ,,,,,,
,TOTAL,,1,$1.00 ,$0.80 ,,,,,,
00920,AA,,"10,562","$1,680,335.13 ","$1,314,768.68 ",,,,,,
,AD,,215,"$16,884.30 ","$12,892.36 ",,,,,,
,QK,,"10,738","$918,756.50 ","$717,140.79 ",,,,,,
,QZ,,"5,329","$804,801.45 ","$630,856.58 ",,,,,,
,OTHER,,"12,652","$1,055,056.14 ","$831,659.55 ",,,,,,
,TOTAL,,"39,496","$4,475,833.52 ","$3,507,317.96 ",,,,,,
00921,AA,,26,"$3,447.61 ","$2,690.45 ",,,,,,
,QK,,40,"$2,848.33 ","$2,188.31 ",,,,,,
,QZ,,26,"$3,135.56 ","$2,351.57 ",,,,,,
,OTHER,,51,"$3,499.95 ","$2,648.97 ",,,,,,
,TOTAL,,143,"$12,931.45 ","$9,879.30 ",,,,,,
00922,AA,,45,"$9,942.12 ","$7,946.23 ",,,,,,
,QK,,7,$789.52 ,$631.61 ,,,,,,
,QZ,,10,"$2,391.09 ","$1,912.87 ",,,,,,
,OTHER,,39,"$4,879.73 ","$3,849.98 ",,,,,,
,TOTAL,,101,"$18,002.46 ","$14,340.69 ",,,,,,
00924,AA,,21,"$4,008.95 ","$3,018.27 ",,,,,,
,QK,,12,"$1,270.29 ","$1,016.23 ",,,,,,
,QZ,,5,$791.70 ,$633.36 ,,,,,,
,OTHER,,17,"$1,623.15 ","$1,298.51 ",,,,,,
,TOTAL,,55,"$7,694.09 ","$5,966.37 ",,,,,,
00926,AA,,452,"$85,657.22 ","$67,489.95 ",,,,,,
,AD,,5,$354.32 ,$283.45 ,,,,,,
,QK,,394,"$38,631.46 ","$30,423.36 ",,,,,,
,QZ,,222,"$39,469.15 ","$31,436.83 ",,,,,,
,OTHER,,478,"$46,108.64 ","$36,437.50 ",,,,,,
,TOTAL,,"1,551","$210,220.79 ","$166,071.09 ",,,,,,
00928,AA,,26,"$6,339.91 ","$5,053.01 ",,,,,,
,QK,,20,"$3,090.98 ","$2,394.53 ",,,,,,
,QZ,,1,$274.68 ,$219.74 ,,,,,,
,OTHER,,30,"$3,912.16 ","$3,129.69 ",,,,,,
,TOTAL,,77,"$13,617.73 ","$10,796.97 ",,,,,,
00930,AA,,99,"$19,888.93 ","$15,805.37 ",,,,,,
,AD,,2,$136.72 ,$109.38 ,,,,,,
,QK,,75,"$7,762.03 ","$5,925.31 ",,,,,,
,QZ,,48,"$8,248.89 ","$6,566.40 ",,,,,,
,OTHER,,185,"$17,921.71 ","$14,249.90 ",,,,,,
,TOTAL,,409,"$53,958.28 ","$42,656.36 ",,,,,,
00932,AA,,26,"$6,268.71 ","$4,990.58 ",,,,,,
,AD,,1,$78.48 ,$62.78 ,,,,,,
,QK,,51,"$7,806.63 ","$5,984.79 ",,,,,,
,QZ,,13,"$3,069.66 ","$2,455.73 ",,,,,,
,OTHER,,53,"$7,614.64 ","$5,962.84 ",,,,,,
,TOTAL,,144,"$24,838.12 ","$19,456.72 ",,,,,,
00934,AA,,10,"$2,904.67 ","$2,323.74 ",,,,,,
,QK,,3,$567.17 ,$453.73 ,,,,,,
,QZ,,1,$315.12 ,$252.10 ,,,,,,
,OTHER,,6,"$1,055.35 ",$822.46 ,,,,,,
,TOTAL,,20,"$4,842.31 ","$3,852.03 ",,,,,,
00936,AA,,1,$292.60 ,$234.08 ,,,,,,
,QK,,1,$719.68 ,$575.74 ,,,,,,
,QZ,,2,$602.86 ,$482.29 ,,,,,,
,OTHER,,13,"$2,536.50 ","$2,029.18 ",,,,,,
,TOTAL,,17,"$4,151.64 ","$3,321.29 ",,,,,,
00938,AA,,"2,566","$666,910.42 ","$524,752.82 ",,,,,,
,AD,,117,"$9,213.69 ","$6,896.91 ",,,,,,
,QK,,"2,932","$396,174.75 ","$307,577.10 ",,,,,,
,QZ,,968,"$243,293.93 ","$190,321.40 ",,,,,,
,OTHER,,"2,924","$386,610.98 ","$305,113.81 ",,,,,,
,TOTAL,,"9,507","$1,702,203.77 ","$1,334,662.04 ",,,,,,
00940,AA,,"11,554","$1,565,397.03 ","$1,225,250.02 ",,,,,,
,AD,,223,"$18,581.35 ","$14,613.62 ",,,,,,
,QK,,"10,996","$764,097.55 ","$595,177.84 ",,,,,,
,QZ,,"5,269","$677,180.18 ","$529,061.66 ",,,,,,
,OTHER,,"13,433","$927,684.95 ","$728,104.51 ",,,,,,
,TOTAL,,"41,475","$3,952,941.06 ","$3,092,207.65 ",,,,,,
00942,AA,,"6,948","$1,535,468.61 ","$1,202,054.65 ",,,,,,
,AD,,159,"$12,874.50 ","$10,088.38 ",,,,,,
,QK,,"8,261","$954,820.07 ","$744,571.03 ",,,,,,
,QZ,,"4,104","$871,672.11 ","$682,982.65 ",,,,,,
,OTHER,,"9,356","$1,060,228.97 ","$834,395.56 ",,,,,,
,TOTAL,,"28,828","$4,435,064.26 ","$3,474,092.27 ",,,,,,
00944,AA,,"6,528","$2,095,754.62 ","$1,644,453.85 ",,,,,,
,AD,,136,"$11,598.80 ","$9,212.67 ",,,,,,
,QK,,"7,361","$1,242,770.69 ","$973,572.29 ",,,,,,
,QZ,,"3,419","$1,030,301.64 ","$813,569.99 ",,,,,,
,OTHER,,"7,611","$1,253,474.51 ","$992,395.21 ",,,,,,
,TOTAL,,"25,055","$5,633,900.26 ","$4,433,204.01 ",,,,,,
00948,AA,,77,"$12,517.83 ","$9,837.44 ",,,,,,
,QK,,43,"$3,319.90 ","$2,532.25 ",,,,,,
,QZ,,33,"$5,179.35 ","$4,143.45 ",,,,,,
,OTHER,,62,"$4,885.63 ","$3,805.17 ",,,,,,
,TOTAL,,215,"$25,902.71 ","$20,318.31 ",,,,,,
00950,AA,,20,"$3,910.13 ","$2,984.53 ",,,,,,
,QK,,11,"$1,096.94 ",$877.57 ,,,,,,
,QZ,,4,$909.26 ,$727.41 ,,,,,,
,OTHER,,13,"$1,225.48 ",$972.87 ,,,,,,
,TOTAL,,48,"$7,141.81 ","$5,562.38 ",,,,,,
00952,AA,,"14,834","$2,260,625.80 ","$1,775,506.02 ",,,,,,
,AD,,237,"$18,358.94 ","$14,379.35 ",,,,,,
,QK,,"15,723","$1,212,918.13 ","$947,127.73 ",,,,,,
,QZ,,"5,948","$875,752.38 ","$686,860.81 ",,,,,,
,OTHER,,"17,685","$1,348,702.56 ","$1,061,513.34 ",,,,,,
,TOTAL,,"54,427","$5,716,357.81 ","$4,485,387.25 ",,,,,,
0099T,OTHER,,5,"$3,550.15 ","$2,840.12 ",,,,,,
,TOTAL,,5,"$3,550.15 ","$2,840.12 ",,,,,,
0101T,OTHER,,1,"$1,155.99 ",$924.79 ,,,,,,
,TOTAL,,1,"$1,155.99 ",$924.79 ,,,,,,
0107T,OTHER,,5,$0.80 ,$0.64 ,,,,,,
,TOTAL,,5,$0.80 ,$0.64 ,,,,,,
0108T,OTHER,,6,$1.00 ,$0.80 ,,,,,,
,TOTAL,,6,$1.00 ,$0.80 ,,,,,,
0109T,OTHER,,4,$0.60 ,$0.48 ,,,,,,
,TOTAL,,4,$0.60 ,$0.48 ,,,,,,
01112,AA,,"2,497","$393,676.23 ","$310,737.99 ",,,,,,
,AD,,30,"$2,582.46 ","$2,065.91 ",,,,,,
,QK,,"2,391","$193,508.37 ","$152,268.51 ",,,,,,
,QZ,,"1,801","$242,690.83 ","$188,688.31 ",,,,,,
,OTHER,,"3,008","$232,885.43 ","$183,778.72 ",,,,,,
,TOTAL,,"9,727","$1,065,343.32 ","$837,539.44 ",,,,,,
01120,AA,,"1,277","$353,594.28 ","$279,881.55 ",,,,,,
,AD,,28,"$2,113.01 ","$1,690.34 ",,,,,,
,QK,,"1,250","$186,181.94 ","$147,410.68 ",,,,,,
,QZ,,439,"$109,361.81 ","$86,809.92 ",,,,,,
,OTHER,,"1,414","$202,612.58 ","$160,763.44 ",,,,,,
,TOTAL,,"4,408","$853,863.62 ","$676,555.93 ",,,,,,
01130,AA,,9,"$1,644.33 ","$1,315.46 ",,,,,,
,QK,,13,$959.82 ,$767.83 ,,,,,,
,QZ,,3,$679.89 ,$543.92 ,,,,,,
,OTHER,,20,"$1,466.29 ","$1,128.18 ",,,,,,
,TOTAL,,45,"$4,750.33 ","$3,755.39 ",,,,,,
01140,AA,,11,"$8,479.71 ","$6,783.78 ",,,,,,
,QK,,15,"$6,868.39 ","$5,494.72 ",,,,,,
,OTHER,,15,"$5,670.64 ","$4,536.52 ",,,,,,
,TOTAL,,41,"$21,018.74 ","$16,815.02 ",,,,,,
01150,AA,,67,"$33,230.92 ","$26,476.72 ",,,,,,
,AD,,5,$522.10 ,$417.67 ,,,,,,
,QK,,162,"$43,883.29 ","$34,602.84 ",,,,,,
,QZ,,13,"$5,207.06 ","$4,106.27 ",,,,,,
,OTHER,,120,"$31,474.53 ","$25,061.70 ",,,,,,
,TOTAL,,367,"$114,317.90 ","$90,665.20 ",,,,,,
01160,AA,,862,"$104,350.31 ","$82,065.71 ",,,,,,
,AD,,8,$562.78 ,$450.23 ,,,,,,
,QK,,337,"$25,941.20 ","$20,534.75 ",,,,,,
,QZ,,454,"$51,382.62 ","$39,930.95 ",,,,,,
,OTHER,,646,"$40,936.41 ","$32,310.05 ",,,,,,
,TOTAL,,"2,307","$223,173.32 ","$175,291.69 ",,,,,,
01170,AA,,182,"$62,641.49 ","$49,305.44 ",,,,,,
,AD,,4,$263.85 ,$211.08 ,,,,,,
,QK,,277,"$53,563.78 ","$41,672.30 ",,,,,,
,QZ,,77,"$25,717.96 ","$20,480.25 ",,,,,,
,OTHER,,249,"$43,423.23 ","$34,389.13 ",,,,,,
,TOTAL,,789,"$185,610.31 ","$146,058.20 ",,,,,,
01173,AA,,401,"$195,204.35 ","$154,333.05 ",,,,,,
,AD,,12,$916.81 ,$670.63 ,,,,,,
,QK,,625,"$176,480.06 ","$139,864.59 ",,,,,,
,QZ,,125,"$66,488.03 ","$52,350.06 ",,,,,,
,OTHER,,535,"$138,749.62 ","$110,504.50 ",,,,,,
,TOTAL,,"1,698","$577,838.87 ","$457,722.83 ",,,,,,
01180,AA,,3,$944.25 ,$755.40 ,,,,,,
,QK,,2,$208.21 ,$166.57 ,,,,,,
,QZ,,1,$210.12 ,$168.10 ,,,,,,
,OTHER,,4,$409.61 ,$327.69 ,,,,,,
,TOTAL,,10,"$1,772.19 ","$1,417.76 ",,,,,,
01190,AA,,3,$543.25 ,$434.60 ,,,,,,
,QK,,3,$225.16 ,$180.14 ,,,,,,
,QZ,,2,$296.89 ,$237.51 ,,,,,,
,OTHER,,2,$159.66 ,$127.73 ,,,,,,
,TOTAL,,10,"$1,224.96 ",$979.98 ,,,,,,
01200,AA,,"5,922","$784,342.06 ","$615,267.45 ",,,,,,
,AD,,71,"$5,513.91 ","$4,350.06 ",,,,,,
,QK,,"3,334","$229,975.37 ","$179,799.79 ",,,,,,
,QZ,,"2,668","$351,789.89 ","$276,442.02 ",,,,,,
,OTHER,,"6,022","$422,481.92 ","$332,698.70 ",,,,,,
,TOTAL,,"18,017","$1,794,103.15 ","$1,408,558.02 ",,,,,,
01202,AA,,354,"$79,419.75 ","$62,459.79 ",,,,,,
,AD,,6,$419.19 ,$335.35 ,,,,,,
,QK,,325,"$35,957.12 ","$28,022.45 ",,,,,,
,QZ,,184,"$40,990.54 ","$32,271.37 ",,,,,,
,OTHER,,394,"$45,235.32 ","$35,607.50 ",,,,,,
,TOTAL,,"1,263","$202,021.92 ","$158,696.46 ",,,,,,
01210,AA,,"36,729","$10,065,124.67 ","$7,968,860.28 ",,,,,,
,AD,,457,"$43,059.43 ","$33,242.77 ",,,,,,
,QK,,"23,740","$3,359,616.98 ","$2,644,079.60 ",,,,,,
,QZ,,"15,727","$4,203,965.61 ","$3,328,187.91 ",,,,,,
,OTHER,,"36,531","$5,025,266.29 ","$3,982,812.95 ",,,,,,
,TOTAL,,"113,184","$22,697,032.98 ","$17,957,183.51 ",,,,,,
01212,AA,,105,"$46,213.18 ","$36,567.89 ",,,,,,
,AD,,1,$77.88 ,$62.30 ,,,,,,
,QK,,123,"$29,260.75 ","$23,210.83 ",,,,,,
,QZ,,35,"$15,993.69 ","$12,671.87 ",,,,,,
,OTHER,,116,"$26,612.87 ","$21,278.26 ",,,,,,
,TOTAL,,380,"$118,158.37 ","$93,791.15 ",,,,,,
01214,AA,,"44,905","$15,795,280.82 ","$12,519,231.60 ",,,,,,
,AD,,889,"$73,450.03 ","$57,287.06 ",,,,,,
,QK,,"45,920","$8,203,226.70 ","$6,485,172.16 ",,,,,,
,QZ,,"19,978","$6,891,831.88 ","$5,472,411.28 ",,,,,,
,OTHER,,"50,843","$8,920,274.52 ","$7,089,022.50 ",,,,,,
,TOTAL,,"162,535","$39,884,063.95 ","$31,623,124.60 ",,,,,,
01215,AA,,"7,574","$3,468,515.91 ","$2,757,501.15 ",,,,,,
,AD,,190,"$14,055.11 ","$11,035.74 ",,,,,,
,QK,,"8,287","$1,947,426.18 ","$1,545,839.76 ",,,,,,
,QZ,,"2,903","$1,300,123.84 ","$1,035,578.02 ",,,,,,
,OTHER,,"8,691","$1,975,194.98 ","$1,573,263.34 ",,,,,,
,TOTAL,,"27,645","$8,705,316.02 ","$6,923,218.01 ",,,,,,
01220,AA,,"4,625","$908,756.63 ","$716,395.46 ",,,,,,
,AD,,108,"$9,181.67 ","$7,126.48 ",,,,,,
,QK,,"3,996","$409,493.95 ","$322,046.78 ",,,,,,
,QZ,,"1,815","$343,995.32 ","$270,364.29 ",,,,,,
,OTHER,,"5,678","$571,740.64 ","$451,884.64 ",,,,,,
,TOTAL,,"16,222","$2,243,168.21 ","$1,767,817.65 ",,,,,,
01230,AA,,"52,162","$14,301,131.25 ","$11,313,954.90 ",,,,,,
,AD,,729,"$60,377.38 ","$46,826.29 ",,,,,,
,QK,,"41,343","$5,903,906.89 ","$4,646,473.66 ",,,,,,
,QZ,,"20,326","$5,416,498.14 ","$4,286,574.30 ",,,,,,
,OTHER,,"60,810","$8,404,901.61 ","$6,657,915.71 ",,,,,,
,TOTAL,,"175,370","$34,086,815.27 ","$26,951,744.86 ",,,,,,
01232,AA,,"5,961","$1,438,388.91 ","$1,143,065.09 ",,,,,,
,AD,,161,"$14,616.79 ","$11,372.47 ",,,,,,
,QK,,"7,039","$861,145.85 ","$683,008.69 ",,,,,,
,QZ,,"2,588","$601,627.29 ","$478,224.98 ",,,,,,
,OTHER,,"8,184","$973,633.81 ","$774,967.92 ",,,,,,
,TOTAL,,"23,933","$3,889,412.65 ","$3,090,639.15 ",,,,,,
01234,AA,,47,"$17,056.95 ","$13,502.76 ",,,,,,
,QK,,36,"$8,347.67 ","$6,678.12 ",,,,,,
,QZ,,5,"$1,627.86 ","$1,302.29 ",,,,,,
,OTHER,,35,"$6,989.11 ","$5,591.28 ",,,,,,
,TOTAL,,123,"$34,021.59 ","$27,074.45 ",,,,,,
01250,AA,,"4,064","$768,694.69 ","$605,657.54 ",,,,,,
,AD,,69,"$5,465.67 ","$4,287.39 ",,,,,,
,QK,,"3,662","$379,320.94 ","$299,188.47 ",,,,,,
,QZ,,"1,415","$248,437.60 ","$195,459.63 ",,,,,,
,OTHER,,"4,080","$400,397.70 ","$316,449.16 ",,,,,,
,TOTAL,,"13,290","$1,802,316.60 ","$1,421,042.19 ",,,,,,
0126T,OTHER,,22,$125.75 ,$96.60 ,,,,,,
,TOTAL,,22,$125.75 ,$96.60 ,,,,,,
01260,AA,,"1,657","$334,474.06 ","$263,021.28 ",,,,,,
,AD,,29,"$2,216.89 ","$1,372.41 ",,,,,,
,QK,,"1,221","$118,818.06 ","$92,428.26 ",,,,,,
,QZ,,612,"$107,132.86 ","$84,656.28 ",,,,,,
,OTHER,,"1,625","$158,693.59 ","$125,495.15 ",,,,,,
,TOTAL,,"5,144","$721,335.46 ","$566,973.38 ",,,,,,
01270,AA,,"21,057","$9,023,484.00 ","$7,168,664.27 ",,,,,,
,AD,,350,"$36,723.10 ","$28,930.08 ",,,,,,
,QK,,"19,245","$4,452,473.17 ","$3,529,497.30 ",,,,,,
,QZ,,"6,127","$2,529,003.93 ","$2,011,465.63 ",,,,,,
,OTHER,,"20,771","$4,583,085.02 ","$3,649,346.60 ",,,,,,
,TOTAL,,"67,550","$20,624,769.22 ","$16,387,903.88 ",,,,,,
01272,AA,,63,"$15,740.52 ","$12,480.99 ",,,,,,
,QK,,58,"$7,151.80 ","$5,699.43 ",,,,,,
,QZ,,22,"$4,417.58 ","$3,520.27 ",,,,,,
,OTHER,,91,"$11,175.64 ","$8,885.94 ",,,,,,
,TOTAL,,234,"$38,485.54 ","$30,586.63 ",,,,,,
01274,AA,,"2,402","$792,492.79 ","$628,443.20 ",,,,,,
,AD,,35,"$3,400.00 ","$2,719.93 ",,,,,,
,QK,,"2,136","$373,632.55 ","$296,532.68 ",,,,,,
,QZ,,669,"$207,994.63 ","$165,421.55 ",,,,,,
,OTHER,,"2,903","$478,421.21 ","$380,525.83 ",,,,,,
,TOTAL,,"8,145","$1,855,941.18 ","$1,473,643.19 ",,,,,,
01320,AA,,"3,946","$752,974.32 ","$592,367.30 ",,,,,,
,AD,,44,"$3,345.13 ","$2,498.31 ",,,,,,
,QK,,"3,185","$333,798.10 ","$263,015.35 ",,,,,,
,QZ,,"1,642","$307,049.37 ","$242,592.00 ",,,,,,
,OTHER,,"3,727","$370,632.60 ","$294,271.35 ",,,,,,
,TOTAL,,"12,544","$1,767,799.52 ","$1,394,744.31 ",,,,,,
01340,AA,,324,"$63,365.98 ","$50,300.68 ",,,,,,
,AD,,6,$827.81 ,$662.24 ,,,,,,
,QK,,271,"$31,586.19 ","$24,677.68 ",,,,,,
,QZ,,122,"$23,241.31 ","$18,442.92 ",,,,,,
,OTHER,,373,"$40,436.24 ","$31,723.78 ",,,,,,
,TOTAL,,"1,096","$159,457.53 ","$125,807.30 ",,,,,,
01360,AA,,"3,820","$1,062,058.05 ","$840,098.93 ",,,,,,
,AD,,69,"$5,354.35 ","$4,172.06 ",,,,,,
,QK,,"3,598","$529,207.18 ","$415,924.67 ",,,,,,
,QZ,,"1,652","$443,299.73 ","$351,250.07 ",,,,,,
,OTHER,,"4,572","$639,607.32 ","$506,861.67 ",,,,,,
,TOTAL,,"13,711","$2,679,526.63 ","$2,118,307.40 ",,,,,,
0137T,OTHER,,183,"$55,134.93 ","$43,827.77 ",,,,,,
,TOTAL,,183,"$55,134.93 ","$43,827.77 ",,,,,,
01380,AA,,"3,409","$351,014.69 ","$275,708.06 ",,,,,,
,AD,,55,"$4,314.80 ","$3,451.73 ",,,,,,
,QK,,"2,659","$134,395.81 ","$105,436.07 ",,,,,,
,QZ,,"1,593","$158,074.63 ","$123,959.08 ",,,,,,
,OTHER,,"3,200","$161,301.33 ","$127,245.78 ",,,,,,
,TOTAL,,"10,916","$809,101.26 ","$635,800.72 ",,,,,,
01382,AA,,"3,928","$589,109.58 ","$460,439.47 ",,,,,,
,AD,,77,"$6,267.14 ","$4,805.90 ",,,,,,
,QK,,"3,291","$241,758.16 ","$188,826.60 ",,,,,,
,QZ,,"3,242","$474,149.31 ","$372,818.65 ",,,,,,
,OTHER,,"4,678","$341,121.32 ","$268,371.18 ",,,,,,
,TOTAL,,"15,216","$1,652,405.51 ","$1,295,261.80 ",,,,,,
01390,AA,,264,"$42,269.64 ","$33,023.26 ",,,,,,
,AD,,6,$643.98 ,$515.18 ,,,,,,
,QK,,275,"$23,557.45 ","$17,993.90 ",,,,,,
,QZ,,153,"$22,701.73 ","$17,912.57 ",,,,,,
,OTHER,,363,"$29,710.19 ","$23,254.08 ",,,,,,
,TOTAL,,"1,061","$118,882.99 ","$92,698.99 ",,,,,,
01392,AA,,"4,801","$1,150,094.73 ","$902,505.64 ",,,,,,
,AD,,98,"$7,748.44 ","$6,018.08 ",,,,,,
,QK,,"4,063","$504,512.65 ","$396,135.76 ",,,,,,
,QZ,,"2,081","$476,800.31 ","$375,835.17 ",,,,,,
,OTHER,,"5,077","$609,956.94 ","$481,241.85 ",,,,,,
,TOTAL,,"16,120","$2,749,113.07 ","$2,161,736.50 ",,,,,,
01400,AA,,"64,353","$11,042,273.35 ","$8,674,612.12 ",,,,,,
,AD,,987,"$77,626.92 ","$60,951.90 ",,,,,,
,QK,,"52,659","$4,596,436.59 ","$3,610,299.39 ",,,,,,
,QZ,,"28,478","$4,869,450.93 ","$3,829,614.27 ",,,,,,
,OTHER,,"61,144","$5,289,025.32 ","$4,180,042.35 ",,,,,,
,TOTAL,,"207,621","$25,874,813.11 ","$20,355,520.03 ",,,,,,
01402,AA,,"99,082","$32,918,372.44 ","$26,036,606.59 ",,,,,,
,AD,,"2,409","$196,961.70 ","$153,332.03 ",,,,,,
,QK,,"109,996","$18,375,385.36 ","$14,517,519.67 ",,,,,,
,QZ,,"51,414","$16,627,660.04 ","$13,192,424.08 ",,,,,,
,OTHER,,"118,174","$19,534,076.77 ","$15,511,318.42 ",,,,,,
,TOTAL,,"381,075","$87,652,456.31 ","$69,411,200.79 ",,,,,,
01404,AA,,305,"$76,318.75 ","$60,655.23 ",,,,,,
,AD,,16,"$1,256.24 ",$954.25 ,,,,,,
,QK,,253,"$33,196.75 ","$26,440.87 ",,,,,,
,QZ,,151,"$37,970.41 ","$30,092.98 ",,,,,,
,OTHER,,386,"$47,198.68 ","$37,426.68 ",,,,,,
,TOTAL,,"1,111","$195,940.83 ","$155,570.01 ",,,,,,
01420,AA,,71,"$12,139.89 ","$9,711.91 ",,,,,,
,QK,,57,"$4,241.27 ","$3,369.97 ",,,,,,
,QZ,,45,"$7,093.86 ","$5,598.43 ",,,,,,
,OTHER,,123,"$9,989.26 ","$7,761.52 ",,,,,,
,TOTAL,,296,"$33,464.28 ","$26,441.83 ",,,,,,
01430,AA,,60,"$10,989.16 ","$8,683.30 ",,,,,,
,AD,,1,$57.51 ,$46.01 ,,,,,,
,QK,,42,"$4,264.32 ","$3,367.06 ",,,,,,
,QZ,,29,"$5,498.99 ","$4,251.61 ",,,,,,
,OTHER,,71,"$7,317.48 ","$5,721.87 ",,,,,,
,TOTAL,,203,"$28,127.46 ","$22,069.85 ",,,,,,
01432,AA,,75,"$21,366.56 ","$16,989.91 ",,,,,,
,AD,,1,$77.00 ,$61.60 ,,,,,,
,QK,,61,"$8,405.53 ","$6,642.25 ",,,,,,
,QZ,,14,"$4,362.23 ","$3,489.81 ",,,,,,
,OTHER,,80,"$11,448.58 ","$9,019.47 ",,,,,,
,TOTAL,,231,"$45,659.90 ","$36,203.04 ",,,,,,
0144T,OTHER,,"5,196","$1,280,223.33 ","$987,064.98 ",,,,,,
,TOTAL,,"5,196","$1,280,223.33 ","$987,064.98 ",,,,,,
01440,AA,,527,"$221,242.37 ","$175,658.17 ",,,,,,
,AD,,4,$451.36 ,$361.08 ,,,,,,
,QK,,297,"$65,579.22 ","$52,097.05 ",,,,,,
,QZ,,100,"$42,572.21 ","$33,848.20 ",,,,,,
