CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2641,,,,,
RADIOLOGY,74246,GLOBL,12432,1483426.86,1104958.35
RADIOLOGY,74247,TOTAL,29313,1635790.86,1220204.37
RADIOLOGY,74247,26,22040,741302.87,557078.69
RADIOLOGY,74247,TC,266,23435.5,17143.53
RADIOLOGY,74247,GLOBL,7007,871052.49,645982.15
RADIOLOGY,74249,TOTAL,25908,1831757.41,1403952.97
RADIOLOGY,74249,26,21056,923749.1,708517.7
RADIOLOGY,74249,TC,431,59391.8,45225.36
RADIOLOGY,74249,GLOBL,4421,848616.51,650209.91
RADIOLOGY,74250,TOTAL,69562,2234868.51,1723539.24
RADIOLOGY,74250,26,62022,1428298.3,1107593.98
RADIOLOGY,74250,TC,831,63895.32,49205.2
RADIOLOGY,74250,GLOBL,6709,742674.89,566740.06
RADIOLOGY,74251,TOTAL,611,24132.45,18542.33
RADIOLOGY,74251,26,586,19414.1,14967.33
RADIOLOGY,74251,GLOBL,25,4718.35,3575
RADIOLOGY,74260,TOTAL,87,2362.32,1818.01
RADIOLOGY,74260,26,87,2232.49,1714.15
RADIOLOGY,74260,GLOBL,N/A,129.83,103.86
RADIOLOGY,74261,TOTAL,8789,1885088.39,1468028.48
RADIOLOGY,74261,26,4225,489070.62,379974.35
RADIOLOGY,74261,TC,401,75071.59,58423.37
RADIOLOGY,74261,GLOBL,4163,1320946.18,1029630.76
RADIOLOGY,74262,TOTAL,726,169188.08,131863.1
RADIOLOGY,74262,26,485,60140.35,46643.86
RADIOLOGY,74262,TC,N/A,1500.98,1190.24
RADIOLOGY,74262,GLOBL,241,107546.75,84029
RADIOLOGY,74263,TOTAL,N/A,661,528.8
RADIOLOGY,74263,26,N/A,0,0
RADIOLOGY,74263,TC,N/A,0,0
RADIOLOGY,74263,GLOBL,N/A,661,528.8
RADIOLOGY,74270,TOTAL,52614,2078138.85,1592057.55
RADIOLOGY,74270,26,48756,1632725.98,1257638.19
RADIOLOGY,74270,TC,372,29904.31,22630.18
RADIOLOGY,74270,GLOBL,3486,415508.56,311789.18
RADIOLOGY,74280,TOTAL,24162,1708785.18,1299292.82
RADIOLOGY,74280,26,20161,959464.76,730374.69
RADIOLOGY,74280,TC,382,51970.96,39006.35
RADIOLOGY,74280,GLOBL,3619,697349.46,529911.78
RADIOLOGY,74283,TOTAL,545,54082.86,41914.7
RADIOLOGY,74283,26,500,47647.07,37117.38
RADIOLOGY,74283,TC,N/A,152.86,122.29
RADIOLOGY,74283,GLOBL,45,6282.93,4675.03
RADIOLOGY,74290,TOTAL,49,1090.46,859.82
RADIOLOGY,74290,26,49,770.9,604.17
RADIOLOGY,74290,GLOBL,N/A,319.56,255.65
RADIOLOGY,74291,TOTAL,N/A,28.83,23.06
RADIOLOGY,74291,26,N/A,28.83,23.06
RADIOLOGY,74300,TOTAL,53422,848219.85,664660.25
RADIOLOGY,74300,26,53385,846363.88,663315.22
RADIOLOGY,74300,TC,N/A,0,0
RADIOLOGY,74300,GLOBL,37,1855.97,1345.03
RADIOLOGY,74301,TOTAL,189,1894.33,1515.38
RADIOLOGY,74301,26,189,1894.33,1515.38
RADIOLOGY,74301,GLOBL,N/A,0,0
RADIOLOGY,74305,TOTAL,18141,390374.21,307929.77
RADIOLOGY,74305,26,17960,380668.39,300442.49
RADIOLOGY,74305,TC,11,207.4,139.36
RADIOLOGY,74305,GLOBL,170,9498.42,7347.92
RADIOLOGY,74320,TOTAL,5709,151266.4,120355.55
RADIOLOGY,74320,26,5692,149372.51,118892.76
RADIOLOGY,74320,TC,N/A,72.6,58.08
RADIOLOGY,74320,GLOBL,17,1821.29,1404.71
RADIOLOGY,74327,TOTAL,359,13643.63,10859.96
RADIOLOGY,74327,26,359,13085.44,10413.4
RADIOLOGY,74327,GLOBL,N/A,558.19,446.56
RADIOLOGY,74328,TOTAL,54781,1674512.83,1321832.42
RADIOLOGY,74328,26,54705,1661533.36,1311448.84
RADIOLOGY,74328,TC,N/A,116.42,93.14
RADIOLOGY,74328,GLOBL,76,12863.05,10290.44
RADIOLOGY,74329,TOTAL,3077,98493.33,77525.08
RADIOLOGY,74329,26,3077,97904.72,77054.18
RADIOLOGY,74329,TC,N/A,0,0
RADIOLOGY,74329,GLOBL,N/A,588.61,470.9
RADIOLOGY,74330,TOTAL,27605,1137678.69,896581.95
RADIOLOGY,74330,26,27567,1130228.79,890622.14
RADIOLOGY,74330,TC,N/A,249.89,199.91
RADIOLOGY,74330,GLOBL,38,7200.01,5759.9
RADIOLOGY,74340,TOTAL,11417,293345.24,231121.63
RADIOLOGY,74340,26,11402,292594.61,230596.88
RADIOLOGY,74340,GLOBL,15,750.63,524.75
RADIOLOGY,74355,TOTAL,142,10396.6,8255.92
RADIOLOGY,74355,26,98,3736.98,2928.4
RADIOLOGY,74355,TC,N/A,0,0
RADIOLOGY,74355,GLOBL,44,6659.62,5327.52
RADIOLOGY,74360,TOTAL,3642,109237.55,86366.32
RADIOLOGY,74360,26,3583,101494.84,80183.16
RADIOLOGY,74360,TC,N/A,193.1,154.48
RADIOLOGY,74360,GLOBL,59,7549.61,6028.68
RADIOLOGY,74363,TOTAL,3318,148226.89,118097.68
RADIOLOGY,74363,26,3318,146735.28,116904.41
RADIOLOGY,74363,GLOBL,N/A,1491.61,1193.27
RADIOLOGY,74400,TOTAL,21873,1037163.45,792663.1
RADIOLOGY,74400,26,15840,371266.68,284027.88
RADIOLOGY,74400,TC,659,57046.04,43928.25
RADIOLOGY,74400,GLOBL,5374,608850.73,464706.97
RADIOLOGY,74410,TOTAL,1644,132366.21,99932.02
RADIOLOGY,74410,26,545,12926.56,9866.31
RADIOLOGY,74410,TC,77,6183.9,4696.72
RADIOLOGY,74410,GLOBL,1022,113255.75,85368.99
RADIOLOGY,74415,TOTAL,4549,286237.11,217274.28
RADIOLOGY,74415,26,2892,67376.07,50716.76
RADIOLOGY,74415,TC,213,23874.22,18336.31
RADIOLOGY,74415,GLOBL,1444,194986.82,148221.21
RADIOLOGY,74420,TOTAL,164149,4102420.84,3233911.48
RADIOLOGY,74420,26,150897,2715504.19,2131434.91
RADIOLOGY,74420,TC,11387,1180810.75,941415.4
RADIOLOGY,74420,GLOBL,1865,206105.9,161061.17
RADIOLOGY,74425,TOTAL,43384,829051.03,655424.72
RADIOLOGY,74425,26,42132,748855.01,592657.09
RADIOLOGY,74425,TC,112,2645.08,2067.55
RADIOLOGY,74425,GLOBL,1140,77550.94,60700.08
RADIOLOGY,74430,TOTAL,25700,560383.62,438215.58
RADIOLOGY,74430,26,20433,304497.32,238943.77
RADIOLOGY,74430,TC,490,16716.11,13103.49
RADIOLOGY,74430,GLOBL,4777,239170.19,186168.32
RADIOLOGY,74440,TOTAL,12,313.29,250.64
RADIOLOGY,74440,26,12,222.26,177.82
RADIOLOGY,74440,GLOBL,N/A,91.03,72.82
RADIOLOGY,74445,TOTAL,35,4205.49,3238.79
RADIOLOGY,74445,26,N/A,593.26,474.6
RADIOLOGY,74445,GLOBL,35,3612.23,2764.19
RADIOLOGY,74450,TOTAL,7068,146465.83,114670.61
RADIOLOGY,74450,26,6373,100618.41,78889.96
RADIOLOGY,74450,TC,104,6165.38,4890.68
RADIOLOGY,74450,GLOBL,591,39682.04,30889.97
RADIOLOGY,74455,TOTAL,17970,934806.61,735270.57
RADIOLOGY,74455,26,9125,144896.66,113109.54
RADIOLOGY,74455,TC,1031,73974.42,58284.81
RADIOLOGY,74455,GLOBL,7814,715935.53,563876.22
RADIOLOGY,74470,TOTAL,205,12582.7,10014.45
RADIOLOGY,74470,26,93,2483.77,1986.96
RADIOLOGY,74470,TC,N/A,151.33,121.07
RADIOLOGY,74470,GLOBL,112,9947.6,7906.42
RADIOLOGY,74475,TOTAL,22217,591363.77,470705.26
RADIOLOGY,74475,26,22150,584201.69,465136.39
RADIOLOGY,74475,GLOBL,67,7162.08,5568.87
RADIOLOGY,74480,TOTAL,13834,365460.42,290178.95
RADIOLOGY,74480,26,13773,358959.52,285225.01
RADIOLOGY,74480,TC,N/A,0,0
RADIOLOGY,74480,GLOBL,61,6500.9,4953.94
RADIOLOGY,74485,TOTAL,4218,116933.99,92768.53
RADIOLOGY,74485,26,4150,109122.16,86787.87
RADIOLOGY,74485,TC,N/A,74.67,59.74
RADIOLOGY,74485,GLOBL,68,7737.16,5920.92
RADIOLOGY,74710,TOTAL,14,426.32,341.07
RADIOLOGY,74710,26,14,227.72,182.19
RADIOLOGY,74710,TC,N/A,44.4,35.52
RADIOLOGY,74710,GLOBL,N/A,154.2,123.36
RADIOLOGY,74740,TOTAL,1113,38595.15,28863.68
RADIOLOGY,74740,26,825,14774.86,10762.36
RADIOLOGY,74740,TC,N/A,420.7,288.57
RADIOLOGY,74740,GLOBL,288,23399.59,17812.75
RADIOLOGY,74742,TOTAL,N/A,91.76,48.56
RADIOLOGY,74742,26,N/A,91.76,48.56
RADIOLOGY,74742,GLOBL,N/A,0,0
RADIOLOGY,74775,TOTAL,125,5078.09,3938.53
RADIOLOGY,74775,26,103,3202.73,2485.45
RADIOLOGY,74775,TC,N/A,196.68,157.34
RADIOLOGY,74775,GLOBL,22,1678.68,1295.74
RADIOLOGY,75557,TOTAL,2483,395402.85,308099.3
RADIOLOGY,75557,26,2093,242075.27,187903.73
RADIOLOGY,75557,TC,35,9107.79,7115.89
RADIOLOGY,75557,GLOBL,355,144219.79,113079.68
RADIOLOGY,75559,TOTAL,68,22093.04,17026.8
RADIOLOGY,75559,26,34,4863.76,3357.57
RADIOLOGY,75559,TC,N/A,324.66,259.73
RADIOLOGY,75559,GLOBL,34,16904.62,13409.5
RADIOLOGY,75561,TOTAL,12016,2206667.32,1724107.35
RADIOLOGY,75561,26,10352,1330708.38,1034708.14
RADIOLOGY,75561,TC,158,68079.77,53427.62
RADIOLOGY,75561,GLOBL,1506,807879.17,635971.59
RADIOLOGY,75563,TOTAL,2158,712394.64,556555.5
RADIOLOGY,75563,26,1451,214159.76,165666.01
RADIOLOGY,75563,TC,N/A,3491.71,2681.35
RADIOLOGY,75563,GLOBL,707,494743.17,388208.14
RADIOLOGY,75565,TOTAL,4789,113372.63,89599.49
RADIOLOGY,75565,26,3793,45305.94,35411.81
RADIOLOGY,75565,TC,31,1657.53,1286.13
RADIOLOGY,75565,GLOBL,965,66409.16,52901.55
RADIOLOGY,75571,TOTAL,5131,274876.09,203719.96
RADIOLOGY,75571,26,2118,56813.93,41990.35
RADIOLOGY,75571,TC,329,15794.3,11884.76
RADIOLOGY,75571,GLOBL,2684,202267.86,149844.85
RADIOLOGY,75572,TOTAL,8067,1012023.85,789546.73
RADIOLOGY,75572,26,6458,530038.12,411895.77
RADIOLOGY,75572,TC,149,31998.69,24730.95
RADIOLOGY,75572,GLOBL,1460,449987.04,352920.01
RADIOLOGY,75573,TOTAL,318,54204.41,42280.82
RADIOLOGY,75573,26,263,32120.13,24921.62
RADIOLOGY,75573,TC,N/A,238.68,190.94
RADIOLOGY,75573,GLOBL,55,21845.6,17168.26
RADIOLOGY,75574,TOTAL,41329,9175379.82,7182261.67
RADIOLOGY,75574,26,23572,2690165,2088951.17
RADIOLOGY,75574,TC,1660,392417.36,307897.58
RADIOLOGY,75574,GLOBL,16097,6092797.46,4785412.92
RADIOLOGY,75600,TOTAL,2177,90019.91,71018.92
RADIOLOGY,75600,26,2036,50894.94,40188.06
RADIOLOGY,75600,TC,N/A,1423.5,1138.79
RADIOLOGY,75600,GLOBL,141,37701.47,29692.07
RADIOLOGY,75605,TOTAL,5074,405153.04,322525.03
RADIOLOGY,75605,26,4100,229684.9,182546.78
RADIOLOGY,75605,TC,24,3046.19,2436.95
RADIOLOGY,75605,GLOBL,950,172421.95,137541.3
RADIOLOGY,75625,TOTAL,103747,7339881.76,5820108.03
RADIOLOGY,75625,26,91228,5063576.65,4016376.87
RADIOLOGY,75625,TC,1312,160742.28,128051.92
RADIOLOGY,75625,GLOBL,11207,2115562.83,1675679.24
RADIOLOGY,75630,TOTAL,36589,3487796.81,2766917.59
RADIOLOGY,75630,26,34095,2952730.9,2342877.87
RADIOLOGY,75630,TC,240,30876.32,24552.09
RADIOLOGY,75630,GLOBL,2254,504189.59,399487.63
RADIOLOGY,75635,TOTAL,91680,16478708.44,12884620.51
RADIOLOGY,75635,26,72324,8390042.44,6533391.87
RADIOLOGY,75635,TC,4983,1560158.88,1226753.87
RADIOLOGY,75635,GLOBL,14373,6528507.12,5124474.77
RADIOLOGY,75650,TOTAL,27118,2269094.63,1800802.88
RADIOLOGY,75650,26,24548,1771009.54,1405442.13
RADIOLOGY,75650,TC,278,34368.31,27495.51
RADIOLOGY,75650,GLOBL,2292,463716.78,367865.24
RADIOLOGY,75658,TOTAL,4806,797306.58,632403.17
RADIOLOGY,75658,26,1522,95974.02,76326.38
RADIOLOGY,75658,TC,12,1670.76,1336.56
RADIOLOGY,75658,GLOBL,3272,699661.8,554740.23
RADIOLOGY,75660,TOTAL,2375,159869,127189.7
RADIOLOGY,75660,26,2341,151543.5,120529.27
RADIOLOGY,75660,TC,N/A,775.99,620.79
RADIOLOGY,75660,GLOBL,34,7549.51,6039.64
RADIOLOGY,75662,TOTAL,4568,410498.64,325385.2
RADIOLOGY,75662,26,4346,360050.82,285080
RADIOLOGY,75662,TC,90,15481.14,12384.74
RADIOLOGY,75662,GLOBL,132,34966.68,27920.46
RADIOLOGY,75665,TOTAL,10766,730362.16,579664.98
RADIOLOGY,75665,26,10643,701255.94,556620.4
RADIOLOGY,75665,TC,N/A,970.31,776.25
RADIOLOGY,75665,GLOBL,123,28135.91,22268.33
RADIOLOGY,75671,TOTAL,30225,2806474.02,2225554.62
RADIOLOGY,75671,26,28340,2319059.2,1838148.13
RADIOLOGY,75671,TC,282,50797.7,40637.59
RADIOLOGY,75671,GLOBL,1603,436617.12,346768.9
RADIOLOGY,75676,TOTAL,10501,712726.32,565945.1
RADIOLOGY,75676,26,10312,672768.49,534255.56
RADIOLOGY,75676,TC,14,2102.8,1682.26
RADIOLOGY,75676,GLOBL,175,37855.03,30007.28
RADIOLOGY,75680,TOTAL,33594,3121368.66,2475901.09
RADIOLOGY,75680,26,31059,2530461.88,2006738.3
RADIOLOGY,75680,TC,459,73770.96,58941.34
RADIOLOGY,75680,GLOBL,2076,517135.82,410221.45
RADIOLOGY,75685,TOTAL,39616,3061612.93,2429576.68
RADIOLOGY,75685,26,36607,2418917.77,1918650.85
RADIOLOGY,75685,TC,293,42660.16,34128.62
RADIOLOGY,75685,GLOBL,2716,600035,476797.21
RADIOLOGY,75705,TOTAL,6866,747593.89,593895.91
RADIOLOGY,75705,26,6799,729867.75,579977.15
RADIOLOGY,75705,TC,N/A,247.51,86.01
RADIOLOGY,75705,GLOBL,67,17478.63,13832.75
RADIOLOGY,75710,TOTAL,140254,14586725.29,11564382.03
RADIOLOGY,75710,26,95509,5208453.23,4135405.55
RADIOLOGY,75710,TC,443,64699.04,51758.03
RADIOLOGY,75710,GLOBL,44302,9313573.02,7377218.45
RADIOLOGY,75716,TOTAL,85493,7699944.02,6109908.94
RADIOLOGY,75716,26,72601,4625118.5,3667926.44
RADIOLOGY,75716,TC,1282,215933.5,172155.46
RADIOLOGY,75716,GLOBL,11610,2858892.02,2269827.04
RADIOLOGY,75722,TOTAL,N/A,0,0
RADIOLOGY,75722,26,N/A,0,0
RADIOLOGY,75724,TOTAL,N/A,0,0
RADIOLOGY,75724,26,N/A,0,0
RADIOLOGY,75726,TOTAL,44048,2654469.23,2111388.41
RADIOLOGY,75726,26,42894,2419223.57,1923403.22
RADIOLOGY,75726,TC,75,11329.81,8986.78
RADIOLOGY,75726,GLOBL,1079,223915.85,178998.41
RADIOLOGY,75731,TOTAL,73,7098.26,5632.4
RADIOLOGY,75731,26,52,2969.03,2329.1
RADIOLOGY,75731,GLOBL,21,4129.23,3303.3
RADIOLOGY,75733,TOTAL,53,6982.47,5585.96
RADIOLOGY,75733,26,32,2024.37,1619.48
RADIOLOGY,75733,GLOBL,21,4958.1,3966.48
RADIOLOGY,75736,TOTAL,6667,515183.89,409703.19
RADIOLOGY,75736,26,5786,322061.57,255948.84
RADIOLOGY,75736,TC,43,7466.92,5973.56
RADIOLOGY,75736,GLOBL,838,185655.4,147780.79
RADIOLOGY,75741,TOTAL,423,27881.09,22136.61
RADIOLOGY,75741,26,423,26759.73,21239.53
RADIOLOGY,75741,GLOBL,N/A,1121.36,897.08
RADIOLOGY,75743,TOTAL,610,51544.73,40951.4
RADIOLOGY,75743,26,610,49528.01,39449.98
RADIOLOGY,75743,TC,N/A,1167.36,821.92
RADIOLOGY,75743,GLOBL,N/A,849.36,679.5
RADIOLOGY,75746,TOTAL,295,17828.38,13758
RADIOLOGY,75746,26,295,16742.03,12888.91
RADIOLOGY,75746,GLOBL,N/A,1086.35,869.09
RADIOLOGY,75756,TOTAL,929,90968.56,72209.24
RADIOLOGY,75756,26,698,42570.33,33818.79
RADIOLOGY,75756,TC,N/A,580.9,464.72
RADIOLOGY,75756,GLOBL,231,47817.33,37925.73
RADIOLOGY,75774,TOTAL,75200,2287556.38,1818050.53
RADIOLOGY,75774,26,66980,1196890.42,951833.6
RADIOLOGY,75774,TC,356,37729.65,29935.54
RADIOLOGY,75774,GLOBL,7864,1052936.31,836281.39
RADIOLOGY,75791,TOTAL,20496,4103798.39,3245202.49
RADIOLOGY,75791,26,10972,865432.73,688187.2
RADIOLOGY,75791,TC,34,8019.88,6416.02
RADIOLOGY,75791,GLOBL,9490,3230345.78,2550599.27
RADIOLOGY,75801,TOTAL,56,2445.45,1906.55
RADIOLOGY,75801,26,56,2368.45,1862.63
RADIOLOGY,75801,TC,N/A,77,43.92
RADIOLOGY,75801,GLOBL,N/A,0,0
RADIOLOGY,75803,TOTAL,19,1095.19,876.13
RADIOLOGY,75803,26,19,1095.19,876.13
RADIOLOGY,75803,GLOBL,N/A,0,0
RADIOLOGY,75805,TOTAL,26,1050.11,840.12
RADIOLOGY,75805,26,26,1050.11,840.12
RADIOLOGY,75807,TOTAL,32,1998.8,1599.07
RADIOLOGY,75807,26,32,1821.23,1457.01
RADIOLOGY,75807,GLOBL,N/A,177.57,142.06
RADIOLOGY,75809,TOTAL,3442,110441.47,83733.14
RADIOLOGY,75809,26,2996,67979.06,51951.55
RADIOLOGY,75809,TC,N/A,609.5,372.62
RADIOLOGY,75809,GLOBL,446,41852.91,31408.97
RADIOLOGY,75810,TOTAL,57,3584.12,2867.34
RADIOLOGY,75810,26,57,3391.12,2712.94
RADIOLOGY,75810,GLOBL,N/A,193,154.4
RADIOLOGY,75820,TOTAL,35996,1722309.58,1366003.85
RADIOLOGY,75820,26,31011,1066569.84,845583.05
RADIOLOGY,75820,TC,58,5540.57,4401.34
RADIOLOGY,75820,GLOBL,4927,650199.17,516019.46
RADIOLOGY,75822,TOTAL,8792,632132,500024.87
RADIOLOGY,75822,26,7129,371581.49,293478.06
RADIOLOGY,75822,TC,11,1141.05,912.83
RADIOLOGY,75822,GLOBL,1652,259409.46,205633.98
RADIOLOGY,75825,TOTAL,11046,750991.46,596823.24
RADIOLOGY,75825,26,10016,557207.84,443219.83
RADIOLOGY,75825,TC,N/A,888.4,710.74
RADIOLOGY,75825,GLOBL,1030,192895.22,152892.67
RADIOLOGY,75827,TOTAL,14520,1458894.46,1157347.64
RADIOLOGY,75827,26,9616,533410.18,424275.12
RADIOLOGY,75827,TC,39,4831.76,3865.34
RADIOLOGY,75827,GLOBL,4865,920652.52,729207.18
RADIOLOGY,75831,TOTAL,357,25770.23,20361.89
RADIOLOGY,75831,26,331,20509.22,16294.9
RADIOLOGY,75831,GLOBL,26,5261.01,4066.99
RADIOLOGY,75833,TOTAL,492,49692,38940.04
RADIOLOGY,75833,26,389,28064.68,22253.86
RADIOLOGY,75833,TC,N/A,278.78,223.02
RADIOLOGY,75833,GLOBL,103,21348.54,16463.16
RADIOLOGY,75840,TOTAL,22,1364.6,1046.34
RADIOLOGY,75840,26,22,1364.6,1046.34
RADIOLOGY,75842,TOTAL,15,1117.27,837.16
RADIOLOGY,75842,26,15,1117.27,837.16
RADIOLOGY,75842,GLOBL,N/A,0,0
RADIOLOGY,75860,TOTAL,5294,429665.55,341056.86
RADIOLOGY,75860,26,4226,240906.45,191897.05
RADIOLOGY,75860,TC,12,1821.92,1457.5
RADIOLOGY,75860,GLOBL,1056,186937.18,147702.31
RADIOLOGY,75870,TOTAL,70,5653.87,4461.55
RADIOLOGY,75870,26,57,3203.77,2501.45
RADIOLOGY,75870,TC,N/A,156.02,124.82
RADIOLOGY,75870,GLOBL,13,2294.08,1835.28
RADIOLOGY,75872,TOTAL,17,3006.96,2405.56
RADIOLOGY,75872,26,17,1052.8,842.24
RADIOLOGY,75872,TC,N/A,422.8,338.24
RADIOLOGY,75872,GLOBL,N/A,1531.36,1225.08
RADIOLOGY,75880,TOTAL,N/A,423.03,338.43
RADIOLOGY,75880,26,N/A,309.78,247.83
RADIOLOGY,75880,TC,N/A,113.25,90.6
RADIOLOGY,75885,TOTAL,351,24554.71,19398.11
RADIOLOGY,75885,26,351,24554.71,19398.11
RADIOLOGY,75887,TOTAL,378,26452.76,21054.51
RADIOLOGY,75887,26,378,26452.76,21054.51
RADIOLOGY,75889,TOTAL,2349,133726.86,105867.58
RADIOLOGY,75889,26,2324,128455.79,101650.81
RADIOLOGY,75889,GLOBL,25,5271.07,4216.77
RADIOLOGY,75891,TOTAL,467,26597.74,21090.24
RADIOLOGY,75891,26,467,26033.51,20638.85
RADIOLOGY,75891,TC,N/A,0,0
RADIOLOGY,75891,GLOBL,N/A,564.23,451.39
RADIOLOGY,75893,TOTAL,3097,87842.76,70016.53
RADIOLOGY,75893,26,3042,82487.38,65732.21
RADIOLOGY,75893,GLOBL,55,5355.38,4284.32
RADIOLOGY,75894,TOTAL,39058,6755447.21,5357833.4
RADIOLOGY,75894,26,34079,2279332.7,1812011.34
RADIOLOGY,75894,TC,238,274062.6,218717.51
RADIOLOGY,75894,GLOBL,4741,4202051.91,3327104.55
RADIOLOGY,75896,TOTAL,16872,2990489.19,2385126.79
RADIOLOGY,75896,26,14651,978491.25,778919.11
RADIOLOGY,75896,TC,14,11601.1,9280.88
RADIOLOGY,75896,GLOBL,2207,2000396.84,1596926.8
RADIOLOGY,75898,TOTAL,48547,4262171.95,3385555
RADIOLOGY,75898,26,45472,3860162.86,3067813.39
RADIOLOGY,75898,TC,17,723.3,562.3
RADIOLOGY,75898,GLOBL,3058,401285.79,317179.31
RADIOLOGY,75900,TOTAL,2282,55190.22,43782.94
RADIOLOGY,75900,26,2282,55103.22,43713.34
RADIOLOGY,75900,GLOBL,N/A,87,69.6
RADIOLOGY,75901,TOTAL,3892,356953.8,282968.21
RADIOLOGY,75901,26,1977,45412.62,35957.03
RADIOLOGY,75901,TC,N/A,139.39,111.51
RADIOLOGY,75901,GLOBL,1915,311401.79,246899.67
RADIOLOGY,75902,TOTAL,913,36311.88,28763.93
RADIOLOGY,75902,26,619,12008.06,9450.32
RADIOLOGY,75902,TC,N/A,197.34,157.86
RADIOLOGY,75902,GLOBL,294,24106.48,19155.75
RADIOLOGY,75940,TOTAL,N/A,0,0
RADIOLOGY,75940,26,N/A,0,0
RADIOLOGY,75945,TOTAL,8117,188374.94,149597.43
RADIOLOGY,75945,26,7953,158823.76,126089.15
RADIOLOGY,75945,TC,N/A,424.92,311.5
RADIOLOGY,75945,GLOBL,164,29126.26,23196.78
RADIOLOGY,75946,TOTAL,5960,146535.81,116635.25
RADIOLOGY,75946,26,5651,111904.83,88930.03
RADIOLOGY,75946,GLOBL,309,34630.98,27705.22
RADIOLOGY,75952,TOTAL,18692,4277741.45,3402399.91
RADIOLOGY,75952,26,18664,4262318.29,3390061.37
RADIOLOGY,75952,TC,N/A,0,0
RADIOLOGY,75952,GLOBL,28,15423.16,12338.54
RADIOLOGY,75953,TOTAL,13496,949942.05,755864.28
RADIOLOGY,75953,26,13496,947987.05,754300.28
RADIOLOGY,75953,GLOBL,N/A,1955,1564
RADIOLOGY,75954,TOTAL,750,86463.22,68464.05
RADIOLOGY,75954,26,750,86273.22,68312.05
RADIOLOGY,75954,TC,N/A,0,0
RADIOLOGY,75954,GLOBL,N/A,190,152
RADIOLOGY,75956,TOTAL,656,238150.47,189696.07
RADIOLOGY,75956,26,656,238150.47,189696.07
RADIOLOGY,75956,GLOBL,N/A,0,0
RADIOLOGY,75957,TOTAL,1346,415281.89,331329.87
RADIOLOGY,75957,26,1346,415081.89,331169.87
RADIOLOGY,75957,GLOBL,N/A,200,160
RADIOLOGY,75958,TOTAL,440,90909.76,72568.53
RADIOLOGY,75958,26,440,90909.76,72568.53
RADIOLOGY,75958,GLOBL,N/A,0,0
RADIOLOGY,75959,TOTAL,105,19166.03,15045.61
RADIOLOGY,75959,26,105,19166.03,15045.61
RADIOLOGY,75959,GLOBL,N/A,0,0
RADIOLOGY,75960,TOTAL,54781,4337335.52,3446410.51
RADIOLOGY,75960,26,37631,1495301.05,1189348.79
RADIOLOGY,75960,TC,213,24243.42,19283.11
RADIOLOGY,75960,GLOBL,16937,2817791.05,2237778.61
RADIOLOGY,75961,TOTAL,1618,375946.56,298412.44
RADIOLOGY,75961,26,1329,276038.03,218486.13
RADIOLOGY,75961,TC,N/A,639.37,511.5
RADIOLOGY,75961,GLOBL,289,99269.16,79414.81
RADIOLOGY,75962,TOTAL,52508,6040791.4,4786350.02
RADIOLOGY,75962,26,22855,593470.83,471678.32
RADIOLOGY,75962,TC,218,32866.01,26230.61
RADIOLOGY,75962,GLOBL,29435,5414454.56,4288441.09
RADIOLOGY,75964,TOTAL,1813,131566.42,104863.34
RADIOLOGY,75964,26,863,15645.03,12410.3
RADIOLOGY,75964,TC,N/A,451.49,361.18
RADIOLOGY,75964,GLOBL,950,115469.9,92091.86
RADIOLOGY,75966,TOTAL,6694,552090.53,438978.73
RADIOLOGY,75966,26,5850,372266.34,296053.11
RADIOLOGY,75966,TC,47,6694.5,5355.7
RADIOLOGY,75966,GLOBL,797,173129.69,137569.92
RADIOLOGY,75968,TOTAL,972,27409.46,21880.11
RADIOLOGY,75968,26,864,14889.38,11864.17
RADIOLOGY,75968,TC,N/A,612.87,490.31
RADIOLOGY,75968,GLOBL,108,11907.21,9525.63
RADIOLOGY,75970,TOTAL,4197,191119,150977.07
RADIOLOGY,75970,26,4171,174817.76,137936.07
RADIOLOGY,75970,TC,N/A,0,0
RADIOLOGY,75970,GLOBL,26,16301.24,13041
RADIOLOGY,75978,TOTAL,285479.4,33226970.62,26377347.9
RADIOLOGY,75978,26,124830,3231887.6,2571615.97
RADIOLOGY,75978,TC,1504,240265.23,191331.05
RADIOLOGY,75978,GLOBL,159145.4,29754817.79,23614400.88
RADIOLOGY,75980,TOTAL,1994,143970.11,114632.38
RADIOLOGY,75980,26,1994,143134.22,113963.67
RADIOLOGY,75980,GLOBL,N/A,835.89,668.71
RADIOLOGY,75982,TOTAL,5227,375267.4,298928.61
RADIOLOGY,75982,26,5227,373659.95,297642.65
RADIOLOGY,75982,GLOBL,N/A,1607.45,1285.96
RADIOLOGY,75984,TOTAL,56948,2080798.1,1639220.42
RADIOLOGY,75984,26,55925,1965952.98,1547707.86
RADIOLOGY,75984,TC,11,807.69,646.15
RADIOLOGY,75984,GLOBL,1012,114037.43,90866.41
RADIOLOGY,75989,TOTAL,72234,4151436.47,3297491.42
RADIOLOGY,75989,26,71751,4088369.71,3248221.88
RADIOLOGY,75989,TC,12,469.2,314.19
RADIOLOGY,75989,GLOBL,471,62597.56,48955.35
RADIOLOGY,76000,TOTAL,160293,5180562.94,4055182.93
