Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range  80048 - 89399,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
81005,GLOBL,,"37,556","$109,436","$108,807"
,TOTAL,,"37,556","$109,436","$108,807"
81007,GLOBL,,"12,332","$43,721","$43,678"
,TOTAL,,"12,332","$43,721","$43,678"
81015,26,,2,$8,$3
,GLOBL,,"134,303","$554,742","$552,960"
,TOTAL,,"134,305","$554,750","$552,964"
81020,GLOBL,,"17,769","$84,953","$84,733"
,TOTAL,,"17,769","$84,953","$84,733"
81025,GLOBL,,"17,279","$138,832","$137,356"
,TOTAL,,"17,279","$138,832","$137,356"
81050,GLOBL,,"89,771","$368,115","$366,771"
,TOTAL,,"89,771","$368,115","$366,771"
81099,26,,1,$4,$4
,GLOBL,,"1,491","$3,929","$3,173"
,TOTAL,,"1,492","$3,934","$3,178"
82000,GLOBL,,59,$657,$657
,TOTAL,,59,$657,$657
82003,GLOBL,,"1,344","$32,453","$32,415"
,TOTAL,,"1,344","$32,453","$32,415"
82009,GLOBL,,"2,930","$17,868","$17,849"
,TOTAL,,"2,930","$17,868","$17,849"
82010,GLOBL,,"2,643","$27,802","$27,772"
,TOTAL,,"2,643","$27,802","$27,772"
82013,GLOBL,,51,$749,$737
,TOTAL,,51,$749,$737
82016,GLOBL,,1,$15,$15
,TOTAL,,1,$15,$15
82017,GLOBL,,17,$287,$287
,TOTAL,,17,$287,$287
82024,GLOBL,,"11,346","$577,724","$575,408"
,TOTAL,,"11,346","$577,724","$575,408"
82030,GLOBL,,343,"$11,983","$11,976"
,TOTAL,,343,"$11,983","$11,976"
82040,GLOBL,,"1,527,827","$2,673,469","$2,670,009"
,TOTAL,,"1,527,827","$2,673,469","$2,670,009"
82042,GLOBL,,"34,994","$219,144","$218,795"
,TOTAL,,"34,994","$219,144","$218,795"
82043,26,,2,$5,$5
,GLOBL,,"527,637","$3,970,453","$3,962,778"
,TOTAL,,"527,639","$3,970,458","$3,962,783"
82044,GLOBL,,"189,952","$1,065,096","$1,059,525"
,TOTAL,,"189,952","$1,065,096","$1,059,525"
82055,GLOBL,,"20,031","$292,336","$291,958"
,TOTAL,,"20,031","$292,336","$291,958"
82075,GLOBL,,"1,387","$18,095","$17,909"
,TOTAL,,"1,387","$18,095","$17,909"
82085,GLOBL,,"39,621","$530,895","$529,868"
,TOTAL,,"39,621","$530,895","$529,868"
82088,GLOBL,,"15,133","$782,185","$779,917"
,TOTAL,,"15,133","$782,185","$779,917"
82101,GLOBL,,70,"$2,840","$2,839"
,TOTAL,,70,"$2,840","$2,839"
82103,GLOBL,,"9,803","$168,605","$168,157"
,TOTAL,,"9,803","$168,605","$168,157"
82104,GLOBL,,"1,960","$39,062","$38,920"
,TOTAL,,"1,960","$39,062","$38,920"
82105,GLOBL,,"37,436","$863,690","$861,866"
,TOTAL,,"37,436","$863,690","$861,866"
82106,GLOBL,,202,"$4,572","$4,511"
,TOTAL,,202,"$4,572","$4,511"
82108,GLOBL,,"338,104","$11,892,214","$11,885,931"
,TOTAL,,"338,104","$11,892,214","$11,885,931"
82120,GLOBL,,"1,685","$8,150","$8,075"
,TOTAL,,"1,685","$8,150","$8,075"
82127,GLOBL,,"3,523","$67,330","$60,500"
,TOTAL,,"3,523","$67,330","$60,500"
82128,GLOBL,,451,"$8,235","$8,225"
,TOTAL,,451,"$8,235","$8,225"
82131,GLOBL,,"107,697","$2,360,622","$2,356,522"
,TOTAL,,"107,697","$2,360,622","$2,356,522"
82135,GLOBL,,197,"$4,444","$4,422"
,TOTAL,,197,"$4,444","$4,422"
