Medicare Part Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Ranges 50010 - 53899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
51785,SG,,"1,319","$237,641","$189,671"
,OTHER,,"17,940","$1,191,965","$944,513"
,TOTAL,,"19,259","$1,429,605","$1,134,184"
51792,OTHER,,"8,947","$594,816","$469,143"
,TOTAL,,"8,947","$594,816","$469,143"
51795,SG,,9,"$2,078","$1,662"
,OTHER,,"72,042","$10,248,057","$8,105,552"
,TOTAL,,"72,051","$10,250,135","$8,107,214"
51797,SG,,9,"$1,720","$1,376"
,OTHER,,"61,221","$5,322,799","$4,217,517"
,TOTAL,,"61,230","$5,324,519","$4,218,893"
51800,80'S,,184,"$23,360","$18,579"
,OTHER,,483,"$365,374","$288,150"
,TOTAL,,667,"$388,734","$306,729"
51820,80'S,,6,$872,$697
,OTHER,,22,"$13,965","$10,744"
,TOTAL,,28,"$14,836","$11,441"
51840,80'S,,"1,862","$180,995","$141,892"
,OTHER,,"4,924","$2,844,910","$2,240,839"
,TOTAL,,"6,786","$3,025,905","$2,382,731"
51841,80'S,,400,"$48,279","$38,179"
,OTHER,,"1,100","$831,533","$655,599"
,TOTAL,,"1,500","$879,812","$693,778"
51845,80'S,,448,"$41,876","$32,703"
,OTHER,,"2,316","$1,302,446","$1,030,659"
,TOTAL,,"2,764","$1,344,321","$1,063,362"
51860,80'S,,182,"$16,432","$13,071"
,OTHER,,984,"$570,817","$453,397"
,TOTAL,,"1,166","$587,249","$466,468"
51865,SG,,1,$600,$480
,80'S,,128,"$17,806","$14,234"
,OTHER,,547,"$468,116","$373,178"
,TOTAL,,676,"$486,523","$387,892"
51880,SG,,1,$295,$236
,80'S,,23,"$1,203",$963
,OTHER,,197,"$74,347","$58,808"
,TOTAL,,221,"$75,845","$60,006"
51900,80'S,,51,"$5,865","$4,656"
,OTHER,,132,"$87,378","$69,494"
,TOTAL,,183,"$93,244","$74,149"
51920,OTHER,,12,"$6,916","$5,533"
,TOTAL,,12,"$6,916","$5,533"
51925,80'S,,1,$159,$127
,OTHER,,11,"$7,469","$5,975"
,TOTAL,,12,"$7,629","$6,103"
51940,OTHER,,5,"$7,170","$5,629"
,TOTAL,,5,"$7,170","$5,629"
51960,80'S,,49,"$11,517","$8,481"
,OTHER,,171,"$245,230","$187,980"
,TOTAL,,220,"$256,747","$196,460"
51980,80'S,,2,$173,$138
,OTHER,,52,"$31,973","$25,525"
,TOTAL,,54,"$32,145","$25,663"
51990,80'S,,267,"$24,312","$19,289"
,OTHER,,579,"$332,174","$261,123"
,TOTAL,,846,"$356,486","$280,412"
51992,80'S,,97,"$11,879","$9,343"
,OTHER,,364,"$265,922","$211,702"
,TOTAL,,461,"$277,801","$221,046"
52000,SG,,"40,749","$12,539,537","$9,921,034"
,80'S,,8,$71,$57
,OTHER,,"837,106","$136,500,624","$104,459,332"
,TOTAL,,"877,863","$149,040,231","$114,380,423"
52005,SG,,"5,138","$1,969,890","$1,564,829"
,OTHER,,"64,678","$8,433,298","$6,611,854"
,TOTAL,,"69,816","$10,403,188","$8,176,684"
52007,SG,,38,"$14,678","$11,742"
,OTHER,,883,"$135,328","$107,152"
,TOTAL,,921,"$150,006","$118,894"
52010,SG,,3,"$1,256","$1,005"
,OTHER,,146,"$31,374","$24,859"
,TOTAL,,149,"$32,630","$25,864"
52204,SG,,"2,412","$970,911","$769,640"
,OTHER,,"33,000","$5,199,566","$4,062,366"
,TOTAL,,"35,412","$6,170,477","$4,832,006"
52214,SG,,697,"$280,631","$222,974"
,OTHER,,"12,357","$2,723,063","$2,147,621"
,TOTAL,,"13,054","$3,003,694","$2,370,595"
52224,SG,,"1,681","$667,927","$529,419"
,OTHER,,"22,017","$4,431,513","$3,477,510"
,TOTAL,,"23,698","$5,099,440","$4,006,929"
52234,SG,,"2,503","$1,039,299","$823,308"
,OTHER,,"32,166","$8,901,495","$7,018,207"
,TOTAL,,"34,669","$9,940,794","$7,841,515"
52235,SG,,"1,348","$652,295","$518,342"
,OTHER,,"32,098","$10,362,423","$8,199,080"
,TOTAL,,"33,446","$11,014,717","$8,717,421"
52240,SG,,669,"$324,262","$258,266"
,OTHER,,"25,023","$14,632,823","$11,617,767"
,TOTAL,,"25,692","$14,957,086","$11,876,034"
52250,SG,,26,"$15,424","$12,339"
,OTHER,,402,"$105,107","$83,056"
