Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
93224,TOTAL,,"254,247","$42,450,209","$33,039,568"
93225,TOTAL,,"54,984","$2,690,725","$2,055,896"
93226,TOTAL,,"52,080","$4,570,696","$3,584,858"
93227,TOTAL,,"285,643","$9,181,757","$7,131,254"
93230,TOTAL,,"261,720","$48,160,714","$37,579,088"
93231,TOTAL,,"30,814","$1,930,885","$1,485,174"
93232,TOTAL,,"36,888","$3,425,105","$2,692,976"
93233,TOTAL,,"114,963","$3,770,301","$2,937,954"
93235,TOTAL,,"9,564","$1,264,100","$971,494"
93236,TOTAL,,"1,555","$158,799","$122,901"
93237,TOTAL,,"38,291","$1,047,461","$823,669"
93268,TOTAL,,"19,909","$3,145,187","$2,448,780"
93270,TOTAL,,"15,626","$742,336","$564,661"
93271,TOTAL,,"7,614","$740,665","$573,562"
93272,TOTAL,,"33,368","$974,514","$751,764"
93278,TOTAL,,"23,796","$728,506","$568,099"
93303,TOTAL,,"2,928","$362,201","$280,867"
93304,TOTAL,,605,"$40,523","$31,000"
93307,TOTAL,,"5,254,361","$603,035,863","$469,834,293"
93308,TOTAL,,"65,547","$3,299,068","$2,570,790"
93312,TOTAL,,"151,901","$19,729,651","$15,594,068"
93313,TOTAL,,"11,925","$573,578","$456,593"
93314,TOTAL,,"15,775","$1,138,445","$901,030"
93315,TOTAL,,"1,230","$223,790","$177,224"
93316,TOTAL,,328,"$14,209","$11,346"
93317,TOTAL,,943,"$130,311","$103,519"
93318,TOTAL,,"5,883","$841,087","$670,864"
93320,TOTAL,,"5,233,177","$262,287,286","$207,455,628"
93321,TOTAL,,"47,794","$1,101,528","$869,937"
93325,TOTAL,,"5,029,358","$254,511,334","$202,070,000"
93350,TOTAL,,"453,736","$40,856,683","$31,277,073"
93501,TOTAL,,"17,631","$3,011,476","$2,370,500"
93503,TOTAL,,"387,457","$41,430,875","$32,948,420"
93505,TOTAL,,"16,674","$4,077,244","$3,146,471"
93508,TOTAL,,"54,764","$9,696,806","$7,681,736"
93510,TOTAL,,"887,975","$232,601,574","$183,731,426"
93511,TOTAL,,"1,748","$475,034","$377,132"
93514,TOTAL,,75,"$29,684","$23,468"
93524,TOTAL,,145,"$60,069","$47,814"
93526,TOTAL,,"167,688","$67,383,863","$53,416,668"
93527,TOTAL,,845,"$367,467","$292,025"
93528,TOTAL,,136,"$70,148","$55,778"
93529,TOTAL,,117,"$31,998","$25,486"
93530,TOTAL,,101,"$22,347","$16,903"
93531,TOTAL,,209,"$120,807","$94,808"
93532,TOTAL,,24,"$11,942","$9,435"
93533,TOTAL,,126,"$41,986","$33,240"
93536,TOTAL,,"24,901","$5,642,231","$4,483,809"
93539,TOTAL,,"155,517","$3,967,943","$3,146,096"
93540,TOTAL,,"193,420","$5,281,813","$4,189,993"
93541,TOTAL,,"2,326","$38,558","$30,585"
93542,TOTAL,,"3,313","$58,212","$46,273"
93543,TOTAL,,"954,340","$17,912,040","$14,223,436"
