Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Ranges 10040 - 19499,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
12051,SG,,1,$186,$149
,OTHER,,"53,332","$6,153,074","$4,831,890"
,TOTAL,,"53,333","$6,153,260","$4,832,039"
12052,OTHER,,"56,141","$7,642,915","$6,016,178"
,TOTAL,,"56,141","$7,642,915","$6,016,178"
12053,OTHER,,"7,682","$1,184,101","$931,670"
,TOTAL,,"7,682","$1,184,101","$931,670"
12054,SG,,88,"$28,308","$22,640"
,OTHER,,"2,717","$537,685","$423,194"
,TOTAL,,"2,805","$565,993","$445,834"
12055,SG,,4,"$1,445","$1,156"
,OTHER,,398,"$97,898","$77,252"
,TOTAL,,402,"$99,343","$78,408"
12056,SG,,1,$198,$158
,OTHER,,79,"$22,333","$17,735"
,TOTAL,,80,"$22,531","$17,893"
12057,SG,,1,$209,$168
,80'S,,1,$34,$28
,OTHER,,51,"$16,194","$12,866"
,TOTAL,,53,"$16,438","$13,061"
13100,SG,,100,"$37,116","$29,474"
,OTHER,,"2,657","$462,428","$362,296"
,TOTAL,,"2,757","$499,544","$391,770"
13101,SG,,571,"$261,900","$207,963"
,80'S,,6,$127,$102
,OTHER,,"18,416","$4,117,932","$3,248,189"
,TOTAL,,"18,993","$4,379,960","$3,456,254"
13102,80'S,,2,$23,$18
,OTHER,,"4,936","$342,396","$273,021"
,TOTAL,,"4,938","$342,419","$273,039"
13120,SG,,182,"$69,136","$54,838"
,OTHER,,"3,985","$738,742","$580,173"
,TOTAL,,"4,167","$807,877","$635,011"
13121,SG,,753,"$344,903","$273,991"
,80'S,,2,$41,$33
,OTHER,,"26,192","$6,712,021","$5,295,120"
,TOTAL,,"26,947","$7,056,965","$5,569,144"
13122,80'S,,3,$40,$32
,OTHER,,"6,192","$452,725","$359,839"
,TOTAL,,"6,195","$452,765","$359,871"
13131,SG,,835,"$317,127","$252,001"
,80'S,,1,$17,$14
,OTHER,,"16,931","$3,708,244","$2,921,100"
,TOTAL,,"17,767","$4,025,389","$3,173,114"
13132,SG,,"2,489","$1,138,497","$906,461"
,80'S,,1,$55,$44
,OTHER,,"65,107","$23,440,233","$18,552,736"
,TOTAL,,"67,597","$24,578,785","$19,459,241"
13133,OTHER,,"4,248","$510,622","$405,960"
,TOTAL,,"4,248","$510,622","$405,960"
13150,SG,,189,"$86,543","$69,093"
,OTHER,,"2,235","$523,377","$411,228"
,TOTAL,,"2,424","$609,920","$480,321"
13151,SG,,758,"$352,236","$280,569"
,OTHER,,"15,397","$4,227,200","$3,339,148"
,TOTAL,,"16,155","$4,579,436","$3,619,717"
13152,SG,,766,"$350,539","$277,786"
,80'S,,1,$61,$49
,OTHER,,"19,517","$7,692,778","$6,087,354"
,TOTAL,,"20,284","$8,043,377","$6,365,189"
13153,OTHER,,700,"$90,986","$71,940"
,TOTAL,,700,"$90,986","$71,940"
13160,SG,,216,"$108,104","$85,530"
,80'S,,16,"$1,343","$1,075"
,OTHER,,"10,268","$4,927,245","$3,908,614"
,TOTAL,,"10,500","$5,036,692","$3,995,218"
13300,SG,,33,"$18,888","$14,915"
,OTHER,,768,"$242,733","$188,433"
,TOTAL,,801,"$261,622","$203,348"
14000,SG,,513,"$201,302","$159,283"
,OTHER,,"7,207","$2,497,279","$1,973,420"
,TOTAL,,"7,720","$2,698,581","$2,132,703"
14001,SG,,250,"$117,797","$93,413"
,80'S,,5,$364,$291
,OTHER,,"4,854","$2,408,081","$1,910,037"
,TOTAL,,"5,109","$2,526,242","$2,003,741"
14020,SG,,"1,146","$529,918","$421,504"
,OTHER,,"13,061","$5,592,430","$4,429,292"
,TOTAL,,"14,207","$6,122,348","$4,850,796"
14021,SG,,296,"$141,786","$112,778"
,80'S,,1,$56,$45
,OTHER,,"6,737","$4,209,478","$3,335,197"
,TOTAL,,"7,034","$4,351,320","$3,448,021"
14040,SG,,"5,170","$1,784,004","$1,414,263"
,80'S,,9,$495,$396
,OTHER,,"63,750","$31,192,392","$24,711,527"
,TOTAL,,"68,929","$32,976,891","$26,126,186"
14041,SG,,834,"$381,780","$302,706"
,80'S,,3,$270,$216
,OTHER,,"16,306","$11,399,070","$9,046,612"
,TOTAL,,"17,143","$11,781,121","$9,349,534"
14060,SG,,"6,263","$2,896,340","$2,301,439"
,80'S,,3,$206,$165
,OTHER,,"73,287","$42,659,830","$33,828,463"
,TOTAL,,"79,553","$45,556,376","$36,130,067"
14061,SG,,424,"$195,804","$155,307"
,80'S,,1,$61,$49
,OTHER,,"8,494","$6,684,659","$5,301,332"
,TOTAL,,"8,919","$6,880,524","$5,456,688"
14300,SG,,378,"$226,354","$180,643"
,80'S,,19,"$2,103","$1,682"
,OTHER,,"7,588","$5,768,706","$4,583,341"
,TOTAL,,"7,985","$5,997,163","$4,765,667"
14350,SG,,13,"$4,371","$3,497"
,80'S,,1,$84,$67
,OTHER,,290,"$135,629","$107,304"
,TOTAL,,304,"$140,084","$110,868"
15000,SG,,"1,196","$308,337","$245,265"
,80'S,,7,$360,$288
,OTHER,,"24,109","$5,619,802","$4,462,336"
,TOTAL,,"25,312","$5,928,499","$4,707,889"
15001,80'S,,360,"$3,341","$2,673"
,OTHER,,"22,369","$1,228,789","$979,417"
,TOTAL,,"22,729","$1,232,130","$982,089"
15050,SG,,37,"$11,682","$9,297"
,80'S,,1,$24,$19
,OTHER,,978,"$216,564","$170,741"
,TOTAL,,"1,016","$228,270","$180,058"
15100,SG,,540,"$203,181","$160,990"
,80'S,,17,"$1,417","$1,134"
,OTHER,,"25,768","$12,191,078","$9,684,034"
,TOTAL,,"26,325","$12,395,676","$9,846,158"
15101,SG,,32,"$13,467","$10,773"
,80'S,,11,$288,$230
,OTHER,,"21,884","$2,407,437","$1,917,146"
,TOTAL,,"21,927","$2,421,192","$1,928,149"
15120,SG,,633,"$220,217","$175,369"
,80'S,,6,$737,$590
,OTHER,,"10,238","$5,442,414","$4,321,028"
,TOTAL,,"10,877","$5,663,369","$4,496,986"
15121,SG,,7,"$3,146","$2,516"
,80'S,,8,$239,$191
,OTHER,,"1,658","$308,483","$245,143"
,TOTAL,,"1,673","$311,867","$247,851"
15200,SG,,71,"$31,378","$25,023"
,OTHER,,902,"$384,197","$305,373"
,TOTAL,,973,"$415,575","$330,396"
15201,SG,,5,"$1,472","$1,177"
,OTHER,,199,"$19,013","$15,136"
,TOTAL,,204,"$20,484","$16,313"
15220,SG,,360,"$129,199","$103,056"
,80'S,,5,$399,$319
,OTHER,,"4,450","$2,079,928","$1,653,971"
,TOTAL,,"4,815","$2,209,526","$1,757,346"
15221,SG,,60,"$15,460","$12,368"
,80'S,,50,$705,$564
,OTHER,,"1,133","$99,582","$79,185"
,TOTAL,,"1,243","$115,747","$92,117"
15240,SG,,965,"$431,279","$342,754"
,OTHER,,"10,984","$5,837,514","$4,636,278"
,TOTAL,,"11,949","$6,268,793","$4,979,032"
15241,SG,,45,"$15,414","$12,331"
,OTHER,,"1,110","$148,898","$118,610"
,TOTAL,,"1,155","$164,312","$130,941"
15260,SG,,"3,684","$1,296,088","$1,029,173"
,80'S,,2,$214,$171
,OTHER,,"38,540","$24,349,590","$19,345,829"
,TOTAL,,"42,226","$25,645,892","$20,375,173"
15261,SG,,33,"$8,176","$6,541"
,OTHER,,422,"$69,483","$55,519"
,TOTAL,,455,"$77,659","$62,059"
15350,SG,,64,"$21,948","$17,558"
,80'S,,1,$22,$17
,OTHER,,"3,635","$900,179","$714,423"
,TOTAL,,"3,700","$922,148","$731,998"
15351,OTHER,,"5,503","$297,432","$237,818"
,TOTAL,,"5,503","$297,432","$237,818"
15400,SG,,46,"$15,252","$12,181"
,80'S,,1,$22,$18
,OTHER,,"7,306","$1,666,420","$1,324,894"
,TOTAL,,"7,353","$1,681,694","$1,337,093"
15401,80'S,,29,$244,$195
,OTHER,,"2,103","$111,870","$89,401"
,TOTAL,,"2,132","$112,113","$89,596"
15570,SG,,17,"$7,356","$5,884"
,80'S,,1,$49,$39
,OTHER,,413,"$190,839","$150,950"
,TOTAL,,431,"$198,243","$156,873"
15572,SG,,19,"$9,008","$7,112"
,OTHER,,504,"$238,688","$189,767"
,TOTAL,,523,"$247,696","$196,880"
15574,SG,,130,"$56,184","$44,746"
,80'S,,1,$108,$86
,OTHER,,"2,008","$1,008,996","$802,608"
,TOTAL,,"2,139","$1,065,288","$847,440"
15576,SG,,289,"$117,916","$94,240"
,80'S,,2,$120,$96
,OTHER,,"2,694","$1,129,589","$897,655"
,TOTAL,,"2,985","$1,247,626","$991,991"
15580,OTHER,,6,"$2,787","$2,230"
,TOTAL,,6,"$2,787","$2,230"
15600,SG,,8,"$3,528","$2,823"
,OTHER,,211,"$26,151","$20,715"
,TOTAL,,219,"$29,679","$23,538"
15610,SG,,7,"$3,161","$2,529"
,OTHER,,179,"$22,596","$17,706"
,TOTAL,,186,"$25,757","$20,235"
15620,SG,,62,"$36,489","$28,208"
,OTHER,,735,"$155,156","$122,372"
,TOTAL,,797,"$191,645","$150,580"
15625,OTHER,,4,$355,$225
,TOTAL,,4,$355,$225
