Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2000,,,,,
Code Range 65091 - 68899,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,80'S,,50,"$4,667","$3,626"
,OTHER,,"1,136","$546,320","$432,229"
,TOTAL,,"1,319","$616,813","$488,115"
67334,OTHER,,74,"$29,104","$23,210"
,TOTAL,,74,"$29,104","$23,210"
67335,80'S,,2,$55,$44
,OTHER,,"1,415","$251,810","$199,089"
,TOTAL,,"1,417","$251,865","$199,133"
67340,SG,,8,"$4,153","$3,322"
,80'S,,3,$213,$170
,OTHER,,60,"$26,888","$21,511"
,TOTAL,,71,"$31,254","$25,003"
67343,80'S,,3,$210,$105
,OTHER,,68,"$25,055","$19,669"
,TOTAL,,71,"$25,265","$19,774"
67345,OTHER,,930,"$191,853","$148,231"
,TOTAL,,930,"$191,853","$148,231"
67350,SG,,1,$163,$131
,80'S,,1,$31,$25
,OTHER,,32,"$3,922","$3,138"
,TOTAL,,34,"$4,117","$3,293"
67399,OTHER,,48,"$23,835","$19,068"
,TOTAL,,48,"$23,835","$19,068"
67400,SG,,171,"$66,521","$53,009"
,80'S,,59,"$6,462","$5,170"
,OTHER,,"1,205","$844,217","$669,752"
,TOTAL,,"1,435","$917,201","$727,931"
67405,SG,,8,"$4,143","$3,315"
,80'S,,5,$521,$417
,OTHER,,117,"$65,782","$52,261"
,TOTAL,,130,"$70,447","$55,993"
67412,SG,,215,"$146,803","$116,687"
,80'S,,51,"$6,526","$5,054"
,OTHER,,"1,003","$782,581","$620,097"
,TOTAL,,"1,269","$935,909","$741,838"
67413,SG,,14,"$9,185","$7,348"
,80'S,,2,$254,$203
,OTHER,,102,"$68,568","$54,318"
,TOTAL,,118,"$78,008","$61,869"
67414,80'S,,9,"$1,238",$991
,OTHER,,185,"$156,565","$124,533"
,TOTAL,,194,"$157,803","$125,524"
67415,80'S,,1,$11,$8
,OTHER,,69,"$7,527","$5,809"
,TOTAL,,70,"$7,539","$5,817"
67420,SG,,13,"$8,877","$7,102"
,80'S,,20,"$4,731","$3,785"
,OTHER,,145,"$177,427","$140,321"
