Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 80048 - 89342,,,,,
,BESS REPORTS,CODE RANGES,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
,TOTAL,,"10,727","$54,532.54 ","$54,222.69 "
84160,GLOBL,,"4,335","$30,653.58 ","$30,615.56 "
,TOTAL,,"4,335","$30,653.58 ","$30,615.56 "
84163,GLOBL,,105,"$1,795.90 ","$1,717.20 "
,TOTAL,,105,"$1,795.90 ","$1,717.20 "
84165,26,,"289,062","$5,710,211.07 ","$4,441,659.52 "
,GLOBL,,"472,543","$7,065,406.96 ","$7,051,389.01 "
,TOTAL,,"761,605","$12,775,618.03 ","$11,493,048.53 "
84166,26,,"38,234","$759,136.61 ","$603,023.15 "
,GLOBL,,"86,171","$2,116,581.65 ","$2,113,199.88 "
,TOTAL,,"124,405","$2,875,718.26 ","$2,716,223.03 "
84181,26,,319,"$6,612.45 ","$5,093.73 "
,GLOBL,,"1,434","$32,434.03 ","$32,413.59 "
,TOTAL,,"1,753","$39,046.48 ","$37,507.32 "
84182,26,,203,"$4,218.88 ","$3,276.40 "
,GLOBL,,"7,562","$189,650.38 ","$189,364.25 "
,TOTAL,,"7,765","$193,869.26 ","$192,640.65 "
84202,GLOBL,,"1,157","$22,025.23 ","$22,023.85 "
,TOTAL,,"1,157","$22,025.23 ","$22,023.85 "
84203,GLOBL,,62,$745.83 ,$745.83 
,TOTAL,,62,$745.83 ,$745.83 
84206,GLOBL,,735,"$15,066.09 ","$14,993.70 "
,TOTAL,,735,"$15,066.09 ","$14,993.70 "
84207,GLOBL,,"11,572","$448,952.69 ","$448,314.37 "
,TOTAL,,"11,572","$448,952.69 ","$448,314.37 "
84210,GLOBL,,679,"$9,572.57 ","$9,569.27 "
,TOTAL,,679,"$9,572.57 ","$9,569.27 "
84220,GLOBL,,137,"$1,784.91 ","$1,784.91 "
,TOTAL,,137,"$1,784.91 ","$1,784.91 "
84228,GLOBL,,20,$322.19 ,$322.19 
,TOTAL,,20,$322.19 ,$322.19 
84233,GLOBL,,616,"$52,324.90 ","$52,186.98 "
,TOTAL,,616,"$52,324.90 ","$52,186.98 "
84234,GLOBL,,618,"$52,856.96 ","$52,717.91 "
,TOTAL,,618,"$52,856.96 ","$52,717.91 "
84235,GLOBL,,"2,311","$164,542.46 ","$164,479.28 "
,TOTAL,,"2,311","$164,542.46 ","$164,479.28 "
84238,GLOBL,,"19,794","$1,001,223.49 ","$999,799.39 "
,TOTAL,,"19,794","$1,001,223.49 ","$999,799.39 "
84244,GLOBL,,"21,860","$669,152.35 ","$667,552.84 "
,TOTAL,,"21,860","$669,152.35 ","$667,552.84 "
84252,GLOBL,,"7,740","$218,683.57 ","$218,512.35 "
,TOTAL,,"7,740","$218,683.57 ","$218,512.35 "
84255,GLOBL,,"1,372","$45,608.71 ","$45,566.66 "
,TOTAL,,"1,372","$45,608.71 ","$45,566.66 "
84260,GLOBL,,"6,740","$265,316.38 ","$265,115.01 "
,TOTAL,,"6,740","$265,316.38 ","$265,115.01 "
84270,GLOBL,,"33,163","$890,605.59 ","$886,840.46 "
,TOTAL,,"33,163","$890,605.59 ","$886,840.46 "
84275,GLOBL,,270,"$5,049.43 ","$5,047.55 "
,TOTAL,,270,"$5,049.43 ","$5,047.55 "
84285,GLOBL,,11,$215.50 ,$215.50 
,TOTAL,,11,$215.50 ,$215.50 
84295,GLOBL,,"857,470","$1,631,982.14 ","$1,628,634.86 "
,TOTAL,,"857,470","$1,631,982.14 ","$1,628,634.86 "
84300,GLOBL,,"46,968","$309,873.05 ","$308,970.78 "
,TOTAL,,"46,968","$309,873.05 ","$308,970.78 "
84302,GLOBL,,"1,613","$8,835.00 ","$8,822.83 "
,TOTAL,,"1,613","$8,835.00 ","$8,822.83 "
84305,GLOBL,,"30,644","$818,061.16 ","$815,878.51 "
,TOTAL,,"30,644","$818,061.16 ","$815,878.51 "
84307,GLOBL,,178,"$4,510.81 ","$4,482.72 "
,TOTAL,,178,"$4,510.81 ","$4,482.72 "
84311,GLOBL,,"25,459","$248,491.85 ","$245,895.07 "
,TOTAL,,"25,459","$248,491.85 ","$245,895.07 "
84315,GLOBL,,221,$738.78 ,$735.78 
,TOTAL,,221,$738.78 ,$735.78 
84375,GLOBL,,"1,368","$35,508.81 ","$35,460.69 "
,TOTAL,,"1,368","$35,508.81 ","$35,460.69 "
84376,GLOBL,,157,"$1,177.88 ","$1,166.99 "
,TOTAL,,157,"$1,177.88 ","$1,166.99 "
84377,GLOBL,,149,"$1,095.83 ","$1,095.83 "
,TOTAL,,149,"$1,095.83 ","$1,095.83 "
84378,GLOBL,,860,"$13,778.13 ","$13,763.64 "
,TOTAL,,860,"$13,778.13 ","$13,763.64 "
84379,GLOBL,,4,$64.40 ,$64.40 
,TOTAL,,4,$64.40 ,$64.40 
84392,GLOBL,,"10,286","$68,277.36 ","$67,963.17 "
,TOTAL,,"10,286","$68,277.36 ","$67,963.17 "
84402,GLOBL,,"121,935","$4,314,093.79 ","$4,302,284.15 "
,TOTAL,,"121,935","$4,314,093.79 ","$4,302,284.15 "
84403,GLOBL,,"386,080","$13,794,508.85 ","$13,744,162.93 "
,TOTAL,,"386,080","$13,794,508.85 ","$13,744,162.93 "
84425,GLOBL,,"18,709","$415,524.85 ","$414,933.73 "
,TOTAL,,"18,709","$415,524.85 ","$414,933.73 "
84430,GLOBL,,497,"$7,480.64 ","$7,453.71 "
,TOTAL,,497,"$7,480.64 ","$7,453.71 "
84432,GLOBL,,"39,055","$861,942.96 ","$860,261.06 "
,TOTAL,,"39,055","$861,942.96 ","$860,261.06 "
84436,GLOBL,,"2,376,076","$22,487,504.40 ","$22,452,715.56 "
,TOTAL,,"2,376,076","$22,487,504.40 ","$22,452,715.56 "
84437,GLOBL,,287,"$2,481.94 ","$2,476.60 "
,TOTAL,,287,"$2,481.94 ","$2,476.60 "
84439,GLOBL,,"2,709,253","$33,916,070.95 ","$33,833,024.63 "
,TOTAL,,"2,709,253","$33,916,070.95 ","$33,833,024.63 "
84442,GLOBL,,"28,932","$593,925.39 ","$593,198.45 "
,TOTAL,,"28,932","$593,925.39 ","$593,198.45 "
84443,GLOBL,,"12,360,997","$289,332,767.29 ","$288,827,427.99 "
,TOTAL,,"12,360,997","$289,332,767.29 ","$288,827,427.99 "
84445,GLOBL,,"8,687","$606,304.59 ","$605,228.89 "
,TOTAL,,"8,687","$606,304.59 ","$605,228.89 "
84446,GLOBL,,"12,069","$238,568.27 ","$238,225.06 "
,TOTAL,,"12,069","$238,568.27 ","$238,225.06 "
84449,GLOBL,,341,"$7,879.76 ","$7,841.55 "
,TOTAL,,341,"$7,879.76 ","$7,841.55 "
84450,GLOBL,,"3,068,256","$9,067,337.43 ","$9,038,264.01 "
,TOTAL,,"3,068,256","$9,067,337.43 ","$9,038,264.01 "
84460,TC,,1,$2.38 ,$2.38 
,GLOBL,,"3,565,898","$12,222,929.89 ","$12,181,510.09 "
,TOTAL,,"3,565,899","$12,222,932.27 ","$12,181,512.47 "
84466,GLOBL,,"629,249","$8,762,963.06 ","$8,754,678.15 "
,TOTAL,,"629,249","$8,762,963.06 ","$8,754,678.15 "
84478,GLOBL,,"844,971","$2,798,165.93 ","$2,793,807.70 "
,TOTAL,,"844,971","$2,798,165.93 ","$2,793,807.70 "
84479,GLOBL,,"1,383,072","$12,269,882.00 ","$12,249,744.67 "
,TOTAL,,"1,383,072","$12,269,882.00 ","$12,249,744.67 "
84480,GLOBL,,"718,566","$13,999,288.56 ","$13,979,435.03 "
,TOTAL,,"718,566","$13,999,288.56 ","$13,979,435.03 "
84481,GLOBL,,"344,930","$7,844,880.60 ","$7,829,080.70 "
,TOTAL,,"344,930","$7,844,880.60 ","$7,829,080.70 "
84482,GLOBL,,"3,142","$66,774.12 ","$66,684.80 "
,TOTAL,,"3,142","$66,774.12 ","$66,684.80 "
84484,GLOBL,,"75,131","$1,008,537.57 ","$1,004,744.90 "
,TOTAL,,"75,131","$1,008,537.57 ","$1,004,744.90 "
84485,GLOBL,,25,$262.25 ,$262.25 
,TOTAL,,25,$262.25 ,$262.25 
84488,GLOBL,,31,$306.89 ,$306.89 
,TOTAL,,31,$306.89 ,$306.89 
84490,GLOBL,,765,"$8,119.30 ","$8,089.95 "
,TOTAL,,765,"$8,119.30 ","$8,089.95 "
84510,GLOBL,,307,"$4,460.71 ","$4,460.71 "
,TOTAL,,307,"$4,460.71 ","$4,460.71 "
84512,GLOBL,,"4,988","$51,535.94 ","$51,297.04 "
,TOTAL,,"4,988","$51,535.94 ","$51,297.04 "
84520,GLOBL,,"2,480,229","$5,914,951.04 ","$5,904,473.28 "
,TOTAL,,"2,480,229","$5,914,951.04 ","$5,904,473.28 "
84525,GLOBL,,793,"$4,142.62 ","$4,127.18 "
,TOTAL,,793,"$4,142.62 ","$4,127.18 "
84540,GLOBL,,"83,558","$549,102.37 ","$548,167.48 "
,TOTAL,,"83,558","$549,102.37 ","$548,167.48 "
84545,GLOBL,,"7,048","$59,501.00 ","$59,234.80 "
,TOTAL,,"7,048","$59,501.00 ","$59,234.80 "
84550,GLOBL,,"2,616,927","$8,808,795.02 ","$8,790,160.14 "
,TOTAL,,"2,616,927","$8,808,795.02 ","$8,790,160.14 "
84560,GLOBL,,"33,140","$217,524.97 ","$216,628.50 "
,TOTAL,,"33,140","$217,524.97 ","$216,628.50 "
84577,GLOBL,,1,$17.43 ,$17.43 
,TOTAL,,1,$17.43 ,$17.43 
84578,GLOBL,,169,$767.20 ,$767.20 
,TOTAL,,169,$767.20 ,$767.20 
84580,GLOBL,,9,$77.63 ,$71.52 
,TOTAL,,9,$77.63 ,$71.52 
84583,GLOBL,,"1,315","$9,213.52 ","$9,213.52 "
,TOTAL,,"1,315","$9,213.52 ","$9,213.52 "
84585,GLOBL,,"12,260","$262,898.73 ","$262,347.94 "
,TOTAL,,"12,260","$262,898.73 ","$262,347.94 "
84586,GLOBL,,"1,086","$27,227.08 ","$27,121.19 "
,TOTAL,,"1,086","$27,227.08 ","$27,121.19 "
84588,GLOBL,,886,"$41,789.59 ","$41,780.11 "
,TOTAL,,886,"$41,789.59 ","$41,780.11 "
84590,GLOBL,,"6,006","$97,134.04 ","$96,889.69 "
,TOTAL,,"6,006","$97,134.04 ","$96,889.69 "
84591,GLOBL,,"27,878","$451,601.12 ","$451,303.77 "
,TOTAL,,"27,878","$451,601.12 ","$451,303.77 "
84597,GLOBL,,636,"$11,659.41 ","$11,622.59 "
,TOTAL,,636,"$11,659.41 ","$11,622.59 "
84600,GLOBL,,"1,956","$36,604.45 ","$36,512.43 "
,TOTAL,,"1,956","$36,604.45 ","$36,512.43 "
84620,GLOBL,,724,"$11,880.85 ","$11,862.29 "
,TOTAL,,724,"$11,880.85 ","$11,862.29 "
84630,GLOBL,,"30,186","$470,230.30 ","$469,718.86 "
,TOTAL,,"30,186","$470,230.30 ","$469,718.86 "
84681,GLOBL,,"65,418","$1,738,013.03 ","$1,732,472.35 "
,TOTAL,,"65,418","$1,738,013.03 ","$1,732,472.35 "
84702,GLOBL,,"7,492","$132,211.27 ","$131,706.61 "
,TOTAL,,"7,492","$132,211.27 ","$131,706.61 "
84703,GLOBL,,"17,942","$185,835.58 ","$184,686.53 "
,TOTAL,,"17,942","$185,835.58 ","$184,686.53 "
84830,GLOBL,,2,$28.04 ,$28.04 
,TOTAL,,2,$28.04 ,$28.04 
84999,GLOBL,,"21,671","$4,785,794.99 ","$4,764,326.50 "
,TOTAL,,"21,671","$4,785,794.99 ","$4,764,326.50 "
85002,GLOBL,,"12,110","$72,313.37 ","$72,067.65 "
,TOTAL,,"12,110","$72,313.37 ","$72,067.65 "
85004,GLOBL,,"135,982","$1,170,574.54 ","$1,169,242.10 "
,TOTAL,,"135,982","$1,170,574.54 ","$1,169,242.10 "
85007,GLOBL,,"785,539","$3,734,176.62 ","$3,718,753.52 "
,TOTAL,,"785,539","$3,734,176.62 ","$3,718,753.52 "
85008,GLOBL,,"4,734","$22,092.73 ","$21,997.04 "
,TOTAL,,"4,734","$22,092.73 ","$21,997.04 "
85009,GLOBL,,"6,874","$33,701.94 ","$33,669.25 "
,TOTAL,,"6,874","$33,701.94 ","$33,669.25 "
85013,GLOBL,,"77,828","$255,553.19 ","$254,197.89 "
,TOTAL,,"77,828","$255,553.19 ","$254,197.89 "
85014,GLOBL,,"686,310","$2,245,588.72 ","$2,239,756.92 "
,TOTAL,,"686,310","$2,245,588.72 ","$2,239,756.92 "
85018,GLOBL,,"1,089,230","$3,558,232.46 ","$3,546,843.97 "
,TOTAL,,"1,089,230","$3,558,232.46 ","$3,546,843.97 "
85025,GLOBL,,"29,764,629","$319,555,551.84 ","$318,395,357.91 "
,TOTAL,,"29,764,629","$319,555,551.84 ","$318,395,357.91 "
85027,GLOBL,,"2,986,685","$26,588,680.57 ","$26,497,982.91 "
,TOTAL,,"2,986,685","$26,588,680.57 ","$26,497,982.91 "
85032,GLOBL,,"18,949","$113,685.46 ","$113,211.65 "
,TOTAL,,"18,949","$113,685.46 ","$113,211.65 "
85041,GLOBL,,"122,164","$490,053.49 ","$489,676.10 "
,TOTAL,,"122,164","$490,053.49 ","$489,676.10 "
85044,GLOBL,,"151,694","$905,355.63 ","$902,640.85 "
,TOTAL,,"151,694","$905,355.63 ","$902,640.85 "
85045,GLOBL,,"885,716","$4,950,157.55 ","$4,946,405.88 "
,TOTAL,,"885,716","$4,950,157.55 ","$4,946,405.88 "
85046,GLOBL,,"92,163","$714,999.62 ","$714,473.92 "
,TOTAL,,"92,163","$714,999.62 ","$714,473.92 "
85048,GLOBL,,"290,542","$1,013,298.87 ","$1,010,820.73 "
,TOTAL,,"290,542","$1,013,298.87 ","$1,010,820.73 "
85049,GLOBL,,"102,523","$614,892.87 ","$613,133.69 "
,TOTAL,,"102,523","$614,892.87 ","$613,133.69 "
85055,GLOBL,,67,"$2,020.46 ","$1,969.17 "
,TOTAL,,67,"$2,020.46 ","$1,969.17 "
85060,26,,3,$25.48 ,$20.38 
,GLOBL,,"183,055","$4,510,826.82 ","$3,555,596.58 "
,TOTAL,,"183,058","$4,510,852.30 ","$3,555,616.96 "
85097,GLOBL,,"161,344","$11,735,760.18 ","$9,294,336.86 "
,TOTAL,,"161,344","$11,735,760.18 ","$9,294,336.86 "
85130,GLOBL,,79,"$1,213.93 ","$1,197.53 "
,TOTAL,,79,"$1,213.93 ","$1,197.53 "
85170,GLOBL,,674,"$3,403.50 ","$3,384.53 "
,TOTAL,,674,"$3,403.50 ","$3,384.53 "
85175,GLOBL,,3,$19.05 ,$19.05 
,TOTAL,,3,$19.05 ,$19.05 
85210,GLOBL,,"3,532","$52,332.45 ","$52,153.83 "
,TOTAL,,"3,532","$52,332.45 ","$52,153.83 "
85220,GLOBL,,"1,129","$26,992.51 ","$26,936.71 "
,TOTAL,,"1,129","$26,992.51 ","$26,936.71 "
85230,GLOBL,,"1,195","$29,373.59 ","$29,314.17 "
,TOTAL,,"1,195","$29,373.59 ","$29,314.17 "
85240,GLOBL,,"6,004","$142,689.04 ","$142,350.20 "
,TOTAL,,"6,004","$142,689.04 ","$142,350.20 "
85244,GLOBL,,81,"$1,835.46 ","$1,806.93 "
,TOTAL,,81,"$1,835.46 ","$1,806.93 "
85245,GLOBL,,"2,904","$91,562.50 ","$91,354.44 "
,TOTAL,,"2,904","$91,562.50 ","$91,354.44 "
85246,GLOBL,,"3,055","$96,191.74 ","$96,006.65 "
,TOTAL,,"3,055","$96,191.74 ","$96,006.65 "
85247,GLOBL,,"1,202","$38,045.96 ","$38,026.58 "
,TOTAL,,"1,202","$38,045.96 ","$38,026.58 "
85250,GLOBL,,"1,479","$38,249.64 ","$38,182.05 "
,TOTAL,,"1,479","$38,249.64 ","$38,182.05 "
85260,GLOBL,,905,"$22,136.10 ","$22,131.10 "
,TOTAL,,905,"$22,136.10 ","$22,131.10 "
85270,GLOBL,,"1,259","$30,731.79 ","$30,666.13 "
,TOTAL,,"1,259","$30,731.79 ","$30,666.13 "
85280,GLOBL,,710,"$18,675.14 ","$18,675.14 "
,TOTAL,,710,"$18,675.14 ","$18,675.14 "
85290,GLOBL,,238,"$5,285.03 ","$5,282.75 "
,TOTAL,,238,"$5,285.03 ","$5,282.75 "
85291,GLOBL,,264,"$3,254.61 ","$3,251.87 "
,TOTAL,,264,"$3,254.61 ","$3,251.87 "
85292,GLOBL,,25,$661.04 ,$661.04 
,TOTAL,,25,$661.04 ,$661.04 
85293,GLOBL,,18,$476.28 ,$476.28 
,TOTAL,,18,$476.28 ,$476.28 
85300,GLOBL,,"9,607","$151,038.47 ","$150,688.68 "
,TOTAL,,"9,607","$151,038.47 ","$150,688.68 "
85301,GLOBL,,"3,833","$57,802.16 ","$57,687.83 "
,TOTAL,,"3,833","$57,802.16 ","$57,687.83 "
85302,GLOBL,,"5,048","$84,805.25 ","$84,616.51 "
,TOTAL,,"5,048","$84,805.25 ","$84,616.51 "
85303,GLOBL,,"10,407","$200,670.24 ","$200,292.22 "
,TOTAL,,"10,407","$200,670.24 ","$200,292.22 "
85305,GLOBL,,"5,898","$95,506.42 ","$95,226.39 "
,TOTAL,,"5,898","$95,506.42 ","$95,226.39 "
85306,GLOBL,,"13,074","$272,750.04 ","$272,256.57 "
,TOTAL,,"13,074","$272,750.04 ","$272,256.57 "
85307,GLOBL,,"3,512","$73,513.68 ","$73,306.50 "
,TOTAL,,"3,512","$73,513.68 ","$73,306.50 "
85335,GLOBL,,880,"$15,293.01 ","$15,184.46 "
,TOTAL,,880,"$15,293.01 ","$15,184.46 "
85345,GLOBL,,143,$853.50 ,$853.50 
,TOTAL,,143,$853.50 ,$853.50 
85347,GLOBL,,325,"$1,864.63 ","$1,864.63 "
,TOTAL,,325,"$1,864.63 ","$1,864.63 "
85348,GLOBL,,463,"$2,405.88 ","$2,405.37 "
,TOTAL,,463,"$2,405.88 ","$2,405.37 "
85360,GLOBL,,82,$843.54 ,$842.67 
,TOTAL,,82,$843.54 ,$842.67 
85362,GLOBL,,"1,602","$15,181.55 ","$15,142.28 "
,TOTAL,,"1,602","$15,181.55 ","$15,142.28 "
85366,GLOBL,,624,"$7,450.72 ","$7,397.68 "
,TOTAL,,624,"$7,450.72 ","$7,397.68 "
85370,GLOBL,,"2,235","$32,994.20 ","$32,778.24 "
,TOTAL,,"2,235","$32,994.20 ","$32,778.24 "
85378,GLOBL,,"5,394","$53,559.47 ","$53,332.59 "
,TOTAL,,"5,394","$53,559.47 ","$53,332.59 "
85379,GLOBL,,"26,722","$349,739.51 ","$348,895.08 "
,TOTAL,,"26,722","$349,739.51 ","$348,895.08 "
85380,GLOBL,,"3,540","$41,222.50 ","$41,121.54 "
,TOTAL,,"3,540","$41,222.50 ","$41,121.54 "
85384,GLOBL,,"59,109","$701,005.10 ","$700,080.94 "
,TOTAL,,"59,109","$701,005.10 ","$700,080.94 "
85385,GLOBL,,"2,763","$32,750.05 ","$32,693.48 "
,TOTAL,,"2,763","$32,750.05 ","$32,693.48 "
85390,26,,"18,120","$349,823.72 ","$275,934.88 "
,GLOBL,,579,"$3,566.76 ","$3,027.59 "
,TOTAL,,"18,699","$353,390.48 ","$278,962.47 "
85396,GLOBL,,48,"$1,047.88 ","$1,002.29 "
,TOTAL,,48,"$1,047.88 ","$1,002.29 "
85400,GLOBL,,2,$15.64 ,$15.64 
,TOTAL,,2,$15.64 ,$15.64 
85410,GLOBL,,222,"$2,345.29 ","$2,337.81 "
,TOTAL,,222,"$2,345.29 ","$2,337.81 "
85415,GLOBL,,"1,092","$26,026.56 ","$25,988.28 "
,TOTAL,,"1,092","$26,026.56 ","$25,988.28 "
85420,GLOBL,,"1,277","$11,597.52 ","$11,514.49 "
,TOTAL,,"1,277","$11,597.52 ","$11,514.49 "
85421,GLOBL,,27,$380.65 ,$380.65 
,TOTAL,,27,$380.65 ,$380.65 
85441,GLOBL,,30,$176.40 ,$176.40 
,TOTAL,,30,$176.40 ,$176.40 
85445,GLOBL,,1,$9.52 ,$9.52 
,TOTAL,,1,$9.52 ,$9.52 
85460,GLOBL,,19,$156.05 ,$142.49 
,TOTAL,,19,$156.05 ,$142.49 
85461,GLOBL,,3,$27.78 ,$27.78 
,TOTAL,,3,$27.78 ,$27.78 
85475,GLOBL,,108,"$1,308.55 ","$1,300.11 "
,TOTAL,,108,"$1,308.55 ","$1,300.11 "
85520,GLOBL,,937,"$16,546.98 ","$16,416.77 "
,TOTAL,,937,"$16,546.98 ","$16,416.77 "
85525,GLOBL,,187,"$2,984.71 ","$2,952.05 "
,TOTAL,,187,"$2,984.71 ","$2,952.05 "
85536,GLOBL,,"1,142","$9,988.40 ","$9,918.92 "
,TOTAL,,"1,142","$9,988.40 ","$9,918.92 "
85540,GLOBL,,"8,813","$104,130.72 ","$103,919.16 "
,TOTAL,,"8,813","$104,130.72 ","$103,919.16 "
85549,GLOBL,,"1,494","$37,120.25 ","$37,052.69 "
,TOTAL,,"1,494","$37,120.25 ","$37,052.69 "
85555,GLOBL,,95,$885.22 ,$884.29 
,TOTAL,,95,$885.22 ,$884.29 
85557,GLOBL,,121,"$2,173.10 ","$2,169.37 "
,TOTAL,,121,"$2,173.10 ","$2,169.37 "
85576,TC,,2,$60.02 ,$7.42 
,26,,"27,741","$549,636.18 ","$435,895.28 "
,GLOBL,,"35,233","$1,023,511.20 ","$1,018,363.85 "
,TOTAL,,"62,976","$1,573,207.40 ","$1,454,266.55 "
85597,GLOBL,,"6,557","$153,045.61 ","$152,617.35 "
,TOTAL,,"6,557","$153,045.61 ","$152,617.35 "
85610,26,,1,$5.49 ,$5.49 
,GLOBL,,"20,955,397","$114,747,615.57 ","$114,399,150.38 "
,TOTAL,,"20,955,398","$114,747,621.06 ","$114,399,155.87 "
85611,GLOBL,,"12,680","$69,686.24 ","$69,392.27 "
,TOTAL,,"12,680","$69,686.24 ","$69,392.27 "
85612,GLOBL,,399,"$4,439.59 ","$4,331.32 "
,TOTAL,,399,"$4,439.59 ","$4,331.32 "
85613,GLOBL,,"23,285","$298,331.96 ","$297,593.70 "
,TOTAL,,"23,285","$298,331.96 ","$297,593.70 "
85635,GLOBL,,175,"$2,342.91 ","$2,330.57 "
,TOTAL,,175,"$2,342.91 ","$2,330.57 "
85651,TC,,20,$99.09 ,$99.09 
,GLOBL,,"2,165,974","$10,735,358.94 ","$10,689,337.95 "
,TOTAL,,"2,165,994","$10,735,458.03 ","$10,689,437.04 "
85652,GLOBL,,"1,216,582","$4,575,280.09 ","$4,560,778.80 "
,TOTAL,,"1,216,582","$4,575,280.09 ","$4,560,778.80 "
85660,GLOBL,,"8,512","$65,128.97 ","$65,083.53 "
,TOTAL,,"8,512","$65,128.97 ","$65,083.53 "
85670,GLOBL,,"9,380","$72,293.79 ","$72,075.66 "
,TOTAL,,"9,380","$72,293.79 ","$72,075.66 "
85675,GLOBL,,35,$333.32 ,$333.32 
,TOTAL,,35,$333.32 ,$333.32 
85705,GLOBL,,731,"$9,427.59 ","$9,340.17 "
,TOTAL,,731,"$9,427.59 ","$9,340.17 "
85730,GLOBL,,"726,751","$6,051,354.25 ","$6,043,158.97 "
,TOTAL,,"726,751","$6,051,354.25 ","$6,043,158.97 "
85732,GLOBL,,"15,595","$139,583.13 ","$139,322.42 "
,TOTAL,,"15,595","$139,583.13 ","$139,322.42 "
85810,GLOBL,,"11,327","$181,438.47 ","$181,101.45 "
,TOTAL,,"11,327","$181,438.47 ","$181,101.45 "
85999,GLOBL,,213,"$3,425.49 ","$3,342.50 "
,TOTAL,,213,"$3,425.49 ","$3,342.50 "
86000,GLOBL,,"4,433","$41,381.65 ","$41,300.52 "
,TOTAL,,"4,433","$41,381.65 ","$41,300.52 "
86001,GLOBL,,"104,739","$538,345.80 ","$537,193.82 "
,TOTAL,,"104,739","$538,345.80 ","$537,193.82 "
86003,GLOBL,,"1,505,486","$10,741,572.41 ","$10,712,276.38 "
,TOTAL,,"1,505,486","$10,741,572.41 ","$10,712,276.38 "
86005,GLOBL,,"4,563","$47,963.53 ","$47,745.65 "
,TOTAL,,"4,563","$47,963.53 ","$47,745.65 "
86021,GLOBL,,"39,811","$755,752.28 ","$753,951.36 "
,TOTAL,,"39,811","$755,752.28 ","$753,951.36 "
86022,GLOBL,,"8,210","$200,022.77 ","$199,830.52 "
,TOTAL,,"8,210","$200,022.77 ","$199,830.52 "
86023,GLOBL,,"4,842","$79,790.85 ","$79,694.31 "
,TOTAL,,"4,842","$79,790.85 ","$79,694.31 "
86038,GLOBL,,"773,757","$13,020,229.67 ","$12,993,953.87 "
,TOTAL,,"773,757","$13,020,229.67 ","$12,993,953.87 "
86039,GLOBL,,"110,642","$1,722,261.94 ","$1,717,605.86 "
,TOTAL,,"110,642","$1,722,261.94 ","$1,717,605.86 "
86060,GLOBL,,"69,939","$699,332.84 ","$698,807.24 "
,TOTAL,,"69,939","$699,332.84 ","$698,807.24 "
86063,GLOBL,,"63,492","$510,776.92 ","$510,657.40 "
,TOTAL,,"63,492","$510,776.92 ","$510,657.40 "
86064,GLOBL,,"12,640","$534,352.41 ","$533,418.60 "
,TOTAL,,"12,640","$534,352.41 ","$533,418.60 "
86077,26,,1,$45.97 ,$36.78 
,GLOBL,,"27,666","$1,433,037.38 ","$1,133,839.87 "
,TOTAL,,"27,667","$1,433,083.35 ","$1,133,876.65 "
86078,GLOBL,,"11,239","$595,031.70 ","$470,779.04 "
,TOTAL,,"11,239","$595,031.70 ","$470,779.04 "
86079,GLOBL,,"2,904","$151,476.46 ","$119,337.81 "
,TOTAL,,"2,904","$151,476.46 ","$119,337.81 "
86140,GLOBL,,"1,284,628","$9,131,073.61 ","$9,101,477.27 "
,TOTAL,,"1,284,628","$9,131,073.61 ","$9,101,477.27 "
86141,GLOBL,,"737,133","$13,308,029.40 ","$13,276,766.07 "
,TOTAL,,"737,133","$13,308,029.40 ","$13,276,766.07 "
86146,GLOBL,,"20,212","$474,078.40 ","$472,735.42 "
,TOTAL,,"20,212","$474,078.40 ","$472,735.42 "
86147,GLOBL,,"110,734","$2,771,954.80 ","$2,760,832.59 "
,TOTAL,,"110,734","$2,771,954.80 ","$2,760,832.59 "
86148,GLOBL,,"8,945","$184,926.70 ","$184,308.27 "
,TOTAL,,"8,945","$184,926.70 ","$184,308.27 "
86155,GLOBL,,9,$200.97 ,$200.97 
,TOTAL,,9,$200.97 ,$200.97 
86156,GLOBL,,"2,912","$26,291.02 ","$26,123.55 "
,TOTAL,,"2,912","$26,291.02 ","$26,123.55 "
86157,GLOBL,,"3,909","$43,119.85 ","$43,053.81 "
,TOTAL,,"3,909","$43,119.85 ","$43,053.81 "
86160,GLOBL,,"234,615","$3,888,803.92 ","$3,872,563.29 "
,TOTAL,,"234,615","$3,888,803.92 ","$3,872,563.29 "
86161,GLOBL,,"13,923","$233,233.77 ","$232,504.05 "
,TOTAL,,"13,923","$233,233.77 ","$232,504.05 "
86162,GLOBL,,"20,064","$565,385.23 ","$564,205.93 "
,TOTAL,,"20,064","$565,385.23 ","$564,205.93 "
86171,GLOBL,,"1,828","$25,381.58 ","$25,299.84 "
,TOTAL,,"1,828","$25,381.58 ","$25,299.84 "
86185,GLOBL,,24,$299.44 ,$289.44 
,TOTAL,,24,$299.44 ,$289.44 
86215,GLOBL,,"2,782","$51,472.78 ","$51,384.03 "
,TOTAL,,"2,782","$51,472.78 ","$51,384.03 "
86225,GLOBL,,"183,614","$3,499,382.26 ","$3,486,122.88 "
,TOTAL,,"183,614","$3,499,382.26 ","$3,486,122.88 "
86226,GLOBL,,"8,232","$138,237.39 ","$137,715.64 "
,TOTAL,,"8,232","$138,237.39 ","$137,715.64 "
