Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 33010 - 37799,,,,,
,BESS REPORTS, CODE RANGES,,,
33860,80'S,,"1,104","$362,854.94 ","$288,121.89 "
,OTHER,,"3,801","$6,419,042.79 ","$5,093,499.41 "
,TOTAL,,"4,905","$6,781,897.73 ","$5,381,621.30 "
33861,80'S,,106,"$38,842.07 ","$30,826.79 "
,OTHER,,339,"$687,915.96 ","$544,882.60 "
,TOTAL,,445,"$726,758.03 ","$575,709.39 "
33863,80'S,,568,"$238,302.04 ","$189,579.31 "
,OTHER,,"2,185","$4,762,637.83 ","$3,770,176.62 "
,TOTAL,,"2,753","$5,000,939.87 ","$3,959,755.93 "
33870,80'S,,326,"$124,836.03 ","$99,105.82 "
,OTHER,,"1,216","$2,530,069.24 ","$2,013,117.31 "
,TOTAL,,"1,542","$2,654,905.27 ","$2,112,223.13 "
33875,80'S,,222,"$63,518.85 ","$50,562.29 "
,OTHER,,653,"$1,015,696.71 ","$806,781.66 "
,TOTAL,,875,"$1,079,215.56 ","$857,343.95 "
33877,80'S,,265,"$103,250.96 ","$81,993.81 "
,OTHER,,963,"$2,023,981.83 ","$1,614,005.97 "
,TOTAL,,"1,228","$2,127,232.79 ","$1,695,999.78 "
33910,80'S,,31,"$5,591.92 ","$4,473.52 "
,OTHER,,99,"$103,640.64 ","$82,007.95 "
,TOTAL,,130,"$109,232.56 ","$86,481.47 "
33915,80'S,,1,$100.38 ,$80.30 
,OTHER,,18,"$16,789.20 ","$13,431.38 "
,TOTAL,,19,"$16,889.58 ","$13,511.68 "
33916,80'S,,11,"$2,695.32 ","$2,156.26 "
,OTHER,,36,"$39,611.01 ","$31,688.80 "
,TOTAL,,47,"$42,306.33 ","$33,845.06 "
33917,80'S,,11,"$1,817.72 ","$1,454.17 "
,OTHER,,47,"$42,448.77 ","$33,959.00 "
,TOTAL,,58,"$44,266.49 ","$35,413.17 "
33918,OTHER,,1,$898.47 ,$718.78 
,TOTAL,,1,$898.47 ,$718.78 
33919,OTHER,,2,"$4,896.81 ","$3,917.45 "
,TOTAL,,2,"$4,896.81 ","$3,917.45 "
33920,OTHER,,2,"$3,844.29 ","$3,075.44 "
,TOTAL,,2,"$3,844.29 ","$3,075.44 "
33922,80'S,,4,$449.23 ,$359.38 
,OTHER,,7,"$4,399.99 ","$3,519.99 "
,TOTAL,,11,"$4,849.22 ","$3,879.37 "
33924,OTHER,,3,$876.95 ,$701.56 
,TOTAL,,3,$876.95 ,$701.56 
33933,80'S,,2,$77.86 ,$62.29 
,OTHER,,4,$908.12 ,$726.50 
,TOTAL,,6,$985.98 ,$788.79 
33935,80'S,,1,$572.63 ,$458.10 
,OTHER,,4,"$10,807.64 ","$8,646.11 "
,TOTAL,,5,"$11,380.27 ","$9,104.21 "
33944,80'S,,29,$800.59 ,$640.46 
,OTHER,,128,"$22,221.61 ","$17,672.54 "
,TOTAL,,157,"$23,022.20 ","$18,313.00 "
33945,80'S,,229,"$93,109.77 ","$74,050.89 "
,OTHER,,561,"$1,318,862.48 ","$1,045,873.90 "
,TOTAL,,790,"$1,411,972.25 ","$1,119,924.79 "
33960,80'S,,16,"$2,500.64 ","$2,000.51 "
,OTHER,,89,"$82,637.22 ","$66,031.20 "
,TOTAL,,105,"$85,137.86 ","$68,031.71 "
33961,OTHER,,92,"$55,103.54 ","$44,082.76 "
,TOTAL,,92,"$55,103.54 ","$44,082.76 "
33967,80'S,,105,"$2,409.35 ","$1,925.88 "
,OTHER,,"23,361","$4,496,212.45 ","$3,568,252.20 "
,TOTAL,,"23,466","$4,498,621.80 ","$3,570,178.08 "
33968,OTHER,,"4,886","$169,996.58 ","$134,367.76 "
,TOTAL,,"4,886","$169,996.58 ","$134,367.76 "
33970,80'S,,340,"$10,677.02 ","$8,541.86 "
,OTHER,,"2,681","$584,210.11 ","$465,099.96 "
,TOTAL,,"3,021","$594,887.13 ","$473,641.82 "
33971,OTHER,,924,"$513,479.80 ","$407,071.68 "
,TOTAL,,924,"$513,479.80 ","$407,071.68 "
33973,80'S,,35,"$1,604.66 ","$1,283.72 "
,OTHER,,226,"$72,769.20 ","$58,125.30 "
,TOTAL,,261,"$74,373.86 ","$59,409.02 "
33974,OTHER,,116,"$93,735.55 ","$74,018.23 "
,TOTAL,,116,"$93,735.55 ","$74,018.23 "
33975,80'S,,65,"$7,584.60 ","$5,920.37 "
,OTHER,,250,"$186,512.42 ","$149,121.80 "
,TOTAL,,315,"$194,097.02 ","$155,042.17 "
33976,80'S,,37,"$5,686.78 ","$4,549.40 "
,OTHER,,110,"$95,545.60 ","$74,290.69 "
,TOTAL,,147,"$101,232.38 ","$78,840.09 "
33977,80'S,,19,"$2,884.81 ","$2,300.21 "
,OTHER,,121,"$105,860.50 ","$83,483.15 "
,TOTAL,,140,"$108,745.31 ","$85,783.36 "
33978,80'S,,5,$851.61 ,$681.28 
,OTHER,,38,"$35,798.77 ","$27,497.09 "
,TOTAL,,43,"$36,650.38 ","$28,178.37 "
33979,80'S,,107,"$42,571.30 ","$33,708.83 "
,OTHER,,284,"$626,819.69 ","$498,452.73 "
,TOTAL,,391,"$669,390.99 ","$532,161.56 "
33980,80'S,,36,"$20,017.98 ","$16,014.39 "
,OTHER,,122,"$342,261.56 ","$273,809.25 "
,TOTAL,,158,"$362,279.54 ","$289,823.64 "
33999,80'S,,152,"$32,391.46 ","$25,433.20 "
,OTHER,,"2,552","$1,495,853.43 ","$1,192,977.09 "
,TOTAL,,"2,704","$1,528,244.89 ","$1,218,410.29 "
34001,80'S,,34,"$3,666.65 ","$2,870.40 "
,OTHER,,192,"$105,606.85 ","$84,485.39 "
,TOTAL,,226,"$109,273.50 ","$87,355.79 "
34051,80'S,,4,$308.31 ,$246.64 
,OTHER,,23,"$12,854.56 ","$10,283.65 "
,TOTAL,,27,"$13,162.87 ","$10,530.29 "
34101,80'S,,108,"$9,236.08 ","$7,376.30 "
,OTHER,,"2,575","$1,413,955.56 ","$1,126,459.73 "
,TOTAL,,"2,683","$1,423,191.64 ","$1,133,836.03 "
34111,80'S,,32,"$2,373.78 ","$1,899.02 "
,OTHER,,774,"$334,785.71 ","$265,302.09 "
,TOTAL,,806,"$337,159.49 ","$267,201.11 "
34151,80'S,,87,"$17,700.34 ","$13,979.65 "
,OTHER,,415,"$502,330.05 ","$399,691.84 "
,TOTAL,,502,"$520,030.39 ","$413,671.49 "
34201,80'S,,774,"$59,090.98 ","$46,978.13 "
,OTHER,,"8,108","$3,896,697.95 ","$3,109,517.90 "
,TOTAL,,"8,882","$3,955,788.93 ","$3,156,496.03 "
34203,80'S,,293,"$38,627.72 ","$30,666.54 "
,OTHER,,"2,900","$2,362,790.19 ","$1,884,303.94 "
,TOTAL,,"3,193","$2,401,417.91 ","$1,914,970.48 "
34401,80'S,,18,"$3,389.01 ","$2,711.22 "
,OTHER,,125,"$146,657.89 ","$116,349.66 "
,TOTAL,,143,"$150,046.90 ","$119,060.88 "
34421,80'S,,27,"$2,444.50 ","$1,874.03 "
,OTHER,,276,"$169,979.88 ","$134,253.07 "
,TOTAL,,303,"$172,424.38 ","$136,127.10 "
34451,80'S,,3,$705.22 ,$564.18 
,OTHER,,37,"$54,726.25 ","$43,630.08 "
,TOTAL,,40,"$55,431.47 ","$44,194.26 "
34471,OTHER,,39,"$19,120.63 ","$15,296.47 "
,TOTAL,,39,"$19,120.63 ","$15,296.47 "
34490,OTHER,,322,"$148,641.50 ","$118,541.85 "
,TOTAL,,322,"$148,641.50 ","$118,541.85 "
34501,80'S,,24,"$2,346.54 ","$1,877.22 "
,OTHER,,123,"$94,808.04 ","$74,766.40 "
,TOTAL,,147,"$97,154.58 ","$76,643.62 "
34502,80'S,,37,"$8,043.25 ","$6,434.61 "
,OTHER,,169,"$238,686.09 ","$189,567.08 "
,TOTAL,,206,"$246,729.34 ","$196,001.69 "
34510,OTHER,,17,"$16,281.98 ","$12,301.61 "
,TOTAL,,17,"$16,281.98 ","$12,301.61 "
34520,80'S,,5,$631.41 ,$349.36 
,OTHER,,101,"$95,130.45 ","$75,984.97 "
,TOTAL,,106,"$95,761.86 ","$76,334.33 "
34530,OTHER,,10,"$7,360.25 ","$5,888.21 "
,TOTAL,,10,"$7,360.25 ","$5,888.21 "
34800,80'S,,74,"$13,678.83 ","$10,943.05 "
,OTHER,,499,"$506,805.59 ","$401,926.29 "
,TOTAL,,573,"$520,484.42 ","$412,869.34 "
34802,80'S,,"2,619","$545,923.33 ","$432,646.87 "
,OTHER,,"15,458","$16,040,988.79 ","$12,745,809.69 "
,TOTAL,,"18,077","$16,586,912.12 ","$13,178,456.56 "
34803,80'S,,717,"$156,058.68 ","$123,992.76 "
,OTHER,,"4,585","$5,114,303.19 ","$4,067,324.66 "
,TOTAL,,"5,302","$5,270,361.87 ","$4,191,317.42 "
34804,80'S,,153,"$31,574.82 ","$25,239.40 "
,OTHER,,714,"$771,102.21 ","$611,617.28 "
,TOTAL,,867,"$802,677.03 ","$636,856.68 "
34805,80'S,,41,"$8,075.40 ","$6,375.16 "
,OTHER,,292,"$313,776.26 ","$248,896.16 "
,TOTAL,,333,"$321,851.66 ","$255,271.32 "
34808,80'S,,52,"$1,897.71 ","$1,518.18 "
,OTHER,,270,"$56,976.01 ","$45,200.95 "
,TOTAL,,322,"$58,873.72 ","$46,719.13 "
34812,80'S,,"3,218","$132,201.86 ","$105,140.45 "
,OTHER,,"20,421","$4,962,670.48 ","$3,947,031.80 "
,TOTAL,,"23,639","$5,094,872.34 ","$4,052,172.25 "
34813,80'S,,52,"$2,198.26 ","$1,758.61 "
,OTHER,,273,"$70,618.55 ","$56,185.04 "
,TOTAL,,325,"$72,816.81 ","$57,943.65 "
34820,80'S,,78,"$4,543.03 ","$3,634.43 "
,OTHER,,424,"$162,833.29 ","$129,189.80 "
,TOTAL,,502,"$167,376.32 ","$132,824.23 "
34825,80'S,,"1,817","$115,749.35 ","$92,223.27 "
,OTHER,,"12,030","$4,175,229.53 ","$3,320,382.62 "
,TOTAL,,"13,847","$4,290,978.88 ","$3,412,605.89 "
34826,80'S,,947,"$33,802.60 ","$26,872.74 "
,OTHER,,"6,179","$1,191,420.42 ","$949,504.12 "
,TOTAL,,"7,126","$1,225,223.02 ","$976,376.86 "
34830,80'S,,9,"$2,708.93 ","$2,167.14 "
,OTHER,,54,"$98,226.62 ","$78,581.27 "
,TOTAL,,63,"$100,935.55 ","$80,748.41 "
34831,80'S,,7,"$2,176.16 ","$1,740.93 "
,OTHER,,77,"$139,500.20 ","$110,327.82 "
,TOTAL,,84,"$141,676.36 ","$112,068.75 "
34832,80'S,,10,"$3,195.14 ","$2,556.09 "
,OTHER,,71,"$129,846.93 ","$103,766.62 "
,TOTAL,,81,"$133,042.07 ","$106,322.71 "
34833,80'S,,24,"$1,992.93 ","$1,594.35 "
,OTHER,,169,"$80,464.58 ","$64,315.38 "
,TOTAL,,193,"$82,457.51 ","$65,909.73 "
34834,80'S,,17,$492.53 ,$394.07 
,OTHER,,84,"$17,057.51 ","$13,645.92 "
,TOTAL,,101,"$17,550.04 ","$14,039.99 "
34900,80'S,,107,"$15,742.79 ","$12,488.40 "
,OTHER,,862,"$698,955.20 ","$555,818.40 "
,TOTAL,,969,"$714,697.99 ","$568,306.80 "
35001,80'S,,106,"$19,269.80 ","$15,292.88 "
,OTHER,,399,"$409,235.40 ","$324,833.78 "
,TOTAL,,505,"$428,505.20 ","$340,126.66 "
35002,80'S,,9,"$1,760.80 ","$1,408.63 "
,OTHER,,29,"$34,739.78 ","$27,791.80 "
,TOTAL,,38,"$36,500.58 ","$29,200.43 "
35005,80'S,,1,$174.14 ,$139.31 
,OTHER,,7,"$5,390.25 ","$4,312.20 "
,TOTAL,,8,"$5,564.39 ","$4,451.51 "
35011,80'S,,85,"$14,404.70 ","$11,435.78 "
,OTHER,,"1,554","$1,555,850.23 ","$1,236,730.97 "
,TOTAL,,"1,639","$1,570,254.93 ","$1,248,166.75 "
35013,80'S,,29,"$6,257.26 ","$4,989.37 "
,OTHER,,251,"$323,685.67 ","$258,655.81 "
,TOTAL,,280,"$329,942.93 ","$263,645.18 "
35021,80'S,,21,"$2,643.00 ","$2,114.42 "
,OTHER,,81,"$61,323.90 ","$49,010.64 "
,TOTAL,,102,"$63,966.90 ","$51,125.06 "
35022,80'S,,5,$759.04 ,$607.23 
,OTHER,,8,"$7,957.54 ","$6,366.05 "
,TOTAL,,13,"$8,716.58 ","$6,973.28 "
35045,80'S,,25,"$3,989.86 ","$3,191.86 "
,OTHER,,425,"$419,211.26 ","$333,361.53 "
,TOTAL,,450,"$423,201.12 ","$336,553.39 "
35081,80'S,,"2,584","$647,561.72 ","$513,794.18 "
,OTHER,,"7,676","$10,731,190.18 ","$8,506,439.99 "
,TOTAL,,"10,260","$11,378,751.90 ","$9,020,234.17 "
35082,80'S,,766,"$270,369.31 ","$214,271.89 "
,OTHER,,"2,298","$4,673,906.24 ","$3,706,844.35 "
,TOTAL,,"3,064","$4,944,275.55 ","$3,921,116.24 "
35091,80'S,,424,"$136,175.42 ","$108,289.50 "
,OTHER,,"1,525","$2,870,845.15 ","$2,280,246.80 "
,TOTAL,,"1,949","$3,007,020.57 ","$2,388,536.30 "
35092,80'S,,99,"$40,163.58 ","$32,042.82 "
,OTHER,,384,"$927,339.23 ","$738,528.56 "
,TOTAL,,483,"$967,502.81 ","$770,571.38 "
35102,80'S,,"1,538","$434,739.83 ","$344,989.66 "
,OTHER,,"4,661","$7,504,271.78 ","$5,958,629.97 "
,TOTAL,,"6,199","$7,939,011.61 ","$6,303,619.63 "
35103,80'S,,264,"$98,936.08 ","$77,858.40 "
,OTHER,,743,"$1,632,048.39 ","$1,294,924.56 "
,TOTAL,,"1,007","$1,730,984.47 ","$1,372,782.96 "
35111,80'S,,15,"$3,492.33 ","$2,717.06 "
,OTHER,,62,"$79,193.54 ","$60,448.11 "
,TOTAL,,77,"$82,685.87 ","$63,165.17 "
35112,80'S,,3,$841.83 ,$673.47 
,OTHER,,19,"$29,412.12 ","$23,529.71 "
,TOTAL,,22,"$30,253.95 ","$24,203.18 "
35121,80'S,,67,"$16,982.32 ","$13,585.82 "
,OTHER,,209,"$321,482.95 ","$255,609.70 "
,TOTAL,,276,"$338,465.27 ","$269,195.52 "
35122,80'S,,17,"$5,346.44 ","$4,277.16 "
,OTHER,,41,"$77,262.71 ","$61,810.16 "
,TOTAL,,58,"$82,609.15 ","$66,087.32 "
35131,80'S,,224,"$45,740.36 ","$36,504.26 "
,OTHER,,804,"$960,874.60 ","$763,962.00 "
,TOTAL,,"1,028","$1,006,614.96 ","$800,466.26 "
35132,80'S,,45,"$12,058.16 ","$9,646.51 "
,OTHER,,137,"$222,920.98 ","$176,652.78 "
,TOTAL,,182,"$234,979.14 ","$186,299.29 "
35141,80'S,,650,"$108,122.19 ","$86,095.30 "
,OTHER,,"4,496","$4,470,609.26 ","$3,552,456.08 "
,TOTAL,,"5,146","$4,578,731.45 ","$3,638,551.38 "
35142,80'S,,76,"$17,003.83 ","$13,358.60 "
,OTHER,,549,"$682,611.83 ","$543,712.13 "
,TOTAL,,625,"$699,615.66 ","$557,070.73 "
35151,80'S,,214,"$43,968.16 ","$34,456.23 "
,OTHER,,"1,179","$1,370,761.77 ","$1,085,518.13 "
,TOTAL,,"1,393","$1,414,729.93 ","$1,119,974.36 "
35152,80'S,,10,"$2,352.59 ","$1,882.08 "
,OTHER,,65,"$85,190.84 ","$68,152.60 "
,TOTAL,,75,"$87,543.43 ","$70,034.68 "
35180,OTHER,,19,"$14,398.36 ","$11,518.71 "
,TOTAL,,19,"$14,398.36 ","$11,518.71 "
35182,80'S,,5,$815.02 ,$652.01 
,OTHER,,12,"$16,489.29 ","$13,135.36 "
,TOTAL,,17,"$17,304.31 ","$13,787.37 "
35184,80'S,,13,"$1,948.85 ","$1,559.10 "
,OTHER,,122,"$117,457.52 ","$91,355.66 "
,TOTAL,,135,"$119,406.37 ","$92,914.76 "
35188,SG,,1,$625.59 ,$500.47 
,80'S,,2,$269.99 ,$215.99 
,OTHER,,24,"$18,229.90 ","$14,026.16 "
,TOTAL,,27,"$19,125.48 ","$14,742.62 "
35189,80'S,,9,"$1,285.00 ","$1,028.00 "
,OTHER,,48,"$50,013.71 ","$40,010.98 "
,TOTAL,,57,"$51,298.71 ","$41,038.98 "
35190,80'S,,88,"$9,010.84 ","$7,068.72 "
,OTHER,,"1,292","$860,366.78 ","$682,731.71 "
,TOTAL,,"1,380","$869,377.62 ","$689,800.43 "
35201,80'S,,102,"$13,717.10 ","$10,922.22 "
,OTHER,,781,"$589,730.64 ","$470,130.61 "
,TOTAL,,883,"$603,447.74 ","$481,052.83 "
35206,80'S,,94,"$10,155.11 ","$8,112.30 "
,OTHER,,"2,111","$1,487,684.90 ","$1,182,778.43 "
,TOTAL,,"2,205","$1,497,840.01 ","$1,190,890.73 "
35207,SG,,35,"$17,003.25 ","$13,240.70 "
,OTHER,,394,"$192,858.78 ","$153,105.71 "
,TOTAL,,429,"$209,862.03 ","$166,346.41 "
35211,80'S,,72,"$9,270.22 ","$7,416.17 "
,OTHER,,381,"$248,383.42 ","$198,345.76 "
,TOTAL,,453,"$257,653.64 ","$205,761.93 "
35216,80'S,,50,"$6,437.02 ","$5,040.74 "
,OTHER,,316,"$247,317.64 ","$196,509.95 "
,TOTAL,,366,"$253,754.66 ","$201,550.69 "
35221,80'S,,226,"$41,939.35 ","$33,377.57 "
,OTHER,,"1,107","$1,273,340.73 ","$1,013,299.94 "
,TOTAL,,"1,333","$1,315,280.08 ","$1,046,677.51 "
35226,80'S,,420,"$49,850.25 ","$39,682.25 "
,OTHER,,"4,325","$3,221,146.52 ","$2,560,827.06 "
,TOTAL,,"4,745","$3,270,996.77 ","$2,600,509.31 "
35231,80'S,,20,"$3,854.05 ","$3,083.17 "
,OTHER,,113,"$113,803.92 ","$90,457.18 "
,TOTAL,,133,"$117,657.97 ","$93,540.35 "
35236,80'S,,59,"$8,371.29 ","$6,609.06 "
,OTHER,,783,"$696,463.51 ","$550,972.44 "
,TOTAL,,842,"$704,834.80 ","$557,581.50 "
35241,80'S,,62,"$6,963.53 ","$5,570.96 "
,OTHER,,182,"$107,537.45 ","$86,030.07 "
,TOTAL,,244,"$114,500.98 ","$91,601.03 "
35246,80'S,,4,$628.20 ,$502.55 
,OTHER,,42,"$41,994.51 ","$31,907.43 "
,TOTAL,,46,"$42,622.71 ","$32,409.98 "
35251,80'S,,24,"$5,457.03 ","$4,354.69 "
,OTHER,,116,"$170,595.43 ","$136,142.46 "
,TOTAL,,140,"$176,052.46 ","$140,497.15 "
35256,80'S,,104,"$14,559.83 ","$11,262.03 "
,OTHER,,"1,021","$897,366.14 ","$715,210.04 "
,TOTAL,,"1,125","$911,925.97 ","$726,472.07 "
35261,80'S,,79,"$8,523.85 ","$6,819.18 "
,OTHER,,285,"$172,548.14 ","$137,345.56 "
,TOTAL,,364,"$181,071.99 ","$144,164.74 "
35266,80'S,,19,"$2,475.67 ","$1,980.54 "
,OTHER,,370,"$274,702.36 ","$218,196.33 "
,TOTAL,,389,"$277,178.03 ","$220,176.87 "
35271,80'S,,21,"$2,662.45 ","$2,129.97 "
,OTHER,,107,"$67,639.12 ","$54,111.31 "
,TOTAL,,128,"$70,301.57 ","$56,241.28 "
35276,80'S,,8,"$1,506.39 ","$1,205.11 "
,OTHER,,36,"$38,848.91 ","$31,079.12 "
,TOTAL,,44,"$40,355.30 ","$32,284.23 "
35281,80'S,,25,"$5,619.52 ","$4,495.63 "
,OTHER,,134,"$178,401.84 ","$141,324.82 "
,TOTAL,,159,"$184,021.36 ","$145,820.45 "
35286,80'S,,150,"$18,129.45 ","$14,503.46 "
,OTHER,,"1,197","$870,451.15 ","$693,069.12 "
,TOTAL,,"1,347","$888,580.60 ","$707,572.58 "
35301,80'S,,"20,748","$3,636,142.99 ","$2,885,363.12 "
,OTHER,,"94,921","$91,456,683.30 ","$72,535,958.70 "
,TOTAL,,"115,669","$95,092,826.29 ","$75,421,321.82 "
35311,80'S,,6,"$1,146.76 ",$917.41 
,OTHER,,46,"$46,308.75 ","$36,316.75 "
,TOTAL,,52,"$47,455.51 ","$37,234.16 "
35321,80'S,,36,"$4,876.55 ","$3,901.20 "
,OTHER,,571,"$499,653.78 ","$398,362.35 "
,TOTAL,,607,"$504,530.33 ","$402,263.55 "
35331,80'S,,103,"$18,008.67 ","$14,322.90 "
,OTHER,,392,"$375,361.57 ","$297,653.27 "
,TOTAL,,495,"$393,370.24 ","$311,976.17 "
35341,80'S,,157,"$24,198.01 ","$19,358.46 "
,OTHER,,508,"$464,062.92 ","$369,222.51 "
,TOTAL,,665,"$488,260.93 ","$388,580.97 "
35351,80'S,,210,"$38,086.33 ","$30,162.39 "
,OTHER,,"1,031","$1,116,519.08 ","$891,250.40 "
,TOTAL,,"1,241","$1,154,605.41 ","$921,412.79 "
35355,80'S,,389,"$52,165.17 ","$41,150.47 "
,OTHER,,"2,094","$1,697,593.45 ","$1,348,479.30 "
,TOTAL,,"2,483","$1,749,758.62 ","$1,389,629.77 "
35361,80'S,,25,"$4,770.41 ","$3,816.34 "
,OTHER,,108,"$135,276.22 ","$106,848.07 "
,TOTAL,,133,"$140,046.63 ","$110,664.41 "
35363,80'S,,23,"$5,443.43 ","$4,354.73 "
,OTHER,,75,"$115,124.74 ","$91,996.11 "
,TOTAL,,98,"$120,568.17 ","$96,350.84 "
35371,80'S,,"1,312","$130,274.63 ","$103,700.81 "
,OTHER,,"8,856","$5,238,623.07 ","$4,166,117.68 "
,TOTAL,,"10,168","$5,368,897.70 ","$4,269,818.49 "
35372,80'S,,945,"$110,584.33 ","$88,112.13 "
,OTHER,,"5,015","$3,562,818.49 ","$2,836,714.32 "
,TOTAL,,"5,960","$3,673,402.82 ","$2,924,826.45 "
35381,80'S,,468,"$50,566.02 ","$39,987.17 "
,OTHER,,"3,574","$2,324,268.83 ","$1,850,056.19 "
,TOTAL,,"4,042","$2,374,834.85 ","$1,890,043.36 "
35390,80'S,,251,"$7,033.13 ","$5,614.78 "
,OTHER,,"1,780","$277,697.24 ","$220,568.74 "
,TOTAL,,"2,031","$284,730.37 ","$226,183.52 "
35400,80'S,,10,$267.59 ,$214.07 
,OTHER,,665,"$115,098.56 ","$91,641.11 "
,TOTAL,,675,"$115,366.15 ","$91,855.18 "
35450,80'S,,21,"$1,188.67 ",$950.95 
,OTHER,,292,"$118,954.55 ","$94,800.57 "
,TOTAL,,313,"$120,143.22 ","$95,751.52 "
35452,80'S,,22,$824.64 ,$654.45 
,OTHER,,193,"$43,524.03 ","$34,605.08 "
,TOTAL,,215,"$44,348.67 ","$35,259.53 "
35454,80'S,,271,"$8,390.62 ","$6,680.69 "
,OTHER,,"2,686","$511,781.19 ","$406,980.54 "
,TOTAL,,"2,957","$520,171.81 ","$413,661.23 "
35456,80'S,,290,"$12,070.89 ","$9,609.06 "
,OTHER,,"3,595","$912,628.91 ","$727,821.37 "
,TOTAL,,"3,885","$924,699.80 ","$737,430.43 "
35458,80'S,,32,"$2,000.20 ","$1,559.36 "
,OTHER,,"1,031","$436,317.74 ","$346,801.04 "
,TOTAL,,"1,063","$438,317.94 ","$348,360.40 "
35459,80'S,,76,"$3,964.18 ","$3,171.36 "
,OTHER,,"1,007","$339,771.27 ","$270,603.60 "
,TOTAL,,"1,083","$343,735.45 ","$273,774.96 "
35460,OTHER,,"5,499","$1,297,873.15 ","$1,033,509.14 "
,TOTAL,,"5,499","$1,297,873.15 ","$1,033,509.14 "
35470,OTHER,,"14,573","$6,050,304.46 ","$4,814,577.43 "
,TOTAL,,"14,573","$6,050,304.46 ","$4,814,577.43 "
35471,OTHER,,"20,026","$11,179,808.42 ","$8,888,259.33 "
,TOTAL,,"20,026","$11,179,808.42 ","$8,888,259.33 "
35472,80'S,,3,$90.92 ,$47.90 
,OTHER,,"1,025","$260,334.38 ","$205,708.93 "
,TOTAL,,"1,028","$260,425.30 ","$205,756.83 "
35473,80'S,,1,$31.48 ,$25.18 
,OTHER,,"26,699","$6,315,129.15 ","$5,014,352.37 "
,TOTAL,,"26,700","$6,315,160.63 ","$5,014,377.55 "
35474,80'S,,1,$32.25 ,$25.80 
,OTHER,,"50,168","$14,937,877.52 ","$11,869,899.48 "
,TOTAL,,"50,169","$14,937,909.77 ","$11,869,925.28 "
35475,OTHER,,"15,492","$18,503,942.27 ","$14,747,863.87 "
,TOTAL,,"15,492","$18,503,942.27 ","$14,747,863.87 "
35476,OTHER,,"163,601","$100,587,329.79 ","$80,036,956.13 "
,TOTAL,,"163,601","$100,587,329.79 ","$80,036,956.13 "
35480,80'S,,2,$151.13 ,$120.91 
,OTHER,,19,"$8,740.81 ","$6,992.66 "
,TOTAL,,21,"$8,891.94 ","$7,113.57 "
35481,80'S,,10,$351.57 ,$281.24 
,OTHER,,37,"$6,334.06 ","$5,067.29 "
,TOTAL,,47,"$6,685.63 ","$5,348.53 "
35482,80'S,,9,$277.38 ,$221.91 
,OTHER,,118,"$24,375.28 ","$19,483.95 "
,TOTAL,,127,"$24,652.66 ","$19,705.86 "
35483,80'S,,80,"$3,805.65 ","$3,044.49 "
,OTHER,,916,"$281,604.34 ","$224,594.71 "
,TOTAL,,996,"$285,409.99 ","$227,639.20 "
35484,80'S,,3,$237.29 ,$189.83 
,OTHER,,61,"$26,464.34 ","$20,897.01 "
,TOTAL,,64,"$26,701.63 ","$21,086.84 "
35485,80'S,,27,"$1,531.45 ","$1,225.16 "
,OTHER,,340,"$142,257.38 ","$113,313.02 "
,TOTAL,,367,"$143,788.83 ","$114,538.18 "
35490,80'S,,3,$253.74 ,$203.00 
,OTHER,,156,"$88,263.64 ","$70,223.96 "
,TOTAL,,159,"$88,517.38 ","$70,426.96 "
35491,OTHER,,39,"$10,482.43 ","$8,385.96 "
,TOTAL,,39,"$10,482.43 ","$8,385.96 "
35492,80'S,,2,$126.75 ,$101.40 
,OTHER,,648,"$153,838.73 ","$121,847.04 "
,TOTAL,,650,"$153,965.48 ","$121,948.44 "
35493,OTHER,,"18,537","$6,480,046.45 ","$5,148,781.35 "
,TOTAL,,"18,537","$6,480,046.45 ","$5,148,781.35 "
35494,OTHER,,248,"$135,923.86 ","$108,739.10 "
,TOTAL,,248,"$135,923.86 ","$108,739.10 "
35495,80'S,,22,"$1,764.00 ","$1,411.21 "
,OTHER,,"8,203","$4,064,356.34 ","$3,233,444.26 "
,TOTAL,,"8,225","$4,066,120.34 ","$3,234,855.47 "
35500,80'S,,183,"$10,040.48 ","$8,028.84 "
,OTHER,,"1,127","$369,288.12 ","$293,219.92 "
,TOTAL,,"1,310","$379,328.60 ","$301,248.76 "
35501,80'S,,21,"$3,536.03 ","$2,720.57 "
,OTHER,,147,"$151,762.78 ","$121,234.20 "
,TOTAL,,168,"$155,298.81 ","$123,954.77 "
35506,80'S,,34,"$6,463.51 ","$5,103.65 "
,OTHER,,96,"$103,195.05 ","$80,226.22 "
,TOTAL,,130,"$109,658.56 ","$85,329.87 "
35507,80'S,,13,"$2,424.04 ","$1,939.24 "
,OTHER,,37,"$42,454.84 ","$33,944.29 "
,TOTAL,,50,"$44,878.88 ","$35,883.53 "
35508,80'S,,2,$274.77 ,$219.82 
,OTHER,,22,"$18,365.28 ","$14,692.17 "
,TOTAL,,24,"$18,640.05 ","$14,911.99 "
35509,80'S,,25,"$3,377.45 ","$2,701.97 "
,OTHER,,125,"$96,583.31 ","$75,943.25 "
,TOTAL,,150,"$99,960.76 ","$78,645.22 "
35510,80'S,,4,$834.06 ,$667.24 
,OTHER,,41,"$50,717.58 ","$40,574.07 "
,TOTAL,,45,"$51,551.64 ","$41,241.31 "
