Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 20000 - 29999,,,,,
,BESS REPORTS,CODE RANGES,,,
,TOTAL,,42,"$26,057.54 ","$20,489.14 "
26390,AS,,3,$341.31 ,$273.05 
,SG,,8,"$4,276.39 ","$3,312.05 "
,OTHER,,44,"$32,519.90 ","$24,872.64 "
,TOTAL,,55,"$37,137.60 ","$28,457.74 "
26392,AS,,1,$138.23 ,$110.58 
,SG,,4,"$1,746.05 ","$1,275.85 "
,OTHER,,27,"$26,860.89 ","$20,634.63 "
,TOTAL,,32,"$28,745.17 ","$22,021.06 "
26410,SG,,217,"$86,787.51 ","$67,833.43 "
,OTHER,,"1,548","$761,414.61 ","$600,648.13 "
,TOTAL,,"1,765","$848,202.12 ","$668,481.56 "
26412,AS,,1,$105.04 ,$84.03 
,SG,,26,"$9,986.72 ","$7,989.35 "
,80'S,,2,$139.34 ,$111.48 
,OTHER,,76,"$43,349.34 ","$34,044.08 "
,TOTAL,,105,"$53,580.44 ","$42,228.94 "
26415,SG,,7,"$4,371.64 ","$3,321.31 "
,OTHER,,270,"$24,411.32 ","$18,769.75 "
,TOTAL,,277,"$28,782.96 ","$22,091.06 "
26416,SG,,1,$249.13 ,$199.30 
,OTHER,,9,"$4,499.14 ","$3,568.91 "
,TOTAL,,10,"$4,748.27 ","$3,768.21 "
26418,SG,,511,"$267,500.70 ","$210,795.34 "
,OTHER,,"2,561","$1,327,927.73 ","$1,044,361.74 "
,TOTAL,,"3,072","$1,595,428.43 ","$1,255,157.08 "
26420,AS,,4,$384.74 ,$307.80 
,SG,,42,"$22,687.46 ","$17,791.45 "
,80'S,,2,$236.16 ,$188.93 
,OTHER,,90,"$58,376.71 ","$46,532.69 "
,TOTAL,,138,"$81,685.07 ","$64,820.87 "
26426,SG,,105,"$43,727.61 ","$34,217.91 "
,OTHER,,410,"$263,095.03 ","$206,650.70 "
,TOTAL,,515,"$306,822.64 ","$240,868.61 "
26428,SG,,4,"$1,650.02 ","$1,320.01 "
,OTHER,,10,"$6,524.46 ","$4,859.58 "
,TOTAL,,14,"$8,174.48 ","$6,179.59 "
26432,SG,,54,"$25,748.34 ","$20,174.99 "
,OTHER,,627,"$330,588.19 ","$258,755.45 "
,TOTAL,,681,"$356,336.53 ","$278,930.44 "
26433,SG,,92,"$41,441.20 ","$32,850.48 "
,OTHER,,396,"$208,129.68 ","$162,774.23 "
,TOTAL,,488,"$249,570.88 ","$195,624.71 "
26434,SG,,1,$490.27 ,$392.22 
,OTHER,,16,"$8,361.60 ","$6,613.96 "
,TOTAL,,17,"$8,851.87 ","$7,006.18 "
26437,SG,,295,"$104,620.00 ","$82,772.91 "
,OTHER,,"1,218","$593,078.26 ","$473,410.40 "
,TOTAL,,"1,513","$697,698.26 ","$556,183.31 "
26440,SG,,453,"$176,649.19 ","$138,919.93 "
,OTHER,,"1,747","$1,002,520.46 ","$787,891.98 "
,TOTAL,,"2,200","$1,179,169.65 ","$926,811.91 "
26442,SG,,128,"$47,134.04 ","$37,210.86 "
,OTHER,,556,"$428,598.30 ","$339,544.01 "
,TOTAL,,684,"$475,732.34 ","$376,754.87 "
26445,SG,,270,"$97,378.08 ","$76,923.44 "
,OTHER,,"1,022","$480,107.92 ","$379,217.81 "
,TOTAL,,"1,292","$577,486.00 ","$456,141.25 "
26449,SG,,30,"$11,243.13 ","$8,994.52 "
,80'S,,5,$774.28 ,$619.41 
,OTHER,,202,"$134,096.19 ","$107,079.01 "
,TOTAL,,237,"$146,113.60 ","$116,692.94 "
26450,AS,,1,$53.57 ,$42.86 
,SG,,30,"$11,131.94 ","$8,905.55 "
,80'S,,2,$444.00 ,$355.20 
,OTHER,,235,"$59,244.39 ","$47,134.51 "
,TOTAL,,268,"$70,873.90 ","$56,438.12 "
26455,AS,,24,$840.52 ,$663.13 
,SG,,106,"$38,981.34 ","$31,097.11 "
,80'S,,1,$220.00 ,$176.00 
,OTHER,,294,"$78,194.62 ","$62,169.86 "
,TOTAL,,425,"$118,236.48 ","$94,106.10 "
26460,SG,,75,"$25,277.35 ","$19,884.47 "
,OTHER,,264,"$62,942.85 ","$50,037.74 "
,TOTAL,,339,"$88,220.20 ","$69,922.21 "
26471,AS,,1,$86.55 ,$69.24 
,SG,,45,"$12,510.23 ","$10,008.24 "
,80'S,,1,$104.39 ,$83.51 
,OTHER,,172,"$75,466.51 ","$59,371.44 "
,TOTAL,,219,"$88,167.68 ","$69,532.43 "
26474,AS,,2,$180.40 ,$144.32 
,SG,,4,"$1,109.41 ",$887.53 
,OTHER,,35,"$17,412.26 ","$13,722.01 "
,TOTAL,,41,"$18,702.07 ","$14,753.86 "
26476,SG,,20,"$3,290.21 ","$2,632.19 "
,OTHER,,75,"$26,608.91 ","$21,199.18 "
,TOTAL,,95,"$29,899.12 ","$23,831.37 "
26477,SG,,32,"$5,810.80 ","$4,648.65 "
,OTHER,,124,"$45,347.32 ","$35,767.33 "
,TOTAL,,156,"$51,158.12 ","$40,415.98 "
26478,AS,,2,$93.04 ,$74.44 
,SG,,45,"$8,760.54 ","$6,775.65 "
,OTHER,,262,"$101,287.62 ","$80,518.70 "
,TOTAL,,309,"$110,141.20 ","$87,368.79 "
26479,SG,,3,$528.95 ,$423.16 
,OTHER,,19,"$7,863.48 ","$6,041.19 "
,TOTAL,,22,"$8,392.43 ","$6,464.35 "
26480,AS,,85,"$8,779.44 ","$6,914.54 "
,SG,,"1,100","$317,208.74 ","$250,787.07 "
,80'S,,24,"$2,881.55 ","$2,221.69 "
,OTHER,,"2,546","$1,922,785.16 ","$1,511,509.04 "
,TOTAL,,"3,755","$2,251,654.89 ","$1,771,432.34 "
26483,AS,,27,"$3,179.99 ","$2,544.03 "
,SG,,210,"$58,558.39 ","$45,872.81 "
,80'S,,22,"$2,353.41 ","$1,815.25 "
,OTHER,,205,"$174,554.06 ","$138,089.62 "
,TOTAL,,464,"$238,645.85 ","$188,321.71 "
26485,AS,,68,"$7,191.77 ","$5,729.38 "
,SG,,105,"$28,864.71 ","$22,909.98 "
,80'S,,15,"$1,838.29 ","$1,470.65 "
,OTHER,,439,"$339,775.49 ","$264,962.26 "
,TOTAL,,627,"$377,670.26 ","$295,072.27 "
26489,SG,,23,"$7,367.71 ","$5,894.15 "
,80'S,,1,$834.26 ,$667.41 
,OTHER,,26,"$20,075.11 ","$16,060.11 "
,TOTAL,,50,"$28,277.08 ","$22,621.67 "
26490,SG,,36,"$15,620.38 ","$12,153.04 "
,80'S,,1,$126.99 ,$101.59 
,OTHER,,105,"$79,267.47 ","$62,138.36 "
,TOTAL,,142,"$95,014.84 ","$74,392.99 "
26492,SG,,34,"$14,139.68 ","$11,223.75 "
,80'S,,1,$134.24 ,$107.39 
,OTHER,,47,"$39,829.04 ","$30,528.70 "
,TOTAL,,82,"$54,102.96 ","$41,859.84 "
26494,SG,,1,$530.15 ,$424.12 
,OTHER,,7,"$5,701.45 ","$3,953.34 "
,TOTAL,,8,"$6,231.60 ","$4,377.46 "
26496,SG,,60,"$22,675.57 ","$17,980.76 "
,OTHER,,136,"$116,033.62 ","$88,675.11 "
,TOTAL,,196,"$138,709.19 ","$106,655.87 "
26497,AS,,6,$758.58 ,$606.86 
,SG,,37,"$12,529.75 ","$9,980.85 "
,80'S,,1,$163.23 ,$130.58 
,OTHER,,58,"$45,762.98 ","$36,609.94 "
,TOTAL,,102,"$59,214.54 ","$47,328.23 "
26498,AS,,4,$665.18 ,$532.15 
,SG,,13,"$7,095.04 ","$5,676.04 "
,80'S,,4,$710.13 ,$565.72 
,OTHER,,36,"$42,764.17 ","$32,236.69 "
,TOTAL,,57,"$51,234.52 ","$39,010.60 "
26499,SG,,3,"$1,278.69 ","$1,022.95 "
,80'S,,2,$130.20 ,$104.16 
,OTHER,,38,"$22,196.19 ","$17,731.82 "
,TOTAL,,43,"$23,605.08 ","$18,858.93 "
26500,AS,,1,$90.45 ,$72.36 
,SG,,75,"$36,854.71 ","$29,100.15 "
,80'S,,2,$183.41 ,$146.72 
,OTHER,,275,"$133,628.88 ","$105,278.73 "
,TOTAL,,353,"$170,757.45 ","$134,597.96 "
26502,AS,,2,$190.10 ,$152.08 
,SG,,11,"$5,850.33 ","$4,680.26 "
,80'S,,3,$256.96 ,$205.57 
,OTHER,,41,"$18,945.23 ","$14,678.44 "
,TOTAL,,57,"$25,242.62 ","$19,716.35 "
26504,SG,,1,$623.81 ,$304.07 
,OTHER,,4,"$1,531.73 ","$1,225.38 "
,TOTAL,,5,"$2,155.54 ","$1,529.45 "
26508,AS,,3,$201.10 ,$160.89 
,SG,,37,"$15,643.02 ","$12,240.55 "
,80'S,,4,$277.49 ,$221.99 
,OTHER,,133,"$58,608.85 ","$45,277.82 "
,TOTAL,,177,"$74,730.46 ","$57,901.25 "
26510,AS,,16,$861.69 ,$689.34 
,SG,,100,"$28,594.49 ","$22,875.57 "
,80'S,,6,$384.00 ,$307.22 
,OTHER,,330,"$123,699.48 ","$98,959.43 "
,TOTAL,,452,"$153,539.66 ","$122,831.56 "
26516,AS,,14,$938.04 ,$750.45 
,SG,,115,"$20,479.87 ","$16,335.01 "
,80'S,,4,$350.29 ,$280.22 
,OTHER,,374,"$177,988.00 ","$140,858.67 "
,TOTAL,,507,"$199,756.20 ","$158,224.35 "
26517,AS,,3,$299.70 ,$239.76 
,SG,,2,"$1,026.90 ",$821.52 
,OTHER,,12,"$10,330.39 ","$8,176.32 "
,TOTAL,,17,"$11,656.99 ","$9,237.60 "
26518,SG,,2,$511.47 ,$409.18 
,OTHER,,13,"$9,287.10 ","$7,429.68 "
,TOTAL,,15,"$9,798.57 ","$7,838.86 "
26520,SG,,185,"$58,936.02 ","$46,935.55 "
,OTHER,,622,"$304,763.17 ","$241,981.23 "
,TOTAL,,807,"$363,699.19 ","$288,916.78 "
26525,SG,,350,"$133,511.69 ","$105,014.80 "
,OTHER,,"1,148","$630,024.81 ","$497,053.09 "
,TOTAL,,"1,498","$763,536.50 ","$602,067.89 "
26530,AS,,52,"$2,747.70 ","$2,198.16 "
,SG,,188,"$74,362.49 ","$58,859.38 "
,80'S,,23,"$1,393.37 ","$1,000.41 "
,OTHER,,543,"$199,893.05 ","$157,110.04 "
,TOTAL,,806,"$278,396.61 ","$219,167.99 "
26531,AS,,368,"$19,325.95 ","$15,460.81 "
,SG,,397,"$286,404.43 ","$223,837.60 "
,80'S,,121,"$7,432.85 ","$5,859.56 "
,OTHER,,"3,187","$1,175,869.89 ","$923,622.34 "
,TOTAL,,"4,073","$1,489,033.12 ","$1,168,780.31 "
26535,SG,,362,"$234,574.27 ","$186,921.71 "
,OTHER,,875,"$232,152.58 ","$183,773.58 "
,TOTAL,,"1,237","$466,726.85 ","$370,695.29 "
26536,AS,,36,"$2,562.40 ","$2,043.03 "
,SG,,325,"$204,821.42 ","$162,417.25 "
,80'S,,9,$796.84 ,$582.07 
,OTHER,,"1,319","$664,338.62 ","$524,819.53 "
,TOTAL,,"1,689","$872,519.28 ","$689,861.88 "
26540,AS,,27,"$2,196.72 ","$1,757.40 "
,SG,,238,"$134,053.00 ","$105,542.63 "
,80'S,,5,$458.46 ,$366.77 
,OTHER,,964,"$578,736.27 ","$452,785.00 "
,TOTAL,,"1,234","$715,444.45 ","$560,451.80 "
26541,AS,,12,"$1,399.02 ","$1,119.23 "
,SG,,84,"$76,192.43 ","$59,480.58 "
,80'S,,8,"$1,035.86 ",$777.75 
,OTHER,,237,"$183,787.78 ","$145,576.44 "
,TOTAL,,341,"$262,415.09 ","$206,954.00 "
26542,AS,,7,$470.49 ,$376.39 
,SG,,51,"$25,970.58 ","$20,205.46 "
,80'S,,1,$154.28 ,$123.42 
,OTHER,,168,"$100,211.78 ","$78,084.16 "
,TOTAL,,227,"$126,807.13 ","$98,789.43 "
26545,AS,,1,$103.81 ,$83.05 
,SG,,15,"$8,499.10 ","$6,229.59 "
,OTHER,,90,"$51,108.00 ","$39,692.59 "
,TOTAL,,106,"$59,710.91 ","$46,005.23 "
26546,AS,,13,"$1,579.82 ","$1,263.88 "
,SG,,39,"$23,699.22 ","$18,587.54 "
,80'S,,5,$568.57 ,$454.86 
,OTHER,,101,"$84,771.87 ","$65,908.89 "
,TOTAL,,158,"$110,619.48 ","$86,215.17 "
26548,AS,,4,$339.35 ,$271.48 
,SG,,73,"$37,746.27 ","$30,171.34 "
,OTHER,,261,"$181,050.18 ","$143,892.00 "
,TOTAL,,338,"$219,135.80 ","$174,334.82 "
26550,AS,,1,$206.53 ,$165.22 
,SG,,3,"$1,121.09 ",$896.87 
,OTHER,,16,"$15,328.13 ","$12,211.07 "
,TOTAL,,20,"$16,655.75 ","$13,273.16 "
26551,80'S,,1,$626.58 ,$501.26 
,OTHER,,1,"$3,916.14 ","$3,132.91 "
,TOTAL,,2,"$4,542.72 ","$3,634.17 "
26553,OTHER,,2,"$3,871.82 ","$3,097.46 "
,TOTAL,,2,"$3,871.82 ","$3,097.46 "
26555,SG,,3,"$1,247.46 ",$972.53 
,80'S,,1,$272.94 ,$218.35 
,OTHER,,10,"$11,947.89 ","$9,558.31 "
,TOTAL,,14,"$13,468.29 ","$10,749.19 "
26556,OTHER,,7,"$7,932.62 ","$6,275.69 "
,TOTAL,,7,"$7,932.62 ","$6,275.69 "
26560,AS,,1,$39.73 ,$31.78 
,SG,,7,"$1,978.53 ","$1,582.84 "
,OTHER,,24,"$9,464.28 ","$6,965.13 "
,TOTAL,,32,"$11,482.54 ","$8,579.75 "
26561,AS,,1,$153.41 ,$122.73 
,SG,,7,"$3,024.40 ","$2,264.26 "
,OTHER,,12,"$9,286.32 ","$6,020.75 "
,TOTAL,,20,"$12,464.13 ","$8,407.74 "
26562,SG,,1,$651.20 ,$464.87 
,OTHER,,6,"$5,700.70 ","$4,560.57 "
,TOTAL,,7,"$6,351.90 ","$5,025.44 "
26565,AS,,10,$887.25 ,$709.79 
,SG,,26,"$18,352.31 ","$14,120.43 "
,OTHER,,77,"$44,498.12 ","$35,031.88 "
,TOTAL,,113,"$63,737.68 ","$49,862.10 "
26567,AS,,4,$355.85 ,$276.70 
,SG,,32,"$20,540.01 ","$16,359.49 "
,80'S,,3,$354.86 ,$283.89 
,OTHER,,128,"$83,270.72 ","$66,396.70 "
,TOTAL,,167,"$104,521.44 ","$83,316.78 "
26568,AS,,1,$132.68 ,$106.14 
,SG,,4,"$1,702.07 ","$1,361.66 "
,80'S,,1,$148.59 ,$118.87 
,OTHER,,12,"$11,562.73 ","$8,492.29 "
,TOTAL,,18,"$13,546.07 ","$10,078.96 "
26580,SG,,2,"$1,525.14 ","$1,220.12 "
,80'S,,1,$248.96 ,$199.17 
,OTHER,,8,"$6,225.06 ","$4,980.05 "
,TOTAL,,11,"$7,999.16 ","$6,399.34 "
26587,SG,,1,$716.36 ,$573.09 
,OTHER,,10,"$7,285.71 ","$5,798.11 "
,TOTAL,,11,"$8,002.07 ","$6,371.20 "
26590,SG,,5,"$3,537.94 ","$2,830.34 "
,OTHER,,5,"$3,619.36 ","$2,815.48 "
,TOTAL,,10,"$7,157.30 ","$5,645.82 "
26591,AS,,3,$174.35 ,$139.48 
,SG,,16,"$4,508.63 ","$3,396.63 "
,80'S,,5,$245.20 ,$196.15 
,OTHER,,190,"$57,827.09 ","$45,571.14 "
,TOTAL,,214,"$62,755.27 ","$49,303.40 "
26593,SG,,88,"$27,751.94 ","$22,201.61 "
,OTHER,,807,"$297,968.97 ","$236,569.83 "
,TOTAL,,895,"$325,720.91 ","$258,771.44 "
26596,SG,,3,$874.92 ,$699.94 
,OTHER,,49,"$30,032.34 ","$24,025.81 "
,TOTAL,,52,"$30,907.26 ","$24,725.75 "
26600,OTHER,,"16,630","$3,127,334.99 ","$2,417,756.48 "
,TOTAL,,"16,630","$3,127,334.99 ","$2,417,756.48 "
26605,SG,,34,"$12,114.07 ","$9,691.21 "
,OTHER,,"2,326","$607,638.60 ","$475,692.63 "
,TOTAL,,"2,360","$619,752.67 ","$485,383.84 "
26607,SG,,25,"$9,576.54 ","$7,419.29 "
,OTHER,,137,"$57,409.26 ","$45,437.27 "
,TOTAL,,162,"$66,985.80 ","$52,856.56 "
26608,AS,,16,$860.35 ,$688.30 
,SG,,158,"$88,636.25 ","$69,443.29 "
,80'S,,2,$98.73 ,$78.98 
,OTHER,,943,"$365,470.89 ","$287,605.39 "
,TOTAL,,"1,119","$455,066.22 ","$357,815.96 "
26615,SG,,245,"$140,863.37 ","$110,581.19 "
,OTHER,,"1,371","$462,468.93 ","$365,190.93 "
,TOTAL,,"1,616","$603,332.30 ","$475,772.12 "
26641,OTHER,,192,"$50,300.63 ","$39,650.54 "
,TOTAL,,192,"$50,300.63 ","$39,650.54 "
26645,SG,,4,$677.03 ,$541.62 
,OTHER,,106,"$35,128.32 ","$27,652.68 "
,TOTAL,,110,"$35,805.35 ","$28,194.30 "
26650,SG,,39,"$16,487.80 ","$13,102.24 "
,OTHER,,166,"$74,421.98 ","$58,692.69 "
,TOTAL,,205,"$90,909.78 ","$71,794.93 "
26665,SG,,22,"$12,419.70 ","$9,935.75 "
,OTHER,,89,"$41,488.18 ","$33,003.03 "
,TOTAL,,111,"$53,907.88 ","$42,938.78 "
26670,OTHER,,164,"$38,773.14 ","$30,466.15 "
,TOTAL,,164,"$38,773.14 ","$30,466.15 "
26675,SG,,7,"$2,228.03 ","$1,782.44 "
,OTHER,,42,"$14,020.08 ","$11,148.87 "
,TOTAL,,49,"$16,248.11 ","$12,931.31 "
26676,SG,,16,"$6,258.41 ","$5,006.72 "
,OTHER,,129,"$53,036.49 ","$41,777.78 "
,TOTAL,,145,"$59,294.90 ","$46,784.50 "
26685,SG,,9,"$4,066.94 ","$3,165.56 "
,OTHER,,58,"$24,359.19 ","$19,417.60 "
,TOTAL,,67,"$28,426.13 ","$22,583.16 "
26686,AS,,1,$82.68 ,$66.14 
,SG,,8,"$3,737.42 ","$2,989.94 "
,80'S,,2,$149.53 ,$119.62 
,OTHER,,42,"$21,925.60 ","$17,452.50 "
,TOTAL,,53,"$25,895.23 ","$20,628.20 "
26700,OTHER,,687,"$160,082.49 ","$125,157.61 "
,TOTAL,,687,"$160,082.49 ","$125,157.61 "
26705,AS,,1,$42.13 ,$33.70 
,SG,,8,"$3,145.33 ","$2,466.38 "
,OTHER,,157,"$49,401.40 ","$39,014.34 "
,TOTAL,,166,"$52,588.86 ","$41,514.42 "
26706,SG,,11,"$3,248.63 ","$2,598.89 "
,OTHER,,58,"$15,605.83 ","$12,484.60 "
,TOTAL,,69,"$18,854.46 ","$15,083.49 "
26715,AS,,4,$224.72 ,$179.77 
,SG,,32,"$16,986.32 ","$13,019.25 "
,80'S,,1,$41.30 ,$33.04 
,OTHER,,247,"$88,715.22 ","$69,632.29 "
,TOTAL,,284,"$105,967.56 ","$82,864.35 "
26720,OTHER,,"11,337","$1,618,949.82 ","$1,250,140.30 "
,TOTAL,,"11,337","$1,618,949.82 ","$1,250,140.30 "
26725,OTHER,,"3,113","$845,371.18 ","$662,066.63 "
,TOTAL,,"3,113","$845,371.18 ","$662,066.63 "
26727,SG,,370,"$336,152.11 ","$267,196.35 "
,OTHER,,"1,642","$621,361.06 ","$489,902.97 "
,TOTAL,,"2,012","$957,513.17 ","$757,099.32 "
26735,SG,,217,"$122,370.94 ","$96,378.80 "
,OTHER,,"1,737","$596,230.46 ","$468,166.22 "
,TOTAL,,"1,954","$718,601.40 ","$564,545.02 "
26740,OTHER,,"1,027","$185,414.78 ","$144,213.87 "
,TOTAL,,"1,027","$185,414.78 ","$144,213.87 "
26742,SG,,14,"$4,582.02 ","$3,577.62 "
,OTHER,,331,"$97,541.13 ","$75,990.92 "
,TOTAL,,345,"$102,123.15 ","$79,568.54 "
26746,SG,,152,"$103,909.55 ","$82,599.60 "
,OTHER,,961,"$335,997.14 ","$265,997.00 "
,TOTAL,,"1,113","$439,906.69 ","$348,596.60 "
26750,OTHER,,"5,641","$749,305.49 ","$572,235.37 "
,TOTAL,,"5,641","$749,305.49 ","$572,235.37 "
26755,OTHER,,534,"$123,034.21 ","$96,439.85 "
,TOTAL,,534,"$123,034.21 ","$96,439.85 "
26756,SG,,78,"$30,285.46 ","$23,959.52 "
,OTHER,,323,"$101,199.41 ","$80,100.16 "
,TOTAL,,401,"$131,484.87 ","$104,059.68 "
26765,SG,,173,"$101,298.04 ","$80,380.80 "
,OTHER,,"1,911","$474,070.83 ","$371,493.46 "
,TOTAL,,"2,084","$575,368.87 ","$451,874.26 "
26770,OTHER,,"4,816","$890,869.52 ","$693,478.84 "
,TOTAL,,"4,816","$890,869.52 ","$693,478.84 "
26775,OTHER,,489,"$140,433.51 ","$108,689.22 "
,TOTAL,,489,"$140,433.51 ","$108,689.22 "
26776,SG,,56,"$18,042.85 ","$13,829.82 "
,OTHER,,218,"$69,780.04 ","$55,439.77 "
,TOTAL,,274,"$87,822.89 ","$69,269.59 "
26785,SG,,55,"$19,739.54 ","$15,791.63 "
,OTHER,,521,"$140,168.79 ","$110,729.82 "
,TOTAL,,576,"$159,908.33 ","$126,521.45 "
26820,AS,,3,$339.72 ,$271.78 
,SG,,11,"$6,490.25 ","$5,192.20 "
,OTHER,,38,"$29,706.45 ","$23,654.39 "
,TOTAL,,52,"$36,536.42 ","$29,118.37 "
26841,AS,,6,$647.44 ,$517.95 
,SG,,116,"$67,366.47 ","$52,738.07 "
,80'S,,2,$269.67 ,$215.74 
,OTHER,,384,"$293,486.73 ","$231,893.51 "
,TOTAL,,508,"$361,770.31 ","$285,365.27 "
26842,AS,,3,$336.33 ,$269.07 
,SG,,24,"$14,299.11 ","$10,229.48 "
,80'S,,3,$417.65 ,$334.11 
,OTHER,,105,"$86,149.04 ","$67,013.36 "
,TOTAL,,135,"$101,202.13 ","$77,846.02 "
26843,AS,,7,$483.89 ,$387.13 
,SG,,17,"$7,261.96 ","$5,809.57 "
,OTHER,,37,"$22,665.99 ","$17,657.05 "
,TOTAL,,61,"$30,411.84 ","$23,853.75 "
26844,AS,,4,$394.31 ,$315.45 
,SG,,13,"$4,996.46 ","$3,997.17 "
,80'S,,2,$215.40 ,$172.32 
,OTHER,,46,"$33,663.78 ","$26,319.83 "
,TOTAL,,65,"$39,269.95 ","$30,804.77 "
26850,AS,,23,"$1,716.18 ","$1,372.93 "
,SG,,311,"$155,361.89 ","$122,257.43 "
,80'S,,4,$399.45 ,$292.25 
,OTHER,,"1,000","$577,090.17 ","$454,112.14 "
,TOTAL,,"1,338","$734,567.69 ","$578,034.75 "
26852,AS,,24,"$2,582.19 ","$2,065.78 "
,SG,,61,"$31,620.46 ","$24,987.32 "
,80'S,,4,$340.01 ,$272.01 
,OTHER,,217,"$166,737.20 ","$132,424.00 "
,TOTAL,,306,"$201,279.86 ","$159,749.11 "
26860,SG,,"1,143","$507,210.63 ","$401,588.21 "
,OTHER,,"3,485","$1,818,060.90 ","$1,434,075.66 "
,TOTAL,,"4,628","$2,325,271.53 ","$1,835,663.87 "
26861,SG,,159,"$35,987.71 ","$28,790.09 "
,OTHER,,547,"$59,255.05 ","$47,085.49 "
,TOTAL,,706,"$95,242.76 ","$75,875.58 "
26862,AS,,50,"$4,870.20 ","$3,832.43 "
,SG,,179,"$100,724.03 ","$79,314.53 "
,80'S,,20,"$1,877.83 ","$1,481.14 "
,OTHER,,467,"$329,888.85 ","$256,951.53 "
,TOTAL,,716,"$437,360.91 ","$341,579.63 "
26863,AS,,12,$405.72 ,$324.59 
,SG,,34,"$9,104.86 ","$7,283.92 "
,80'S,,2,$89.80 ,$71.84 
,OTHER,,68,"$16,628.44 ","$13,302.78 "
,TOTAL,,116,"$26,228.82 ","$20,983.13 "
26910,SG,,85,"$39,529.57 ","$31,603.21 "
,OTHER,,"1,189","$748,463.63 ","$594,069.86 "
,TOTAL,,"1,274","$787,993.20 ","$625,673.07 "
26951,SG,,639,"$257,487.63 ","$203,142.03 "
,OTHER,,"6,969","$3,307,711.40 ","$2,610,549.68 "
,TOTAL,,"7,608","$3,565,199.03 ","$2,813,691.71 "
26952,SG,,289,"$169,929.62 ","$133,828.06 "
,OTHER,,"1,844","$1,145,037.78 ","$900,023.20 "
,TOTAL,,"2,133","$1,314,967.40 ","$1,033,851.26 "
26989,OTHER,,259,"$89,124.08 ","$71,157.67 "
,TOTAL,,259,"$89,124.08 ","$71,157.67 "
26990,SG,,31,"$9,720.63 ","$7,695.44 "
,80'S,,1,$48.09 ,$38.47 
,OTHER,,"5,188","$2,502,539.54 ","$1,990,609.22 "
,TOTAL,,"5,220","$2,512,308.26 ","$1,998,343.13 "
26991,AS,,3,$170.03 ,$136.02 
,SG,,7,"$1,915.62 ","$1,532.48 "
,80'S,,1,$76.64 ,$61.31 
,OTHER,,295,"$122,741.67 ","$97,417.84 "
,TOTAL,,306,"$124,903.96 ","$99,147.65 "
26992,AS,,23,"$2,666.07 ","$2,132.89 "
,80'S,,13,"$1,853.47 ","$1,482.79 "
,OTHER,,692,"$576,816.20 ","$457,452.84 "
,TOTAL,,728,"$581,335.74 ","$461,068.52 "
27000,SG,,1,$218.49 ,$174.79 
,OTHER,,547,"$136,921.88 ","$108,592.99 "
,TOTAL,,548,"$137,140.37 ","$108,767.78 "
27001,AS,,43,"$1,863.12 ","$1,467.46 "
,SG,,33,"$9,121.54 ","$7,297.30 "
,80'S,,29,"$1,451.36 ","$1,161.09 "
,OTHER,,226,"$74,377.43 ","$58,790.79 "
,TOTAL,,331,"$86,813.45 ","$68,716.64 "
27003,AS,,3,$159.10 ,$127.27 
,80'S,,2,$94.58 ,$75.67 
,OTHER,,33,"$13,411.86 ","$10,703.51 "
,TOTAL,,38,"$13,665.54 ","$10,906.45 "
27005,AS,,21,"$1,598.88 ","$1,279.11 "
,80'S,,12,$904.53 ,$690.17 
,OTHER,,101,"$48,105.00 ","$38,361.85 "
,TOTAL,,134,"$50,608.41 ","$40,331.13 "
27006,AS,,39,"$3,491.44 ","$2,726.23 "
,80'S,,18,"$1,677.14 ","$1,341.73 "
,OTHER,,200,"$120,464.32 ","$95,205.61 "
,TOTAL,,257,"$125,632.90 ","$99,273.57 "
27025,AS,,7,$597.30 ,$477.85 
,80'S,,3,$434.38 ,$259.94 
,OTHER,,334,"$233,148.55 ","$184,327.35 "
,TOTAL,,344,"$234,180.23 ","$185,065.14 "
27030,AS,,228,"$27,550.35 ","$21,949.25 "
,80'S,,78,"$10,802.83 ","$8,642.25 "
,OTHER,,"1,573","$1,230,666.37 ","$976,865.91 "
,TOTAL,,"1,879","$1,269,019.55 ","$1,007,457.41 "
27033,AS,,72,"$8,311.52 ","$6,564.68 "
,SG,,3,"$1,001.03 ",$800.82 
,80'S,,35,"$4,513.59 ","$3,522.85 "
,OTHER,,424,"$330,671.33 ","$262,740.99 "
,TOTAL,,534,"$344,497.47 ","$273,629.34 "
27035,SG,,5,"$3,059.30 ","$2,447.45 "
,80'S,,1,$177.84 ,$142.27 
,OTHER,,28,"$30,627.16 ","$24,501.74 "
,TOTAL,,34,"$33,864.30 ","$27,091.46 "
27036,AS,,53,"$5,114.23 ","$4,091.38 "
,80'S,,21,"$2,334.31 ","$1,836.17 "
,OTHER,,294,"$210,250.88 ","$165,774.84 "
,TOTAL,,368,"$217,699.42 ","$171,702.39 "
27040,SG,,24,"$7,071.98 ","$5,569.59 "
,OTHER,,519,"$107,611.64 ","$84,802.15 "
,TOTAL,,543,"$114,683.62 ","$90,371.74 "
27041,SG,,25,"$10,772.38 ","$8,597.25 "
,OTHER,,799,"$438,206.80 ","$348,464.56 "
,TOTAL,,824,"$448,979.18 ","$357,061.81 "
27047,SG,,182,"$72,740.07 ","$56,659.58 "
,OTHER,,"1,408","$658,155.71 ","$519,204.05 "
