Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
92603,TOTAL,,697,"$59,246.41 ","$46,594.26 "
92604,TOTAL,,"4,940","$286,739.27 ","$220,841.77 "
92607,TOTAL,,192,"$20,128.88 ","$15,414.16 "
92608,TOTAL,,33,$898.41 ,$718.76 
92609,TOTAL,,178,"$11,343.13 ","$8,743.33 "
92610,TOTAL,,"2,829","$125,550.17 ","$99,897.21 "
92611,TOTAL,,"3,130","$138,315.79 ","$109,607.83 "
92612,TOTAL,,"1,304","$168,015.56 ","$133,189.73 "
92614,TOTAL,,100,"$12,623.16 ","$10,088.60 "
92616,TOTAL,,"1,245","$214,417.64 ","$169,650.55 "
92700,TOTAL,,"3,327","$151,295.98 ","$120,122.52 "
92950,TOTAL,,"90,445","$16,414,047.48 ","$12,967,156.61 "
92953,TOTAL,,"1,778","$30,082.69 ","$23,736.18 "
92960,TOTAL,,"103,559","$11,883,660.72 ","$9,357,134.93 "
92961,TOTAL,,473,"$112,194.68 ","$89,206.77 "
92970,TOTAL,,99,"$16,877.93 ","$13,369.72 "
92971,TOTAL,,"3,509","$351,914.34 ","$209,872.94 "
92973,TOTAL,,"4,443","$760,153.08 ","$602,896.33 "
92974,TOTAL,,"13,863","$2,241,035.37 ","$1,776,902.65 "
92975,TOTAL,,"1,820","$415,032.98 ","$330,009.23 "
92977,TOTAL,,83,"$16,708.15 ","$13,242.41 "
92978,TOTAL,,"21,716","$2,071,923.12 ","$1,642,066.08 "
92979,TOTAL,,"2,430","$184,275.60 ","$146,224.60 "
92980,TOTAL,,"346,853","$270,404,460.69 ","$214,441,115.20 "
92981,TOTAL,,"39,987","$8,726,639.02 ","$6,933,939.01 "
92982,TOTAL,,"54,683","$30,493,879.87 ","$24,166,358.14 "
92984,TOTAL,,"12,465","$1,937,136.10 ","$1,541,185.40 "
92986,TOTAL,,496,"$610,344.62 ","$487,749.70 "
92987,TOTAL,,191,"$239,288.42 ","$190,544.57 "
92990,TOTAL,,26,"$20,166.94 ","$15,168.15 "
92992,TOTAL,,4,"$2,148.77 ","$1,644.01 "
92993,TOTAL,,2,"$5,086.54 ","$4,069.23 "
92995,TOTAL,,"4,325","$2,637,936.06 ","$2,091,684.53 "
92996,TOTAL,,604,"$102,139.53 ","$81,460.82 "
92997,TOTAL,,37,"$20,660.95 ","$16,357.70 "
92998,TOTAL,,10,"$3,071.69 ","$2,457.36 "
93000,TOTAL,,"10,871,670","$285,822,487.20 ","$211,496,522.96 "
93005,TOTAL,,"544,327","$9,093,874.29 ","$6,682,464.48 "
93010,TOTAL,,"18,754,801","$164,007,675.67 ","$127,979,952.75 "
93012,TOTAL,,"12,027","$2,591,548.68 ","$2,055,024.88 "
93014,TOTAL,,"25,666","$640,334.21 ","$497,219.34 "
93015,TOTAL,,"2,003,510","$206,050,666.75 ","$159,434,916.51 "
93016,TOTAL,,"1,230,866","$28,233,563.49 ","$21,798,471.96 "
93017,TOTAL,,"104,027","$6,346,432.24 ","$4,951,792.17 "
93018,TOTAL,,"1,429,185","$22,196,998.66 ","$17,199,203.13 "
93024,TOTAL,,"1,950","$142,319.00 ","$111,583.53 "
93025,TOTAL,,"12,811","$5,428,581.00 ","$4,315,426.53 "
93040,TOTAL,,"119,832","$1,717,628.43 ","$1,317,400.00 "
93041,TOTAL,,"263,805","$970,599.73 ","$770,228.53 "
93042,TOTAL,,"1,369,292","$11,115,870.20 ","$8,813,920.72 "
93224,TOTAL,,"267,590","$41,451,382.06 ","$32,250,138.45 "
93225,TOTAL,,"61,980","$2,872,198.26 ","$2,204,314.18 "
93226,TOTAL,,"63,123","$5,322,729.83 ","$4,160,898.10 "
93227,TOTAL,,"286,705","$7,719,077.49 ","$5,994,502.99 "
93230,TOTAL,,"318,425","$54,318,566.06 ","$42,405,028.30 "
93231,TOTAL,,"43,874","$2,579,311.17 ","$1,995,712.08 "
93232,TOTAL,,"50,432","$4,473,329.09 ","$3,529,120.21 "
93233,TOTAL,,"110,787","$2,986,197.74 ","$2,322,489.48 "
93235,TOTAL,,"8,960","$1,052,454.96 ","$810,713.02 "
93236,TOTAL,,"2,021","$202,460.03 ","$157,642.43 "
93237,TOTAL,,"90,234","$2,134,713.90 ","$1,687,563.34 "
93268,TOTAL,,"29,337","$7,863,301.97 ","$6,180,609.13 "
93270,TOTAL,,"43,263","$1,992,738.38 ","$1,553,071.91 "
93271,TOTAL,,"56,416","$13,015,618.00 ","$10,359,106.32 "
93272,TOTAL,,"64,821","$1,660,935.70 ","$1,297,806.59 "
93278,TOTAL,,"10,862","$425,762.41 ","$335,312.69 "
93303,TOTAL,,"4,182","$559,409.33 ","$434,076.87 "
93304,TOTAL,,803,"$48,088.92 ","$37,353.07 "
93307,TOTAL,,"6,315,895","$676,548,129.81 ","$527,180,165.83 "
93308,TOTAL,,"80,182","$3,605,721.25 ","$2,818,342.56 "
93312,TOTAL,,"184,492","$21,285,433.93 ","$16,812,642.86 "
93313,TOTAL,,"20,560","$793,938.70 ","$631,379.83 "
93314,TOTAL,,"20,799","$1,402,759.21 ","$1,108,927.96 "
93315,TOTAL,,"1,487","$223,836.42 ","$176,477.61 "
93316,TOTAL,,180,"$9,382.45 ","$7,434.44 "
93317,TOTAL,,"1,633","$163,743.59 ","$130,001.30 "
93318,TOTAL,,"2,758","$239,543.73 ","$188,201.71 "
93320,TOTAL,,"6,427,498","$299,060,111.31 ","$236,620,665.40 "
93321,TOTAL,,"61,145","$1,232,404.31 ","$973,756.52 "
93325,TOTAL,,"6,315,796","$321,977,221.97 ","$255,497,184.69 "
93350,TOTAL,,"484,866","$54,981,930.49 ","$42,409,827.76 "
93501,TOTAL,,"20,388","$2,829,242.03 ","$2,200,714.19 "
93503,TOTAL,,"241,162","$31,335,057.86 ","$24,918,193.31 "
93505,TOTAL,,"17,296","$3,777,163.97 ","$2,903,856.65 "
93508,TOTAL,,"80,801","$12,841,163.50 ","$10,163,287.04 "
93510,TOTAL,,"980,645","$249,177,675.52 ","$196,646,547.42 "
