Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Ranges 20000 - 29999 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
20900,AS,,196,"$7,282.20 ","$5,783.29 "
,SG,,150,"$42,053.40 ","$33,414.98 "
,80'S,,165,"$6,579.12 ","$5,147.69 "
,OTHER,,"1,942","$493,450.07 ","$390,923.87 "
,TOTAL,,"2,453","$549,364.79 ","$435,269.83 "
20902,AS,,396,"$18,942.26 ","$15,008.71 "
,SG,,80,"$32,358.70 ","$25,334.59 "
,80'S,,474,"$27,078.83 ","$21,335.81 "
,OTHER,,"3,781","$1,340,127.00 ","$1,060,443.30 "
,TOTAL,,"4,731","$1,418,506.79 ","$1,122,122.41 "
20910,SG,,7,"$2,767.34 ","$2,053.20 "
,OTHER,,96,"$21,486.29 ","$16,825.81 "
,TOTAL,,103,"$24,253.63 ","$18,879.01 "
20912,SG,,83,"$27,841.17 ","$22,071.37 "
,80'S,,3,$180.50 ,$144.40 
,OTHER,,429,"$128,548.17 ","$102,026.69 "
,TOTAL,,515,"$156,569.84 ","$124,242.46 "
20920,SG,,4,"$1,578.66 ","$1,262.92 "
,OTHER,,105,"$21,991.54 ","$17,412.41 "
,TOTAL,,109,"$23,570.20 ","$18,675.33 "
20922,AS,,17,$591.34 ,$473.08 
,SG,,10,"$3,344.14 ","$2,675.32 "
,80'S,,59,"$2,529.46 ","$2,013.87 "
,OTHER,,637,"$176,387.00 ","$139,291.64 "
,TOTAL,,723,"$182,851.94 ","$144,453.91 "
20924,AS,,84,"$3,014.75 ","$2,411.67 "
,SG,,94,"$33,824.81 ","$27,059.85 "
,80'S,,19,$895.09 ,$712.87 
,OTHER,,614,"$169,227.26 ","$133,842.47 "
,TOTAL,,811,"$206,961.91 ","$164,026.86 "
20926,AS,,1,$33.56 ,$26.85 
,SG,,293,"$146,946.34 ","$116,528.35 "
,OTHER,,"3,917","$1,130,007.83 ","$894,129.43 "
,TOTAL,,"4,211","$1,276,987.73 ","$1,010,684.63 "
20931,AS,,43,$670.40 ,$536.33 
,80'S,,61,"$1,137.77 ",$910.31 
,OTHER,,"18,563","$2,025,861.85 ","$1,594,916.93 "
,TOTAL,,"18,667","$2,027,670.02 ","$1,596,363.57 "
20936,OTHER,,1,$385.13 ,$308.10 
,TOTAL,,1,$385.13 ,$308.10 
20937,AS,,"3,419","$76,361.64 ","$60,755.09 "
,80'S,,"3,366","$91,941.16 ","$72,997.26 "
,OTHER,,"18,572","$3,135,649.36 ","$2,475,326.78 "
,TOTAL,,"25,357","$3,303,952.16 ","$2,609,079.13 "
20938,AS,,774,"$19,510.86 ","$15,550.16 "
,80'S,,"1,071","$31,166.93 ","$24,629.18 "
,OTHER,,"5,567","$1,020,522.23 ","$801,997.91 "
,TOTAL,,"7,412","$1,071,200.02 ","$842,177.25 "
20950,OTHER,,335,"$34,766.79 ","$27,589.41 "
,TOTAL,,335,"$34,766.79 ","$27,589.41 "
20955,AS,,2,$736.67 ,$589.33 
,80'S,,19,"$7,790.70 ","$6,232.57 "
,OTHER,,116,"$290,504.68 ","$232,194.83 "
,TOTAL,,137,"$299,032.05 ","$239,016.73 "
20956,AS,,2,$800.44 ,$640.35 
,80'S,,12,"$4,740.73 ","$3,609.59 "
,OTHER,,61,"$153,334.41 ","$121,052.49 "
,TOTAL,,75,"$158,875.58 ","$125,302.43 "
20957,AS,,1,$313.05 ,$250.44 
,OTHER,,4,"$8,397.57 ","$6,718.04 "
,TOTAL,,5,"$8,710.62 ","$6,968.48 "
20962,SG,,1,$614.42 ,$491.54 
,80'S,,3,"$3,821.40 ","$3,057.12 "
,OTHER,,46,"$124,498.91 ","$97,269.48 "
,TOTAL,,50,"$128,934.73 ","$100,818.14 "
20969,AS,,1,$440.48 ,$352.38 
,SG,,1,$615.02 ,$492.02 
,80'S,,21,"$11,291.98 ","$9,033.60 "
,OTHER,,211,"$594,089.21 ","$472,994.64 "
,TOTAL,,234,"$606,436.69 ","$482,872.64 "
20970,80'S,,3,"$1,316.66 ","$1,053.33 "
,OTHER,,22,"$50,159.24 ","$33,777.51 "
,TOTAL,,25,"$51,475.90 ","$34,830.84 "
20972,OTHER,,5,"$10,462.93 ","$8,370.35 "
,TOTAL,,5,"$10,462.93 ","$8,370.35 "
20973,80'S,,1,$478.66 ,$382.93 
,OTHER,,1,"$2,991.60 ","$2,393.28 "
,TOTAL,,2,"$3,470.26 ","$2,776.21 "
20974,OTHER,,"1,810","$71,936.60 ","$55,620.51 "
,TOTAL,,"1,810","$71,936.60 ","$55,620.51 "
20975,AS,,256,"$5,461.66 ","$4,369.63 "
,SG,,6,"$1,752.08 ","$1,401.66 "
,80'S,,288,"$7,094.84 ","$5,603.43 "
,OTHER,,"2,001","$311,924.71 ","$247,224.64 "
,TOTAL,,"2,551","$326,233.29 ","$258,599.36 "
20979,OTHER,,229,"$10,762.89 ","$8,452.03 "
,TOTAL,,229,"$10,762.89 ","$8,452.03 "
20999,AS,,1,$45.88 ,$36.70 
,80'S,,5,$343.10 ,$274.48 
,OTHER,,321,"$84,755.73 ","$67,248.40 "
,TOTAL,,327,"$85,144.71 ","$67,559.58 "
21010,OTHER,,36,"$11,170.07 ","$8,936.08 "
,TOTAL,,36,"$11,170.07 ","$8,936.08 "
21015,SG,,178,"$77,145.13 ","$61,716.06 "
,80'S,,1,$36.04 ,$28.83 
,OTHER,,"3,680","$1,212,959.80 ","$960,883.52 "
,TOTAL,,"3,859","$1,290,140.97 ","$1,022,628.41 "
21025,SG,,24,"$10,281.62 ","$8,145.34 "
,80'S,,1,$623.26 ,$498.61 
,OTHER,,"1,273","$666,558.25 ","$527,584.01 "
,TOTAL,,"1,298","$677,463.13 ","$536,227.96 "
21026,SG,,17,"$6,694.37 ","$5,355.52 "
,OTHER,,396,"$121,130.29 ","$95,525.11 "
,TOTAL,,413,"$127,824.66 ","$100,880.63 "
21029,SG,,5,"$2,027.83 ","$1,622.26 "
,80'S,,2,$161.22 ,$128.98 
,OTHER,,103,"$45,853.54 ","$36,318.11 "
,TOTAL,,110,"$48,042.59 ","$38,069.35 "
21030,OTHER,,"1,673","$493,035.78 ","$385,531.66 "
,TOTAL,,"1,673","$493,035.78 ","$385,531.66 "
21031,OTHER,,"1,160","$226,390.83 ","$173,702.80 "
,TOTAL,,"1,160","$226,390.83 ","$173,702.80 "
21032,OTHER,,336,"$67,273.41 ","$52,216.01 "
,TOTAL,,336,"$67,273.41 ","$52,216.01 "
21034,AS,,1,$63.99 ,$51.19 
,SG,,8,"$3,773.89 ","$3,019.11 "
,80'S,,12,"$1,714.01 ","$1,291.21 "
,OTHER,,170,"$145,192.15 ","$116,054.54 "
