CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2526 ,,,,,,,,
RADIOLOGY,75872,GLOBL,N/A,338.72,265.56,,,
RADIOLOGY,75872,TOTAL,N/A,523.15000000000009,410.17,,,
RADIOLOGY,75880,26,N/A,186.63,146.32,,,
RADIOLOGY,75880,GLOBL,N/A,567.99,445.32,,,
RADIOLOGY,75880,TOTAL,N/A,754.62,591.64,,,
RADIOLOGY,75885,26,381,27060.76,21080.080000000002,,,
RADIOLOGY,75885,GLOBL,N/A,305.2,239.28,,,
RADIOLOGY,75885,TOTAL,383,27365.96,21319.360000000001,,,
RADIOLOGY,75887,26,545,39543.53,30880.67,,,
RADIOLOGY,75887,GLOBL,N/A,0,0,,,
RADIOLOGY,75887,TOTAL,545,39543.53,30880.67,,,
RADIOLOGY,75889,26,2790,157510.18,121958.52,,,
RADIOLOGY,75889,GLOBL,45,7386.94,5680.38,,,
RADIOLOGY,75889,TOTAL,2835,164897.12,127638.9,,,
RADIOLOGY,75891,26,365,21057.21,16432.86,,,
RADIOLOGY,75891,GLOBL,N/A,447.27,350.66,,,
RADIOLOGY,75891,TOTAL,368,21504.48,16783.52,,,
RADIOLOGY,75893,26,1688,48220.43,37193.47,,,
RADIOLOGY,75893,GLOBL,66,8144.47,6385.1,,,
RADIOLOGY,75893,TOTAL,1754,56364.9,43578.57,,,
RADIOLOGY,75894,26,6603,452796.33,352515.13,,,
RADIOLOGY,75894,GLOBL,558,285831.56,223861.87,,,
RADIOLOGY,75894,TOTAL,7161,738627.89,576377,,,
RADIOLOGY,75896,26,2488,175749.33,136790.9,,,
RADIOLOGY,75896,GLOBL,2444,2059966.96,1602717.79,,,
RADIOLOGY,75896,TOTAL,4932,2235716.29,1739508.69,,,
RADIOLOGY,75898,26,12155,1066985.32,830812.41,,,
RADIOLOGY,75898,TC,N/A,326.86,245.52,,,
RADIOLOGY,75898,GLOBL,330,46378.66,36015.99,,,
RADIOLOGY,75898,TOTAL,12491,1113690.8400000001,867073.92,,,
RADIOLOGY,75901,26,1978,45390.09,35429.57,,,
RADIOLOGY,75901,TC,N/A,424.43,332.76,,,
RADIOLOGY,75901,GLOBL,3457,606716.81000000006,472749.3,,,
RADIOLOGY,75901,TOTAL,5438,652531.33000000007,508511.63,,,
RADIOLOGY,75902,26,459,8790.24,6821.44,,,
RADIOLOGY,75902,TC,N/A,182.79,143.31,,,
RADIOLOGY,75902,GLOBL,352,26450.87,20560.36,,,
RADIOLOGY,75902,TOTAL,814,35423.9,27525.11,,,
RADIOLOGY,75945,26,9102,182877.99,142365.07,,,
RADIOLOGY,75945,TC,36,3849.43,3018.07,,,
RADIOLOGY,75945,GLOBL,1286,194500.39,151682.07999999999,,,
RADIOLOGY,75945,TOTAL,10424,381227.81,297065.21999999997,,,
RADIOLOGY,75946,26,7214,142628.18,111290.23,,,
RADIOLOGY,75946,TC,167,13387.05,10496.43,,,
RADIOLOGY,75946,GLOBL,4185,407319.97,317922.53000000003,,,
RADIOLOGY,75946,TOTAL,11566,563335.19999999995,439709.19,,,
RADIOLOGY,75952,26,17050,3949912.9,3081463.17,,,
RADIOLOGY,75952,GLOBL,22,6259.82,4905.5600000000004,,,
RADIOLOGY,75952,TOTAL,17072,3956172.72,3086368.73,,,
RADIOLOGY,75953,26,11797,834825.85,651431,,,
RADIOLOGY,75953,GLOBL,11,1371.89,1075.5999999999999,,,
RADIOLOGY,75953,TOTAL,11808,836197.74,652506.6,,,
RADIOLOGY,75954,26,663,78428.88,61049.23,,,
RADIOLOGY,75954,GLOBL,N/A,0,0,,,
RADIOLOGY,75954,TOTAL,663,78428.88,61049.23,,,
RADIOLOGY,75956,26,776,283157.53999999998,221864.65,,,
RADIOLOGY,75956,GLOBL,N/A,0,0,,,
RADIOLOGY,75956,TOTAL,776,283157.53999999998,221864.65,,,
RADIOLOGY,75957,26,1524,472789.04,369616.2,,,
RADIOLOGY,75957,GLOBL,N/A,170,133.28,,,
RADIOLOGY,75957,TOTAL,1525,472959.04,369749.48,,,
RADIOLOGY,75958,26,445,91820.51,71940.77,,,
RADIOLOGY,75958,GLOBL,N/A,208.45,163.41999999999999,,,
RADIOLOGY,75958,TOTAL,446,92028.959999999992,72104.19,,,
RADIOLOGY,75959,26,93,16519.419999999998,12948.48,,,
RADIOLOGY,75959,TOTAL,93,16519.419999999998,12948.48,,,
RADIOLOGY,75960,26,N/A,0,0,,,
RADIOLOGY,75960,TOTAL,N/A,0,0,,,
RADIOLOGY,75962,26,19126,501697.4,391218.65,,,
RADIOLOGY,75962,TC,347,41856.65,32736.46,,,
RADIOLOGY,75962,GLOBL,30019,4289191.5599999996,3340328.14,,,
RADIOLOGY,75962,TOTAL,49492,4832745.6099999994,3764283.25,,,
RADIOLOGY,75964,26,433,7730.06,6017.48,,,
RADIOLOGY,75964,TC,N/A,586.27,459.64,,,
RADIOLOGY,75964,GLOBL,677,62395.58,48734.04,,,
RADIOLOGY,75964,TOTAL,1119,70711.91,55211.16,,,
RADIOLOGY,75966,26,1801,117105.19,91114.29,,,
RADIOLOGY,75966,TC,11,1193.6500000000001,935.82,,,
RADIOLOGY,75966,GLOBL,277,48798.71,37705.519999999997,,,
RADIOLOGY,75966,TOTAL,2089,167097.54999999999,129755.63,,,
RADIOLOGY,75968,26,189,3362.87,2613.91,,,
RADIOLOGY,75968,TC,N/A,225.59,176.86,,,
RADIOLOGY,75968,GLOBL,18,1591.87,1248.06,,,
RADIOLOGY,75968,TOTAL,210,5180.33,4038.83,,,
RADIOLOGY,75970,26,4274,180407.1,140016.03,,,
RADIOLOGY,75970,GLOBL,71,45117.8,34861.03,,,
RADIOLOGY,75970,TOTAL,4345,225524.9,174877.06,,,
RADIOLOGY,75978,26,108796,2845370.27,2217577.7200000002,,,
RADIOLOGY,75978,TC,1097,128902,100980.79,,,
RADIOLOGY,75978,GLOBL,167149,23550651.120000001,18355629.52,,,
RADIOLOGY,75978,TOTAL,277042,26524923.390000001,20674188.030000001,,,
RADIOLOGY,75980,26,1910,142600.79999999999,111380.9,,,
RADIOLOGY,75980,GLOBL,N/A,896.91,703.2,,,
RADIOLOGY,75980,TOTAL,1913,143497.71,112084.1,,,
RADIOLOGY,75982,26,4993,368264.07,287310.37,,,
RADIOLOGY,75982,TC,N/A,0,0,,,
RADIOLOGY,75982,GLOBL,N/A,669.46,523.74,,,
RADIOLOGY,75982,TOTAL,4996,368933.53,287834.11,,,
RADIOLOGY,75984,26,65185,2340806.7599999998,1800835.03,,,
RADIOLOGY,75984,TC,N/A,517.97,406.08,,,
RADIOLOGY,75984,GLOBL,661,72074.55,54979.54,,,
RADIOLOGY,75984,TOTAL,65854,2413399.2799999998,1856220.65,,,
RADIOLOGY,75989,26,9137,552459.79,430378.27,,,
RADIOLOGY,75989,TC,N/A,121.26,95.06,,,
RADIOLOGY,75989,GLOBL,212,27055.63,21073.33,,,
RADIOLOGY,75989,TOTAL,9351,579636.68000000005,451546.66,,,
RADIOLOGY,76000,26,89835,810390.16,625021.68999999994,,,
RADIOLOGY,76000,TC,19735,925282.01,713248.77,,,
RADIOLOGY,76000,GLOBL,33318,1635473,1237115.2,,,
RADIOLOGY,76000,TOTAL,142888,3371145.17,2575385.66,,,
RADIOLOGY,76001,26,6095,233649.07,179614.73,,,
RADIOLOGY,76001,TC,81,10101.129999999999,7918.95,,,
RADIOLOGY,76001,GLOBL,60,8173.43,6302.44,,,
RADIOLOGY,76001,TOTAL,6236,251923.63,193836.12,,,
RADIOLOGY,76010,26,45,407.89,305.81,,,
RADIOLOGY,76010,TC,N/A,0,0,,,
RADIOLOGY,76010,GLOBL,N/A,51.85,40.659999999999997,,,
RADIOLOGY,76010,TOTAL,47,459.74,346.47,,,
RADIOLOGY,76080,26,23567,633562.63,489735.55,,,
RADIOLOGY,76080,TC,36,939.32,643.84,,,
RADIOLOGY,76080,GLOBL,581,31112.799999999999,24028.69,,,
RADIOLOGY,76080,TOTAL,24184,665614.75,514408.08,,,
RADIOLOGY,76098,26,52982,440426.05,339050.72,,,
RADIOLOGY,76098,TC,484,4018.5,3084.81,,,
RADIOLOGY,76098,GLOBL,2902,48538.39,37670.050000000003,,,
RADIOLOGY,76098,TOTAL,56368,492982.94,379805.58,,,
RADIOLOGY,76100,26,983,31077.84,22750.959999999999,,,
RADIOLOGY,76100,TC,32,1794.42,1367.68,,,
RADIOLOGY,76100,GLOBL,4288,386887.02,292897.61,,,
RADIOLOGY,76100,TOTAL,5303,419759.28,317016.25,,,
RADIOLOGY,76101,26,N/A,74.66,58.52,,,
RADIOLOGY,76101,GLOBL,17,2291.4899999999998,1764.75,,,
RADIOLOGY,76101,TOTAL,19,2366.15,1823.27,,,
RADIOLOGY,76102,TC,N/A,141.38,110.84,,,
RADIOLOGY,76102,GLOBL,1412,240686.97,186000.55,,,
RADIOLOGY,76102,TOTAL,1413,240828.35,186111.39,,,
RADIOLOGY,76120,26,1459,29053.15,22511.71,,,
RADIOLOGY,76120,TC,162,11491.42,8797.0400000000009,,,
RADIOLOGY,76120,GLOBL,855,73766.259999999995,57475.42,,,
RADIOLOGY,76120,TOTAL,2476,114310.83,88784.169999999984,,,
RADIOLOGY,76125,26,330,4962.49,3830.65,,,
RADIOLOGY,76125,GLOBL,423,20511.16,15980.2,,,
RADIOLOGY,76125,TOTAL,753,25473.65,19810.849999999999,,,
RADIOLOGY,76140,26,N/A,2,1.56,,,
RADIOLOGY,76140,TC,N/A,0,0,,,
RADIOLOGY,76140,GLOBL,N/A,0.01,0.01,,,
RADIOLOGY,76140,TOTAL,N/A,2.0099999999999998,1.57,,,
RADIOLOGY,76376,26,137204,1378791.02,1046137.59,,,
RADIOLOGY,76376,TC,12664,155811.63,119126.25,,,
RADIOLOGY,76376,GLOBL,55603,1351534.33,1052471.95,,,
RADIOLOGY,76376,TOTAL,205471,2886136.98,2217735.79,,,
RADIOLOGY,76377,26,98329,4004846.78,3055276.68,,,
RADIOLOGY,76377,TC,3732,98769.98,76699.740000000005,,,
RADIOLOGY,76377,GLOBL,54104,3661200.23,2835442.94,,,
RADIOLOGY,76377,TOTAL,156165,7764816.9900000002,5967419.3600000003,,,
RADIOLOGY,76380,26,9346,464567.42,352172.84,,,
RADIOLOGY,76380,TC,425,23192.41,16898.86,,,
RADIOLOGY,76380,GLOBL,1844,198594.96,148960.24,,,
RADIOLOGY,76380,TOTAL,11615,686354.79,518031.94,,,
RADIOLOGY,76390,26,N/A,0,0,,,
RADIOLOGY,76390,TC,N/A,0,0,,,
RADIOLOGY,76390,GLOBL,N/A,0,0,,,
RADIOLOGY,76390,TOTAL,N/A,0,0,,,
RADIOLOGY,76496,26,67,4110.49,3227.26,,,
RADIOLOGY,76496,TC,69,6639.34,5205.26,,,
RADIOLOGY,76496,GLOBL,94,7801.88,6010.72,,,
RADIOLOGY,76496,TOTAL,230,18551.71,14443.24,,,
RADIOLOGY,76497,26,95,4845.95,3828.44,,,
RADIOLOGY,76497,TC,17,3599.26,2910.96,,,
RADIOLOGY,76497,GLOBL,74,14114.01,11164.01,,,
RADIOLOGY,76497,TOTAL,186,22559.22,17903.41,,,
RADIOLOGY,76498,26,773,60297.74,47152.41,,,
RADIOLOGY,76498,TC,17,2846.86,2232,,,
RADIOLOGY,76498,GLOBL,119,29163.09,22715.08,,,
RADIOLOGY,76498,TOTAL,909,92307.69,72099.490000000005,,,
RADIOLOGY,76499,26,972,14340.42,11127.53,,,
RADIOLOGY,76499,TC,N/A,67.59,52.98,,,
RADIOLOGY,76499,GLOBL,84,6409.4,4996.6499999999996,,,
RADIOLOGY,76499,TOTAL,1059,20817.41,16177.16,,,
RADIOLOGY,76506,26,877,28146.09,20742.91,,,
RADIOLOGY,76506,TC,N/A,273.23,214.22,,,
RADIOLOGY,76506,GLOBL,111,13372.94,9991.84,,,
RADIOLOGY,76506,TOTAL,991,41792.26,30948.97,,,
RADIOLOGY,76510,26,3484,325808.67,242054.86,,,
RADIOLOGY,76510,TC,73,6623.08,5158.24,,,
RADIOLOGY,76510,GLOBL,11700,2184207.63,1682436.52,,,
RADIOLOGY,76510,TOTAL,15257,2516639.38,1929649.62,,,
RADIOLOGY,76511,26,538,30595.46,22960.240000000002,,,
RADIOLOGY,76511,TC,205,9342.93,7017.66,,,
RADIOLOGY,76511,GLOBL,4792,493146.54,379380.03,,,
RADIOLOGY,76511,TOTAL,5535,533084.92999999993,409357.93,,,
RADIOLOGY,76512,26,16057,954646.66,712746.47,,,
RADIOLOGY,76512,TC,2094,78566.45,59369.59,,,
RADIOLOGY,76512,GLOBL,168475,16729323.470000001,12853933.449999999,,,
RADIOLOGY,76512,TOTAL,186626,17762536.579999998,13626049.51,,,
RADIOLOGY,76513,26,2455,110165.57,83520.31,,,
RADIOLOGY,76513,TC,876,55425.48,42239.76,,,
RADIOLOGY,76513,GLOBL,20267,2108319.16,1614296.37,,,
RADIOLOGY,76513,TOTAL,23598,2273910.21,1740056.44,,,
RADIOLOGY,76514,26,22915,231661.56,168518.55,,,
RADIOLOGY,76514,TC,5396,23933.56,17642.75,,,
RADIOLOGY,76514,GLOBL,431240.1,6340888.0199999996,4723129.01,,,
RADIOLOGY,76514,TOTAL,459551.1,6596483.1399999997,4909290.3099999996,,,
RADIOLOGY,76516,26,540,17437.54,12884.17,,,
RADIOLOGY,76516,TC,50,2390.27,1778.91,,,
RADIOLOGY,76516,GLOBL,3622,286450.88,217644.17,,,
RADIOLOGY,76516,TOTAL,4212,306278.69,232307.25,,,
RADIOLOGY,76519,26,159371,5066971.21,3835612.19,,,
RADIOLOGY,76519,TC,52584,2741277.86,2042038.16,,,
RADIOLOGY,76519,GLOBL,160965,13639711.199999999,10210753.58,,,
RADIOLOGY,76519,TOTAL,372920,21447960.27,16088403.93,,,
RADIOLOGY,76529,26,22,466.34,353.77,,,
RADIOLOGY,76529,TC,N/A,30,23.5,,,
RADIOLOGY,76529,GLOBL,35,2931.72,2193.44,,,
RADIOLOGY,76529,TOTAL,67,3428.06,2570.71,,,
RADIOLOGY,76536,26,428525,12153512.1,8785096.5399999991,,,
RADIOLOGY,76536,TC,56381,4960995.83,3589871.09,,,
RADIOLOGY,76536,GLOBL,369774,44785409.539999999,32713661.57,,,
RADIOLOGY,76536,TOTAL,854680,61899917.469999999,45088629.200000003,,,
RADIOLOGY,76604,26,70929,1899868.71,1460525.74,,,
RADIOLOGY,76604,TC,688,39818.449999999997,29505.84,,,
RADIOLOGY,76604,GLOBL,7696,680638.5,513942.61,,,
RADIOLOGY,76604,TOTAL,79313,2620325.66,2003974.19,,,
RADIOLOGY,76641,26,171972,7153065.6399999997,5285512.83,,,
RADIOLOGY,76641,TC,14372,1208556.72,909189.73,,,
RADIOLOGY,76641,GLOBL,242228,30107942.379999999,22392616.140000001,,,
RADIOLOGY,76641,TOTAL,428572,38469564.739999987,28587318.699999999,,,
RADIOLOGY,76642,26,501522,17941739.609999999,12985381.220000001,,,
RADIOLOGY,76642,TC,23531,1340732.03,996467.25,,,
RADIOLOGY,76642,GLOBL,197460,18734148.57,13890332.289999999,,,
RADIOLOGY,76642,TOTAL,722513,38016620.210000001,27872180.760000002,,,
RADIOLOGY,76645,26,N/A,0,0,,,
RADIOLOGY,76645,GLOBL,N/A,0,0,,,
RADIOLOGY,76645,TOTAL,N/A,0,0,,,
RADIOLOGY,76700,26,654385,26609099.890000001,19658926.899999999,,,
RADIOLOGY,76700,TC,83956,7009926.9800000004,5165768.8499999996,,,
RADIOLOGY,76700,GLOBL,342006,44441418.450000003,32595121.489999998,,,
RADIOLOGY,76700,TOTAL,1080347,78060445.320000008,57419817.240000002,,,
RADIOLOGY,76705,26,884387,25285554.34,18731574.719999999,,,
RADIOLOGY,76705,TC,36862,2139816.7599999998,1537518.63,,,
RADIOLOGY,76705,GLOBL,144715,13377217.41,9687397.7899999991,,,
RADIOLOGY,76705,TOTAL,1065964,40802588.509999998,29956491.140000001,,,
RADIOLOGY,76770,26,894740,32739255.390000001,24483907.050000001,,,
RADIOLOGY,76770,TC,76806,5705304.7199999997,4219583.6500000004,,,
RADIOLOGY,76770,GLOBL,355956,41431367.909999996,30782742.5,,,
RADIOLOGY,76770,TOTAL,1327502,79875928.019999996,59486233.200000003,,,
RADIOLOGY,76775,26,393279,11173047.779999999,8266145.3300000001,,,
RADIOLOGY,76775,TC,39550,1142463.3799999999,830827.12,,,
RADIOLOGY,76775,GLOBL,264816,15566250.390000001,11339305.619999999,,,
RADIOLOGY,76775,TOTAL,697645,27881761.550000001,20436278.07,,,
RADIOLOGY,76776,26,45659,1747192.55,1329697.17,,,
RADIOLOGY,76776,TC,372,42984.97,32432.26,,,
RADIOLOGY,76776,GLOBL,1831,293576.31,219695.9,,,
RADIOLOGY,76776,TOTAL,47862,2083753.83,1581825.33,,,
RADIOLOGY,76800,26,247,14359.9,10915.03,,,
RADIOLOGY,76800,TC,112,10959.82,8453.31,,,
RADIOLOGY,76800,GLOBL,867,120189.37,92482.23,,,
RADIOLOGY,76800,TOTAL,1226,145509.09,111850.57,,,
RADIOLOGY,76801,26,7317,382381.99,271938.67,,,
RADIOLOGY,76801,TC,396,29367.4,19782.900000000001,,,
RADIOLOGY,76801,GLOBL,3964,488215.15,340954.92,,,
RADIOLOGY,76801,TOTAL,11677,899964.54,632676.49,,,
RADIOLOGY,76802,26,127,5567.46,4022.59,,,
RADIOLOGY,76802,TC,N/A,119.85,93.96,,,
RADIOLOGY,76802,GLOBL,87,5724.17,4466.92,,,
RADIOLOGY,76802,TOTAL,219,11411.48,8583.4700000000012,,,
RADIOLOGY,76805,26,5294,274453.57,193117.5,,,
RADIOLOGY,76805,TC,544,49692.51,33606.89,,,
RADIOLOGY,76805,GLOBL,5246,731026.9,502245.02,,,
RADIOLOGY,76805,TOTAL,11084,1055172.98,728969.41,,,
RADIOLOGY,76810,26,117,6048.93,4487.0200000000004,,,
RADIOLOGY,76810,TC,N/A,443.65,331.74,,,
RADIOLOGY,76810,GLOBL,91,8442.7000000000007,6543.38,,,
RADIOLOGY,76810,TOTAL,218,14935.28,11362.14,,,
RADIOLOGY,76811,26,3231,324478.33,236475.89,,,
RADIOLOGY,76811,TC,168,14350.65,10442.51,,,
RADIOLOGY,76811,GLOBL,3203,579436.34,422959.7,,,
RADIOLOGY,76811,TOTAL,6602,918265.32000000007,669878.10000000009,,,
RADIOLOGY,76812,26,108,10182.290000000001,7854.17,,,
RADIOLOGY,76812,TC,N/A,576.5,397.41,,,
RADIOLOGY,76812,GLOBL,92,18378.89,14379.02,,,
RADIOLOGY,76812,TOTAL,205,29137.68,22630.6,,,
RADIOLOGY,76813,26,1110,70226.92,51014.89,,,
RADIOLOGY,76813,TC,72,4569.4799999999996,3370.75,,,
RADIOLOGY,76813,GLOBL,1320,162129.92000000001,118970.78,,,
RADIOLOGY,76813,TOTAL,2502,236926.32,173356.42,,,
RADIOLOGY,76814,26,34,1820.98,1396.93,,,
RADIOLOGY,76814,TC,N/A,32.24,25.27,,,
RADIOLOGY,76814,GLOBL,37,3095.35,2393.56,,,
RADIOLOGY,76814,TOTAL,72,4948.57,3815.76,,,
RADIOLOGY,76815,26,12514,426410.98,312372.46000000002,,,
RADIOLOGY,76815,TC,299,14734.31,10489.51,,,
RADIOLOGY,76815,GLOBL,4169,350804.74,253892.77,,,
RADIOLOGY,76815,TOTAL,16982,791950.03,576754.74,,,
RADIOLOGY,76816,26,8793,392261.54,290312.62,,,
RADIOLOGY,76816,TC,504,36185.26,25972.84,,,
RADIOLOGY,76816,GLOBL,9311,1053037.49,767435.91,,,
RADIOLOGY,76816,TOTAL,18608,1481484.29,1083721.3700000001,,,
RADIOLOGY,76817,26,12091,476126.26,343164.27,,,
RADIOLOGY,76817,TC,532,31799.18,22402.2,,,
RADIOLOGY,76817,GLOBL,7123,689145.75,497972.42,,,
RADIOLOGY,76817,TOTAL,19746,1197071.19,863538.89,,,
RADIOLOGY,76818,26,2218,123570.78,93910.46,,,
RADIOLOGY,76818,TC,77,4688.6899999999996,3628.42,,,
RADIOLOGY,76818,GLOBL,2699,323222.93,244091.37,,,
RADIOLOGY,76818,TOTAL,4994,451482.4,341630.25,,,
RADIOLOGY,76819,26,6676,267895.31,201763.21,,,
RADIOLOGY,76819,TC,420,21462.75,16382.22,,,
RADIOLOGY,76819,GLOBL,5843,508413.18,381529.79,,,
RADIOLOGY,76819,TOTAL,12939,797771.24,599675.22,,,
RADIOLOGY,76820,26,3129,81326.09,61892.24,,,
RADIOLOGY,76820,TC,108,2258.41,1734.36,,,
RADIOLOGY,76820,GLOBL,3298,153117.18,116199.13,,,
RADIOLOGY,76820,TOTAL,6535,236701.68,179825.73,,,
RADIOLOGY,76821,26,855,31364.67,24098.69,,,
RADIOLOGY,76821,TC,24,1348.15,1059.1500000000001,,,
RADIOLOGY,76821,GLOBL,440,39867.089999999997,30628.720000000001,,,
RADIOLOGY,76821,TOTAL,1319,72579.91,55786.559999999998,,,
RADIOLOGY,76825,26,865,75326.25,57345.25,,,
RADIOLOGY,76825,TC,32,5999.23,4439.87,,,
RADIOLOGY,76825,GLOBL,783,215020.12,163793.10999999999,,,
RADIOLOGY,76825,TOTAL,1680,296345.59999999998,225578.23,,,
RADIOLOGY,76826,26,132,5731.77,4247.07,,,
RADIOLOGY,76826,TC,N/A,357.51,280.3,,,
RADIOLOGY,76826,GLOBL,107,17349.73,12628.23,,,
RADIOLOGY,76826,TOTAL,242,23439.01,17155.599999999999,,,
RADIOLOGY,76827,26,690,20579.91,15861.51,,,
RADIOLOGY,76827,TC,32,1446.78,1134.24,,,
RADIOLOGY,76827,GLOBL,523,39949.93,30743.41,,,
RADIOLOGY,76827,TOTAL,1245,61976.62,47739.16,,,
RADIOLOGY,76828,26,374,11058.07,8465.15,,,
RADIOLOGY,76828,TC,N/A,96.98,76.040000000000006,,,
RADIOLOGY,76828,GLOBL,139,7386.98,5649.24,,,
RADIOLOGY,76828,TOTAL,517,18542.03,14190.43,,,
RADIOLOGY,76830,26,209073,7536307.3700000001,5501136.2400000002,,,
RADIOLOGY,76830,TC,20409,1812702.58,1326078.99,,,
RADIOLOGY,76830,GLOBL,247692,31394046.66,23078444.859999999,,,
RADIOLOGY,76830,TOTAL,477174,40743056.609999999,29905660.09,,,
RADIOLOGY,76831,26,968,36703.31,27308.59,,,
RADIOLOGY,76831,TC,160,13441.89,9980.9,,,
RADIOLOGY,76831,GLOBL,5453,662976.17000000004,500337.33,,,
RADIOLOGY,76831,TOTAL,6581,713121.37,537626.82000000007,,,
RADIOLOGY,76856,26,231127,7749991.2599999998,5704684.1699999999,,,
RADIOLOGY,76856,TC,27743,1951510.77,1448253.87,,,
RADIOLOGY,76856,GLOBL,266340,28823706.670000002,21614143.260000002,,,
RADIOLOGY,76856,TOTAL,525210,38525208.700000003,28767081.300000001,,,
RADIOLOGY,76857,26,72280,1690828.08,1258298.52,,,
RADIOLOGY,76857,TC,8423,177030.8,130523.44,,,
RADIOLOGY,76857,GLOBL,151586,7299983.6100000003,5394964.1200000001,,,
RADIOLOGY,76857,TOTAL,232289,9167842.4900000021,6783786.080000001,,,
RADIOLOGY,76870,26,96732,2975098.8,2156918.21,,,
RADIOLOGY,76870,TC,7034,236331.06,168447.14,,,
RADIOLOGY,76870,GLOBL,36133,2430786.62,1770348.17,,,
RADIOLOGY,76870,TOTAL,139899,5642216.4800000004,4095713.52,,,
RADIOLOGY,76872,26,52227,1784522.99,1362113.9,,,
RADIOLOGY,76872,TC,17245,1025949.97,796507.42,,,
RADIOLOGY,76872,GLOBL,144192,13901236.25,10614274.77,,,
RADIOLOGY,76872,TOTAL,213664,16711709.210000001,12772896.09,,,
RADIOLOGY,76873,26,3039,237086.97,179927.27,,,
RADIOLOGY,76873,TC,284,24045.18,18125.330000000002,,,
RADIOLOGY,76873,GLOBL,3266,556799.65,425274.37,,,
RADIOLOGY,76873,TOTAL,6589,817931.8,623326.97,,,
RADIOLOGY,76881,26,22166,710667.29,530506.56000000006,,,
RADIOLOGY,76881,TC,8487,724251.83,551852.41,,,
RADIOLOGY,76881,GLOBL,165243,19855971.289999999,15122196.439999999,,,
RADIOLOGY,76881,TOTAL,195896,21290890.41,16204555.41,,,
RADIOLOGY,76882,26,119169,2987018.36,2229334.29,,,
RADIOLOGY,76882,TC,9097,105048.64,77697.789999999994,,,
RADIOLOGY,76882,GLOBL,123117,4530212.3099999996,3395910.56,,,
RADIOLOGY,76882,TOTAL,251383,7622279.3099999996,5702942.6399999997,,,
RADIOLOGY,76885,26,N/A,144.91,113.6,,,
RADIOLOGY,76885,GLOBL,N/A,0,0,,,
RADIOLOGY,76885,TOTAL,N/A,144.91,113.6,,,
RADIOLOGY,76886,26,N/A,224.53,176.02,,,
RADIOLOGY,76886,GLOBL,N/A,0,0,,,
RADIOLOGY,76886,TOTAL,N/A,224.53,176.02,,,
RADIOLOGY,76930,26,2102,71379.199999999997,55503.3,,,
RADIOLOGY,76930,GLOBL,N/A,68.95,54.06,,,
RADIOLOGY,76930,TOTAL,2104,71448.149999999994,55557.36,,,
RADIOLOGY,76932,26,1251,42492.38,31813.85,,,
RADIOLOGY,76932,TC,23,1524.02,1142.93,,,
RADIOLOGY,76932,GLOBL,N/A,85,66.64,,,
RADIOLOGY,76932,TOTAL,1275,44101.399999999987,33023.42,,,
RADIOLOGY,76936,26,971,100121.85,77949.460000000006,,,
RADIOLOGY,76936,TC,N/A,957.36,750.57,,,
RADIOLOGY,76936,GLOBL,130,34281.24,26780.16,,,
RADIOLOGY,76936,TOTAL,1108,135360.45000000001,105480.19,,,
RADIOLOGY,76937,26,575307.1,8582602.6600000001,6682758.46,,,
RADIOLOGY,76937,TC,697,11684.11,9147.9699999999993,,,
RADIOLOGY,76937,GLOBL,42068,1397937.52,1088534.47,,,
RADIOLOGY,76937,TOTAL,618072.1,9992224.2899999991,7780440.8999999994,,,
RADIOLOGY,76940,26,1111,117418.27,91205.4,,,
RADIOLOGY,76940,TC,N/A,229.08,179.59,,,
RADIOLOGY,76940,GLOBL,267,49351.42,38476.239999999998,,,
RADIOLOGY,76940,TOTAL,1381,166998.76999999999,129861.23,,,
RADIOLOGY,76941,26,N/A,608.88,477.34,,,
RADIOLOGY,76941,GLOBL,11,1339.59,903.99,,,
RADIOLOGY,76941,TOTAL,20,1948.47,1381.33,,,
RADIOLOGY,76942,26,580699,19540297.809999999,15076976.890000001,,,
RADIOLOGY,76942,TC,9667,267228.55,204921.69,,,
RADIOLOGY,76942,GLOBL,587690,35852795.609999999,27462816.559999999,,,
RADIOLOGY,76942,TOTAL,1178056,55660321.969999999,42744715.140000001,,,
RADIOLOGY,76945,26,15,546.36,427.8,,,
RADIOLOGY,76945,GLOBL,17,1651.38,1294.68,,,
RADIOLOGY,76945,TOTAL,32,2197.7399999999998,1722.48,,,
RADIOLOGY,76946,26,104,2101.08,1628.63,,,
RADIOLOGY,76946,TC,N/A,13.31,10.44,,,
RADIOLOGY,76946,GLOBL,73,2426.67,1836.24,,,
RADIOLOGY,76946,TOTAL,178,4541.0599999999986,3475.31,,,
RADIOLOGY,76948,26,N/A,80.52,63.13,,,
RADIOLOGY,76948,GLOBL,N/A,74.81,58.65,,,
RADIOLOGY,76948,TOTAL,N/A,155.33000000000001,121.78,,,
RADIOLOGY,76950,GLOBL,N/A,0,0,,,
RADIOLOGY,76950,TOTAL,N/A,0,0,,,
RADIOLOGY,76965,26,5519,373758.63,289582.84000000003,,,
RADIOLOGY,76965,TC,227,5145.3599999999997,3921.42,,,
RADIOLOGY,76965,GLOBL,452,41353.78,31658.52,,,
