CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2575,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
RADIOLOGY,74174,GLOBL,17901,9164891.9000000004,7059608.8799999999,
RADIOLOGY,74174,TOTAL,152397,24800783.91,18940508.210000001,
RADIOLOGY,74175,26,45464,3782173.28,2870172.2,
RADIOLOGY,74175,TC,1845,554285.18000000005,427312.71,
RADIOLOGY,74175,GLOBL,6966,2839705.55,2190634.85,
RADIOLOGY,74175,TOTAL,54275,7176164.0099999998,5488119.7599999998,
RADIOLOGY,74176,26,1876129,157531476.71000001,119031492.16,
RADIOLOGY,74176,TC,66986,8673903.3300000001,6528538.4800000004,
RADIOLOGY,74176,GLOBL,157230,36098292.020000003,27360902.530000001,
RADIOLOGY,74176,TOTAL,2100345,202303672.06,152920933.16999999,
RADIOLOGY,74177,26,2182556,190674841.34,143328011.25,
RADIOLOGY,74177,TC,93731,23300830.800000001,17893815.379999999,
RADIOLOGY,74177,GLOBL,190380,67828786.189999998,51983020.770000003,
RADIOLOGY,74177,TOTAL,2466667,281804458.32999998,213204847.40000001,
RADIOLOGY,74178,26,436105,42138159.109999999,31836144.41,
RADIOLOGY,74178,TC,68405,20274211.489999998,15592298.710000001,
RADIOLOGY,74178,GLOBL,156805,66041071.75,50805579.640000001,
RADIOLOGY,74178,TOTAL,661315,128453442.34999999,98234022.760000005,
RADIOLOGY,74181,26,84600,5823008.7400000002,4461301.1100000003,
RADIOLOGY,74181,TC,3067,908084.99,702139.67,
RADIOLOGY,74181,GLOBL,16995,6497360.25,5001464.2300000004,
RADIOLOGY,74181,TOTAL,104662,13228453.98,10164905.01,
RADIOLOGY,74182,26,3102,254088.13,194077.32,
RADIOLOGY,74182,TC,81,37748.28,28920.36,
RADIOLOGY,74182,GLOBL,931,510964.06,392737.22,
RADIOLOGY,74182,TOTAL,4114,802800.47,615734.9,
RADIOLOGY,74183,26,149713,16054835.880000001,12157484.869999999,
RADIOLOGY,74183,TC,10581,5057152.22,3927363.99,
RADIOLOGY,74183,GLOBL,53619,33035159.449999999,25546796.41,
RADIOLOGY,74183,TOTAL,213913,54147147.549999997,41631645.270000003,
RADIOLOGY,74185,26,15071,1202132.77,922291.83,
RADIOLOGY,74185,TC,1088,344864.54,269008.73,
RADIOLOGY,74185,GLOBL,5819,2440930.65,1895589.03,
RADIOLOGY,74185,TOTAL,21978,3987927.96,3086889.59,
RADIOLOGY,74190,26,707,16520.41,12709.08,
RADIOLOGY,74190,TC,N/A,62.86,49.28,
RADIOLOGY,74190,GLOBL,254,19142.45,14969.98,
RADIOLOGY,74190,TOTAL,962,35725.72,27728.34,
RADIOLOGY,74210,26,2333,39526.03,29907.19,
RADIOLOGY,74210,TC,129,7319.45,5528.54,
RADIOLOGY,74210,GLOBL,450,36940.160000000003,28113.68,
RADIOLOGY,74210,TOTAL,2912,83785.64,63549.41,
RADIOLOGY,74220,26,169673,3791911.63,2852024.66,
RADIOLOGY,74220,TC,3809,271684.84000000003,205916.86,
RADIOLOGY,74220,GLOBL,26396,2529530.9500000002,1875903.45,
RADIOLOGY,74220,TOTAL,199878,6593127.4199999999,4933844.97,
RADIOLOGY,74230,26,368666,9387409.7300000004,7197828.3499999996,
RADIOLOGY,74230,TC,1015,66466.350000000006,51427.29,
RADIOLOGY,74230,GLOBL,15967,1457189.29,1124332.8899999999,
RADIOLOGY,74230,TOTAL,385648,10911065.369999999,8373588.5300000003,
RADIOLOGY,74235,26,26,1604.39,1263.6300000000001,
RADIOLOGY,74235,GLOBL,N/A,188.69,147.93,
RADIOLOGY,74235,TOTAL,27,1793.08,1411.56,
RADIOLOGY,74240,26,52836,1760365.98,1341839.27,
RADIOLOGY,74240,TC,392,30792.87,22957.58,
RADIOLOGY,74240,GLOBL,14120,1582463.93,1220771.8,
RADIOLOGY,74240,TOTAL,67348,3373622.78,2585568.65,
RADIOLOGY,74241,26,25853,863360.45,653403.12,
RADIOLOGY,74241,TC,348,29197.86,21928.95,
RADIOLOGY,74241,GLOBL,3072,381306.71,282795.69,
RADIOLOGY,74241,TOTAL,29273,1273865.02,958127.76,
RADIOLOGY,74245,26,19641,861719.4,655556.85,
RADIOLOGY,74245,TC,205,23917.03,17641.990000000002,
RADIOLOGY,74245,GLOBL,1592,277641.93,208730.27,
RADIOLOGY,74245,TOTAL,21438,1163278.3600000001,881929.11,
RADIOLOGY,74246,26,37262,1228735.8700000001,910932.8,
RADIOLOGY,74246,TC,1116,106367.87,79275.25,
RADIOLOGY,74246,GLOBL,11612,1525812.47,1122497.48,
RADIOLOGY,74246,TOTAL,49990,2860916.21,2112705.5299999998,
RADIOLOGY,74247,26,20050,667379.85,495636.01,
RADIOLOGY,74247,TC,206,23743.279999999999,18035.97,
RADIOLOGY,74247,GLOBL,6537,1004380.59,742623.68,
RADIOLOGY,74247,TOTAL,26793,1695503.72,1256295.6599999999,
RADIOLOGY,74249,26,18395,800229.25,604013.61,
RADIOLOGY,74249,TC,501,59834.93,44857.04,
RADIOLOGY,74249,GLOBL,3648,626803.77,468272.93,
RADIOLOGY,74249,TOTAL,22544,1486867.95,1117143.58,
RADIOLOGY,74250,26,57537,1306161.01,997364.01,
RADIOLOGY,74250,TC,647,50562.32,37969.370000000003,
RADIOLOGY,74250,GLOBL,5920,634091.86,478087.06,
RADIOLOGY,74250,TOTAL,64104,1990815.19,1513420.44,
RADIOLOGY,74251,26,490,15945.11,12197.12,
RADIOLOGY,74251,GLOBL,N/A,1176.94,928.23,
RADIOLOGY,74251,TOTAL,497,17122.05,13125.35,
RADIOLOGY,74260,26,81,2067.23,1629.53,
RADIOLOGY,74260,TC,N/A,83.67,65.599999999999994,
RADIOLOGY,74260,GLOBL,N/A,403.41,264.64999999999998,
RADIOLOGY,74260,TOTAL,86,2554.31,1959.78,
RADIOLOGY,74261,26,4741,554153.88,421521.31,
RADIOLOGY,74261,TC,501,87949.48,67446.06,
RADIOLOGY,74261,GLOBL,4256,1276838.69,979484.02,
RADIOLOGY,74261,TOTAL,9498,1918942.05,1468451.39,
RADIOLOGY,74262,26,477,57810.07,43451.66,
RADIOLOGY,74262,TC,N/A,1803.72,1414.12,
RADIOLOGY,74262,GLOBL,165,73345.73,57264.41,
RADIOLOGY,74262,TOTAL,648,132959.51999999999,102130.19,
RADIOLOGY,74263,26,N/A,0,0,
RADIOLOGY,74263,TC,N/A,0,0,
RADIOLOGY,74263,GLOBL,N/A,1,0.8,
RADIOLOGY,74263,TOTAL,N/A,1,0.8,
RADIOLOGY,74270,26,43890,1455112.37,1105346.67,
RADIOLOGY,74270,TC,426,48745.760000000002,35905.15,
RADIOLOGY,74270,GLOBL,3154,490353.77,366060.77,
RADIOLOGY,74270,TOTAL,47470,1994211.9,1507312.59,
RADIOLOGY,74280,26,16596,783359.07,585056.68999999994,
RADIOLOGY,74280,TC,326,38465.42,29192.97,
RADIOLOGY,74280,GLOBL,2788,482354.19,356678.63,
RADIOLOGY,74280,TOTAL,19710,1304178.68,970928.29,
RADIOLOGY,74283,26,498,47018.28,36186.83,
RADIOLOGY,74283,GLOBL,496,95850.75,72337.899999999994,
RADIOLOGY,74283,TOTAL,994,142869.03,108524.73,
RADIOLOGY,74290,26,54,836.42,659.32,
RADIOLOGY,74290,TC,N/A,46.9,36.770000000000003,
RADIOLOGY,74290,GLOBL,N/A,233.78,183.28,
RADIOLOGY,74290,TOTAL,58,1117.0999999999999,879.37,
RADIOLOGY,74291,TC,N/A,54.37,42.63,
RADIOLOGY,74291,TOTAL,N/A,54.37,42.63,
RADIOLOGY,74300,26,48422,747671.9,577133.19999999995,
RADIOLOGY,74300,TC,N/A,90.61,71.55,
RADIOLOGY,74300,GLOBL,52,2329.1999999999998,1761.42,
RADIOLOGY,74300,TOTAL,48477,750091.71,578966.17000000004,
RADIOLOGY,74301,26,160,1567.71,1228.75,
RADIOLOGY,74301,GLOBL,N/A,0,0,
RADIOLOGY,74301,TOTAL,160,1567.71,1228.75,
RADIOLOGY,74305,26,17327,361152.44,280574.87,
RADIOLOGY,74305,TC,11,259,171.57,
RADIOLOGY,74305,GLOBL,155,9353.64,7254.21,
RADIOLOGY,74305,TOTAL,17493,370765.08,288000.65000000002,
RADIOLOGY,74320,26,5829,151124.4,118101.17,
RADIOLOGY,74320,TC,N/A,0,0,
RADIOLOGY,74320,GLOBL,17,1816.18,1339.03,
RADIOLOGY,74320,TOTAL,5846,152940.57999999999,119440.2,
RADIOLOGY,74327,26,399,14532.27,11386.24,
RADIOLOGY,74327,GLOBL,N/A,0,0,
RADIOLOGY,74327,TOTAL,399,14532.27,11386.24,
RADIOLOGY,74328,26,54694,1681218.81,1307153.51,
RADIOLOGY,74328,TC,N/A,369.45,291.56,
RADIOLOGY,74328,GLOBL,51,7693.43,5875.14,
RADIOLOGY,74328,TOTAL,54748,1689281.69,1313320.21,
RADIOLOGY,74329,26,2726,87959.12,68469.039999999994,
RADIOLOGY,74329,TC,N/A,0,0,
RADIOLOGY,74329,GLOBL,N/A,369.72,291.26,
RADIOLOGY,74329,TOTAL,2729,88328.84,68760.3,
RADIOLOGY,74330,26,24676,1011338.63,785694.06,
RADIOLOGY,74330,TC,N/A,119.93,94.02,
RADIOLOGY,74330,GLOBL,21,3932.57,3100,
RADIOLOGY,74330,TOTAL,24698,1015391.13,788888.08,
RADIOLOGY,74340,26,11504,294586.45,228575.7,
RADIOLOGY,74340,GLOBL,N/A,445.59,354.54,
RADIOLOGY,74340,TOTAL,11511,295032.03999999998,228930.24,
RADIOLOGY,74355,26,75,2803.15,2183.84,
RADIOLOGY,74355,GLOBL,15,2237.84,1773.71,
RADIOLOGY,74355,TOTAL,90,5040.99,3957.55,
RADIOLOGY,74360,26,3349,92854.41,72278.3,
RADIOLOGY,74360,TC,N/A,10.8,8.4600000000000009,
RADIOLOGY,74360,GLOBL,153,19138.259999999998,14492.32,
RADIOLOGY,74360,TOTAL,3504,112003.47,86779.08,
RADIOLOGY,74363,26,3009,130034.47,101581.49,
RADIOLOGY,74363,GLOBL,13,3380.56,2660.71,
RADIOLOGY,74363,TOTAL,3022,133415.03,104242.2,
RADIOLOGY,74400,26,12658,295744.2,221214.04,
RADIOLOGY,74400,TC,573,49539.97,37468.28,
RADIOLOGY,74400,GLOBL,4657,539182.68999999994,405678.32,
RADIOLOGY,74400,TOTAL,17888,884466.86,664360.64,
RADIOLOGY,74410,26,393,9104.07,6748.64,
RADIOLOGY,74410,TC,95,7765.83,5880.73,
RADIOLOGY,74410,GLOBL,949,103433.64,76175.91,
RADIOLOGY,74410,TOTAL,1437,120303.54,88805.28,
RADIOLOGY,74415,26,1959,45654.33,34059.97,
RADIOLOGY,74415,TC,133,14897.09,10905.05,
RADIOLOGY,74415,GLOBL,1005,138168.72,101989.9,
RADIOLOGY,74415,TOTAL,3097,198720.14,146954.92000000001,
RADIOLOGY,74420,26,153048,2703911.06,2093451.34,
RADIOLOGY,74420,TC,11939,1365262.49,1071352.81,
RADIOLOGY,74420,GLOBL,1596,173029.48,133420.24,
RADIOLOGY,74420,TOTAL,166583,4242203.03,3298224.39,
RADIOLOGY,74425,26,37978,661983.87,515658.06,
RADIOLOGY,74425,TC,104,2338.5300000000002,1733.48,
RADIOLOGY,74425,GLOBL,1058,75704.759999999995,58749.86,
RADIOLOGY,74425,TOTAL,39140,740027.16,576141.4,
RADIOLOGY,74430,26,19438,284572.84999999998,220521.86,
RADIOLOGY,74430,TC,469,11873.78,9084.61,
RADIOLOGY,74430,GLOBL,4294,174249.16,133317.16,
RADIOLOGY,74430,TOTAL,24201,470695.79,362923.63,
RADIOLOGY,74440,26,18,317.2,250.76,
RADIOLOGY,74440,GLOBL,N/A,0,0,
RADIOLOGY,74440,TOTAL,18,317.2,250.76,
RADIOLOGY,74445,26,N/A,231.49,182.45,
RADIOLOGY,74445,TC,N/A,0,0,
RADIOLOGY,74445,GLOBL,25,3363.1,2641.36,
RADIOLOGY,74445,TOTAL,29,3594.59,2823.81,
RADIOLOGY,74450,26,5521,87283.94,67313.2,
RADIOLOGY,74450,TC,63,3153.75,2484.3200000000002,
RADIOLOGY,74450,GLOBL,624,45597.73,35048.550000000003,
RADIOLOGY,74450,TOTAL,6208,136035.42000000001,104846.07,
RADIOLOGY,74455,26,8192,128281.74,98598.94,
RADIOLOGY,74455,TC,635,45233.99,34822.230000000003,
RADIOLOGY,74455,GLOBL,7343,654720.97,508266.98,
RADIOLOGY,74455,TOTAL,16170,828236.7,641688.15,
RADIOLOGY,74470,26,100,2635.74,2054.75,
RADIOLOGY,74470,TC,N/A,267.3,212.13,
RADIOLOGY,74470,GLOBL,134,11274.28,8654.6299999999992,
RADIOLOGY,74470,TOTAL,239,14177.32,10921.51,
RADIOLOGY,74475,26,22752,592230.11,464112.34,
RADIOLOGY,74475,TC,N/A,0,0,
RADIOLOGY,74475,GLOBL,55,5406.4,4028.09,
RADIOLOGY,74475,TOTAL,22807,597636.51,468140.43,
RADIOLOGY,74480,26,13671,352000.84,275391.59000000003,
RADIOLOGY,74480,TC,N/A,145.09,114.94,
RADIOLOGY,74480,GLOBL,51,4975.43,3916.78,
RADIOLOGY,74480,TOTAL,13724,357121.36,279423.31,
RADIOLOGY,74485,26,4164,108309.94,84677.35,
RADIOLOGY,74485,TC,N/A,67.260000000000005,52.73,
RADIOLOGY,74485,GLOBL,44,4315.3,3279.26,
RADIOLOGY,74485,TOTAL,4209,112692.5,88009.34,
RADIOLOGY,74710,26,N/A,31.03,24.32,
RADIOLOGY,74710,TC,N/A,0,0,
RADIOLOGY,74710,GLOBL,N/A,31.38,25.1,
RADIOLOGY,74710,TOTAL,N/A,62.41,49.42,
RADIOLOGY,74740,26,776,13505.01,9807.9,
RADIOLOGY,74740,TC,11,647.69000000000005,466.14,
RADIOLOGY,74740,GLOBL,274,21699.24,16026.3,
RADIOLOGY,74740,TOTAL,1061,35851.94,26300.34,
RADIOLOGY,74742,26,N/A,92.73,48.65,
RADIOLOGY,74742,TOTAL,N/A,92.73,48.65,
RADIOLOGY,74775,26,101,3110.55,2391.1799999999998,
RADIOLOGY,74775,GLOBL,N/A,290.37,202.48,
RADIOLOGY,74775,TOTAL,106,3400.92,2593.66,
RADIOLOGY,75557,26,2168,244999.65,185531.3,
RADIOLOGY,75557,TC,62,15239.45,11683.74,
RADIOLOGY,75557,GLOBL,312,111540.21,84640.72,
RADIOLOGY,75557,TOTAL,2542,371779.31,281855.76,
RADIOLOGY,75559,26,51,7143.46,5547.44,
RADIOLOGY,75559,TC,13,4432.93,3480.84,
RADIOLOGY,75559,GLOBL,N/A,3001.02,2112.5500000000002,
RADIOLOGY,75559,TOTAL,70,14577.41,11140.83,
RADIOLOGY,75561,26,11499,1438231.41,1096765.76,
RADIOLOGY,75561,TC,199,71451.33,54924.02,
RADIOLOGY,75561,GLOBL,1506,694663.2,534949.56999999995,
RADIOLOGY,75561,TOTAL,13204,2204345.94,1686639.35,
RADIOLOGY,75563,26,1469,208739.36,160303.66,
RADIOLOGY,75563,TC,54,21566.89,16547.150000000001,
RADIOLOGY,75563,GLOBL,601,359829.21,277373.96999999997,
RADIOLOGY,75563,TOTAL,2124,590135.46,454224.78,
RADIOLOGY,75565,26,4188,50166.34,38563.78,
RADIOLOGY,75565,TC,59,3023.45,2325.6999999999998,
RADIOLOGY,75565,GLOBL,789,51349.24,40103.449999999997,
RADIOLOGY,75565,TOTAL,5036,104539.03,80992.929999999993,
RADIOLOGY,75571,26,2777,76856.41,56759.92,
RADIOLOGY,75571,TC,265,13309.3,9767.5499999999993,
RADIOLOGY,75571,GLOBL,2138,170634.46,121590.51,
RADIOLOGY,75571,TOTAL,5180,260800.17,188117.98,
RADIOLOGY,75572,26,8211,657284.5,502509.31,
RADIOLOGY,75572,TC,305,65766.52,49577.03,
RADIOLOGY,75572,GLOBL,1628,502316.03,384674.14,
RADIOLOGY,75572,TOTAL,10144,1225367.05,936760.48,
RADIOLOGY,75573,26,236,28887.119999999999,22111.99,
RADIOLOGY,75573,TC,N/A,245.79,192.7,
RADIOLOGY,75573,GLOBL,52,20659.52,16186.44,
RADIOLOGY,75573,TOTAL,289,49792.43,38491.129999999997,
RADIOLOGY,75574,26,25135,2883169.36,2201995.2000000002,
RADIOLOGY,75574,TC,1470,359785.72,275424.76,
RADIOLOGY,75574,GLOBL,14806,5802350.6399999997,4480654.5199999996,
RADIOLOGY,75574,TOTAL,41411,9045305.7200000007,6958074.4800000004,
RADIOLOGY,75600,26,1908,45383.839999999997,35448.199999999997,
RADIOLOGY,75600,TC,N/A,531.29999999999995,419.4,
RADIOLOGY,75600,GLOBL,76,17983.04,14182.24,
RADIOLOGY,75600,TOTAL,1987,63898.18,50049.84,
RADIOLOGY,75605,26,2968,162043.38,126872.44,
RADIOLOGY,75605,TC,20,1932.11,1524.19,
RADIOLOGY,75605,GLOBL,794,115762.95,90733.72,
RADIOLOGY,75605,TOTAL,3782,279738.44,219130.35,
RADIOLOGY,75625,26,86932,4696646.59,3667516.44,
RADIOLOGY,75625,TC,1458,126757.08,99778.85,
RADIOLOGY,75625,GLOBL,14684,2239443.67,1746843.01,
RADIOLOGY,75625,TOTAL,103074,7062847.3399999999,5514138.2999999998,
RADIOLOGY,75630,26,31404,2656639.61,2074444.8,
RADIOLOGY,75630,TC,164,16206.77,12779.04,
RADIOLOGY,75630,GLOBL,2982,561922.68000000005,438892.73,
RADIOLOGY,75630,TOTAL,34550,3234769.06,2526116.5699999998,
RADIOLOGY,75635,26,75830,8649513.1199999992,6628968.2999999998,
RADIOLOGY,75635,TC,4720,1474825.14,1141398.71,
RADIOLOGY,75635,GLOBL,14192,6465105.0199999996,4991805.12,
RADIOLOGY,75635,TOTAL,94742,16589443.279999999,12762172.130000001,
RADIOLOGY,75650,26,N/A,0,0,
RADIOLOGY,75650,GLOBL,N/A,0,0,
RADIOLOGY,75650,TOTAL,N/A,0,0,
RADIOLOGY,75658,26,1269,78101.440000000002,61202.91,
RADIOLOGY,75658,TC,N/A,459.96,362.44,
RADIOLOGY,75658,GLOBL,1448,254938.5,199200.92,
RADIOLOGY,75658,TOTAL,2721,333499.90000000002,260766.27,
RADIOLOGY,75665,26,N/A,0,0,
RADIOLOGY,75665,TOTAL,N/A,0,0,
RADIOLOGY,75705,26,5936,630314.54,496115.4,
RADIOLOGY,75705,TC,N/A,125,98,
RADIOLOGY,75705,GLOBL,64,15645.48,12327.62,
RADIOLOGY,75705,TOTAL,6001,646085.02,508541.02,
RADIOLOGY,75710,26,88637,4732496.04,3700942.05,
RADIOLOGY,75710,TC,551,68510.77,53788.959999999999,
RADIOLOGY,75710,GLOBL,48289,8874153.8699999992,6918690.5199999996,
RADIOLOGY,75710,TOTAL,137477,13675160.68,10673421.529999999,
RADIOLOGY,75716,26,67478,4197524.1399999997,3277936.28,
RADIOLOGY,75716,TC,1366,199077.82,156659.09,
RADIOLOGY,75716,GLOBL,14449,3176502.6,2482885.7000000002,
RADIOLOGY,75716,TOTAL,83293,7573104.5599999996,5917481.0700000003,
RADIOLOGY,75724,GLOBL,N/A,0,0,
RADIOLOGY,75724,TOTAL,N/A,0,0,
RADIOLOGY,75726,26,39600,2195812.0299999998,1722354.27,
RADIOLOGY,75726,TC,47,5507.56,4336.08,
RADIOLOGY,75726,GLOBL,1424,256533.45,200340.46,
RADIOLOGY,75726,TOTAL,41071,2457853.04,1927030.81,
RADIOLOGY,75731,26,43,2367.88,1821.6,
RADIOLOGY,75731,GLOBL,14,2327.5,1830.08,
RADIOLOGY,75731,TOTAL,57,4695.38,3651.68,
RADIOLOGY,75733,26,29,1767.95,1394.66,
RADIOLOGY,75733,GLOBL,15,3100.2,2437.0700000000002,
RADIOLOGY,75733,TOTAL,44,4868.1499999999996,3831.73,
RADIOLOGY,75736,26,5406,290300.96999999997,227580.83,
RADIOLOGY,75736,TC,N/A,812.98,639.16,
RADIOLOGY,75736,GLOBL,1044,198444.23,156018.42000000001,
RADIOLOGY,75736,TOTAL,6457,489558.18,384238.41,
RADIOLOGY,75741,26,387,24335.18,18905.150000000001,
RADIOLOGY,75741,GLOBL,N/A,305.02,241.58,
RADIOLOGY,75741,TOTAL,389,24640.2,19146.73,
RADIOLOGY,75743,26,673,53456.2,41949.77,
RADIOLOGY,75743,TC,N/A,919.77,697.55,
RADIOLOGY,75743,GLOBL,N/A,1873.2,1359.89,
RADIOLOGY,75743,TOTAL,691,56249.17,44007.21,
RADIOLOGY,75746,26,209,11693.7,8835.9500000000007,
RADIOLOGY,75746,GLOBL,N/A,636.92999999999995,499.34,
RADIOLOGY,75746,TOTAL,213,12330.63,9335.2900000000009,
RADIOLOGY,75756,26,577,33555.93,26110.21,
RADIOLOGY,75756,TC,N/A,124.41,97.54,
RADIOLOGY,75756,GLOBL,229,38871.519999999997,30517.23,
RADIOLOGY,75756,TOTAL,807,72551.86,56724.98,
RADIOLOGY,75774,26,56469,985429.97,772022.05,
RADIOLOGY,75774,TC,279,22003.03,17270.63,
RADIOLOGY,75774,GLOBL,8966,936704.84,732505.94,
RADIOLOGY,75774,TOTAL,65714,1944137.84,1521798.62,
RADIOLOGY,75791,26,9549,743469.38,582003.5,
RADIOLOGY,75791,TC,33,7971.83,6082.75,
RADIOLOGY,75791,GLOBL,9200,3135130.22,2431332.1,
RADIOLOGY,75791,TOTAL,18782,3886571.43,3019418.35,
RADIOLOGY,75801,26,64,2724.51,2115.08,
RADIOLOGY,75801,GLOBL,N/A,296.75,232.65,
RADIOLOGY,75801,TOTAL,66,3021.26,2347.73,
RADIOLOGY,75803,26,12,698.01,548.12,
RADIOLOGY,75803,GLOBL,N/A,0,0,
RADIOLOGY,75803,TOTAL,12,698.01,548.12,
RADIOLOGY,75805,26,35,1433.66,1129.47,
RADIOLOGY,75805,GLOBL,N/A,269.27,97.82,
RADIOLOGY,75805,TOTAL,36,1702.93,1227.29,
RADIOLOGY,75807,26,56,3273.31,2545.4,
RADIOLOGY,75807,GLOBL,N/A,0,0,
RADIOLOGY,75807,TOTAL,56,3273.31,2545.4,
RADIOLOGY,75809,26,2779,62472.66,47078.55,
RADIOLOGY,75809,TC,11,782.11,615.46,
RADIOLOGY,75809,GLOBL,420,37634.97,28035.58,
RADIOLOGY,75809,TOTAL,3210,100889.74,75729.59,
RADIOLOGY,75810,26,57,3335.19,2625.38,
RADIOLOGY,75810,GLOBL,N/A,843.66,661.43,
RADIOLOGY,75810,TOTAL,58,4178.8500000000004,3286.81,
RADIOLOGY,75820,26,28514,963949.94,753700.46,
RADIOLOGY,75820,TC,53,5381.63,4235.76,
RADIOLOGY,75820,GLOBL,5007,646398.53,504289.59,
RADIOLOGY,75820,TOTAL,33574,1615730.1,1262225.81,
RADIOLOGY,75822,26,7219,368351.41,286730.53999999998,
RADIOLOGY,75822,TC,N/A,705.93,555.07000000000005,
RADIOLOGY,75822,GLOBL,1584,246626.99,191571.09,
RADIOLOGY,75822,TOTAL,8810,615684.32999999996,478856.7,
RADIOLOGY,75825,26,8719,474552.69,371965.16,
RADIOLOGY,75825,TC,N/A,350.58,276.3,
RADIOLOGY,75825,GLOBL,998,156733.78,122385.72,
RADIOLOGY,75825,TOTAL,9721,631637.05000000005,494627.18,
RADIOLOGY,75827,26,8482,462109.79,362185.63,
RADIOLOGY,75827,TC,160,17354.400000000001,13566.66,
RADIOLOGY,75827,GLOBL,3613,562075.69999999995,438945.04,
RADIOLOGY,75827,TOTAL,12255,1041539.89,814697.33,
RADIOLOGY,75831,26,394,23750.22,18505.86,
RADIOLOGY,75831,GLOBL,50,8886.49,6766.52,
RADIOLOGY,75831,TOTAL,444,32636.71,25272.38,
RADIOLOGY,75833,26,375,26519.99,20670.740000000002,
RADIOLOGY,75833,GLOBL,66,12213.19,9623.58,
RADIOLOGY,75833,TOTAL,441,38733.18,30294.32,
RADIOLOGY,75840,26,37,2282.83,1740.21,
RADIOLOGY,75840,GLOBL,N/A,388.26,304.39,
RADIOLOGY,75840,TOTAL,39,2671.09,2044.6,
RADIOLOGY,75842,26,11,795.34,626.94000000000005,
RADIOLOGY,75842,TOTAL,11,795.34,626.94000000000005,
RADIOLOGY,75860,26,3681,202724.29,159032.51,
RADIOLOGY,75860,TC,N/A,291.73,231.88,
RADIOLOGY,75860,GLOBL,911,140096.43,109357.26,
RADIOLOGY,75860,TOTAL,4595,343112.45,268621.65000000002,
RADIOLOGY,75870,26,72,3959.07,3068.87,
RADIOLOGY,75870,TC,N/A,883.35,697.89,
RADIOLOGY,75870,GLOBL,N/A,1222.3599999999999,960.69,
RADIOLOGY,75870,TOTAL,89,6064.78,4727.45,
RADIOLOGY,75872,26,N/A,370.33,291.07,
RADIOLOGY,75872,TC,N/A,98.67,77.36,
RADIOLOGY,75872,TOTAL,N/A,469,368.43,
RADIOLOGY,75880,26,N/A,323.04000000000002,239.18,
RADIOLOGY,75880,GLOBL,N/A,1684.08,1327.78,
RADIOLOGY,75880,TOTAL,16,2007.12,1566.96,
RADIOLOGY,75885,26,394,27199.99,21009.03,
RADIOLOGY,75885,GLOBL,N/A,142,111.33,
RADIOLOGY,75885,TOTAL,395,27341.99,21120.36,
RADIOLOGY,75887,26,400,27442.93,21418.03,
RADIOLOGY,75887,GLOBL,N/A,136.65,107.13,
RADIOLOGY,75887,TOTAL,401,27579.58,21525.16,
RADIOLOGY,75889,26,2538,137536.32000000001,106978.06,
RADIOLOGY,75889,GLOBL,28,4932.47,3730.89,
RADIOLOGY,75889,TOTAL,2566,142468.79,110708.95,
RADIOLOGY,75891,26,555,30235.4,23524.04,
RADIOLOGY,75891,GLOBL,N/A,640.29,504.87,
RADIOLOGY,75891,TOTAL,559,30875.69,24028.91,
RADIOLOGY,75893,26,3069,81600.850000000006,64024.43,
RADIOLOGY,75893,GLOBL,75,6664.97,5189.82,
RADIOLOGY,75893,TOTAL,3144,88265.82,69214.25,
RADIOLOGY,75894,26,35977,2370000.27,1856816.4,
RADIOLOGY,75894,TC,280,324455.58,255432.77,
RADIOLOGY,75894,GLOBL,6093,4929364.83,3863775.38,
RADIOLOGY,75894,TOTAL,42350,7623820.6799999997,5976024.5499999998,
RADIOLOGY,75896,26,3090,201180.43,157891.91,
RADIOLOGY,75896,TC,N/A,2485.9499999999998,1988.76,
RADIOLOGY,75896,GLOBL,1389,1259992.48,985285.79,
RADIOLOGY,75896,TOTAL,4482,1463658.86,1145166.46,
RADIOLOGY,75898,26,34356,2878983.19,2257893.41,
RADIOLOGY,75898,TC,N/A,371.72,293.49,
RADIOLOGY,75898,GLOBL,2203,284219.73,220655.72,
RADIOLOGY,75898,TOTAL,36567,3163574.64,2478842.62,
RADIOLOGY,75900,GLOBL,N/A,0,0,
RADIOLOGY,75900,TOTAL,N/A,0,0,
RADIOLOGY,75901,26,2154,49632.61,38809.47,
RADIOLOGY,75901,TC,N/A,462.73,362.78,
RADIOLOGY,75901,GLOBL,2591,429721.06,335493.31,
RADIOLOGY,75901,TOTAL,4748,479816.4,374665.56,
RADIOLOGY,75902,26,501,9593.84,7503.3,
RADIOLOGY,75902,GLOBL,368,29491.27,22964.39,
RADIOLOGY,75902,TOTAL,869,39085.11,30467.69,
RADIOLOGY,75945,26,8620,165538.54,129512.13,
RADIOLOGY,75945,TC,N/A,1411.5,1108.8599999999999,
RADIOLOGY,75945,GLOBL,496,90218.92,70531.210000000006,
RADIOLOGY,75945,TOTAL,9126,257168.96,201152.2,
RADIOLOGY,75946,26,6395,121872.67,95323.47,
RADIOLOGY,75946,TC,N/A,31.71,24.86,
RADIOLOGY,75946,GLOBL,806,94108.19,73493.320000000007,
