CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1616,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G8621,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8621,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8622,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8622,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8623,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8623,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8625,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8625,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8626,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8626,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8627,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8627,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8628,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8628,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8629,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8629,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8630,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8630,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8631,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8631,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8632,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8632,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8633,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8633,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8634,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8634,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8635,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8635,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8639,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8639,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8640,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8640,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8641,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8641,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8642,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8642,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8643,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8643,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8644,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8644,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8645,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8645,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8646,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8646,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8647,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8647,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8648,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8648,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8649,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8649,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8650,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8650,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8651,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8651,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8652,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8652,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8653,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8653,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8654,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8654,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8655,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8655,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8656,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8656,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8657,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8657,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8658,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8658,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8659,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8659,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8660,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8660,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8661,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8661,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8662,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8662,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8663,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8663,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8664,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8664,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8665,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8665,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8666,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8666,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8667,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8667,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8668,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8668,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8669,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8669,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8670,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8670,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8671,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8671,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8672,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8672,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8673,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8673,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8674,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8674,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8675,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8675,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8676,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8676,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8677,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8677,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8678,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8678,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8679,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8679,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8680,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8680,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8682,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8682,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8683,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8683,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8685,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8685,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8694,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8694,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8696,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8696,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8697,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8697,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8698,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8698,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8699,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8699,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8700,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8700,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8701,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8701,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8702,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8702,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8703,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8703,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8704,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8704,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8705,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8705,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8706,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8706,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8707,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8707,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8708,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8708,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8709,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8709,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8710,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8710,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8711,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8711,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8712,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8712,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8713,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8713,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8714,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8714,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8717,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8717,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8718,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8718,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8720,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8720,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8721,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8721,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8721,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8722,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8722,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8723,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8723,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8724,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8724,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8724,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8725,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8725,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8726,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8726,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8727,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8727,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8728,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8728,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8730,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8730,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8731,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8731,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8732,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8732,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8733,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8733,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8734,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8734,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8735,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8735,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8736,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8736,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8737,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8737,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8738,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8738,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8739,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8739,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8740,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8740,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8741,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8741,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8742,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8742,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8743,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8743,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8744,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8744,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8745,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8745,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8746,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8746,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8747,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8747,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8748,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8748,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8749,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8749,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8750,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8750,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8751,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8751,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8752,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8752,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8753,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8753,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8754,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8754,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8755,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8755,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8756,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8756,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8757,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8757,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8758,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8758,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8759,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8759,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8760,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8760,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8761,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8761,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8762,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8762,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8763,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8763,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8764,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8764,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8765,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8765,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8767,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8767,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8768,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8768,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8769,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8769,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8770,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8770,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8771,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8771,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8772,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8772,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8773,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8773,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8774,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8774,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8775,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8775,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8776,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8776,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8777,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8777,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8778,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8778,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8779,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8779,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8780,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8780,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8781,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8781,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8782,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8782,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8783,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8783,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8784,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8784,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8785,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8785,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8788,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8788,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8790,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8790,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8791,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8791,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8792,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8792,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8793,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8793,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8794,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8794,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8795,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8795,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8796,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8796,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8797,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8797,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8798,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8798,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8799,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8799,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8800,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8800,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8801,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8801,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8806,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8806,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8807,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8807,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8808,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8808,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8809,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8809,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8810,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8810,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8811,GLOBL,N/A,0,0,
