CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3221,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PATH/LAB,85175,TOTAL,N/A,6.01,6.01,
PATH/LAB,85210,GLOBL,2796,27545.07,26877.98,
PATH/LAB,85210,TOTAL,2796,27545.07,26877.98,
PATH/LAB,85220,GLOBL,1499,35810.050000000003,34972.519999999997,
PATH/LAB,85220,TOTAL,1499,35810.050000000003,34972.519999999997,
PATH/LAB,85230,GLOBL,1332,32339.72,31660.28,
PATH/LAB,85230,TOTAL,1332,32339.72,31660.28,
PATH/LAB,85240,26,N/A,0,0,
PATH/LAB,85240,GLOBL,11570,261360.86,256695.62,
PATH/LAB,85240,TOTAL,11570,261360.86,256695.62,
PATH/LAB,85244,GLOBL,353,7768.23,7627.91,
PATH/LAB,85244,TOTAL,353,7768.23,7627.91,
PATH/LAB,85245,GLOBL,6519,203697.71,200405.43,
PATH/LAB,85245,TOTAL,6519,203697.71,200405.43,
PATH/LAB,85246,GLOBL,4768,149286.9,146584.07,
PATH/LAB,85246,TOTAL,4768,149286.9,146584.07,
PATH/LAB,85247,GLOBL,1976,62133.4,60897.8,
PATH/LAB,85247,TOTAL,1976,62133.4,60897.8,
PATH/LAB,85250,GLOBL,2841,73836.44,72594,
PATH/LAB,85250,TOTAL,2841,73836.44,72594,
PATH/LAB,85260,GLOBL,1759,42917.91,42116.35,
PATH/LAB,85260,TOTAL,1759,42917.91,42116.35,
PATH/LAB,85270,GLOBL,2980,72896.83,71750.710000000006,
PATH/LAB,85270,TOTAL,2980,72896.83,71750.710000000006,
PATH/LAB,85280,GLOBL,1693,44828.26,44062.57,
PATH/LAB,85280,TOTAL,1693,44828.26,44062.57,
PATH/LAB,85290,GLOBL,243,5356.36,5272.28,
PATH/LAB,85290,TOTAL,243,5356.36,5272.28,
PATH/LAB,85291,GLOBL,228,2765.71,2674.91,
PATH/LAB,85291,TOTAL,228,2765.71,2674.91,
PATH/LAB,85292,GLOBL,30,780.9,769.46,
PATH/LAB,85292,TOTAL,30,780.9,769.46,
PATH/LAB,85293,GLOBL,285,7418.55,7304.67,
PATH/LAB,85293,TOTAL,285,7418.55,7304.67,
PATH/LAB,85300,GLOBL,15788,249458.31,244834.44,
PATH/LAB,85300,TOTAL,15788,249458.31,244834.44,
PATH/LAB,85301,26,N/A,0,0,
PATH/LAB,85301,GLOBL,5564,82642.28,81173.25,
PATH/LAB,85301,TOTAL,5564,82642.28,81173.25,
PATH/LAB,85302,26,N/A,0,0,
PATH/LAB,85302,GLOBL,7621,125859.5,123675.2,
PATH/LAB,85302,TOTAL,7621,125859.5,123675.2,
PATH/LAB,85303,26,N/A,0,0,
PATH/LAB,85303,GLOBL,16355,310574.06,304867.64,
PATH/LAB,85303,TOTAL,16355,310574.06,304867.64,
PATH/LAB,85305,26,N/A,0,0,
PATH/LAB,85305,GLOBL,7728,123195.63,120940.51,
PATH/LAB,85305,TOTAL,7728,123195.63,120940.51,
PATH/LAB,85306,26,N/A,0,0,
PATH/LAB,85306,GLOBL,20939,427178.41,419603.81,
PATH/LAB,85306,TOTAL,20939,427178.41,419603.81,
PATH/LAB,85307,26,N/A,0,0,
PATH/LAB,85307,GLOBL,6389,130440.54,127939.28,
PATH/LAB,85307,TOTAL,6389,130440.54,127939.28,
PATH/LAB,85335,GLOBL,669,11094.74,10900.09,
PATH/LAB,85335,TOTAL,669,11094.74,10900.09,
PATH/LAB,85345,GLOBL,49,289.58999999999997,287.55,
PATH/LAB,85345,TOTAL,49,289.58999999999997,287.55,
PATH/LAB,85347,26,N/A,0,0,
PATH/LAB,85347,GLOBL,931,5393.41,4981.82,
PATH/LAB,85347,TOTAL,931,5393.41,4981.82,
PATH/LAB,85348,GLOBL,49,250.88,247.38,
PATH/LAB,85348,TOTAL,49,250.88,247.38,
PATH/LAB,85360,GLOBL,122,1167.72,1150.4100000000001,
PATH/LAB,85360,TOTAL,122,1167.72,1150.4100000000001,
PATH/LAB,85362,GLOBL,1931,18097.75,17797.689999999999,
PATH/LAB,85362,TOTAL,1931,18097.75,17797.689999999999,
PATH/LAB,85366,GLOBL,149,1760.77,1576.85,
PATH/LAB,85366,TOTAL,149,1760.77,1576.85,
PATH/LAB,85370,GLOBL,390,5572.87,5439.51,
PATH/LAB,85370,TOTAL,390,5572.87,5439.51,
PATH/LAB,85378,26,N/A,0,0,
PATH/LAB,85378,GLOBL,3208,31161.37,30380.36,
PATH/LAB,85378,TOTAL,3208,31161.37,30380.36,
PATH/LAB,85379,26,N/A,0,0,
PATH/LAB,85379,GLOBL,90259,1166081.6499999999,1143562.74,
PATH/LAB,85379,TOTAL,90259,1166081.6499999999,1143562.74,
PATH/LAB,85380,26,N/A,0,0,
PATH/LAB,85380,GLOBL,3564,45863.44,44916.59,
PATH/LAB,85380,TOTAL,3564,45863.44,44916.59,
PATH/LAB,85384,26,N/A,0,0,
PATH/LAB,85384,GLOBL,199939,2334981.81,2299586.88,
PATH/LAB,85384,TOTAL,199939,2334981.81,2299586.88,
PATH/LAB,85385,GLOBL,12032,140490.5,138731.84,
PATH/LAB,85385,TOTAL,12032,140490.5,138731.84,
PATH/LAB,85390,26,22255,453034.1,350745.26,
PATH/LAB,85390,GLOBL,521,3271.05,3175.34,
PATH/LAB,85390,TOTAL,22776,456305.15,353920.6,
PATH/LAB,85396,GLOBL,1422,28216.04,21961.07,
PATH/LAB,85396,TOTAL,1422,28216.04,21961.07,
PATH/LAB,85397,GLOBL,346,10753.26,10211.69,
PATH/LAB,85397,TOTAL,346,10753.26,10211.69,
PATH/LAB,85400,GLOBL,N/A,12.16,11.92,
PATH/LAB,85400,TOTAL,N/A,12.16,11.92,
PATH/LAB,85410,GLOBL,359,3739.43,3685.58,
PATH/LAB,85410,TOTAL,359,3739.43,3685.58,
PATH/LAB,85415,GLOBL,1375,32261.89,31767.85,
PATH/LAB,85415,TOTAL,1375,32261.89,31767.85,
PATH/LAB,85420,GLOBL,2204,19765.669999999998,19451.16,
PATH/LAB,85420,TOTAL,2204,19765.669999999998,19451.16,
PATH/LAB,85421,GLOBL,32,448,441.84,
PATH/LAB,85421,TOTAL,32,448,441.84,
PATH/LAB,85441,GLOBL,N/A,52.02,51.18,
PATH/LAB,85441,TOTAL,N/A,52.02,51.18,
PATH/LAB,85445,GLOBL,N/A,28.11,27.54,
PATH/LAB,85445,TOTAL,N/A,28.11,27.54,
PATH/LAB,85460,GLOBL,N/A,72.19,70.760000000000005,
PATH/LAB,85460,TOTAL,N/A,72.19,70.760000000000005,
PATH/LAB,85461,GLOBL,N/A,6,4.7,
PATH/LAB,85461,TOTAL,N/A,6,4.7,
PATH/LAB,85475,GLOBL,19,231.8,228.2,
PATH/LAB,85475,TOTAL,19,231.8,228.2,
PATH/LAB,85520,26,N/A,0,0,
PATH/LAB,85520,GLOBL,2080,35880.68,35231.660000000003,
PATH/LAB,85520,TOTAL,2080,35880.68,35231.660000000003,
PATH/LAB,85525,GLOBL,641,7839.87,7737.17,
PATH/LAB,85525,TOTAL,641,7839.87,7737.17,
PATH/LAB,85530,GLOBL,N/A,38.159999999999997,37.4,
PATH/LAB,85530,TOTAL,N/A,38.159999999999997,37.4,
PATH/LAB,85536,GLOBL,348,2905.57,2839.33,
PATH/LAB,85536,TOTAL,348,2905.57,2839.33,
PATH/LAB,85540,GLOBL,1631,18828.16,18541.05,
PATH/LAB,85540,TOTAL,1631,18828.16,18541.05,
PATH/LAB,85547,GLOBL,N/A,0,0,
PATH/LAB,85547,TOTAL,N/A,0,0,
PATH/LAB,85549,GLOBL,2034,47980.87,47220.08,
PATH/LAB,85549,TOTAL,2034,47980.87,47220.08,
PATH/LAB,85555,GLOBL,69,631.23,621.54999999999995,
PATH/LAB,85555,TOTAL,69,631.23,621.54999999999995,
PATH/LAB,85557,GLOBL,131,2379.54,2325.09,
PATH/LAB,85557,TOTAL,131,2379.54,2325.09,
PATH/LAB,85576,26,30919,610774.4,473083.04,
PATH/LAB,85576,GLOBL,40338,1169661.99,1142772.74,
PATH/LAB,85576,TOTAL,71257,1780436.39,1615855.78,
PATH/LAB,85597,26,N/A,0,0,
PATH/LAB,85597,GLOBL,6032,139402.35999999999,136941.41,
PATH/LAB,85597,TOTAL,6032,139402.35999999999,136941.41,
PATH/LAB,85598,GLOBL,9756,223209.84,219347.32,
PATH/LAB,85598,TOTAL,9756,223209.84,219347.32,
PATH/LAB,85610,26,19,102.6,73.44,
PATH/LAB,85610,TC,N/A,0,0,
PATH/LAB,85610,GLOBL,18614908.600000001,100257001.39,98414795.129999995,
PATH/LAB,85610,TOTAL,18614927.600000001,100257103.98999999,98414868.569999993,
PATH/LAB,85611,26,N/A,0,0,
PATH/LAB,85611,GLOBL,8369,45209.57,44458.97,
PATH/LAB,85611,TOTAL,8369,45209.57,44458.97,
PATH/LAB,85612,GLOBL,153,1619.27,1572.26,
PATH/LAB,85612,TOTAL,153,1619.27,1572.26,
PATH/LAB,85613,26,N/A,0,0,
PATH/LAB,85613,GLOBL,36654,465884.21,457643.73,
PATH/LAB,85613,TOTAL,36654,465884.21,457643.73,
PATH/LAB,85635,GLOBL,424,5639.45,5479.68,
PATH/LAB,85635,TOTAL,424,5639.45,5479.68,
PATH/LAB,85651,26,N/A,0,0,
PATH/LAB,85651,GLOBL,1389453,6771784.6500000004,6626813.8600000003,
PATH/LAB,85651,TOTAL,1389453,6771784.6500000004,6626813.8600000003,
PATH/LAB,85652,26,N/A,0,0,
PATH/LAB,85652,GLOBL,1955923,7241231.0899999999,7110271.1600000001,
PATH/LAB,85652,TOTAL,1955923,7241231.0899999999,7110271.1600000001,
PATH/LAB,85660,GLOBL,8976,67902.09,66788.72,
PATH/LAB,85660,TOTAL,8976,67902.09,66788.72,
PATH/LAB,85670,GLOBL,12669,99247.27,97420.02,
PATH/LAB,85670,TOTAL,12669,99247.27,97420.02,
PATH/LAB,85675,GLOBL,11,82.27,80.63,
PATH/LAB,85675,TOTAL,11,82.27,80.63,
PATH/LAB,85705,26,N/A,0,0,
PATH/LAB,85705,GLOBL,4784,62156.03,61095.07,
PATH/LAB,85705,TOTAL,4784,62156.03,61095.07,
PATH/LAB,85730,26,N/A,0,0,
PATH/LAB,85730,TC,N/A,0,0,
PATH/LAB,85730,GLOBL,640635,5256510.82,5169081.04,
PATH/LAB,85730,TOTAL,640635,5256510.82,5169081.04,
PATH/LAB,85732,26,N/A,0,0,
PATH/LAB,85732,GLOBL,21679,192495.37,189314.98,
PATH/LAB,85732,TOTAL,21679,192495.37,189314.98,
PATH/LAB,85810,26,N/A,0,0,
PATH/LAB,85810,GLOBL,12800,197708.72,194388.19,
PATH/LAB,85810,TOTAL,12800,197708.72,194388.19,
PATH/LAB,85999,GLOBL,943,30805.439999999999,29846.799999999999,
PATH/LAB,85999,TOTAL,943,30805.439999999999,29846.799999999999,
PATH/LAB,86000,GLOBL,1192,11402.2,11209.19,
PATH/LAB,86000,TOTAL,1192,11402.2,11209.19,
PATH/LAB,86001,GLOBL,249957,1791348.33,1757375.41,
PATH/LAB,86001,TOTAL,249957,1791348.33,1757375.41,
PATH/LAB,86003,GLOBL,2520999.1,17759327.079999998,17447772.760000002,
PATH/LAB,86003,TOTAL,2520999.1,17759327.079999998,17447772.760000002,
PATH/LAB,86005,GLOBL,636,6599.25,6501.85,
PATH/LAB,86005,TOTAL,636,6599.25,6501.85,
PATH/LAB,86021,26,N/A,0,0,
PATH/LAB,86021,GLOBL,49124.1,921050.28,906077.82,
PATH/LAB,86021,TOTAL,49124.1,921050.28,906077.82,
PATH/LAB,86022,26,N/A,0,0,
PATH/LAB,86022,GLOBL,7913,190281.42,187215.89,
PATH/LAB,86022,TOTAL,7913,190281.42,187215.89,
PATH/LAB,86023,GLOBL,3429,58382.400000000001,57386.02,
PATH/LAB,86023,TOTAL,3429,58382.400000000001,57386.02,
PATH/LAB,86038,26,N/A,0,0,
PATH/LAB,86038,GLOBL,826432,13697375.24,13453856.529999999,
PATH/LAB,86038,TOTAL,826432,13697375.24,13453856.529999999,
PATH/LAB,86039,26,N/A,0,0,
PATH/LAB,86039,GLOBL,137180,2101754.1,2063572.77,
PATH/LAB,86039,TOTAL,137180,2101754.1,2063572.77,
PATH/LAB,86060,26,N/A,0,0,
PATH/LAB,86060,GLOBL,72826,724714.73,713178.11,
PATH/LAB,86060,TOTAL,72826,724714.73,713178.11,
PATH/LAB,86063,GLOBL,29464,232544.2,228954.47,
PATH/LAB,86063,TOTAL,29464,232544.2,228954.47,
PATH/LAB,86077,26,N/A,0,0,
PATH/LAB,86077,GLOBL,37948,1903477.07,1480067.11,
PATH/LAB,86077,TOTAL,37948,1903477.07,1480067.11,
PATH/LAB,86078,26,N/A,0,0,
PATH/LAB,86078,GLOBL,10154,510497.22,397861.55,
PATH/LAB,86078,TOTAL,10154,510497.22,397861.55,
PATH/LAB,86079,GLOBL,3736,189259.11,147658.78,
PATH/LAB,86079,TOTAL,3736,189259.11,147658.78,
PATH/LAB,86140,26,N/A,0,0,
PATH/LAB,86140,GLOBL,1878933,13160263.18,12901922.539999999,
PATH/LAB,86140,TOTAL,1878933,13160263.18,12901922.539999999,
PATH/LAB,86141,26,N/A,0,0,
PATH/LAB,86141,GLOBL,581329,10341572.220000001,10168953.109999999,
PATH/LAB,86141,TOTAL,581329,10341572.220000001,10168953.109999999,
PATH/LAB,86146,GLOBL,69578.3,1795984.13,1763585.58,
PATH/LAB,86146,TOTAL,69578.3,1795984.13,1763585.58,
PATH/LAB,86147,26,N/A,0,0,
PATH/LAB,86147,GLOBL,157771,4071237.28,3996005.16,
PATH/LAB,86147,TOTAL,157771,4071237.28,3996005.16,
PATH/LAB,86148,GLOBL,10803,202551.09,199032.39,
PATH/LAB,86148,TOTAL,10803,202551.09,199032.39,
PATH/LAB,86152,GLOBL,4851,1230289.1200000001,1146752.49,
PATH/LAB,86152,TOTAL,4851,1230289.1200000001,1146752.49,
PATH/LAB,86153,26,1691,61858.93,49699.61,
PATH/LAB,86153,GLOBL,N/A,0,0,
PATH/LAB,86153,TOTAL,1691,61858.93,49699.61,
PATH/LAB,86155,GLOBL,N/A,21.97,21.97,
PATH/LAB,86155,TOTAL,N/A,21.97,21.97,
PATH/LAB,86156,GLOBL,490,4354.6000000000004,4296.67,
PATH/LAB,86156,TOTAL,490,4354.6000000000004,4296.67,
PATH/LAB,86157,GLOBL,3275,35607.17,35077.93,
PATH/LAB,86157,TOTAL,3275,35607.17,35077.93,
PATH/LAB,86160,26,N/A,0,0,
PATH/LAB,86160,GLOBL,377082,6190667.4699999997,6065458.9400000004,
PATH/LAB,86160,TOTAL,377082,6190667.4699999997,6065458.9400000004,
PATH/LAB,86161,26,N/A,0,0,
PATH/LAB,86161,GLOBL,19259,317693.37,312079.73,
PATH/LAB,86161,TOTAL,19259,317693.37,312079.73,
PATH/LAB,86162,GLOBL,31694,880931.94,864700.51,
PATH/LAB,86162,TOTAL,31694,880931.94,864700.51,
PATH/LAB,86171,GLOBL,1779,24420,24027.63,
PATH/LAB,86171,TOTAL,1779,24420,24027.63,
PATH/LAB,86185,GLOBL,N/A,12.29,12.04,
PATH/LAB,86185,TOTAL,N/A,12.29,12.04,
PATH/LAB,86200,26,N/A,0,0,
PATH/LAB,86200,GLOBL,245644,4367864.41,4283479.33,
PATH/LAB,86200,TOTAL,245644,4367864.41,4283479.33,
PATH/LAB,86215,GLOBL,2285,41540.19,40860.36,
PATH/LAB,86215,TOTAL,2285,41540.19,40860.36,
PATH/LAB,86225,26,N/A,0,0,
PATH/LAB,86225,GLOBL,248780,4681261.58,4587042.47,
PATH/LAB,86225,TOTAL,248780,4681261.58,4587042.47,
PATH/LAB,86226,GLOBL,24193,401041.03,390928.44,
PATH/LAB,86226,TOTAL,24193,401041.03,390928.44,
PATH/LAB,86235,26,N/A,0,0,
PATH/LAB,86235,GLOBL,1069882,25562899.449999999,25037402.620000001,
PATH/LAB,86235,TOTAL,1069882,25562899.449999999,25037402.620000001,
PATH/LAB,86243,GLOBL,N/A,49.11,47.2,
PATH/LAB,86243,TOTAL,N/A,49.11,47.2,
PATH/LAB,86255,26,19446,387850.85,293499.07,
PATH/LAB,86255,GLOBL,141698,2335733.85,2293326.63,
PATH/LAB,86255,TOTAL,161144,2723584.7,2586825.7000000002,
PATH/LAB,86256,26,10311,198535.55,149803.91,
PATH/LAB,86256,GLOBL,116061,1911878.08,1876903.35,
PATH/LAB,86256,TOTAL,126372,2110413.63,2026707.26,
PATH/LAB,86277,GLOBL,62,1341.06,1323,
PATH/LAB,86277,TOTAL,62,1341.06,1323,
PATH/LAB,86280,GLOBL,37,416.62,408.57,
PATH/LAB,86280,TOTAL,37,416.62,408.57,
PATH/LAB,86294,GLOBL,14569,364072.06,357054.47,
PATH/LAB,86294,TOTAL,14569,364072.06,357054.47,
PATH/LAB,86300,GLOBL,411652,11455561.109999999,11244765.689999999,
PATH/LAB,86300,TOTAL,411652,11455561.109999999,11244765.689999999,
PATH/LAB,86301,26,N/A,0,0,
PATH/LAB,86301,GLOBL,88872,2467692.5,2426972.08,
PATH/LAB,86301,TOTAL,88872,2467692.5,2426972.08,
PATH/LAB,86304,26,N/A,0,0,
PATH/LAB,86304,GLOBL,166929,4630576.67,4551786.26,
PATH/LAB,86304,TOTAL,166929,4630576.67,4551786.26,
PATH/LAB,86305,GLOBL,3329,94780.32,93303.37,
PATH/LAB,86305,TOTAL,3329,94780.32,93303.37,
PATH/LAB,86308,26,N/A,0,0,
PATH/LAB,86308,GLOBL,18468,131076.99,127612.13,
PATH/LAB,86308,TOTAL,18468,131076.99,127612.13,
PATH/LAB,86309,GLOBL,26,231.14,227.54,
PATH/LAB,86309,TOTAL,26,231.14,227.54,
PATH/LAB,86310,GLOBL,233,2358.21,2314.23,
PATH/LAB,86310,TOTAL,233,2358.21,2314.23,
PATH/LAB,86316,GLOBL,22714,608648.32999999996,598995.13,
PATH/LAB,86316,TOTAL,22714,608648.32999999996,598995.13,
PATH/LAB,86317,26,N/A,0,0,
PATH/LAB,86317,GLOBL,126390.3,2557066.9500000002,2516265.6,
PATH/LAB,86317,TOTAL,126390.3,2557066.9500000002,2516265.6,
PATH/LAB,86318,GLOBL,28564,508085.02,495650.06,
PATH/LAB,86318,TOTAL,28564,508085.02,495650.06,
PATH/LAB,86320,26,16084,299432.7,225721.73,
PATH/LAB,86320,GLOBL,7474,230053.56,225581.54,
PATH/LAB,86320,TOTAL,23558,529486.26,451303.27,
PATH/LAB,86325,26,5591,105380.16,81177.77,
PATH/LAB,86325,GLOBL,1086,33375.949999999997,32859.230000000003,
PATH/LAB,86325,TOTAL,6677,138756.10999999999,114037,
PATH/LAB,86327,26,94,2399.8200000000002,1800.03,
PATH/LAB,86327,GLOBL,N/A,124.76,123.52,
PATH/LAB,86327,TOTAL,98,2524.58,1923.55,
PATH/LAB,86329,GLOBL,7002,119546.88,117416.77,
PATH/LAB,86329,TOTAL,7002,119546.88,117416.77,
PATH/LAB,86331,GLOBL,11944,185025.39,181541,
PATH/LAB,86331,TOTAL,11944,185025.39,181541,
PATH/LAB,86332,GLOBL,156855,5254027.07,5148617.6100000003,
PATH/LAB,86332,TOTAL,156855,5254027.07,5148617.6100000003,
PATH/LAB,86334,26,214744,4333748.78,3305792.89,
PATH/LAB,86334,GLOBL,345770,10571681.5,10387579.52,
PATH/LAB,86334,TOTAL,560514,14905430.279999999,13693372.41,
PATH/LAB,86335,26,58685,1192186.6200000001,913284.93,
PATH/LAB,86335,GLOBL,79371,3189194.97,3132367.17,
PATH/LAB,86335,TOTAL,138056,4381381.59,4045652.1,
PATH/LAB,86336,GLOBL,3810,79468.759999999995,78213.75,
PATH/LAB,86336,TOTAL,3810,79468.759999999995,78213.75,
PATH/LAB,86337,GLOBL,3488,102262.67,100157.24,
PATH/LAB,86337,TOTAL,3488,102262.67,100157.24,
PATH/LAB,86340,26,N/A,0,0,
PATH/LAB,86340,GLOBL,19045,388378.17,381912.7,
PATH/LAB,86340,TOTAL,19045,388378.17,381912.7,
PATH/LAB,86341,GLOBL,39017,1034675.9,1013777.53,
PATH/LAB,86341,TOTAL,39017,1034675.9,1013777.53,
PATH/LAB,86343,GLOBL,925,14646.41,14385.25,
PATH/LAB,86343,TOTAL,925,14646.41,14385.25,
PATH/LAB,86344,26,N/A,0,0,
PATH/LAB,86344,GLOBL,134,1471.32,1448.66,
PATH/LAB,86344,TOTAL,134,1471.32,1448.66,
PATH/LAB,86352,GLOBL,2329,411191,403750.44,
PATH/LAB,86352,TOTAL,2329,411191,403750.44,
PATH/LAB,86353,GLOBL,7599,424695.77,417279.75,
PATH/LAB,86353,TOTAL,7599,424695.77,417279.75,
PATH/LAB,86355,26,N/A,0,0,
PATH/LAB,86355,GLOBL,20338,1014783.02,994481.8,
PATH/LAB,86355,TOTAL,20338,1014783.02,994481.8,
PATH/LAB,86356,GLOBL,11914,143343.78,139916.95000000001,
PATH/LAB,86356,TOTAL,11914,143343.78,139916.95000000001,
PATH/LAB,86357,26,N/A,0,0,
PATH/LAB,86357,GLOBL,14903,754114.88,739157.49,
PATH/LAB,86357,TOTAL,14903,754114.88,739157.49,
PATH/LAB,86359,26,N/A,0,0,
PATH/LAB,86359,GLOBL,51555,2571652.23,2525615.5,
PATH/LAB,86359,TOTAL,51555,2571652.23,2525615.5,
PATH/LAB,86360,26,N/A,0,0,
PATH/LAB,86360,GLOBL,109147,5504115.9900000002,5412037.96,
PATH/LAB,86360,TOTAL,109147,5504115.9900000002,5412037.96,
PATH/LAB,86361,26,N/A,0,0,
PATH/LAB,86361,GLOBL,52156,1625993.21,1599405.5,
PATH/LAB,86361,TOTAL,52156,1625993.21,1599405.5,
PATH/LAB,86367,GLOBL,2103,108865.61,106439.64,
PATH/LAB,86367,TOTAL,2103,108865.61,106439.64,
PATH/LAB,86376,26,N/A,0,0,
PATH/LAB,86376,GLOBL,284585,5639943.2400000002,5538276.3700000001,
PATH/LAB,86376,TOTAL,284585,5639943.2400000002,5538276.3700000001,
PATH/LAB,86378,GLOBL,23,622.38,614.28,
PATH/LAB,86378,TOTAL,23,622.38,614.28,
PATH/LAB,86382,GLOBL,530,12302.7,12088.23,
PATH/LAB,86382,TOTAL,530,12302.7,12088.23,
PATH/LAB,86384,GLOBL,N/A,31.3,30.68,
PATH/LAB,86384,TOTAL,N/A,31.3,30.68,
PATH/LAB,86386,GLOBL,29838,621591.54,608773.06999999995,
PATH/LAB,86386,TOTAL,29838,621591.54,608773.06999999995,
PATH/LAB,86403,26,N/A,0,0,
PATH/LAB,86403,GLOBL,30509,421982.98,414829.67,
PATH/LAB,86403,TOTAL,30509,421982.98,414829.67,
PATH/LAB,86406,GLOBL,493,7163.75,7046.62,
PATH/LAB,86406,TOTAL,493,7163.75,7046.62,
PATH/LAB,86430,GLOBL,160578,1252292.57,1229196.4099999999,
PATH/LAB,86430,TOTAL,160578,1252292.57,1229196.4099999999,
PATH/LAB,86431,26,N/A,0,0,
PATH/LAB,86431,GLOBL,596065,4647875.12,4560934.68,
PATH/LAB,86431,TOTAL,596065,4647875.12,4560934.68,
PATH/LAB,86480,26,N/A,0,0,
PATH/LAB,86480,GLOBL,69927,5920989.5300000003,5791150.1200000001,
PATH/LAB,86480,TOTAL,69927,5920989.5300000003,5791150.1200000001,
PATH/LAB,86481,GLOBL,8123,834331.34,818128.23,
PATH/LAB,86481,TOTAL,8123,834331.34,818128.23,
PATH/LAB,86485,GLOBL,376,4815.51,3602.55,
PATH/LAB,86485,TOTAL,376,4815.51,3602.55,
PATH/LAB,86486,GLOBL,39,213.23,165.38,
PATH/LAB,86486,TOTAL,39,213.23,165.38,
PATH/LAB,86490,GLOBL,N/A,10.79,8.6300000000000008,
PATH/LAB,86490,TOTAL,N/A,10.79,8.6300000000000008,
PATH/LAB,86510,GLOBL,1426,8987.31,6622.54,
PATH/LAB,86510,TOTAL,1426,8987.31,6622.54,
PATH/LAB,86580,26,N/A,0,0,
PATH/LAB,86580,GLOBL,123675,1025472.84,685661.03,
PATH/LAB,86580,TOTAL,123675,1025472.84,685661.03,
PATH/LAB,86590,GLOBL,45,681.48,672.21,
PATH/LAB,86590,TOTAL,45,681.48,672.21,
PATH/LAB,86592,26,N/A,0,0,
PATH/LAB,86592,TC,N/A,0,0,
PATH/LAB,86592,GLOBL,286160,1672650.81,1645432.59,
PATH/LAB,86592,TOTAL,286160,1672650.81,1645432.59,
PATH/LAB,86593,26,N/A,0,0,
PATH/LAB,86593,GLOBL,14569,88063.77,86590.54,
PATH/LAB,86593,TOTAL,14569,88063.77,86590.54,
PATH/LAB,86602,GLOBL,2885,39643.53,38978.25,
PATH/LAB,86602,TOTAL,2885,39643.53,38978.25,
PATH/LAB,86603,GLOBL,379,6173.64,6076.98,
PATH/LAB,86603,TOTAL,379,6173.64,6076.98,
PATH/LAB,86606,GLOBL,15089,277288.86,272488.69,
PATH/LAB,86606,TOTAL,15089,277288.86,272488.69,
PATH/LAB,86609,GLOBL,13042,203409.27,200066.88,
PATH/LAB,86609,TOTAL,13042,203409.27,200066.88,
PATH/LAB,86611,GLOBL,10830,147479.34,144819.49,
PATH/LAB,86611,TOTAL,10830,147479.34,144819.49,
PATH/LAB,86612,GLOBL,3570,59983.46,58645.19,
PATH/LAB,86612,TOTAL,3570,59983.46,58645.19,
PATH/LAB,86615,GLOBL,12442,206924.32,203994.99,
PATH/LAB,86615,TOTAL,12442,206924.32,203994.99,
PATH/LAB,86617,GLOBL,140008,2910373.75,2858518.97,
PATH/LAB,86617,TOTAL,140008,2910373.75,2858518.97,
PATH/LAB,86618,GLOBL,211202,4751400.53,4662302.46,
PATH/LAB,86618,TOTAL,211202,4751400.53,4662302.46,
PATH/LAB,86619,GLOBL,1016,18622.07,18286.52,
PATH/LAB,86619,TOTAL,1016,18622.07,18286.52,
PATH/LAB,86622,GLOBL,1909,21816.639999999999,21404.13,
PATH/LAB,86622,TOTAL,1909,21816.639999999999,21404.13,
PATH/LAB,86625,GLOBL,1065,19175.34,18700.18,
PATH/LAB,86625,TOTAL,1065,19175.34,18700.18,
PATH/LAB,86628,GLOBL,8953,142772.63,140273.89000000001,
PATH/LAB,86628,TOTAL,8953,142772.63,140273.89000000001,
PATH/LAB,86631,26,N/A,0,0,
PATH/LAB,86631,GLOBL,8348,121145.98,119175.29,
PATH/LAB,86631,TOTAL,8348,121145.98,119175.29,
PATH/LAB,86632,26,N/A,0,0,
PATH/LAB,86632,GLOBL,5045,82806.17,81338.23,
PATH/LAB,86632,TOTAL,5045,82806.17,81338.23,
PATH/LAB,86635,GLOBL,50757,791157.85,776436.05,
PATH/LAB,86635,TOTAL,50757,791157.85,776436.05,
PATH/LAB,86638,GLOBL,3670,58371.05,57365.89,
PATH/LAB,86638,TOTAL,3670,58371.05,57365.89,
PATH/LAB,86641,26,N/A,0,0,
PATH/LAB,86641,GLOBL,335,5751.95,5556.07,
PATH/LAB,86641,TOTAL,335,5751.95,5556.07,
PATH/LAB,86644,26,N/A,0,0,
PATH/LAB,86644,GLOBL,17425,340157.41,332729.89,
PATH/LAB,86644,TOTAL,17425,340157.41,332729.89,
PATH/LAB,86645,26,N/A,0,0,
PATH/LAB,86645,GLOBL,14254,301028.90999999997,294144.93,
PATH/LAB,86645,TOTAL,14254,301028.90999999997,294144.93,
PATH/LAB,86648,GLOBL,2088,40157.49,39366.76,
PATH/LAB,86648,TOTAL,2088,40157.49,39366.76,
PATH/LAB,86651,GLOBL,278,4711.59,4621.6899999999996,
PATH/LAB,86651,TOTAL,278,4711.59,4621.6899999999996,
