CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1603,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
ANESTHESIA,01112,QK,4163,352321.88,271962.71999999997,
ANESTHESIA,01112,QZ,2700,426481.78,325420.56,
ANESTHESIA,01112,OTHER,5160,426438.28,330381.42,
ANESTHESIA,01112,TOTAL,16012,1889051.35,1458926.29,
ANESTHESIA,01120,AA,1491,472815.05,370296.78,
ANESTHESIA,01120,AD,25,2323.6999999999998,1829.94,
ANESTHESIA,01120,QK,1666,278826.56,216672.63,
ANESTHESIA,01120,QZ,600,173738.25,136043.78,
ANESTHESIA,01120,OTHER,1961,312253.3,243761.18,
ANESTHESIA,01120,TOTAL,5743,1239956.8600000001,968604.31,
ANESTHESIA,01130,AA,N/A,1411.09,1109.57,
ANESTHESIA,01130,QK,N/A,542.21,426.28,
ANESTHESIA,01130,QZ,N/A,495.39,281.8,
ANESTHESIA,01130,OTHER,N/A,1076.3499999999999,849.96,
ANESTHESIA,01130,TOTAL,27,3525.04,2667.61,
ANESTHESIA,01140,AA,15,14267.37,11233.91,
ANESTHESIA,01140,QK,17,8959.66,7091.58,
ANESTHESIA,01140,QZ,N/A,1940.69,1521.49,
ANESTHESIA,01140,OTHER,15,6772.78,5354.85,
ANESTHESIA,01140,TOTAL,50,31940.5,25201.83,
ANESTHESIA,01150,AA,102,62094.36,48892.14,
ANESTHESIA,01150,AD,N/A,61.86,48.5,
ANESTHESIA,01150,QK,104,33055.17,25608.29,
ANESTHESIA,01150,QZ,14,6397.97,5044.24,
ANESTHESIA,01150,OTHER,115,34918.870000000003,27078.3,
ANESTHESIA,01150,TOTAL,336,136528.23000000001,106671.47,
ANESTHESIA,01160,AA,1029,137885.75,106244.34,
ANESTHESIA,01160,AD,N/A,708.11,556.16,
ANESTHESIA,01160,QK,594,43957.97,33936.269999999997,
ANESTHESIA,01160,QZ,1592,183622.7,142202.34,
ANESTHESIA,01160,OTHER,846,62145.37,48173.86,
ANESTHESIA,01160,TOTAL,4068,428319.9,331112.96999999997,
ANESTHESIA,01170,AA,695,252170.37,196006.14,
ANESTHESIA,01170,AD,11,1259.3499999999999,937.92,
ANESTHESIA,01170,QK,887,162894.35,125840.73,
ANESTHESIA,01170,QZ,415,136539.82999999999,106598.24,
ANESTHESIA,01170,OTHER,978,178690.06,139285.54999999999,
ANESTHESIA,01170,TOTAL,2986,731553.96,568668.57999999996,
ANESTHESIA,01173,AA,371,222343.92,173620.37,
ANESTHESIA,01173,AD,12,2094.66,1643.54,
ANESTHESIA,01173,QK,643,208306.39,163148.22,
ANESTHESIA,01173,QZ,152,91740.22,71999.210000000006,
ANESTHESIA,01173,OTHER,684,213554.12,166933.92000000001,
ANESTHESIA,01173,TOTAL,1862,738039.31,577345.26,
ANESTHESIA,01180,AA,N/A,425.64,333.7,
ANESTHESIA,01180,QK,N/A,541.14,432.91,
ANESTHESIA,01180,QZ,N/A,865.45,684.83,
ANESTHESIA,01180,OTHER,N/A,541.14,432.91,
ANESTHESIA,01180,TOTAL,12,2373.37,1884.35,
ANESTHESIA,01190,AA,N/A,531.96,420.87,
ANESTHESIA,01190,QK,N/A,4.0199999999999996,3.16,
ANESTHESIA,01190,QZ,N/A,215.25,172.2,
ANESTHESIA,01190,OTHER,18,1060.8699999999999,833.85,
ANESTHESIA,01190,TOTAL,23,1812.1,1430.08,
ANESTHESIA,01200,AA,6232,882540.36,685247.54,
ANESTHESIA,01200,AD,55,3984.97,3084.05,
ANESTHESIA,01200,QK,3934,281367.88,216652.23,
ANESTHESIA,01200,QZ,4000,543866.29,421646.73,
ANESTHESIA,01200,OTHER,7127,507057.13,393092.05,
ANESTHESIA,01200,TOTAL,21348,2218816.63,1719722.6,
ANESTHESIA,01202,AA,745,200368.18,154034.93,
ANESTHESIA,01202,AD,14,1573.82,1246.06,
ANESTHESIA,01202,QK,841,111358.49,85157.62,
ANESTHESIA,01202,QZ,376,95764.42,74388.81,
ANESTHESIA,01202,OTHER,992,124801.92,96130.84,
ANESTHESIA,01202,TOTAL,2968,533866.82999999996,410958.26,
ANESTHESIA,01210,AA,28128,8688935.1199999992,6791248.7699999996,
ANESTHESIA,01210,AD,366,28501.38,22197.14,
ANESTHESIA,01210,QK,21519,3365173.16,2618110.0299999998,
ANESTHESIA,01210,QZ,16455,4863238.0599999996,3794875.94,
ANESTHESIA,01210,OTHER,33896,5225454.82,4082368.36,
ANESTHESIA,01210,TOTAL,100364,22171302.539999999,17308800.239999998,
ANESTHESIA,01212,AA,104,58683.49,45696.03,
ANESTHESIA,01212,AD,N/A,173.52,136.04,
ANESTHESIA,01212,QK,110,32244.32,25267.81,
ANESTHESIA,01212,QZ,24,11583.5,9111.14,
ANESTHESIA,01212,OTHER,127,35956.410000000003,27886.639999999999,
ANESTHESIA,01212,TOTAL,367,138641.24,108097.66,
ANESTHESIA,01214,AA,49003,19195266.050000001,15010779.67,
ANESTHESIA,01214,AD,754,65061.78,50785.52,
ANESTHESIA,01214,QK,55780,10828635.5,8443275.6899999995,
ANESTHESIA,01214,QZ,27703,10419046.75,8151239.8099999996,
ANESTHESIA,01214,OTHER,62695,12081109.5,9455096.2899999991,
ANESTHESIA,01214,TOTAL,195935,52589119.579999998,41111176.979999997,
ANESTHESIA,01215,AA,8335,4251710.1900000004,3331374.82,
ANESTHESIA,01215,AD,131,14239.06,11229.59,
ANESTHESIA,01215,QK,9419,2389166.77,1869245.91,
ANESTHESIA,01215,QZ,4257,2063928.66,1616836.92,
ANESTHESIA,01215,OTHER,10542,2646076.64,2073214.06,
ANESTHESIA,01215,TOTAL,32684,11365121.32,8901901.3000000007,
ANESTHESIA,01220,AA,4302,937631.89,727900.68,
ANESTHESIA,01220,AD,143,11196.94,8810.7900000000009,
ANESTHESIA,01220,QK,3566,397669.56,308247.65999999997,
ANESTHESIA,01220,QZ,2296,484462.2,375067.19,
ANESTHESIA,01220,OTHER,5567,605293.63,471329.48,
ANESTHESIA,01220,TOTAL,15874,2436254.2200000002,1891355.8,
ANESTHESIA,01230,AA,47039,14521965.630000001,11335224.51,
ANESTHESIA,01230,AD,491,44529.32,34672.33,
ANESTHESIA,01230,QK,39059,6162383.2800000003,4789945.24,
ANESTHESIA,01230,QZ,23481,6925042.6699999999,5400936.2400000002,
ANESTHESIA,01230,OTHER,60068,9231260.3699999992,7211060.46,
ANESTHESIA,01230,TOTAL,170138,36885181.270000003,28771838.780000001,
ANESTHESIA,01232,AA,4880,1362701.95,1068147.04,
ANESTHESIA,01232,AD,87,7711.76,6076.55,
ANESTHESIA,01232,QK,5893,805791.23,630125.13,
ANESTHESIA,01232,QZ,2617,684458.63,536679.19999999995,
ANESTHESIA,01232,OTHER,7391,997330.07,781321.8,
ANESTHESIA,01232,TOTAL,20868,3857993.64,3022349.72,
ANESTHESIA,01234,AA,42,18640.64,14692.82,
ANESTHESIA,01234,AD,N/A,70.62,56.5,
ANESTHESIA,01234,QK,43,12847.64,10048.709999999999,
ANESTHESIA,01234,QZ,N/A,2272.11,1786.4,
ANESTHESIA,01234,OTHER,46,13606.32,10756.65,
ANESTHESIA,01234,TOTAL,139,47437.33,37341.08,
ANESTHESIA,01250,AA,4500,1014011.37,789423.14,
ANESTHESIA,01250,AD,61,4668.17,3677.95,
ANESTHESIA,01250,QK,4297,499567.34,388171.19,
ANESTHESIA,01250,QZ,1983,405047.82,315339.14,
ANESTHESIA,01250,OTHER,5371,607336.99,473656.26,
ANESTHESIA,01250,TOTAL,16212,2530631.69,1970267.68,
ANESTHESIA,01260,AA,1206,250057.11,193556.43,
ANESTHESIA,01260,AD,41,3289.39,2592.87,
ANESTHESIA,01260,QK,866,93542.77,71577.100000000006,
ANESTHESIA,01260,QZ,679,118029.93,91279.81,
ANESTHESIA,01260,OTHER,1116,122190.15,94253.42,
ANESTHESIA,01260,TOTAL,3908,587109.35,453259.63,
ANESTHESIA,01270,AA,17498,8733447.3399999999,6839411.9400000004,
ANESTHESIA,01270,AD,294,31034.22,24257.42,
ANESTHESIA,01270,QK,15778,4077702.82,3185747.06,
ANESTHESIA,01270,QZ,6568,3012499.5,2360107.61,
ANESTHESIA,01270,OTHER,18859,4678535.9800000004,3667229.42,
ANESTHESIA,01270,TOTAL,58997,20533219.859999999,16076753.449999999,
ANESTHESIA,01272,AA,78,25788.74,20191.439999999999,
ANESTHESIA,01272,QK,37,4975.88,3796.88,
ANESTHESIA,01272,QZ,19,4663.55,3673.28,
ANESTHESIA,01272,OTHER,66,9907.24,7568.76,
ANESTHESIA,01272,TOTAL,200,45335.41,35230.36,
ANESTHESIA,01274,AA,1826,679469.87,532336.30000000005,
ANESTHESIA,01274,AD,20,1797.32,1421.83,
ANESTHESIA,01274,QK,1591,311346.02,243160.4,
ANESTHESIA,01274,QZ,604,210914.74,165275.01999999999,
ANESTHESIA,01274,OTHER,2440,455147.39,355809.64,
ANESTHESIA,01274,TOTAL,6481,1658675.34,1298003.19,
ANESTHESIA,01320,AA,3675,779683.17,606208.1,
ANESTHESIA,01320,AD,61,4303.07,3398.76,
ANESTHESIA,01320,QK,3098,359088.72,278473.55,
ANESTHESIA,01320,QZ,2140,422281.88,327358.09999999998,
ANESTHESIA,01320,OTHER,4033,456860.43,355794.72,
ANESTHESIA,01320,TOTAL,13007,2022217.27,1571233.23,
ANESTHESIA,01340,AA,233,54771.77,42545.96,
ANESTHESIA,01340,AD,N/A,147.36000000000001,115.53,
ANESTHESIA,01340,QK,205,26652.6,20889.43,
ANESTHESIA,01340,QZ,131,29743.81,23246.49,
ANESTHESIA,01340,OTHER,337,41194.39,32393.02,
ANESTHESIA,01340,TOTAL,908,152509.93,119190.43,
ANESTHESIA,01360,AA,3761,1251646.1200000001,979095.96,
ANESTHESIA,01360,AD,59,5945.67,4633.18,
ANESTHESIA,01360,QK,3933,681540.03,530779.49,
ANESTHESIA,01360,QZ,2037,623017.68999999994,486596.75,
ANESTHESIA,01360,OTHER,5237,870084.54,679947.41,
ANESTHESIA,01360,TOTAL,15027,3432234.05,2681052.79,
ANESTHESIA,01380,AA,4404,467018.67,360689.03,
ANESTHESIA,01380,AD,17,1299.56,1022.56,
ANESTHESIA,01380,QK,2913,157923.97,121727.42,
ANESTHESIA,01380,QZ,2228,229107.26,176861.26,
ANESTHESIA,01380,OTHER,3737,200997.76000000001,155676.10999999999,
ANESTHESIA,01380,TOTAL,13299,1056347.22,815976.38,
ANESTHESIA,01382,AA,1706,281392.77,218548.87,
ANESTHESIA,01382,AD,38,2761.75,2176.42,
ANESTHESIA,01382,QK,1851,152021.34,117498.81,
ANESTHESIA,01382,QZ,2035,321310.49,248334.7,
ANESTHESIA,01382,OTHER,2841,225666.88,174072.75,
ANESTHESIA,01382,TOTAL,8471,983153.23,760631.55,
ANESTHESIA,01390,AA,245,41432.449999999997,32036.19,
ANESTHESIA,01390,AD,N/A,177.36,139.05000000000001,
ANESTHESIA,01390,QK,273,24683.55,18992.16,
ANESTHESIA,01390,QZ,128,23522.13,18428.900000000001,
ANESTHESIA,01390,OTHER,387,35539.839999999997,27572.45,
ANESTHESIA,01390,TOTAL,1035,125355.33,97168.75,
ANESTHESIA,01392,AA,4587,1267303.03,986032.96,
ANESTHESIA,01392,AD,76,6750.42,5207.6499999999996,
ANESTHESIA,01392,QK,4586,642584.26,496492.97,
ANESTHESIA,01392,QZ,2732,705913.41,547545.06999999995,
ANESTHESIA,01392,OTHER,5839,803209.05,624873.64,
ANESTHESIA,01392,TOTAL,17820,3425760.17,2660152.29,
ANESTHESIA,01400,AA,59350,11166245.140000001,8659846.4299999997,
ANESTHESIA,01400,AD,658,50377.9,39073.79,
ANESTHESIA,01400,QK,50801,4873602.17,3768476.61,
ANESTHESIA,01400,QZ,34659,6430027.2800000003,4976922.88,
ANESTHESIA,01400,OTHER,60561,5780779.7199999997,4488915.07,
ANESTHESIA,01400,TOTAL,206029,28301032.210000001,21933234.780000001,
ANESTHESIA,01402,AA,98020,35690567.509999998,27868854.140000001,
ANESTHESIA,01402,AD,1871,158714.87,123646.47,
ANESTHESIA,01402,QK,121739,21925852.370000001,17069795.460000001,
ANESTHESIA,01402,QZ,66503,23248658.41,18160153.559999999,
ANESTHESIA,01402,OTHER,133897,24032553.710000001,18787950.350000001,
ANESTHESIA,01402,TOTAL,422030,105056346.87,82010399.980000004,
ANESTHESIA,01404,AA,266,74222.31,58200.33,
ANESTHESIA,01404,AD,N/A,875.63,693.46,
ANESTHESIA,01404,QK,188,26981.14,21097.62,
ANESTHESIA,01404,QZ,150,42031.57,33115.800000000003,
ANESTHESIA,01404,OTHER,281,39463.26,30842.98,
ANESTHESIA,01404,TOTAL,894,183573.91,143950.19,
ANESTHESIA,01420,AA,55,9602.77,7549.14,
ANESTHESIA,01420,AD,N/A,0,0,
ANESTHESIA,01420,QK,68,5546.81,4302,
ANESTHESIA,01420,QZ,50,9858.73,7451.41,
ANESTHESIA,01420,OTHER,121,9619.34,7506.46,
ANESTHESIA,01420,TOTAL,294,34627.65,26809.01,
ANESTHESIA,01430,AA,105,20840.45,16313.48,
ANESTHESIA,01430,AD,N/A,361.46,283.38,
ANESTHESIA,01430,QK,40,4402.21,3294.64,
ANESTHESIA,01430,QZ,29,5832.16,4464.13,
ANESTHESIA,01430,OTHER,57,6206.41,4910.5,
ANESTHESIA,01430,TOTAL,233,37642.69,29266.13,
ANESTHESIA,01432,AA,27,7817.68,6177.12,
ANESTHESIA,01432,QK,28,4290.8900000000003,3266.12,
ANESTHESIA,01432,QZ,N/A,1824.98,1445.77,
ANESTHESIA,01432,OTHER,41,6173.2,4863.68,
ANESTHESIA,01432,TOTAL,103,20106.75,15752.69,
ANESTHESIA,01440,AA,588,269538.46000000002,210969.18,
ANESTHESIA,01440,AD,14,1341.97,1056.19,
ANESTHESIA,01440,QK,483,112222.87,88015.78,
ANESTHESIA,01440,QZ,179,72785.08,57039.05,
ANESTHESIA,01440,OTHER,618,138993.29999999999,109236.02,
ANESTHESIA,01440,TOTAL,1882,594881.68000000005,466316.22,
ANESTHESIA,01442,AA,155,74898.67,58756.73,
ANESTHESIA,01442,AD,N/A,300.55,235.61,
ANESTHESIA,01442,QK,136,33706.080000000002,26599.98,
ANESTHESIA,01442,QZ,55,24200.94,18793.43,
ANESTHESIA,01442,OTHER,186,45737.46,35940.89,
ANESTHESIA,01442,TOTAL,536,178843.7,140326.64000000001,
ANESTHESIA,01444,AA,621,352785.64,277423.71000000002,
ANESTHESIA,01444,AD,12,937.47,738.39,
ANESTHESIA,01444,QK,637,183174.55,143455.9,
ANESTHESIA,01444,QZ,184,91189.42,71751.94,
ANESTHESIA,01444,OTHER,695,194915.11,152291.43,
ANESTHESIA,01444,TOTAL,2149,823002.19,645661.37,
ANESTHESIA,01462,AA,1818,303974.48,235439.14,
ANESTHESIA,01462,AD,23,1894.78,1493.51,
ANESTHESIA,01462,QK,1664,146095.22,112335.08,
ANESTHESIA,01462,QZ,1180,186035.91,142845.67000000001,
ANESTHESIA,01462,OTHER,2353,198036.2,153236.16,
ANESTHESIA,01462,TOTAL,7038,836036.59,645349.56000000006,
ANESTHESIA,01464,AA,1369,272737.86,210851.92,
ANESTHESIA,01464,AD,N/A,791.36,624.08000000000004,
ANESTHESIA,01464,QK,1286,127762.81,98502.42,
ANESTHESIA,01464,QZ,782,144960.07,111033.14,
ANESTHESIA,01464,OTHER,1518,146640.95000000001,113500.72,
ANESTHESIA,01464,TOTAL,4965,692893.05,534512.28,
ANESTHESIA,01470,AA,17168,2985103.75,2310961.12,
ANESTHESIA,01470,AD,219,17889.45,13956.15,
ANESTHESIA,01470,QK,14322,1286441.8500000001,995014.14,
ANESTHESIA,01470,QZ,9264,1505336.58,1166378.04,
ANESTHESIA,01470,OTHER,18498,1627362.26,1264017.99,
ANESTHESIA,01470,TOTAL,59471,7422133.8899999997,5750327.4400000004,
ANESTHESIA,01472,AA,1517,406677.36,316377.34000000003,
ANESTHESIA,01472,AD,11,1147.5,906.38,
ANESTHESIA,01472,QK,1334,182425.93,140606.73000000001,
ANESTHESIA,01472,QZ,756,201761.88,156144.39000000001,
ANESTHESIA,01472,OTHER,1492,202152.81,156870.91,
ANESTHESIA,01472,TOTAL,5110,994165.48,770905.75,
ANESTHESIA,01474,AA,1022,300329.96999999997,231422.86,
ANESTHESIA,01474,AD,12,896.01,704.81,
ANESTHESIA,01474,QK,999,153064.07,118081.93,
ANESTHESIA,01474,QZ,393,115055.93,89229.61,
ANESTHESIA,01474,OTHER,1086,163898.25,126607.9,
ANESTHESIA,01474,TOTAL,3512,733244.23,566047.11,
ANESTHESIA,01480,AA,81222,16494516.82,12776059.279999999,
ANESTHESIA,01480,AD,1008,93609.65,71844.03,
ANESTHESIA,01480,QK,74448,7669068.4699999997,5928840.8499999996,
ANESTHESIA,01480,QZ,47120,9132500.3599999994,7069528.6699999999,
ANESTHESIA,01480,OTHER,93135,9435311.6899999995,7328132.7300000004,
ANESTHESIA,01480,TOTAL,296933,42825006.990000002,33174405.559999999,
ANESTHESIA,01482,AA,6984,1781996.83,1393948.7,
ANESTHESIA,01482,AD,104,8921.67,6918.22,
ANESTHESIA,01482,QK,7297,929831.65,726055.89,
ANESTHESIA,01482,QZ,3526,839506.02,655536.48,
ANESTHESIA,01482,OTHER,9155,1138844.96,891661.2,
ANESTHESIA,01482,TOTAL,27066,4699101.13,3674120.49,
ANESTHESIA,01484,AA,1004,306396.63,236421.97,
ANESTHESIA,01484,AD,18,1516.75,1125.3399999999999,
ANESTHESIA,01484,QK,1115,174868.21,134640.25,
ANESTHESIA,01484,QZ,488,140958.04,109988.11,
ANESTHESIA,01484,OTHER,1390,214486.57,166667.38,
ANESTHESIA,01484,TOTAL,4015,838226.2,648843.05000000005,
ANESTHESIA,01486,AA,775,351247.26,273288.68,
ANESTHESIA,01486,AD,N/A,357.98,231.42,
ANESTHESIA,01486,QK,646,147458.39000000001,114372.48,
ANESTHESIA,01486,QZ,314,130170.97,101806.88,
ANESTHESIA,01486,OTHER,680,152135.74,118642.89,
ANESTHESIA,01486,TOTAL,2420,781370.34,608342.35,
ANESTHESIA,01490,AA,26,3838.85,2928.22,
ANESTHESIA,01490,AD,N/A,88.44,70.75,
ANESTHESIA,01490,QK,37,2848.77,2241.3000000000002,
ANESTHESIA,01490,QZ,40,5678.16,4479.1899999999996,
ANESTHESIA,01490,OTHER,63,4438.54,3495.85,
ANESTHESIA,01490,TOTAL,167,16892.759999999998,13215.31,
ANESTHESIA,01500,AA,681,323104.63,253901.35,
ANESTHESIA,01500,AD,11,1031.57,808.74,
ANESTHESIA,01500,QK,652,159146.79999999999,123926.62,
ANESTHESIA,01500,QZ,226,94624.95,74110.759999999995,
ANESTHESIA,01500,OTHER,936,224969.28,176201.06,
ANESTHESIA,01500,TOTAL,2506,802877.23,628948.53,
ANESTHESIA,01502,AA,341,130320.22,102216.43,
ANESTHESIA,01502,AD,N/A,351.76,280.26,
ANESTHESIA,01502,QK,259,52577.1,40985.919999999998,
ANESTHESIA,01502,QZ,76,28304.13,22285.58,
ANESTHESIA,01502,OTHER,425,83489.850000000006,65524.32,
ANESTHESIA,01502,TOTAL,1104,295043.06,231292.51,
ANESTHESIA,01520,AA,1529,304027.31,234171.43,
ANESTHESIA,01520,AD,11,1180.4000000000001,927.95,
ANESTHESIA,01520,QK,1051,108610.03,83497.41,
ANESTHESIA,01520,QZ,715,125362.02,96406.46,
ANESTHESIA,01520,OTHER,1424,143734.75,110876.04,
ANESTHESIA,01520,TOTAL,4730,682914.51,525879.29,
ANESTHESIA,01522,AA,83,27364.02,21427.16,
ANESTHESIA,01522,AD,N/A,190.5,150.36000000000001,
ANESTHESIA,01522,QK,76,13453.01,10484.82,
ANESTHESIA,01522,QZ,74,24377.41,18527.740000000002,
ANESTHESIA,01522,OTHER,132,22443.05,17624.150000000001,
ANESTHESIA,01522,TOTAL,368,87827.99,68214.23,
ANESTHESIA,01610,AA,19048,5299772.88,4133008.48,
ANESTHESIA,01610,AD,257,25375.83,19880.86,
ANESTHESIA,01610,QK,22955,3270699.36,2544284.1800000002,
ANESTHESIA,01610,QZ,10138,2655000.37,2071923.28,
ANESTHESIA,01610,OTHER,24939,3495698.81,2732817.27,
ANESTHESIA,01610,TOTAL,77337,14746547.25,11501914.07,
ANESTHESIA,01620,AA,2571,363345.73,278852.45,
ANESTHESIA,01620,AD,23,1868.01,1465.4,
ANESTHESIA,01620,QK,1760,130267.52,100146.83,
ANESTHESIA,01620,QZ,1840,254019.59,194708.07,
ANESTHESIA,01620,OTHER,2714,197321.88,152227.65,
ANESTHESIA,01620,TOTAL,8908,946822.73,727400.4,
ANESTHESIA,01622,AA,549,144382.04999999999,112172.31,
ANESTHESIA,01622,AD,121,8123.71,6314.06,
ANESTHESIA,01622,QK,768,93820.5,72889.440000000002,
ANESTHESIA,01622,QZ,790,189428.76,147694.35,
ANESTHESIA,01622,OTHER,1297,150268.21,116978.3,
ANESTHESIA,01622,TOTAL,3525,586023.23,456048.46,
ANESTHESIA,01630,AA,44090,12574937.09,9764473.9800000004,
ANESTHESIA,01630,AD,608,56501.29,43932.28,
ANESTHESIA,01630,QK,44733,6370599.9100000001,4935463.1900000004,
ANESTHESIA,01630,QZ,29362,8119001.0899999999,6309951.0499999998,
ANESTHESIA,01630,OTHER,51270,7260645.5899999999,5652890.9199999999,
ANESTHESIA,01630,TOTAL,170063,34381684.969999999,26706711.420000002,
ANESTHESIA,01634,AA,23,10585.54,8334.83,
ANESTHESIA,01634,QK,N/A,2321.94,1820.41,
ANESTHESIA,01634,QZ,N/A,983.33,770.92,
ANESTHESIA,01634,OTHER,18,4204,3306.25,
ANESTHESIA,01634,TOTAL,53,18094.810000000001,14232.41,
ANESTHESIA,01636,AA,15,10240.49,7966.04,
ANESTHESIA,01636,QK,22,7217.66,5686.04,
ANESTHESIA,01636,QZ,N/A,342.96,268.88,
ANESTHESIA,01636,OTHER,21,6448.61,5086.26,
ANESTHESIA,01636,TOTAL,59,24249.72,19007.22,
ANESTHESIA,01638,AA,13065,6129884.96,4788173.07,
ANESTHESIA,01638,AD,264,20425.439999999999,15888.35,
ANESTHESIA,01638,QK,15427,3581152.07,2794572.18,
ANESTHESIA,01638,QZ,8375,3754448.42,2939040.51,
ANESTHESIA,01638,OTHER,16975,3913317.59,3061644.31,
ANESTHESIA,01638,TOTAL,54106,17399228.48,13599318.42,
ANESTHESIA,01650,AA,270,88402.79,69446.84,
ANESTHESIA,01650,AD,N/A,251.12,196.88,
ANESTHESIA,01650,QK,197,30859.279999999999,23644.34,
ANESTHESIA,01650,QZ,82,25875.16,20202.009999999998,
ANESTHESIA,01650,OTHER,266,42220.78,33133.03,
ANESTHESIA,01650,TOTAL,818,187609.13,146623.1,
ANESTHESIA,01652,AA,182,81808.22,64093.68,
ANESTHESIA,01652,AD,N/A,158.47,125.24,
ANESTHESIA,01652,QK,168,35650.21,27635.58,
ANESTHESIA,01652,QZ,58,23060.35,17529.400000000001,
ANESTHESIA,01652,OTHER,201,42740.160000000003,33605.74,
ANESTHESIA,01652,TOTAL,611,183417.41,142989.64000000001,
ANESTHESIA,01654,AA,103,51527.8,39813.629999999997,
ANESTHESIA,01654,AD,N/A,85.36,68.290000000000006,
ANESTHESIA,01654,QK,90,21902.32,16949.38,
ANESTHESIA,01654,QZ,30,13522.64,10672.74,
ANESTHESIA,01654,OTHER,141,35366.74,27748.63,
ANESTHESIA,01654,TOTAL,365,122404.86,95252.67,
ANESTHESIA,01656,AA,534,335989.2,263912.08,
ANESTHESIA,01656,AD,N/A,1053.9000000000001,828.68,
ANESTHESIA,01656,QK,460,147259.25,115065.44,
ANESTHESIA,01656,QZ,183,102684.5,80687.28,
ANESTHESIA,01656,OTHER,543,168716.91,132258.16,
ANESTHESIA,01656,TOTAL,1728,755703.76,592751.64,
ANESTHESIA,01670,AA,31,8181.11,6437.95,
ANESTHESIA,01670,QK,30,4226.67,3317.27,
ANESTHESIA,01670,QZ,19,4133.84,3264.73,
ANESTHESIA,01670,OTHER,105,10215.92,7951.78,
ANESTHESIA,01670,TOTAL,185,26757.54,20971.73,
ANESTHESIA,01680,AA,N/A,1221.1099999999999,958.87,
ANESTHESIA,01680,QK,N/A,245.5,193.48,
ANESTHESIA,01680,QZ,11,2375.29,1865.88,
ANESTHESIA,01680,OTHER,11,756.71,596.41999999999996,
ANESTHESIA,01680,TOTAL,31,4598.6099999999997,3614.65,
ANESTHESIA,01682,AA,N/A,410.85,326.47000000000003,
ANESTHESIA,01682,TOTAL,N/A,410.85,326.47000000000003,
ANESTHESIA,01710,AA,6596,1172546.3899999999,906401.21,
ANESTHESIA,01710,AD,84,7267.99,5570.96,
ANESTHESIA,01710,QK,6338,580422.56000000006,447698.79,
ANESTHESIA,01710,QZ,4368,746316.93,577025.35,
ANESTHESIA,01710,OTHER,7631,691034.07,534884.85,
ANESTHESIA,01710,TOTAL,25017,3197587.94,2471581.16,
ANESTHESIA,01712,AA,331,72534.509999999995,55425.81,
ANESTHESIA,01712,AD,N/A,135.96,98.11,
ANESTHESIA,01712,QK,346,38867.300000000003,29998.85,
ANESTHESIA,01712,QZ,167,34864.980000000003,27200.45,
ANESTHESIA,01712,OTHER,411,44833.25,34485.65,
ANESTHESIA,01712,TOTAL,1257,191236,147208.87,
ANESTHESIA,01714,AA,17,4626.72,3456.15,
ANESTHESIA,01714,QK,N/A,543.69000000000005,426.25,
ANESTHESIA,01714,QZ,N/A,1683.96,1323.26,
ANESTHESIA,01714,OTHER,N/A,715.38,560.86,
ANESTHESIA,01714,TOTAL,37,7569.75,5766.52,
ANESTHESIA,01716,AA,334,96879.26,75866.509999999995,
ANESTHESIA,01716,AD,N/A,151.44,119.73,
ANESTHESIA,01716,QK,344,50027.5,38937.379999999997,
ANESTHESIA,01716,QZ,145,39898.910000000003,30980.91,
ANESTHESIA,01716,OTHER,387,56075.91,43428.32,
ANESTHESIA,01716,TOTAL,1212,243033.02,189332.85,
ANESTHESIA,01730,AA,415,71242.61,55199.54,
ANESTHESIA,01730,AD,N/A,663.96,520.54,
ANESTHESIA,01730,QK,314,30279.73,23444.18,
ANESTHESIA,01730,QZ,267,44111.06,33855.22,
ANESTHESIA,01730,OTHER,512,43946.46,33721.9,
ANESTHESIA,01730,TOTAL,1515,190243.82,146741.38,
ANESTHESIA,01732,AA,15,3502.99,2773.98,
ANESTHESIA,01732,QK,18,1884.14,1398.13,
ANESTHESIA,01732,QZ,16,3364.93,2645.48,
ANESTHESIA,01732,OTHER,27,2784.1,2109.16,
ANESTHESIA,01732,TOTAL,76,11536.16,8926.75,
ANESTHESIA,01740,AA,5987,1702526.83,1324649.48,
ANESTHESIA,01740,AD,92,8375.93,6598.42,
ANESTHESIA,01740,QK,5786,856155.96,664631.82999999996,
ANESTHESIA,01740,QZ,3506,925623.1,720609.62,
ANESTHESIA,01740,OTHER,7273,1053960.93,820780.43,
ANESTHESIA,01740,TOTAL,22644,4546642.75,3537269.78,
ANESTHESIA,01742,AA,67,22814.26,17697.87,
ANESTHESIA,01742,AD,N/A,82.64,64.790000000000006,
ANESTHESIA,01742,QK,44,7762.22,5791.23,
ANESTHESIA,01742,QZ,39,12669.2,9905.9,
ANESTHESIA,01742,OTHER,62,10528.8,8189.9,
ANESTHESIA,01742,TOTAL,213,53857.120000000003,41649.69,
ANESTHESIA,01744,AA,1271,472830.22,369903.77,
ANESTHESIA,01744,AD,21,2970.93,2350.2600000000002,
ANESTHESIA,01744,QK,1428,268050.40999999997,208505.8,
ANESTHESIA,01744,QZ,688,238055.02,185163.39,
